Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
1.555736961;1.1;1.36998;0;64.5
2.925714285;1.2;1.19583;43.7963;61.3
4.12154195;1.3;1.18422;50.1745;74.8
5.305759637;1.4;1.24227;50.6664;71.6
6.54802721;2.1;1.25388;48.2988;80
7.801904761;2.2;1.21905;47.8516;69.1
9.02095238;2.3;1.57896;49.2188;65.1
10.5999093;2.4;1.25388;37.9998;66.3
11.85378685;3.1;1.25388;47.8516;65.4
13.1076644;3.2;1.33515;47.8516;70.2
14.44281179;3.3;1.42803;44.9389;68
15.870839;3.4;1.33515;42.016;72.7
17.20598639;4.1;1.38159;44.9389;74.7
18.5875737;4.2;1.4732;43.4283;71.3
20.06077098;4.3;1.56862;40.7277;62.4
21.62938776;4.4;1.81116;38.2503;66.8
23.44054422;5.1;1.21905;33.128;62.6
24.65959184;5.2;1.14939;49.2188;70.9
25.80897959;5.3;1.21494;52.2017;69.1
27.0239229;5.4;1.40891;49.385;71.6
28.43283447;6.1;1.30032;42.5861;66.1
29.73315193;6.2;1.12617;46.1426;69.6
30.85931973;6.3;1.35837;53.278;75.7
32.21768707;6.4;1.59057;44.1707;74.7
33.80825397;7.1;1.161;37.7224;65
34.9692517;7.2;1.14939;51.6797;71.8
36.11863946;7.3;1.2771;52.2017;75.9
37.39573696;7.4;1.66023;46.9815;77.6
39.05596372;8.1;1.41642;36.1396;75.9
40.47238095;8.2;1.18422;42.3604;77.1
41.65659864;8.3;1.24227;50.6664;79.1
42.89886621;8.4;1.32354;48.2988;82.1
44.22240363;9.1;1.83438;45.3331;76.9
46.05678005;9.2;1.56735;32.7087;74
47.62412698;9.3;1.36998;38.2812;64.6
48.99410431;9.4;1.55574;43.7963;71.8
50.54984127;10.1;1.63701;38.5669;68.8
52.18684807;10.2;1.63701;36.6523;68.7
53.82385488;10.3;1.45125;36.6523;71.7
55.27510204;10.4;1.21905;41.3438;69.5
56.49414966;11.1;1.31193;49.2188;64.8
