Onset;Note;Duration (s)
7.360725624;1;0.568889
7.929614512;2;0.603719
8.533333333;3;0.12771
8.661043084;4;0.18576
8.846802721;5;0.15093
8.997732426;6;0.0928798
9.090612245;7;0.19737
9.287981859;8;0.0928798
9.380861678;9;0.15093
9.531791383;10;0.13932
9.671111111;11;0.661769
10.33287982;12;0.13932
10.47219955;13;0.151565
10.62376417;14;0.127075
10.750839;15;0.10449
10.8553288;16;0.13932
10.99464853;17;0.15093
11.14557823;18;0.0928798
11.23845805;19;0.129274
11.36773243;20;0.648594
12.01632653;21;0.13932
12.15564626;22;0.141565
12.29721088;23;0.589864
12.88707483;24;0.15093
13.03800454;25;0.13932
13.17732426;26;0.13932
13.31664399;27;0.1161
13.43274376;28;0.150884
13.58362812;29;0.104535
13.68816327;30;0.0928798
13.78104308;31;0.10449
13.88553288;32;0.1161
14.00163265;33;0.0928798
14.09451247;34;0.18576
14.28027211;35;0.719819
15.0000907;36;0.232948
15.23303855;37;0.196621
15.42965986;38;0.220862
15.65052154;39;0.173878
15.82439909;40;0.259569
16.08396825;41;0.15839
16.24235828;42;0.464399
16.70675737;43;0.22059
16.92734694;44;0.19737
17.12471655;45;0.255419
17.38013605;46;0.20898
17.58911565;47;0.211111
17.80022676;48;0.206848
18.00707483;49;0.487619
18.49469388;50;0.18576
18.68045352;51;0.22059
18.90104308;52;0.464399
19.36544218;53;0.2322
19.59764172;54;0.20898
19.80662132;55;0.19737
20.00399093;56;0.19737
20.20136054;57;0.216689
20.41804989;58;0.18966
20.60770975;59;0.2439
20.85160998;60;0.208889
21.06049887;61;0.223175
21.28367347;62;0.183175
21.46684807;63;0.224762
21.69160998;64;0.425397
22.1170068;65;0.20898
22.3259864;66;0.2322
22.55818594;67;0.45288
23.01106576;68;0.150839
23.16190476;69;0.10449
23.26639456;70;0.16254
23.42893424;71;0.1161
23.54503401;72;0.1161
23.66113379;73;0.167574
23.82870748;74;0.122676
23.95138322;75;0.10449
24.05587302;76;0.163288
24.219161;77;0.103741
24.32290249;78;0.13932
24.46222222;79;0.15093
24.61315193;80;0.22059
24.8337415;81;0.233673
25.06741497;82;0.405238
25.47265306;83;0.208617
25.68126984;84;0.243107
25.92437642;85;0.407052
26.33142857;86;0.24381
26.5752381;87;0.24381
26.81904762;88;0.20898
27.02802721;89;0.24381
27.27183674;90;0.417959
27.68979592;91;0.441179
28.13097506;92;0.2322
28.3631746;93;0.222336
28.5855102;94;0.242063
28.8275737;95;0.2322
29.05977324;96;0.417959
29.47773243;97;0.359909
29.83764172;98;0.278639
30.11628118;99;0.2322
30.34848073;100;0.22059
30.5690703;101;0.22059
30.78965986;102;0.2322
31.02185941;103;0.22059
31.24244898;104;0.22059
31.46303855;105;0.196712
31.65975057;106;0.221247
31.88099773;107;0.223537
32.10453515;108;0.438231
32.54276644;109;0.22059
32.76335601;110;0.210499
32.97385488;111;0.49
33.46385488;112;0.646259
34.11011338;113;0.24381
34.3539229;114;0.22059
34.57451247;115;0.222744
34.79725624;116;0.206825
35.00408163;117;0.17415
35.17823129;118;0.2322
35.41043084;119;0.406349
35.81678005;120;0.288481
36.10526077;121;0.187528
36.29278912;122;0.255419
36.54820862;123;0.18576
36.73396825;124;0.22059
36.95455782;125;0.267029
37.2215873;126;0.406349
37.62793651;127;0.255419
37.88335601;128;0.2322
38.11555556;129;0.223719
38.33927438;130;0.18263
38.52190476;131;0.24127
38.7631746;132;0.199909
38.9630839;133;0.452789
39.41587302;134;0.236213
39.65208617;135;0.251406
39.90349206;136;0.301859
40.20535147;137;0.2322
40.43755102;138;0.20898
40.64653061;139;0.20898
40.8555102;140;0.2322
41.08770975;141;0.20898
41.29668934;142;0.244512
41.54120181;143;0.208277
41.74947846;144;0.255419
42.00489796;145;0.17415
42.17904762;146;0.24381
42.42285714;147;0.22059
42.64344671;148;0.277324
42.92077098;149;0.291565
43.2123356;150;0.336689
43.54902494;151;0.557279
44.10630386;152;1.79138
45.89768708;153;0.542222
46.4399093;154;1.26118
47.70108844;155;0.46161
48.16269841;156;0.483107
48.64580499;157;0.492902
49.13870748;158;0.482336
49.62104308;159;0.499229
50.12027211;160;0.545669
50.66594104;161;0.464399
51.13034014;162;0.545669
51.67600907;163;0.498957
52.17496599;164;0.220862
52.39582766;165;0.205079
52.60090703;166;0.16644
52.76734694;167;0.267029
53.03437642;168;0.255419
53.28979592;169;0.224785
53.5145805;170;0.553084
