Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.714666666;1.1;0.544;0;46
1.258666666;1.2;0.661333;110.294;61.2
1.92;1.3;0.501333;90.7258;60.3
2.421333333;1.4;0.650667;119.681;68.7
3.072;2.1;0.650667;92.2131;57.7
3.722666666;2.2;0.597333;92.2131;60.5
4.32;2.3;0.618667;100.446;59.1
4.938666666;2.4;0.501333;96.9828;66
5.44;3.1;0.650667;119.681;59.7
6.090666666;3.2;0.618667;92.2131;65.7
6.709333333;3.3;0.64;96.9828;61.5
7.349333333;3.4;0.650667;93.75;61.4
8;4.1;0.629333;92.2131;55.9
8.629333333;4.2;0.64;95.339;63.2
9.269333333;4.3;0.714667;93.75;65.9
9.984;4.4;0.597333;83.9552;69.5
10.58133333;5.1;0.748792;100.446;70
11.330125;5.2;0.637875;80.1291;67.5
11.968;5.3;0.618667;94.0623;57.3
12.58666667;5.4;0.658;96.9828;64.5
13.24466667;6.1;0.59;91.1854;65.2
13.83466667;6.2;0.586667;101.695;72
14.42133333;6.3;0.650667;102.273;64.9
15.072;6.4;0.693333;92.2131;73
15.76533333;7.1;0.693333;86.5385;65.5
16.45866667;7.2;0.725333;86.5385;67.2
17.184;7.3;0.682667;82.7206;60.6
17.86666667;7.4;0.810667;87.8906;64.9
18.67733333;8.1;0.643615;74.0132;52.1
19.32094792;8.2;0.633354;93.2235;58
19.95430208;8.3;0.685698;94.7337;49.7
20.64;8.4;0.688698;87.5021;53.5
21.32869792;9.1;0.655302;87.1209;45
21.984;9.2;0.620021;91.5608;56.9
22.60402083;9.3;0.542646;96.7709;50.7
23.14666667;9.4;0.672;110.569;55.4
23.81866667;10.1;0.592146;89.2857;52.6
24.4108125;10.2;0.564208;101.326;62.1
24.97502083;10.3;0.603646;106.344;54.2
25.57866667;10.4;0.565333;99.396;60.1
26.144;11.1;0.64;106.132;54.1
26.784;11.2;0.597333;93.75;58.3
27.38133333;11.3;0.522667;100.446;54.2
27.904;11.4;0.608;114.796;61.1
28.512;12.1;0.61574;98.6842;58.6
29.12773958;12.2;0.546927;97.4438;64.1
29.67466667;12.3;0.650667;109.704;56.3
30.32533333;12.4;0.629333;92.2131;57.1
30.95466667;13.1;0.565333;95.339;49.8
31.52;13.2;0.608;106.132;59.9
32.128;13.3;0.565333;98.6842;62.1
32.69333333;13.4;0.554667;106.132;70.2
33.248;14.1;0.608;108.173;64.8
33.856;14.2;0.511979;98.6842;73.8
34.36797917;14.3;0.564427;117.192;64.6
34.93240625;14.4;0.576927;106.302;73.3
35.50933333;15.1;0.533333;103.999;67.3
36.04266667;15.2;0.565333;112.5;75.5
36.608;15.3;0.552823;106.132;68
37.16082292;15.4;0.577844;108.534;72.8
37.73866667;16.1;0.576;103.834;69.3
38.31466667;16.2;0.542302;104.167;72.4
