Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.545668934;1;2.05546;0;78.5
2.601133786;2;1.59007;29.1905;71.6
4.191201814;3;1.63701;37.7342;72.4
5.828208616;4;1.53252;36.6523;71.8
7.360725623;5;1.92726;39.1513;77.8
9.287981859;6;1.77633;31.1323;74.2
11.06430839;7;1.68345;33.7776;75.1
12.7477551;8;1.53252;35.6412;77.1
14.28027211;9;1.8037;39.1513;82.4
16.08396825;10;1.71626;33.265;74.9
17.80022676;11;1.79742;34.9598;78.7
19.59764172;12;1.68603;33.3813;72.8
21.28367347;13;1.72739;35.5865;69.9
23.01106576;14;1.60209;34.7344;78.7
24.61315193;15;1.71828;37.4512;75.8
26.33142857;16;1.79955;34.9187;83.8
28.13097506;17;1.76472;33.3417;80.3
29.89569161;18;1.76406;33.9998;83
31.65975057;19;1.8041;34.0125;78.6
33.46385488;20;1.71438;33.2575;75.6
35.17823129;21;1.77633;34.9981;75.7
36.95455782;22;1.80862;33.7776;80.6
38.7631746;23;1.88336;33.1745;79.9
40.64653061;24;1.77633;31.858;79.3
42.42285714;25;2.17107;33.7776;78.5
44.5939229;26;1.84599;27.6362;74
46.4399093;27;1.72279;32.5029;77.3
48.16269841;28;1.95757;34.8272;74.2
50.12027211;29;2.05469;30.6502;85.9
52.17496599;30;1.8927;29.2014;77.4
54.0676644;31;1.92726;31.7008;80.9
55.99492063;32;1.69506;31.1323;81.2
57.68997732;33;1.75311;35.397;81.1
59.4430839;34;1.84599;34.225;81
61.28907029;35;1.78794;32.5029;86.3
63.0770068;36;1.71828;33.5582;85
64.79528345;37;1.99692;34.9187;83
66.79219955;38;1.79923;30.0463;73.3
68.59142857;39;1.8463;33.3476;79.1
70.43773243;40;1.83438;32.4974;79.3
72.27210884;41;1.86921;32.7087;81.2
74.14131519;42;1.9737;32.0992;81.3
76.11501134;43;1.86921;30.3998;70.4
77.98421769;44;1.89243;32.0992;56.2
79.87664399;45;1.76472;31.7053;64.2
81.64136054;46;1.75311;33.9998;60.1
83.39446712;47;1.72517;34.225;66.2
85.11963719;48;1.72333;34.7792;70.1
86.84297052;49;1.91531;34.8162;75.3
88.75827664;50;2.24073;31.3266;73.4
90.99900227;51;2.18268;26.777;74.3
93.181678;52;2.44971;27.4892;70.5
95.63138322;53;2.48454;24.4927;61.5
98.11591837;54;2.21669;24.1494;71.5
100.3326077;55;2.5451;27.0674;74.6
102.8777098;56;2.14737;23.5747;78
105.0250794;57;2.47193;27.9412;74.7
107.4970068;58;2.821;24.2726;71.1
110.3180045;59;2.31039;21.2691;61.7
112.62839;60;2.13624;25.9697;69.4
114.7646259;61;2.48454;28.0868;68.6
117.249161;62;1.96209;24.1494;66.3
119.2112472;63;2.19429;30.5797;71.2
121.4055329;64;2.2683;27.3438;74.6
123.6738322;65;2.42023;26.4515;70.1
126.094059;66;2.42839;24.7911;70.9
128.522449;67;2.27556;24.7077;71.7
130.7980045;68;2.44578;26.3672;72.9
133.2437868;69;2.87739;24.532;72
136.1211791;70;2.06775;20.8522;71.6
138.1889342;71;2.43111;29.017;77.9
140.6200454;72;2.21345;24.6801;66
142.8334921;73;2.09385;27.107;72.7
144.9273469;74;2.47293;28.6553;76.6
147.4002721;75;3.16952;24.2628;72.6
150.5697959;76;1.52091;18.9303;68.5
152.0907029;77;1.53107;39.4501;75.2
153.6217687;78;1.53397;39.1884;79
155.155737;79;1.61379;39.1142;78.7
156.7695238;80;1.59057;37.1796;83.2
158.3600907;81;1.55435;37.7224;74.5
159.9144444;82;1.5578;38.6013;78.4
161.4722449;83;1.57828;38.5158;72.4
163.0505215;84;1.55574;38.0161;84.2
164.6062585;85;1.59057;38.5669;81.7
166.1968254;86;1.64862;37.7224;81.1
167.8454422;87;1.63116;36.3941;82
169.4765986;88;1.58481;36.7837;77.7
171.0614059;89;1.56735;37.8595;79
172.6287528;90;1.6841;38.2812;81.4
174.3128571;91;1.74084;35.6272;83
176.0536961;92;1.5093;34.4661;80.5
177.5629932;93;1.52984;39.7536;77
179.0928345;94;1.58181;39.2198;77.5
180.6746485;95;1.99673;37.9311;81
182.6713832;96;1.84599;30.0491;68.1
184.5173696;97;1.84506;32.5029;70.9
186.3624263;98;1.74243;32.5193;79.3
188.1048526;99;1.69506;34.4347;84.5
189.7999093;100;1.70667;35.397;77.4
191.506576;101;1.78794;35.1562;80.1
193.2945125;102;1.63694;33.5582;81.9
194.9314512;103;1.62546;36.6538;76.3
196.5569161;104;1.92839;36.9125;81.7
198.4853061;105;2.35569;31.114;79.8
200.8409977;106;2.02014;25.4702;74.2
202.8611338;107;2.24073;29.701;68.7
205.1018594;108;1.95537;26.777;66
207.0572336;109;2.16617;30.6847;70.2
209.2234014;110;2.61224;27.6987;65.8
211.8356463;111;2.25327;22.9688;60.7
214.0889116;112;1.91472;26.628;73.7
216.0036281;113;1.82295;31.3362;76.9
217.826576;114;2.11283;32.9137;76.7
219.9394104;115;1.95048;28.3979;81.5
221.8898866;116;1.60036;30.7617;79
223.4902494;117;1.52721;37.4915;79.6
225.0174603;118;1.46998;39.2873;76
226.4874376;119;1.81116;40.817;79.7
228.2985941;120;1.57896;33.128;82.2
229.877551;121;1.54413;37.9998;79.6
231.421678;122;1.47447;38.8569;77.9
232.8961451;123;1.99692;40.6927;76
234.8930612;124;1.78794;30.0463;73.9
236.6809977;125;1.93887;33.5582;75.4
238.6198639;126;1.93887;30.9459;75.6
240.5587302;127;2.04651;30.9459;72.2
242.6052381;128;2.08664;29.3182;78.2
244.6918821;129;2.05882;28.7543;73.5
246.7507029;130;2.14633;29.1429;76.9
248.8970295;131;2.38932;27.9547;74.9
251.2863492;132;1.81116;25.1117;80.5
253.0975057;133;1.67247;33.128;72.6
254.7699773;134;1.68669;35.875;75
256.4566667;135;1.65236;35.5726;72.5
258.1090249;136;1.76474;36.3117;82.1
259.8737642;137;1.71385;33.9994;74.5
261.587619;138;1.73828;35.0088;73.9
263.3258957;139;1.64862;34.5169;72.4
264.9745125;140;1.74787;36.3941;72
266.722381;141;1.5842;34.3275;76.9
268.306576;142;1.71828;37.8741;77.4
270.0248526;143;1.70667;34.9187;84.9
271.7315193;144;1.7415;35.1562;80.1
273.4730159;145;1.77027;34.4531;81.9
275.243288;146;1.74755;33.8931;78.2
276.990839;147;1.75311;34.3338;74.6
278.7439456;148;1.75311;34.225;77.3
280.4970522;149;1.75703;34.225;81.8
282.2540816;150;1.84206;34.1485;80.8
284.0961451;151;1.7427;32.5722;81.1
285.8388435;152;2.34401;34.4294;79
288.1828571;153;1.84599;25.5971;73.8
290.0288435;154;1.76472;32.5029;79
291.7935601;155;1.89243;33.9998;76.5
293.6859864;156;1.9737;31.7053;86.3
295.6596825;157;1.91565;30.3998;78.8
297.5753288;158;1.92726;31.321;83.8
299.502585;159;1.64862;31.1323;86.1
301.1512018;160;1.59057;36.3941;85.1
302.7417687;161;1.79955;37.7224;83.3
304.5413152;162;1.77633;33.3417;85.3
306.3176417;163;1.67184;33.7776;83.4
307.9894785;164;1.82277;35.8887;82.4
309.8122449;165;1.69152;32.917;72.3
311.5037642;166;1.80308;35.4711;81.6
313.3068481;167;1.90404;33.2763;83
315.2108844;168;1.91565;31.512;84.6
317.1265306;169;2.38005;31.321;82.9
319.506576;170;2.02014;25.2096;74.7
321.526712;171;2.14785;29.701;76
323.6745578;172;2.07819;27.935;74.9
325.7527438;173;2.28717;28.8713;73.4
328.0399093;174;3.05342;26.2333;69.4
331.0933333;175;1.38159;19.6501;71.4
332.4749206;176;1.3932;43.4283;77.5
333.8681179;177;1.60218;43.0664;76.9
335.4702948;178;1.6607;37.449;75.3
337.1309977;179;1.52043;36.1293;76.1
338.6514286;180;1.6254;39.4625;77.4
340.2768254;181;1.70168;36.9141;75.6
341.9785034;182;1.92063;35.2593;73.5
343.8991383;183;1.71828;31.2397;73.3
345.617415;184;1.77399;34.9187;78.3
347.3914059;185;1.67417;33.822;77.2
349.0655782;186;1.71828;35.8386;83.2
350.7838549;187;1.87476;34.9187;79.7
352.6586168;188;2.19084;32.0041;76.2
354.8494558;189;1.71617;27.3868;83.2
356.5656236;190;1.45193;34.9616;79.4
358.017551;191;1.49156;41.3244;78.5
359.5091156;192;1.39864;40.2262;78.3
360.9077551;193;1.32354;42.8988;79.9
362.2312925;194;1.35837;45.3331;79.6
363.5896599;195;1.40481;44.1707;79.3
364.9944671;196;1.40481;42.7105;80
366.3992744;197;2.40327;42.7105;87.6
368.8025397;198;0;24.966;82.1
