Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
0.386031746;1.1;1.9622;0;64.8
2.348231293;1.2;2.10129;30.5779;64
4.44952381;1.3;1.88952;28.5539;70.4
6.339047619;1.4;2.0927;31.754;65.9
8.431746032;2.1;1.89372;28.6711;78.3
10.32546485;2.2;2.12914;31.6837;67
12.45460318;2.3;2.15365;28.1804;64.9
14.60825397;2.4;1.89982;27.8597;49.3
16.50807256;3.1;2.12304;31.582;59.2
18.63111111;3.2;2.2146;28.2614;65.9
20.84571429;3.3;2.23492;27.0929;62
23.08063492;3.4;2.17397;26.8466;68.7
25.25460318;4.1;2.45841;27.5993;67.6
27.71301587;4.2;2.92723;24.406;70.4
30.64024943;4.3;2.54247;20.4972;51.8
33.18272109;4.4;2.38735;23.5991;62.6
35.57006803;5.1;1.77342;25.1325;62.3
37.34349206;5.2;1.60508;33.8329;61.3
38.94857143;5.3;1.67365;37.3813;62.6
40.62222222;5.4;2.00381;35.8498;58.7
42.62603175;6.1;1.68814;29.943;63
44.31417234;6.2;1.59054;35.5421;57.7
45.90471655;6.3;1.78036;37.7229;60.8
47.68507937;6.4;1.82857;33.701;61.1
49.51365079;7.1;1.93016;32.8125;59.1
51.44380952;7.2;1.58476;31.0855;60.3
53.02857143;7.3;1.68635;37.8606;66.6
54.71492064;7.4;1.99111;35.5798;70.3
56.70603175;8.1;1.68415;30.1339;69.8
58.39018141;8.2;1.71454;35.6263;69.7
60.10471655;8.3;1.66036;34.9949;62.1
61.76507937;8.4;1.48317;36.1367;68.6
63.24825397;9.1;1.76762;40.4538;66.1
65.01587302;9.2;1.65347;33.944;68.7
66.6693424;9.3;1.49574;36.2873;60.9
68.16507937;9.4;1.64571;40.114;65.4
69.81079365;10.1;1.34095;36.4583;63.6
71.15174603;10.2;1.36127;44.7443;68.5
72.51301587;10.3;1.48317;44.0765;68.6
73.99619048;10.4;1.4019;40.4538;63.5
75.39809524;11.1;1.44254;42.7989;62.1
76.84063492;11.2;1.52381;41.5933;63.6
78.36444444;11.3;1.84889;39.375;62.6
80.21333333;11.4;2.58778;32.4519;64.6
82.80111111;12.1;1.67889;23.1859;60.8
84.48;12.2;1.36522;35.7379;60.6
85.84521542;12.3;1.38204;43.9491;61.5
87.22725624;12.4;1.41782;43.4141;64.4
88.64507937;13.1;1.4019;42.3184;62.9
90.04698413;13.2;1.36127;42.7989;61.8
91.40825397;13.3;1.41086;44.0765;65
92.81911565;13.4;1.49454;42.5272;67.2
94.31365079;14.1;1.48317;40.1463;68.1
95.7968254;14.2;1.4019;40.4538;66.3
97.19873016;14.3;1.36127;42.7989;71.8
98.56;14.4;1.50349;44.0765;66.6
100.0634921;15.1;1.64571;39.9071;71.1
101.7092063;15.2;1.4019;36.4583;66.3
103.1111111;15.3;1.50349;42.7989;66.6
104.6146032;15.4;1.79812;39.9071;59.7
106.4127211;16.1;1.45268;33.3682;61.3
107.8653968;16.2;1.36127;41.3031;59.5
109.2266667;16.3;1.36637;44.0765;59.4
