Onset;Note;Duration (s);Bar
1.157333333;1;0.565333;1
1.722666667;2;0.773333;1
2.496;3;0.144;1
2.64;4;0.135;1
2.775;5;0.137;1
2.912;6;0.136;1
3.048;7;0.148979;1
3.196979167;8;0.115021;2
3.312;9;0.136;2
3.448;10;0.162979;2
3.610979167;11;0.653021;2
4.264;12;0.128;2
4.392;13;0.134937;2
4.5269375;14;0.145063;2
4.672;15;0.128;2
4.8;16;0.135;2
4.935;17;0.129;3
5.064;18;0.144;3
5.208;19;0.147;3
5.355;20;0.669;3
6.024;21;0.136;3
6.16;22;0.138646;3
6.298645833;23;0.629354;3
6.928;24;0.136;4
7.064;25;0.1285;4
7.1925;26;0.1275;4
7.32;27;0.112;4
7.432;28;0.1505;4
7.5825;29;0.1375;4
7.72;30;0.128;4
7.848;31;0.162;4
8.01;32;0.102;4
8.112;33;0.16;4
8.272;34;0.1355;4
8.4075;35;0.4725;5
8.88;36;0.256;5
9.136;37;0.239;5
9.375;38;0.185;5
9.56;39;0.226667;5
9.786666667;40;0.181333;5
9.968;41;0.1945;5
10.1625;42;0.2215;6
10.384;43;0.424;6
10.808;44;0.232;6
11.04;45;0.184;6
11.224;46;0.221;6
11.445;47;0.155;6
11.6;48;0.19;6
11.79;49;0.194;7
11.984;50;0.448;7
12.432;51;0.243;7
12.675;52;0.181;7
12.856;53;0.464;7
13.32;54;0.2175;7
13.5375;55;0.1665;8
13.704;56;0.246;8
13.95;57;0.21;8
14.16;58;0.1725;8
14.3325;59;0.1875;8
14.52;60;0.195;8
14.715;61;0.157;8
14.872;62;0.263;8
15.135;63;0.217;9
15.352;64;0.233375;9
15.585375;65;0.246625;9
15.832;66;0.2255;9
16.0575;67;0.1585;9
16.216;68;0.136;9
16.352;69;0.103;9
16.455;70;0.153;9
16.608;71;0.12;9
16.728;72;0.137646;9
16.86564583;73;0.134354;10
17;74;0.088;10
17.088;75;0.064;10
17.152;76;0.1355;10
17.2875;77;0.2085;10
17.496;78;0.204;10
17.7;79;0.14;10
17.84;80;0.144;10
17.984;81;0.1285;10
18.1125;82;0.1275;10
18.24;83;0.144;10
18.384;84;0.1185;10
18.5025;85;0.1215;11
18.624;86;0.08;11
18.704;87;0.064;11
18.768;88;0.1395;11
18.9075;89;0.2285;11
19.136;90;0.197333;11
19.33333333;91;0.154667;11
19.488;92;0.056;11
19.544;93;0.08;11
19.624;94;0.1385;11
19.7625;95;0.2295;11
19.992;96;0.198;11
20.19;97;0.138;12
20.328;98;0.056;12
20.384;99;0.088;12
20.472;100;0.138;12
20.61;101;0.126;12
20.736;102;0.144;12
20.88;103;0.135;12
21.015;104;0.137;12
21.152;105;0.096;12
21.248;106;0.048;12
21.296;107;0.139;12
21.435;108;0.141;12
21.576;109;0.112;12
21.688;110;0.167;12
21.855;111;0.137;13
21.992;112;0.064;13
22.056;113;0.056;13
22.112;114;0.178;13
22.29;115;0.134;13
22.424;116;0.128;13
22.552;117;0.1655;13
22.7175;118;0.1225;13
22.84;119;0.08;13
22.92;120;0.072;13
22.992;121;0.148729;13
23.14072917;122;0.139271;13
23.28;123;0.128;13
23.408;124;0.1645;13
23.5725;125;0.0995;14
23.672;126;0.08;14
23.752;127;0.048;14
23.8;128;0.17;14
23.97;129;0.126;14
24.096;130;0.136;14
24.232;131;0.1505;14
24.3825;132;0.1055;14
24.488;133;0.072;14
24.56;134;0.072;14
24.632;135;0.148;14
24.78;136;0.132;14
24.912;137;0.112;14
25.024;138;0.149333;14
25.17333333;139;0.122667;15
25.296;140;0.064;15
25.36;141;0.056;15
25.416;142;0.164354;15
25.58035417;143;0.131646;15
25.712;144;0.048;15
25.76;145;0.064;15
25.824;146;0.149333;15
25.97333333;147;0.122667;15
26.096;148;0.104;15
26.2;149;0.04;15
26.24;150;0.149333;15
26.38933333;151;0.130667;15
26.52;152;0.08;15
26.6;153;0.04;15
26.64;154;0.144;15
26.784;155;0.12;16
26.904;156;0.152;16
27.056;157;0.1765;16
27.2325;158;0.2155;16
27.448;159;0.2045;16
27.6525;160;0.1315;16
27.784;161;0.088;16
27.872;162;0.08;16
27.952;163;0.138667;16
28.09066667;164;0.101333;16
28.192;165;0.096;16
28.288;166;0.048;16
28.336;167;0.165333;16
28.50133333;168;0.138667;17
28.64;169;0.072;17
28.712;170;0.048;17
28.76;171;0.146667;17
28.90666667;172;0.221333;17
29.128;173;0.205333;17
29.33333333;174;0.138667;17
29.472;175;0.072;17
29.544;176;0.064;17
29.608;177;0.152;17
29.76;178;0.144;17
29.904;179;0.056;17
29.96;180;0.072;17
30.032;181;0.138667;17
30.17066667;182;0.125333;18
30.296;183;0.064;18
30.36;184;0.072;18
30.432;185;0.112;18
30.544;186;0.216;18
30.76;187;0.2;18
30.96;188;0.136;18
31.096;189;0.064;18
31.16;190;0.064;18
31.224;191;0.1635;18
31.3875;192;0.2045;18
31.592;193;0.2005;18
31.7925;194;0.1195;19
31.912;195;0.072;19
31.984;196;0.048;19
32.032;197;0.149333;19
32.18133333;198;0.146667;19
32.328;199;0.056;19
32.384;200;0.064;19
32.448;201;0.1245;19
32.5725;202;0.1395;19
32.712;203;0.072;19
32.784;204;0.048;19
32.832;205;0.1455;19
32.9775;206;0.1185;19
33.096;207;0.088;19
33.184;208;0.056;19
33.24;209;0.1725;19
33.4125;210;0.2435;20
33.656;211;0.2215;20
33.8775;212;0.2105;20
34.088;213;0.2395;20
34.3275;214;0.4125;20
34.74;215;0.3975;20
35.1375;216;0.1825;21
35.32;217;0.216;21
35.536;218;0.2;21
35.736;219;0.204;21
35.94;220;0.4275;21
36.3675;221;0.39;21
36.7575;222;0.2345;22
36.992;223;0.192;22
37.184;224;0.208;22
37.392;225;0.213;22
37.605;226;0.421667;22
38.02666667;227;0.386583;22
38.41325;228;0.21875;23
38.632;229;0.218;23
38.85;230;0.206;23
39.056;231;0.199;23
39.255;232;0.425;23
39.68;233;0.839917;23
40.51991667;234;0.813417;24
41.33333333;235;0.824167;24
42.1575;236;0.5025;25
42.66;237;1.276;25
43.936;238;0.144;26
44.08;239;0.125;26
44.205;240;0.139;26
44.344;241;0.104;26
44.448;242;0.1695;26
44.6175;243;0.1265;26
44.744;244;0.128;26
44.872;245;0.158;26
45.03;246;0.666;26
45.696;247;0.152;27
45.848;248;0.1195;27
45.9675;249;0.1365;27
46.104;250;0.12;27
46.224;251;0.156;27
46.38;252;0.132;27
46.512;253;0.12;27
46.632;254;0.152;27
46.784;255;0.584;27
47.368;256;0.128;28
47.496;257;0.146667;28
47.64266667;258;0.597333;28
48.24;259;0.144;28
48.384;260;0.1485;28
48.5325;261;0.6035;28
49.136;262;0.12;29
49.256;263;0.194667;29
49.45066667;264;0.589333;29
50.04;265;0.128;29
50.168;266;0.172;29
50.34;267;0.572;29
50.912;268;0.144;30
51.056;269;0.154;30
51.21;270;0.11;30
51.32;271;0.152;30
51.472;272;0.158688;30
51.6306875;273;0.161313;30
51.792;274;0.136;30
51.928;275;0.12;30
52.048;276;0.176;30
52.224;277;0.152;30
52.376;278;0.199;30
52.575;279;0.54;31
53.115;280;0.149;31
53.264;281;0.128;31
53.392;282;0.176;31
53.568;283;0.16;31
53.728;284;0.104;31
53.832;285;0.1455;31
53.9775;286;0.1025;31
54.08;287;0.144;31
54.224;288;0.144;31
54.368;289;0.536;32
54.904;290;0.136;32
55.04;291;0.1375;32
55.1775;292;0.1345;32
55.312;293;0.12;32
55.432;294;0.143;32
55.575;295;0.105;32
55.68;296;0.144;32
55.824;297;0.1485;32
55.9725;298;0.4425;33
56.415;299;0.153;33
56.568;300;0.136;33
56.704;301;0.133813;33
56.8378125;302;0.431146;33
57.26895833;303;0.147042;33
57.416;304;0.136;33
57.552;305;0.153;33
57.705;306;0.4275;34
58.1325;307;0.1395;34
58.272;308;0.104;34
58.376;309;0.169;34
58.545;310;0.271;34
58.816;311;0.261167;34
59.07716667;312;0.290833;34
59.368;313;0.272;34
59.64;314;0.72;35
60.36;315;0.144;35
60.504;316;0.126;35
60.63;317;0.114;35
60.744;318;0.144;35
60.888;319;0.147;35
61.035;320;0.141;35
61.176;321;0.136;35
61.312;322;0.143;35
61.455;323;0.4125;36
61.8675;324;0.1485;36
62.016;325;0.128;36
62.144;326;0.1735;36
62.3175;327;0.1465;36
62.464;328;0.12;36
62.584;329;0.1235;36
62.7075;330;0.1325;36
