Onset;Bar.Semiquaver;Duration (s);Tempo (bpm);Intensity (dB)
72.94102083;12.6;0.722979;90.404;65.1
73.664;12.7;0.650667;82.9899;66.5
74.31466667;12.8;0.661333;92.2131;69
74.976;13.1;0.704;90.7258;71.2
75.68;13.2;0.650667;85.2273;69.1
76.33066667;13.3;0.599563;92.2131;69
76.93022917;13.4;0.723104;100.073;72.1
77.65333333;13.5;0.661333;82.9756;71.9
78.31466667;13.6;0.661333;90.7258;67.5
78.976;13.7;0.754354;90.7258;66.6
79.73035417;13.8;0.75425;79.5382;63.9
80.48460417;14.1;0.699396;79.5492;68.4
81.184;14.2;0.618667;85.7883;69.6
81.80266667;14.3;0.64;96.9828;70.8
82.44266667;14.4;0.64;93.75;73.4
83.08266667;14.5;0.714667;93.75;72.4
83.79733333;14.6;0.629333;83.9552;76.3
84.42666667;14.7;0.714667;95.339;71.5
85.14133333;14.8;0.736;83.9552;76.2
85.87733333;15.1;0.644063;81.5217;74.4
86.52139583;15.2;0.728375;93.1587;74
87.24977083;15.3;0.632896;82.3752;70.8
87.88266667;15.4;0.675417;94.8023;70.8
88.55808333;15.5;0.657917;88.8341;67.8
89.216;15.6;0.746667;91.197;63.1
89.96266667;15.7;0.746667;80.3571;56.5
90.70933333;15.8;0.778667;80.3571;68.9
91.488;16.1;0.725333;77.0548;61.1
92.21333333;16.2;0.672;82.7206;61.2
92.88533333;16.3;0.672;89.2857;61.2
93.55733333;16.4;0.661333;89.2857;63.4
94.21866667;16.5;0.661333;90.7258;61.6
94.88;16.6;0.682667;90.7258;62
95.56266667;16.7;0.693333;87.8906;61
96.256;16.8;0.650667;86.5385;64.5
96.90666667;17.1;0.704;92.2131;69.1
97.61066667;17.2;0.725333;85.2273;71.5
98.336;17.3;0.693333;82.7206;64
99.02933333;17.4;0.693333;86.5385;62.5
99.72266667;17.5;0.693333;86.5385;67.6
100.416;17.6;0.704;86.5385;65.7
101.12;17.7;0.853333;85.2273;69.1
101.9733333;17.8;0.608;70.3125;65.4
102.5813333;18.1;0.725333;98.6842;69.7
103.3066667;18.2;0.714667;82.7206;68.4
104.0213333;18.3;0.682667;83.9552;70.9
104.704;18.4;0.714667;87.8906;59.3
105.4186667;18.5;0.725333;83.9552;62.3
106.144;18.6;0.842667;82.7206;57.1
106.9866667;18.7;0.768;71.2025;61.2
107.7546667;18.8;0.778667;78.125;52.2
108.5333333;19.1;0.802375;77.0548;58.9
109.3357083;19.2;0.850958;74.778;43.2
110.1866667;19.3;0.704;70.5087;54.2
110.8906667;19.4;0.629333;85.2273;44
111.52;19.5;0.682667;95.339;34.2
112.2026667;19.6;0.618667;87.8906;28.9
112.8213333;19.7;0.682667;96.9828;68.9
113.504;19.8;0.661333;87.8906;75.5
114.1653333;20.1;0.650667;90.7258;71.2
114.816;20.2;0.543375;92.2131;70.4
115.359375;20.3;0.640625;110.421;72.9
116;20.4;0.672687;93.6585;71.9
116.6726875;20.5;0.585979;89.1945;66.5
117.2586667;20.6;0.597333;102.393;73.8
117.856;20.7;0.565333;100.446;69.6
118.4213333;20.8;0.554667;106.132;67.7
118.976;21.1;0.554667;108.173;71
119.5306667;21.2;0.512;108.173;77.9
120.0426667;21.3;0.580708;117.188;74.1
120.623375;21.4;0.5405;103.322;73.6
121.163875;21.5;0.542792;111.008;75.2
121.7066667;21.6;0.608;110.54;75.3
122.3146667;21.7;0.586667;98.6842;73.2
122.9013333;21.8;0.618667;102.273;74.8
123.52;22.1;0.586667;96.9828;71.7
124.1066667;22.2;0.553146;102.273;75.1
124.6598125;22.3;0.502854;108.47;74.3
125.1626667;22.4;0.606875;119.319;78.4
125.7695417;22.5;0.577125;98.8671;69.3
126.3466667;22.6;0.62925;103.964;76.7
126.9759167;22.7;0.576083;95.3516;73.8
127.552;22.8;0.554667;104.152;67.4
128.1066667;23.1;0.586667;108.173;73.1
128.6933333;23.2;0.512;102.273;71.8
129.2053333;23.3;0.565333;117.188;67.8
129.7706667;23.4;0.512;106.132;67
130.2826667;23.5;0.533333;117.188;69.9
130.816;23.6;0.490667;112.5;66.6
131.3066667;23.7;0.576;122.283;74.1
131.8826667;23.8;0.524875;104.167;74
132.4075417;24.1;0.658708;114.313;70.2
133.06625;24.2;0.558833;91.0874;72.6
133.6250833;24.3;0.582917;107.367;71.6
134.208;24.4;0.633292;102.931;77.7
134.8412917;24.5;0.593375;94.7431;70.1
135.4346667;24.6;0.634917;101.116;75.3
136.0695833;24.7;0.62375;94.5006;66
136.6933333;24.8;0.544;96.1924;71.5
137.2373333;25.1;0.512;110.294;73.2
137.7493333;25.2;0.572688;117.188;76.8
138.3220208;25.3;0.600646;104.769;75.4
138.9226667;25.4;0.490667;99.8925;74.8
139.4133333;25.5;0.512;122.283;76.7
139.9253333;25.6;0.533333;117.188;77.9
140.4586667;25.7;0.565333;112.5;78.2
141.024;25.8;0.608;106.132;78.9
141.632;26.1;0.576;98.6842;79.8
142.208;26.2;0.533333;104.167;77.7
142.7413333;26.3;0.513771;112.5;76.6
143.2551042;26.4;0.499563;116.784;77.3
143.7546667;26.5;0.704;120.105;79.3
144.4586667;26.6;0.533333;85.2273;79.3
144.992;26.7;0.629333;112.5;78.3
145.6213333;26.8;0.568104;95.339;73.9
146.1894375;27.1;0.562563;105.614;70.9
146.752;27.2;0.522667;106.655;69.9
147.2746667;27.3;0.52075;114.796;77.4
147.7954167;27.4;0.578687;115.218;79.9
148.3741042;27.5;0.560562;103.683;78.5
148.9346667;27.6;0.530875;107.035;74.8
149.4655417;27.7;0.528979;113.021;77.1
149.9945208;27.8;0.608146;113.426;78.3
150.6026667;28.1;0.655146;98.6605;81.2
151.2578125;28.2;0.592854;91.5827;78.4
151.8506667;28.3;0.632667;101.205;79.6
152.4833333;28.4;0.53;94.8367;73.8
153.0133333;28.5;0.609937;113.208;75.9
153.6232708;28.6;0.627396;98.3707;68.6
154.2506667;28.7;0.644271;95.6334;78.6
154.8949375;28.8;0.603729;93.1285;78.8
155.4986667;29.1;0.672;99.3823;78.1
156.1706667;29.2;0.608;89.2857;78.7
156.7786667;29.3;0.629333;98.6842;77.5
157.408;29.4;0.608;95.339;76.7
158.016;29.5;0.628521;98.6842;76.1
158.6445208;29.6;0.672813;95.4622;76.7
159.3173333;29.7;0.661333;89.1779;78.6
159.9786667;29.8;0.672;90.7258;74.1
160.6506667;30.1;0.746667;89.2857;76.2
161.3973333;30.2;0.586667;80.3571;71
161.984;30.3;0.635437;102.273;74.9
162.6194375;30.4;0.719229;94.4231;69.1
163.3386667;30.5;0.576;83.4226;69.4
163.9146667;30.6;0.704;104.167;65.6
164.6186667;30.7;0.668521;85.2273;69.2
165.2871875;30.8;0.600812;89.7504;65.5
165.888;31.1;0.554667;99.8648;65.3
166.4426667;31.2;0.682667;108.173;61.8
167.1253333;31.3;0.662938;87.8906;66.5
167.7882708;31.4;0.616063;90.5063;63.1
168.4043333;31.5;0.641;97.3927;69.8
169.0453333;31.6;0.663292;93.6037;65.5
169.708625;31.7;0.680167;90.4579;69.1
170.3887917;31.8;0.821875;88.2137;62.8
171.2106667;32.1;0.661333;73.0038;68.5
171.872;32.2;0.629333;90.7258;63.2
172.5013333;32.3;0.597333;95.339;62.8
173.0986667;32.4;0.661333;100.446;60.6
173.76;32.5;0.64;90.7258;66.7
174.4;32.6;0.741583;93.75;60.7
175.1415833;32.7;0.707896;80.908;62.2
175.8494792;32.8;0.665354;84.7582;58.2
176.5148333;33.1;0.701167;90.1775;65.5
177.216;33.2;0.661333;85.5717;63.1
177.8773333;33.3;0.614333;90.7258;64.1
178.4916667;33.4;0.740333;97.6668;59.8
179.232;33.5;0.704;81.0446;64.5
179.936;33.6;0.661333;85.2273;64.6
180.5973333;33.7;0.64;90.7258;61.2
181.2373333;33.8;0.704;93.75;56.1
181.9413333;34.1;0.608479;85.2273;63.5
182.5498125;34.2;0.561312;98.6065;65.1
183.111125;34.3;0.649979;106.892;64.1
183.7611042;34.4;0.676229;92.3107;57.5
184.4373333;34.5;0.672;88.7273;64.4
185.1093333;34.6;0.586667;89.2857;66.2
185.696;34.7;0.672;102.273;65.5
186.368;34.8;0.661333;89.2857;60.6
187.0293333;35.1;0.629333;90.7258;60.2
187.6586667;35.2;0.576;95.339;61.3
188.2346667;35.3;0.629333;104.167;63.9
188.864;35.4;0.576;95.339;65.8
189.44;35.5;0.544;104.167;62.3
189.984;35.6;0.618667;110.294;65.9
190.6026667;35.7;0.565333;96.9828;70.8
191.168;35.8;0.672;106.132;65.7
191.84;36.1;0.551854;89.2857;67
192.3918542;36.2;0.536146;108.724;62.7
192.928;36.3;0.608;111.91;67.2
193.536;36.4;0.629333;98.6842;62.5
194.1653333;36.5;0.537917;95.339;62.8
194.70325;36.6;0.539417;111.541;61.1
195.2426667;36.7;0.597333;111.231;69.3
195.84;36.8;0.661333;100.446;71.2
196.5013333;37.1;0.661333;90.7258;67.2
197.1626667;37.2;0.512;90.7258;71.2
197.6746667;37.3;0.48;117.188;66.2
198.1546667;37.4;0.522667;125;70.2
198.6773333;37.5;0.629333;114.796;70.9
199.3066667;37.6;0.533333;95.339;75.2
199.84;37.7;0.561292;112.5;70.5
200.4012917;37.8;0.494708;106.896;67.7
200.896;38.1;0.565333;121.284;72.7
201.4613333;38.2;0.501333;106.132;72.9
201.9626667;38.3;0.554667;119.681;76.8
202.5173333;38.4;0.533333;108.173;75.3
203.0506667;38.5;0.580417;112.5;75.9
203.6310833;38.6;0.507583;103.374;76.8
204.1386667;38.7;0.48;118.207;77.7
204.6186667;38.8;0.565333;125;78.9
205.184;39.1;0.484729;106.132;78.4
205.6687292;39.2;0.462667;123.78;77.9
206.1313958;39.3;0.513937;129.683;79.8
206.6453333;39.4;0.522667;116.746;79.6
207.168;39.5;0.533333;114.796;79.8
207.7013333;39.6;0.501333;112.5;79.4
208.2026667;39.7;0.533333;119.681;81.5
208.736;39.8;0.490667;112.5;82.5
209.2266667;40.1;0.714667;122.283;85.5
209.9413333;40.2;0.661333;83.9552;73
210.6026667;40.3;0.672;90.7258;72.8
211.2746667;40.4;0.650667;89.2857;79.6
211.9253333;40.5;0.704;92.2131;81.4
212.6293333;40.6;0.650667;85.2273;73.3
213.28;40.7;0.650667;92.2131;71.3
213.9306667;40.8;0.661333;92.2131;77.3
214.592;41.1;0.693333;90.7258;81.9
215.2853333;41.2;0.672;86.5385;74.7
215.9573333;41.3;0.672;89.2857;70.6
216.6293333;41.4;0.661333;89.2857;76.2
217.2906667;41.5;0.704;90.7258;80
217.9946667;41.6;0.64;85.2273;75.1
218.6346667;41.7;0.672;93.75;71.8
219.3066667;41.8;0.672;89.2857;75.4
219.9786667;42.1;0.693333;89.2857;81.5
220.672;42.2;0.672;86.5385;75.7
221.344;42.3;0.693333;89.2857;73.3
222.0373333;42.4;0.64;86.5385;74.2
222.6773333;42.5;0.682667;93.75;77.8
223.36;42.6;0.714667;87.8906;72.5
224.0746667;42.7;0.746667;83.9552;68.3
224.8213333;42.8;0.821333;80.3571;70
225.6426667;43.1;0.661333;73.0519;71.1
226.304;43.2;0.629333;90.7258;67.7
226.9333333;43.3;0.672;95.339;65.8
227.6053333;43.4;0.789333;89.2857;68.4
228.3946667;43.5;0.693333;76.0135;66.6
229.088;43.6;0.725333;86.5385;65.1
229.8133333;43.7;0.746667;82.7206;63.7
230.56;43.8;1.056;80.3571;66.5
231.616;44.1;0.96;56.8182;63.2
232.576;44.2;0.789333;62.5;66.9
233.3653333;44.3;0.746667;76.0135;66.7
234.112;44.4;0.746667;80.3571;65.9
234.8586667;44.5;0.778667;80.3571;71.1
235.6373333;44.6;0.714667;77.0548;65.4
236.352;44.7;0.757333;83.9552;70.7
237.1093333;44.8;0.746667;79.2253;66.2
237.856;45.1;0.768;80.3571;75.8
238.624;45.2;0.768;78.125;71.3
239.392;45.3;0.757333;78.125;68.6
240.1493333;45.4;0.8;79.2253;72.8
240.9493333;45.5;0.874667;75;68.3
241.824;45.6;0.693333;68.5976;59.5
242.5173333;45.7;0.725333;86.5385;58.6
243.2426667;45.8;0.757333;82.7206;55.2
244;46.1;0.725333;79.2253;49.5
244.7253333;46.2;0.768;82.7206;61.1
245.4933333;46.3;0.714667;78.125;63.1
246.208;46.4;0.778667;83.9552;64.3
246.9866667;46.5;0.810667;77.0548;68.5
247.7973333;46.6;0.789333;74.0132;59.9
248.5866667;46.7;0.757333;76.0135;71
249.344;46.8;0.853333;79.2253;70.7
250.1973333;47.1;0.714667;70.3125;66.8
250.912;47.2;0.746667;83.9552;69.3
251.6586667;47.3;0.837354;80.3571;69.5
252.4960208;47.4;0.789125;71.6543;64.3
253.2851458;47.5;0.816188;76.0336;55.6
254.1013333;47.6;0.725333;73.5125;64.8
254.8266667;47.7;0.725333;82.7206;63.5
255.552;47.8;0.853333;82.7206;60.5
256.4053333;48.1;0.682667;70.3125;60.5
257.088;48.2;0.618667;87.8906;62.2
257.7066667;48.3;0.576;96.9828;65.1
258.2826667;48.4;0.597333;104.167;64.6
258.88;48.5;0.608;100.446;67
259.488;48.6;0.597562;98.6842;67.8
260.0855625;48.7;0.650437;100.408;67.5
260.736;48.8;0.757333;92.2456;63.9
261.4933333;49.1;0.597333;79.2253;66.8
262.0906667;49.2;0.565333;100.446;67.2
262.656;49.3;0.586667;106.132;68.7
263.2426667;49.4;0.597333;102.273;71.9
263.84;49.5;0.576;100.446;71
264.416;49.6;0.704;104.167;71.2
265.12;49.7;0.608;85.2273;73.4
265.728;49.8;0.618667;98.6842;67.8
266.3466667;50.1;0.597333;96.9828;69.1
266.944;50.2;0.565333;100.446;70.4
267.5093333;50.3;0.554667;106.132;71.5
268.064;50.4;0.586667;108.173;76.3
268.6506667;50.5;0.597333;102.273;74.2
269.248;50.6;0.650667;100.446;75.1
269.8986667;50.7;0.586667;92.2131;79.9
270.4853333;50.8;0.725333;102.273;79.9
271.2106667;51.1;0.661333;82.7206;75.3
271.872;51.2;0.576;90.7258;75.8
272.448;51.3;0.576;104.167;78.1
273.024;51.4;0.576;104.167;76.2
273.6;51.5;0.544;104.167;77.8
274.144;51.6;0.608;110.294;79.7
274.752;51.7;0.64;98.6842;80.3
275.392;51.8;0.576;93.75;75.6
275.968;52.1;0.672;104.167;79.1
276.64;52.2;0.812521;89.2857;76.9
277.4525208;52.3;0.851479;73.8443;73.7
278.304;52.4;0.597333;70.4656;74.3
278.9013333;52.5;0.672;100.446;72.1
279.5733333;52.6;0.629333;89.2857;73.8
280.2026667;52.7;0.64;95.339;73.9
280.8426667;52.8;0.675396;93.75;76
281.5180625;53.1;0.711271;88.8368;75.9
282.2293333;53.2;0.842667;84.3561;67
283.072;53.3;0.757333;71.2025;65.5
283.8293333;53.4;0.714667;79.2253;62.3
284.544;53.5;0.757333;83.9552;63.8
285.3013333;53.6;0.672;79.2253;69.7
285.9733333;53.7;0.661333;89.2857;66.6
286.6346667;53.8;0.597333;90.7258;67.7
287.232;54.1;0.629333;100.446;70.6
287.8613333;54.2;0.64;95.339;70.8
288.5013333;54.3;0.691771;93.75;80
289.1931042;54.4;0.696354;86.7339;75.3
289.8894583;54.5;0.707396;86.1631;72.1
290.5968542;54.6;0.656479;84.8181;70.4
291.2533333;54.7;0.654104;91.3967;71.1
291.9074375;54.8;0.572563;91.7285;67.8
292.48;55.1;0.629958;104.792;70.8
293.1099583;55.2;0.618042;95.2444;76
293.728;55.3;0.655333;97.0808;66
294.3833333;55.4;0.632208;91.5565;64.5
295.0155417;55.5;0.643125;94.9054;64.5
295.6586667;55.6;0.704;93.2945;65.4
296.3626667;55.7;0.821333;85.2273;65.8
297.184;55.8;1.13067;73.0519;62.9
298.3146667;56.1;0.64;53.066;62
298.9546667;56.2;0.650667;93.75;69.9
299.6053333;56.3;0.620625;92.2131;70.3
300.2259583;56.4;0.659375;96.6767;70.5
300.8853333;56.5;0.594667;90.9953;65.9
301.48;56.6;0.623521;100.897;71.8
302.1035208;56.7;0.628875;96.2277;76.2
302.7323958;56.8;0.670271;95.4085;75.3
303.4026667;57.1;0.682667;89.5161;76.3
304.0853333;57.2;0.650667;87.8906;71.8
304.736;57.3;0.693333;92.2131;74.6
305.4293333;57.4;0.585625;86.5385;70
306.0149583;57.5;0.631437;102.455;74.3
306.6463958;57.6;0.604125;95.0213;76.1
307.2505208;57.7;0.754667;99.3172;72.3
308.0051875;57.8;0.624146;79.5053;72.9
308.6293333;58.1;0.789333;96.1314;73.6
309.4186667;58.2;0.618583;76.0135;71.6
310.03725;58.3;0.537125;96.9958;75.2
310.574375;58.4;0.668292;111.706;77.5
311.2426667;58.5;0.725333;89.7812;76.6
311.968;58.6;0.512;82.7206;72.5
312.48;58.7;0.623021;117.188;73.2
313.1030208;58.8;0.582313;96.305;76.2
313.6853333;59.1;0.693333;103.037;76.1
314.3786667;59.2;0.618667;86.5385;72.4
314.9973333;59.3;0.639333;96.9828;74.3
315.6366667;59.4;0.695437;93.8478;72.2
316.3321042;59.5;0.649688;86.2766;69.4
316.9817917;59.6;0.660875;92.3521;64
317.6426667;59.7;0.650229;90.7887;66.5
318.2928958;59.8;0.565771;92.2752;68.2
318.8586667;60.1;0.60125;106.05;70.9
319.4599167;60.2;0.61475;99.7921;71
320.0746667;60.3;0.586667;97.6006;71.1
320.6613333;60.4;0.608;102.273;69.7
321.2693333;60.5;0.618667;98.6842;72.5
321.888;60.6;0.5745;96.9828;69.5
322.4625;60.7;0.620167;104.439;64.6
323.0826667;60.8;0.587333;96.7482;70.6
323.67;61.1;0.63;102.157;72.4
324.3;61.2;0.577208;95.2381;73.2
324.8772083;61.3;0.594792;103.949;73.8
325.472;61.4;0.5605;100.876;69.7
326.0325;61.5;0.585;107.047;71.5
326.6175;61.6;0.69;102.564;72.6
327.3075;61.7;0.617833;86.9565;66.6
327.9253333;61.8;0.71625;97.1136;70.5
328.6415833;62.1;0.734417;83.7696;70.3
329.376;62.2;0.757333;81.6975;72
330.1333333;62.3;0.768;79.2253;64.7
330.9013333;62.4;0.842396;78.125;72.8
331.7437292;62.5;0.832271;71.2254;64
332.576;62.6;0.782125;72.0919;66.8
333.358125;62.7;0.892542;76.7141;61.6
334.2506667;62.8;1.03467;67.2238;62.7
335.2853333;63.1;0.810667;57.9897;68.7
336.096;63.2;0.778667;74.0132;66.4
336.8746667;63.3;0.821333;77.0548;65.5
337.696;63.4;0.832;73.0519;66
338.528;63.5;0.810667;72.1154;70.2
339.3386667;63.6;0.768;74.0132;68.7
340.1066667;63.7;0.757333;78.125;70.7
340.864;63.8;0.746667;79.2253;72.5
341.6106667;64.1;0.736;80.3571;80.9
342.3466667;64.2;0.704;81.5217;73.1
343.0506667;64.3;0.725333;85.2273;78.3
343.776;64.4;0.672;82.7206;74.6
344.448;64.5;0.693333;89.2857;76.5
345.1413333;64.6;0.661333;86.5385;79.3
345.8026667;64.7;0.608;90.7258;79
346.4106667;64.8;0.618667;98.6842;73.2
347.0293333;65.1;0.670667;96.9828;81.7
347.7;65.2;0.609333;89.4632;77.6
348.3093333;65.3;0.586667;98.4683;76.1
348.896;65.4;0.589;102.273;78.6
349.485;65.5;0.669667;101.868;79.3
350.1546667;65.6;0.650667;89.5968;75.8
350.8053333;65.7;0.682667;92.2131;78.4
351.488;65.8;0.682667;87.8906;76.6
352.1706667;66.1;0.650667;87.8906;78.1
352.8213333;66.2;0.672;92.2131;77.8
353.4933333;66.3;0.711229;89.2857;77
354.2045625;66.4;0.888771;84.361;78.3
355.0933333;66.5;0.77725;67.509;78.1
355.8705833;66.6;0.929417;77.1952;76.6
356.8;66.7;0.746667;64.5566;73.9
357.5466667;66.8;0.736;80.3571;71.7
358.2826667;67.1;0.786687;81.5217;69.9
359.0693542;67.2;0.802646;76.2692;62.1
359.872;67.3;0.821333;74.7528;70
360.6933333;67.4;0.736;73.0519;63.1
361.4293333;67.5;0.8215;81.5217;68.4
362.2508333;67.6;0.853167;73.0371;65.2
363.104;67.7;0.917333;70.3262;67.9
364.0213333;67.8;0.874667;65.407;57
364.896;68.1;0.798;68.5976;57.9
365.694;68.2;0.684667;75.188;60.5
366.3786667;68.3;0.714667;87.6339;64.8
367.0933333;68.4;0.693333;83.9552;65.1
367.7866667;68.5;0.713521;86.5385;67.4
368.5001875;68.6;0.722104;84.09;67.2
369.2222917;68.7;0.783042;83.0905;65.3
370.0053333;68.8;1.14133;76.6243;64.1
371.1466667;69.1;1.09704;52.5701;61.5
372.2437083;69.2;1.07896;54.6925;51.1
373.3226667;69.3;1.09867;55.6092;55.7
374.4213333;69.4;1.41867;54.6117;51.4
375.84;69.5;0.975229;42.2932;60.7
376.8152292;69.6;0.992125;61.524;62.3
377.8073542;69.7;1.1805;60.4762;61.4
378.9878542;69.8;1.84415;50.8259;53.3
380.832;70.1;0.802396;32.5354;59.9
381.6343958;70.2;0.722938;74.7761;58.6
382.3573333;70.3;0.725333;82.9947;59.8
383.0826667;70.4;0.810667;82.7206;62.9
383.8933333;70.5;0.725333;74.0132;60.6
384.6186667;70.6;0.8;82.7206;60.3
385.4186667;70.7;0.928;75;58.9
386.3466667;70.8;1.70667;64.6552;56.8
388.0533333;71.1;0;35.1562;61.5
