Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.742857142;1;1.87755;0;78.3
2.620408163;2;1.78776;31.9565;73.8
4.408163265;3;1.85306;33.5616;73.1
6.261224489;4;1.89388;32.3789;69.5
8.15510204;5;1.92653;31.681;66.4
10.08163265;6;2.01633;31.1441;71.3
12.09795918;7;1.86939;29.7571;73.8
13.96734694;8;2.1551;32.0961;74.1
16.12244898;9;1.95918;27.8409;76.5
18.08163265;10;2.02449;30.625;73.2
20.10612245;11;1.86939;29.6371;78.5
21.9755102;12;2.12245;32.0961;73
24.09795918;13;1.90204;28.2692;69.4
26;14;1.92653;31.5451;69.4
27.92653061;15;1.95102;31.1441;68.6
29.87755102;16;2.26939;30.7531;70
32.14693878;17;1.95102;26.4388;61.9
34.09795918;18;1.71429;30.7531;66
35.8122449;19;1.82857;35;71.6
37.64081633;20;1.67347;32.8125;65.3
39.31428571;21;1.76327;35.8537;62.4
41.07755102;22;1.9102;34.0278;57.1
42.9877551;23;1.92653;31.4103;69.4
44.91428571;24;2.25955;31.1441;67.3
47.1738322;25;1.99304;26.554;70.1
49.16687075;26;1.75558;30.1048;65.1
50.92244898;27;1.75644;34.1768;68.4
52.67888889;28;1.76488;34.16;66.3
54.44376417;29;1.62971;33.9967;70
56.07346939;30;1.77143;36.8165;68.8
57.84489796;31;1.57551;33.871;70.2
59.42040816;32;1.68853;38.0829;70.7
61.10893424;33;1.76454;35.534;71.1
62.87346939;34;1.81224;34.0033;78.1
64.68571429;35;2.40816;33.1081;75.5
67.09387755;36;1.93934;24.9153;67.7
69.03321995;37;2.01984;30.9383;71.5
71.05306122;38;1.95102;29.7053;75.8
73.00408163;39;1.74694;30.7531;75.5
74.75102041;40;1.86122;34.3458;75.5
76.6122449;41;2.10612;32.2368;71.3
78.71836735;42;1.73878;28.4884;69.3
80.45714286;43;1.90204;34.507;70.8
82.35918367;44;1.86122;31.5451;69.6
84.22040816;45;2.28902;32.2368;74.9
86.50943311;46;1.89873;26.212;71.2
88.40816327;47;1.81224;31.6001;73.4
90.22040816;48;1.51837;33.1081;77
91.73877551;49;1.46122;39.5161;76.4
