Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
1.277097506;0.5;0.203175;0;60.4
1.480272109;0.6;0.238005;295.313;66.9
1.718276644;1.1;0.18576;252.096;73.2
1.904036281;1.2;0.226395;322.998;68
2.130430839;1.3;0.238005;265.024;67.7
2.368435374;1.4;0.226395;252.096;58.5
2.594829932;1.5;0.255419;265.024;65.9
2.850249433;1.6;0.267029;234.908;60.9
3.117278912;2.1;0.228345;224.694;70.5
3.345623583;2.2;0.224444;262.761;74.6
3.570068027;2.3;0.20898;267.327;75.5
3.779047619;2.4;0.203175;287.109;67.4
3.982222222;2.5;0.18576;295.313;66.1
4.167981859;2.6;0.24381;322.998;69.7
4.411791383;3.1;0.20898;246.094;74.1
4.620770975;3.2;0.203175;287.109;73.9
4.823945578;3.3;0.203175;295.313;69.6
5.027120181;3.4;0.24381;295.313;63.2
5.270929705;3.5;0.233923;246.094;70.2
5.504852608;3.6;0.241746;256.495;58.2
5.746598639;4.1;0.221565;248.194;69
5.968163265;4.2;0.21415;270.801;72.7
6.182312925;4.3;0.203175;280.178;72.9
6.385487528;4.4;0.19737;295.313;68.7
6.582857143;4.5;0.179955;303.998;69.6
6.762811791;4.6;0.255419;333.417;69
7.018231293;5.1;0.217891;234.908;72.8
7.236122449;5.2;0.210771;275.367;70.8
7.446893424;5.3;0.209728;284.669;65.9
7.656621315;5.4;0.209138;286.085;59.1
7.865759637;5.5;0.2322;286.891;70.3
8.097959184;5.6;0.238231;258.398;59
8.336190476;6.1;0.213447;251.856;71.4
8.549637188;6.2;0.221111;281.101;71.1
8.770748299;6.3;0.200385;271.357;67.6
8.971133787;6.4;0.219093;299.423;64.3
9.190226757;6.5;0.18483;273.856;73.1
9.375056689;6.6;0.237166;324.623;69.3
9.612222222;7.1;0.209819;252.988;75.2
9.822040816;7.2;0.214785;285.961;74.2
10.0368254;7.3;0.195034;279.35;73.6
10.23185941;7.4;0.22873;307.639;72.8
10.46058957;7.5;0.179955;262.318;69.9
10.64054422;7.6;0.258073;333.417;70.9
10.89861678;8.1;0.188912;232.493;72.3
11.08752835;8.2;0.22059;317.609;70.2
11.30811791;8.3;0.218277;271.998;69.8
11.52639456;8.4;0.211293;274.881;65.7
11.73768708;8.5;0.203175;283.967;68.1
11.94086168;8.6;0.221519;295.313;66
12.16238095;9.1;0.20805;270.857;73.4
12.37043084;9.2;0.214785;288.392;69
12.58521542;9.3;0.201995;279.35;69.5
12.78721088;9.4;0.215964;297.036;64.1
13.0031746;9.5;0.24381;277.824;70.2
13.24698413;9.6;0.270249;246.094;62.2
13.51723356;10.1;0.2222;222.017;69.3
13.73943311;10.2;0.261111;270.028;68.1
14.00054422;10.3;0.239093;229.787;68.8
14.23963719;10.4;0.214785;250.948;65.6
14.45442177;10.5;0.226712;279.35;69.1
14.68113379;10.6;0.208662;264.653;69.8
14.88979592;11.1;0.212109;287.546;74.1
15.10190476;11.2;0.211655;282.874;66.1
15.31356009;11.3;0.226395;283.48;69.6
15.53995465;11.4;0.214785;265.024;64.1
15.75473923;11.5;0.2322;279.35;69
15.98693878;11.6;0.255419;258.398;62.4
16.24235828;12.1;0.249615;234.908;70.9
16.49197279;12.2;0.226395;240.371;68.4
16.71836735;12.3;0.22059;265.024;68.5
16.93895692;12.4;0.261224;271.998;63.3
17.20018141;12.5;0.214785;229.688;71
17.41496599;12.6;0.284444;279.35;70.1
17.69941043;13.1;0.233129;210.938;70.6
17.93253968;13.2;0.24288;257.368;70.6
18.1754195;13.3;0.27415;247.036;70.4
18.44956916;13.4;0.265714;218.859;68.9
18.71528345;13.5;0.313469;225.806;71.9
19.02875283;13.6;0.278639;191.406;70
19.30739229;14.1;0.282313;215.332;68.3
19.58970522;14.2;0.328322;212.53;69.3
19.91802721;14.3;0.323968;182.747;65.8
20.24199547;14.4;0.417959;185.203;57.3
20.65995465;14.5;0.238005;143.555;65.5
20.89795918;14.6;0.18576;252.096;65.7
21.08371882;15.1;0.17415;322.998;62.9
21.25786848;15.2;0.238005;344.531;65.4
21.49587302;15.3;0.225261;252.096;62
21.72113379;15.4;0.227528;266.358;54.8
21.94866213;15.5;0.249615;263.703;67.2
22.19827664;15.6;0.22059;240.371;59
22.41886621;16.1;0.20898;271.998;69.1
22.62784581;16.2;0.233492;287.109;69.7
22.86133787;16.3;0.190272;256.968;69.5
23.05160998;16.4;0.203175;315.338;68
23.25478458;16.5;0.214785;295.313;71.1
23.46956916;16.6;0.2322;279.35;66.2
23.70176871;17.1;0.19737;258.398;73.4
23.89913832;17.2;0.255419;303.998;71.8
24.15455782;17.3;0.168345;234.908;68.4
24.32290249;17.4;0.238345;356.412;65.5
24.56124717;17.5;0.235737;251.736;69.7
24.79698413;17.6;0.235329;254.521;64.2
25.03231293;18.1;0.215193;254.962;69.4
25.24750567;18.2;0.21966;278.82;70.6
25.46716553;18.3;0.219909;273.15;71.2
25.68707483;18.4;0.19737;272.84;68.8
25.88444444;18.5;0.199546;303.998;73.2
26.08399093;18.6;0.230023;300.682;67.2
26.31401361;19.1;0.238005;260.844;73.2
26.55201814;19.2;0.20898;252.096;78.9
26.76099773;19.3;0.194376;287.109;76.6
26.95537415;19.4;0.217778;308.679;71.9
27.17315193;19.5;0.236485;275.51;72.1
27.40963719;19.6;0.251134;253.716;70.3
27.66077098;20.1;0.24381;238.916;74.6
27.9045805;20.2;0.20898;246.094;74
28.11356009;20.3;0.191315;287.109;71
28.30487528;20.4;0.215329;313.619;70.9
28.52020408;20.5;0.223651;278.644;71.7
28.74385488;20.6;0.217823;268.275;68.7
28.96167801;21.1;0.22;275.453;75.4
29.18167801;21.2;0.225011;272.727;71.7
29.40668934;21.3;0.224535;266.653;72.2
29.63122449;21.4;0.212222;267.219;69.2
29.84344671;21.5;0.18576;282.723;71.6
30.02920635;21.6;0.249615;322.998;69.5
30.27882086;22.1;0.2322;240.371;71
30.51102041;22.2;0.2322;258.398;71.1
30.74321996;22.3;0.179955;258.398;71.3
30.9231746;22.4;0.20898;333.417;69.9
31.1321542;22.5;0.191565;287.109;70.3
31.32371882;22.6;0.20898;313.21;68.8
31.53269841;23.1;0.203175;287.109;72.9
31.73587302;23.2;0.214785;295.313;73.8
31.9506576;23.3;0.230884;279.35;73.5
32.18154195;23.4;0.21907;259.87;70.3
32.40061225;23.5;0.229229;273.885;72.1
32.62984127;23.6;0.260295;261.747;75.7
32.89013605;24.1;0.238571;230.508;68.9
33.12870748;24.2;0.295782;251.497;71.6
33.4244898;24.3;0.1922;202.852;67.5
33.61668934;24.4;0.214785;312.176;64.2
33.83147392;24.5;0.20898;279.35;71.8
34.04045352;24.6;0.214785;287.109;69.6
34.2552381;25.1;0.19737;279.35;71.5
34.45260771;25.2;0.236689;303.998;72.4
34.68929705;25.3;0.209524;253.497;72.6
34.89882086;25.4;0.234467;286.364;72.7
35.13328798;25.5;0.248118;255.899;73.6
35.3814059;25.6;0.226395;241.821;76.1
35.60780045;26.1;0.26254;265.024;68.4
35.87034014;26.2;0.258707;228.537;69.7
36.12904762;26.3;0.236803;231.922;67.5
36.36585034;26.4;0.217188;253.375;62
36.58303855;26.5;0.19737;276.258;70
36.78040816;26.6;0.272834;303.998;68.7
37.05324263;27.1;0.251769;219.914;69.4
37.30501134;27.2;0.255329;238.314;65.9
37.56034014;27.3;0.218458;234.991;64.4
37.77879819;27.4;0.238073;274.652;59.2
38.01687075;27.5;0.20898;252.024;66.8
38.22585034;27.6;0.284444;287.109;69.4
38.51029479;28.1;0.267029;210.938;65.4
38.77732426;28.2;0.286803;224.694;62.6
39.06412698;28.3;0.305306;209.203;63.3
39.36943311;28.4;0.328821;196.524;58.4
39.69825397;28.5;0.22093;182.47;61.1
39.91918367;28.6;0.228118;271.58;66
40.14730159;29.1;0.22059;263.022;70.5
40.36789116;29.2;0.240952;271.998;66.1
40.60884354;29.3;0.235057;249.012;63.1
40.84390023;29.4;0.249615;255.258;58.1
41.09351474;29.5;0.249615;240.371;63.5
41.34312925;29.6;0.383129;240.371;59
41.7262585;30.1;0.264127;156.605;62.4
41.99038549;30.2;0.217392;227.163;68.4
42.20777778;30.3;0.238299;275.999;71.8
42.4460771;30.4;0.20898;251.784;72.3
42.65505669;30.5;0.208707;287.109;66.9
42.86376417;30.6;0.226667;287.484;62.5
43.09043084;31.1;0.225828;264.706;67.9
43.3162585;31.2;0.239093;265.689;74.1
43.55535147;31.3;0.201497;250.948;72.1
43.75684807;31.4;0.210136;297.772;63.4
43.96698413;31.5;0.20898;285.529;70.4
44.17596372;31.6;0.261224;287.109;66
44.43718821;32.1;0.249615;229.688;71.1
44.68680272;32.2;0.22059;240.371;74.1
44.90739229;32.3;0.17415;271.998;70.4
45.08154195;32.4;0.20898;344.531;70.2
45.29052154;32.5;0.203175;287.109;72.9
45.49369615;32.6;0.231383;295.313;68.9
45.72507937;33.1;0.21059;259.31;70.9
45.93566893;33.2;0.243016;284.914;72.6
46.17868481;33.3;0.20898;246.897;67.3
46.3876644;33.4;0.214785;287.109;63.2
46.60244898;33.5;0.2322;279.35;70.6
46.83464853;33.6;0.249615;258.398;64.3
47.08426304;34.1;0.249615;240.371;67.5
47.33387755;34.2;0.191565;240.371;68.6
47.52544218;34.3;0.194875;313.21;70.6
47.72031746;34.4;0.199864;307.889;69.7
47.92018141;34.5;0.203175;300.204;72.7
48.12335601;34.6;0.20898;295.313;73.1
48.3323356;35.1;0.202154;287.109;74.3
48.5344898;35.2;0.219048;296.803;71.6
48.75353742;35.3;0.214399;273.913;69.3
48.96793651;35.4;0.21932;279.852;64.9
49.18725624;35.5;0.224376;273.573;68.2
49.41163265;35.6;0.26746;267.408;62.4
49.67909297;36.1;0.22059;224.332;66.9
49.89968254;36.2;0.18576;271.998;72.2
50.08544218;36.3;0.222766;322.998;71.3
50.30820862;36.4;0.183583;269.34;65.7
50.49179138;36.5;0.20898;326.828;68.6
50.70077098;36.6;0.203175;287.109;67.2
50.90394558;37.1;0.22059;295.313;66.9
51.12453515;37.2;0.238073;271.998;70.8
51.36260771;37.3;0.220522;252.024;63.5
51.58312925;37.4;0.238005;272.082;58.6
51.82113379;37.5;0.221202;252.096;64.1
52.0423356;37.6;0.439456;271.246;55.4
52.48179138;38.1;0.220385;136.533;69.2
52.70217687;38.2;0.29737;272.25;65.4
52.99954649;38.3;0.214785;201.769;59.6
53.21433107;38.4;0.179955;279.35;64.7
53.39428571;38.5;0.221973;333.417;71.6
53.6162585;38.6;0.213401;270.303;67.4
53.82965986;39.1;0.255419;281.16;67.7
54.08507937;39.2;0.236145;234.908;70.4
54.32122449;39.3;0.222449;254.081;71.5
54.54367347;39.4;0.217823;269.725;73.7
54.7614966;39.5;0.275601;275.453;74.3
55.03709751;39.6;0.219456;217.706;70.2
55.25655329;40.1;0.206599;273.404;69.4
55.46315193;40.2;0.211315;290.418;68.9
55.67446712;40.3;0.204354;283.936;68.3
55.87882086;40.4;0.17415;293.609;66.5
56.05297052;40.5;0.23229;344.531;71.4
56.28526077;40.6;0.211429;258.298;74.2
56.49668934;41.1;0.235465;283.784;71.9
56.7321542;41.2;0.2322;254.815;67.4
