Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.557278911;1;2.67029;0;54.9
3.227573696;2;2.24073;22.4694;67.9
5.468299319;3;2.34522;26.777;61.4
7.813514739;4;2.34522;25.584;63.8
10.15873016;5;2.3524;25.584;62.8
12.51113379;6;2.44252;25.5058;69.1
14.95365079;7;2.60063;24.5648;61.3
17.55428571;8;2.46132;23.0713;58.7
20.01560091;9;2.19429;24.3772;50
22.20988662;10;2.10485;27.3438;58.2
24.31473923;11;2.20245;28.5056;60.3
26.51718821;12;2.14785;27.2424;63.8
28.66503401;13;2.0966;27.935;63.1
30.76163265;14;1.89723;28.6178;64.2
32.65886621;15;2.05497;31.625;65.8
34.7138322;16;2.02594;29.1976;64.8
36.73977324;17;2.322;29.6159;60.7
39.06176871;18;2.00272;25.8398;64.1
41.0644898;19;2.01939;29.9592;63.4
43.08387755;20;2.09054;29.712;62.3
45.17442177;21;2.05497;28.7007;69.2
47.22938776;22;2.03175;29.1976;75.1
49.26113379;23;1.89243;29.5312;75.4
51.15356009;24;1.98531;31.7053;76.4
53.13886621;25;1.83438;30.222;72.5
54.97324263;26;1.9737;32.7087;76.4
56.94693878;27;1.8576;30.3998;68.2
58.80453515;28;1.88082;32.2998;79.5
60.68535147;29;1.80535;31.901;66.1
62.49070295;30;1.82277;33.2345;67.9
64.31346939;31;1.88082;32.917;74.3
66.19428571;32;2.02014;31.901;73.5
68.21442177;33;2.34522;29.701;70.4
70.55963719;34;2.00853;25.584;70.7
72.56816327;35;1.9795;29.8727;71.6
74.5476644;36;1.98531;30.3107;72.4
76.53297052;37;1.88522;30.222;71.7
78.41818594;38;1.74871;31.8266;74.5
80.16689342;39;1.78794;34.3111;77.9
81.95482993;40;1.99111;33.5582;74.8
83.94594104;41;2.05274;30.1339;72.8
85.99868481;42;1.98172;29.2292;63.3
87.98040816;43;1.87501;30.2767;69.6
89.8554195;44;1.8022;31.9998;72.8
91.65761905;45;1.75626;33.2927;70.8
93.41387755;46;1.83438;34.1635;77.8
95.24825397;47;1.80535;32.7087;77.6
97.05360544;48;1.77052;33.2345;77.7
98.82412698;49;1.80617;33.8883;79
100.6302948;50;1.79873;33.2195;73.8
102.4290249;51;1.7473;33.3569;72.4
104.1763265;52;1.77052;34.3387;75.7
105.9468481;53;1.7473;33.8883;75.1
107.6941497;54;1.77766;34.3387;71.5
109.4718141;55;1.80982;33.7522;75
111.2816327;56;1.71429;33.1525;70.2
112.9959184;57;2.12281;35;74.5
115.1187302;58;2.05497;28.2644;66.3
117.1736961;59;1.87501;29.1976;76.8
119.0487075;60;1.95628;31.9998;76.3
121.0049887;61;2.17107;30.6704;67.9
123.1760544;62;2.06077;27.6362;71
125.2368254;63;2.11882;29.1153;71.4
127.3556463;64;1.88662;28.3176;80.3
129.2422676;65;2.13624;31.8029;77.9
131.3785034;66;2.20925;28.0868;72.9
133.5877551;67;1.9181;27.1585;69.3
135.5058503;68;1.9737;31.281;72.1
137.4795465;69;2.06077;30.3998;74.3
139.5403175;70;2.26395;29.1153;76.8
141.804263;71;2.38585;26.5024;74
144.1901134;72;2.28136;25.1483;68.9
146.4714739;73;2.36844;26.3001;70.1
148.8399093;74;2.2117;25.3332;70
151.05161;75;2.26975;27.1284;68
153.3213605;76;2.74576;26.4346;63.4
156.0671202;77;2.81542;21.8519;61.1
158.8825397;78;2.54839;21.3112;60.6
161.4309297;79;2.29297;23.5443;69.3
163.7239002;80;2.28136;26.1669;68.1
166.0052608;81;2.22912;26.3001;70.4
168.2343764;82;2.31039;26.9165;70.4
170.5447619;83;2.2059;25.9697;67.1
172.7506576;84;2.45551;27.1998;70.5
175.2061678;85;2.34923;24.4348;66.8
177.5553968;86;2.2193;25.5403;68.6
179.7746939;87;2.17107;27.0356;63.9
181.9457596;88;2.1461;27.6362;67.5
184.0918594;89;2.34696;27.9577;70.2
186.4388209;90;2.4229;25.565;61
188.8617234;91;2.10499;24.7637;65.5
190.966712;92;2.14204;28.5037;68.8
193.1087528;93;2.12463;28.0107;72.2
195.2333787;94;2.11356;28.2403;69.5
197.3469388;95;2.07184;28.3881;75.2
199.4187755;96;2.10141;28.9598;75.1
201.5201814;97;2.02594;28.5523;75.3
203.5461224;98;2.10256;29.6159;72.9
205.6486848;99;2.01898;28.5366;70.9
207.6676644;100;2.25234;29.718;75
209.92;101;2.0956;26.639;66.6
212.0156009;102;2.07819;28.6314;71
214.0937868;103;2.02594;28.8713;69.8
216.1197279;104;2.05098;29.6159;72.1
218.1707029;105;2.06476;29.2544;72.5
220.2354649;106;2.17687;29.059;74.1
222.4123356;107;2.06469;27.5625;71.2
224.4770295;108;1.96397;29.06;77.6
226.4409977;109;1.96209;30.5504;77.1
228.4030839;110;1.87501;30.5797;75.6
230.2780952;111;1.85179;31.9998;73.2
232.1298866;112;1.88662;32.4011;80.9
234.0165079;113;1.85179;31.8029;78.8
235.8682993;114;1.96789;32.4011;78.9
237.8361905;115;1.93887;30.4895;79.7
239.7750567;116;1.89993;30.9459;79.6
241.6749887;117;1.89653;31.5801;79.1
243.5715193;118;1.89823;31.6367;79.2
245.4697506;119;1.90984;31.6084;80
247.3795918;120;1.90984;31.4162;82.4
249.2894331;121;1.88662;31.4162;78.3
251.1760544;122;1.90057;31.8029;81.2
253.0766213;123;1.85526;31.5695;82
254.9318821;124;1.89823;32.3405;81
256.8301134;125;2.24073;31.6084;82.9
259.070839;126;2.25234;26.777;82.5
261.3231746;127;2.00272;26.639;74.9
263.3258957;128;2.11882;29.9592;80.4
265.4447166;129;2.07773;28.3176;79.9
267.522449;130;2.09025;28.8776;74.7
269.6126984;131;2.02014;28.7047;76.2
271.6328345;132;2.02594;29.701;81.2
273.6587755;133;2.58903;29.6159;78.1
276.2478005;134;2.17687;23.1747;71.5
278.4246712;135;2.00272;27.5625;68.1
280.4273923;136;2.21751;29.9592;81.4
282.644898;137;2.322;27.0574;74
284.9668934;138;2.13794;25.8398;69.2
287.1048299;139;2.02424;28.0644;73.6
289.1290703;140;2.05497;29.6407;74.1
291.1840363;141;2.18281;29.1976;69.2
293.3668481;142;2.18834;27.4875;70.2
295.5551927;143;2.10088;27.418;70.9
297.6560771;144;2.26447;28.5594;70.8
299.9205442;145;1.99692;26.4963;67
301.9174603;146;1.90404;30.0463;66.3
303.8214966;147;1.90984;31.512;66.8
305.7313379;148;2.03175;31.4162;65.3
307.7630839;149;2.13043;29.5312;66.1
309.8935147;150;2.04916;28.1633;65.2
311.9426757;151;2.03755;29.2803;72.2
313.9802268;152;2.25814;29.4471;66.2
316.2383673;153;1.9795;26.5705;67.1
318.2178685;154;2.0956;30.3107;70.6
320.3134694;155;1.99111;28.6314;69.2
322.3045805;156;2.13043;30.1339;73.9
324.4350113;157;2.07238;28.1633;71
326.5073923;158;2.1293;28.9522;73.6
328.6366893;159;2.27669;28.1783;72.4
330.9133787;160;2.21751;26.3541;67.2
333.1308844;161;2.73995;27.0574;67.5
335.870839;162;2.36263;21.8982;59.1
338.2334694;163;1.99692;25.3954;66.6
340.2303855;164;2.18848;30.0463;64.3
342.4188662;165;2.09574;27.4163;64.9
344.5146032;166;2.22317;28.6295;65.9
346.7377778;167;2.00029;26.9884;70.5
348.7380726;168;2.5334;29.9956;66.3
351.2714739;169;2.08791;23.6836;61.2
353.3593878;170;2.17295;28.7368;52.5
355.5323356;171;1.8634;27.6123;61.5
357.395737;172;2.14204;32.1992;62.8
359.5377778;173;1.99692;28.0107;66.4
361.5346939;174;2.01433;30.0463;69.4
363.5490249;175;1.93887;29.7866;66
365.4878912;176;1.9737;30.9459;67.1
367.4615873;177;2.03755;30.3998;66
369.4991383;178;1.9737;29.4471;61.2
371.4728345;179;1.96902;30.3998;69.7
373.4418594;180;1.92612;30.4719;68.2
375.3679819;181;1.9795;31.1507;65.1
377.347483;182;2.02014;30.3107;70.9
