Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.818276643;1;6.84431;0;78.7
7.662585034;2;6.08073;8.76641;77.8
13.74331066;3;6.75991;9.86724;67.1
20.50321995;4;6.93406;8.87586;74.8
27.43727891;5;6.80925;8.65294;63.2
34.24653061;6;6.81481;8.81154;70.6
41.06133787;7;6.57948;8.80436;71.1
47.64081633;8;6.84771;9.11926;77.3
54.48852608;9;7.54358;8.76205;73.1
62.03210884;10;6.04952;7.95378;69.6
68.08163265;11;8.32363;9.91814;71.9
76.40526077;12;5.86304;7.2084;63.3
82.26829932;13;6.07202;10.2336;70.3
88.34031746;14;5.66376;9.88139;69.6
94.00408163;15;6.17551;10.5937;75.5
100.1795918;16;6.09814;9.7158;64.5
106.2777324;17;6.19392;9.83906;62.6
112.4716553;18;6.84118;9.68691;65.1
119.3128345;19;7.29397;8.77042;59.8
126.6068027;20;8.46259;8.22598;57.6
135.0693878;21;5.86122;7.09003;57.2
140.9306122;22;7.39846;10.2368;69.4
148.3290703;23;6.55964;8.1098;65.6
154.8887075;24;7.37524;9.14685;67.9
162.2639456;25;5.7005;8.13533;71.9
167.9644444;26;6.18812;10.5254;80.8
174.1525624;27;6.24327;9.696;64.9
180.3958277;28;5.34295;9.61036;82.9
185.7387755;29;6.44989;11.2298;77
192.1886621;30;7.21032;9.30249;76.8
199.3989796;31;7.53726;8.32141;65.8
206.9362358;32;7.48844;7.96046;68.7
214.4246712;33;7.26204;8.01235;62.6
221.686712;34;6.94857;8.26214;65.1
228.6352834;35;7.34839;8.63487;60.5
235.9836735;36;7.40789;8.16505;67.7
243.3915646;37;7.26785;8.09947;69.7
250.6594104;38;5.79819;8.25554;68.2
256.4575964;39;6.2878;10.3481;74.4
262.7453968;40;6.23166;9.54229;74.1
268.9770522;41;6.21714;9.62826;80.9
275.194195;42;6.07782;9.65073;80.4
281.2720181;43;6.9202;9.87196;69
288.1922222;44;6.64896;8.67026;63.8
294.8411791;45;5.92617;9.02397;77.5
300.7673469;46;6.04952;10.1246;64.1
306.8168707;47;6.23166;9.91814;70.6
313.0485261;48;5.71474;9.62826;61
318.7632653;49;6.01134;10.4992;64.4
324.7746032;50;5.79048;9.98114;67
330.5650794;51;5.95592;10.3618;77.3
336.5209977;52;6.29261;10.074;75.2
342.8136054;53;6.94558;9.535;71.6
349.7591837;54;6.76;8.63859;66.1
356.5191837;55;8.18794;8.87574;68.4
364.7071202;56;5.90512;7.32785;60.5
370.6122449;57;5.86531;10.1607;72.3
376.477551;58;5.63873;10.2296;77.8
382.1162812;59;6.71229;10.6407;72
388.8285714;60;6.26122;8.93883;68.9
395.0897959;61;6.7859;9.58279;73.6
401.8756916;62;8.76104;8.84187;72.2
410.6367347;63;6.43673;6.8485;73.6
417.0734694;64;5.878;9.3215;81.8
422.9514739;65;6.29261;10.2075;81.7
429.2440816;66;7.21306;9.535;74.6
436.4571429;67;8.40816;8.31824;65.1
444.8653061;68;8.05306;7.13592;48.9
452.9183673;69;9.36327;7.45058;55.8
462.2816327;70;8.74676;6.40802;61
471.02839;71;0;6.85968;62
