Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.563333333;0.3;0.536667;0;64.9
2.1;1.1;0.47;111.801;72.6
2.57;1.2;0.516667;127.66;68.5
3.086666667;1.3;0.536667;116.129;68.4
3.623333333;2.1;0.476667;111.801;72.5
4.1;2.2;0.483333;125.874;71.5
4.583333333;2.3;0.446667;124.138;69.6
5.03;3.1;0.455396;134.328;76.5
5.485395833;3.2;0.447937;131.754;70.9
5.933333333;3.3;0.473333;133.947;67
6.406666667;4.1;0.45;126.761;75.8
6.856666667;4.2;0.436667;133.333;74.8
7.293333333;4.3;0.41;137.405;70.1
7.703333333;5.1;0.413333;146.341;75.8
8.116666667;5.2;0.446667;145.161;73.7
8.563333333;5.3;0.45;134.328;75.1
9.013333333;6.1;0.433333;133.333;71.5
9.446666667;6.2;0.404646;138.462;75.8
9.8513125;6.3;0.425354;148.278;76.5
10.27666667;7.1;0.436667;141.059;79.5
10.71333333;7.2;0.44;137.405;82
11.15333333;7.3;0.473333;136.364;74.6
11.62666667;8.1;0.426667;126.761;80.3
12.05333333;8.2;0.456667;140.625;76
12.51;8.3;0.436292;131.387;77.1
12.94629167;9.1;0.430375;137.523;76.4
13.37666667;9.2;0.446667;139.413;75.9
13.82333333;9.3;0.506667;134.328;78.5
14.33;10.1;0.46;118.421;77
14.79;10.2;0.50825;130.435;79.3
15.29825;10.3;0.569479;118.052;72.3
15.86772917;11.1;0.446792;105.359;75.8
16.31452083;11.2;0.435479;134.291;73.4
16.75;11.3;0.493458;137.779;77.8
17.24345833;12.1;0.443208;121.591;74.9
17.68666667;12.2;0.510667;135.377;75.4
18.19733333;12.3;0.509333;117.493;74.3
18.70666667;13.1;0.516667;117.801;78.7
19.22333333;13.2;0.506521;116.129;74.3
19.72985417;13.3;0.526667;118.455;77.1
20.25652083;14.1;0.580146;113.924;71.6
20.83666667;14.2;0.69875;103.422;66
21.53541667;14.3;0.525563;85.8676;67.6
22.06097917;15.1;0.439021;114.163;67.7
22.5;15.2;0.49;136.668;70.1
22.99;15.3;0.475271;122.449;71.5
23.46527083;16.1;0.458062;126.244;80.5
23.92333333;16.2;0.483333;130.986;75.4
24.40666667;16.3;0.456667;124.138;70.5
24.86333333;17.1;0.453333;131.387;77.3
25.31666667;17.2;0.423333;132.353;68.8
25.74;17.3;0.516667;141.732;71.8
26.25666667;18.1;0.456667;116.129;81.1
26.71333333;18.2;0.439;131.387;75.2
27.15233333;18.3;0.444333;136.674;73.4
27.59666667;19.1;0.463333;135.034;74.9
28.06;19.2;0.436667;129.496;74.9
28.49666667;19.3;0.46;137.405;77.6
28.95666667;20.1;0.476667;130.435;76.7
29.43333333;20.2;0.407292;125.874;70.5
29.840625;20.3;0.486042;147.315;79.2
30.32666667;21.1;0.44;123.446;78.6
30.76666667;21.2;0.426667;136.364;79
31.19333333;21.3;0.446667;140.625;76.1
31.64;22.1;0.44;134.328;82.7
32.08;22.2;0.456667;136.364;77.1
32.53666667;22.3;0.458021;131.387;81.5
32.9946875;23.1;0.448646;130.998;81.8
33.44333333;23.2;0.453333;133.736;79.3
33.89666667;23.3;0.5;132.353;77.2
34.39666667;24.1;0.533333;120;76
34.93;24.2;0.5;112.5;74.9
35.43;24.3;0.466667;120;73.5
35.89666667;25.1;0.45;128.571;82.4
36.34666667;25.2;0.456667;133.333;76.6
36.80333333;25.3;0.483333;131.387;78.3
37.28666667;26.1;0.556667;124.138;73.1
37.84333333;26.2;0.48;107.784;69.9
38.32333333;26.3;0.51;125;75.7
38.83333333;27.1;0.53;117.647;71.8
39.36333333;27.2;0.513333;113.208;70.2
39.87666667;27.3;0.559438;116.883;72.2
40.43610417;28.1;0.623896;107.251;67.7
41.06;28.2;0.796667;96.1699;65.2
41.85666667;28.3;0.523333;75.3138;64
42.38;29.1;0.463333;114.65;72.5
42.84333333;29.2;0.48;129.496;69.3
43.32333333;29.3;0.523333;125;75.2
43.84666667;30.1;0.55;114.65;76.9
44.39666667;30.2;0.483333;109.091;83.6
44.88;30.3;0.433333;124.138;78.2
45.31333333;31.1;0.5;138.462;79
45.81333333;31.2;0.500167;120;76.8
46.3135;31.3;0.5065;119.96;76
46.82;32.1;0.446667;118.46;72.5
47.26666667;32.2;0.486667;134.328;77.9
47.75333333;32.3;0.473333;123.288;76.9
48.22666667;33.1;0.478375;126.761;73.6
48.70504167;33.2;0.441625;125.425;73.2
49.14666667;33.3;0.530479;135.862;72.8
49.67714583;34.1;0.436479;113.105;76.1
50.113625;34.2;0.457833;137.464;80.2
50.57145833;34.3;0.423063;131.052;78.8
50.99452083;35.1;0.505479;141.823;82.3
51.5;35.2;0.475812;118.699;76
51.9758125;35.3;0.524188;126.1;69.6
52.5;36.1;0.453333;114.463;77.6
52.95333333;36.2;0.42;132.353;82.9
53.37333333;36.3;0.5;142.857;85
53.87333333;37.1;0.52;120;84.7
54.39333333;37.2;0.546667;115.385;73.7
54.94;37.3;0.74;109.756;69.3
55.68;38.1;0.467083;81.0811;78
56.14708333;38.2;0.5025;128.457;67.2
56.64958333;38.3;0.450417;119.403;78.1
57.1;39.1;0.593333;133.21;82.1
57.69333333;39.2;0.506667;101.124;75.6
58.2;39.3;0.496667;118.421;77.5
58.69666667;40.1;0.46;120.805;76.5
59.15666667;40.2;0.462312;130.435;75.3
59.61897917;40.3;0.461021;129.782;79.6
60.08;41.1;0.48;130.146;82
60.56;41.2;0.456667;125;80.2
61.01666667;41.3;0.476667;131.387;77.5
61.49333333;42.1;0.492375;125.874;79.7
61.98570833;42.2;0.474292;121.858;79.9
62.46;42.3;0.48;126.504;81.8
62.94;43.1;0.516667;125;85.8
63.45666667;43.2;0.483333;116.129;84.2
63.94;43.3;0.48;124.138;84.1
64.42;44.1;0.49;125;81.5
64.91;44.2;0.443333;122.449;78.2
65.35333333;44.3;0.47875;135.338;83.3
65.83208333;45.1;0.517333;125.326;83.3
66.34941667;45.2;0.49725;115.979;80.1
66.84666667;45.3;0.453333;120.664;79
67.3;46.1;0.533333;132.353;80.8
67.83333333;46.2;0.49;112.5;74.1
68.32333333;46.3;0.42;122.449;81.3
68.74333333;47.1;0.475229;142.857;85
69.2185625;47.2;0.398104;126.255;78.3
69.61666667;47.3;0.546667;150.714;79.8
70.16333333;48.1;0.446667;109.756;81.4
70.61;48.2;0.450063;134.328;74.4
71.0600625;48.3;0.486896;133.315;83.8
71.54695833;49.1;0.4635;123.23;83.1
72.01045833;49.2;0.439542;129.45;81.8
72.45;49.3;0.445188;136.506;81
72.8951875;50.1;0.473229;134.775;81.5
73.36841667;50.2;0.41825;126.788;81.5
73.78666667;50.3;0.476667;143.455;83.1
74.26333333;51.1;0.460354;125.874;80.2
74.7236875;51.2;0.389646;130.334;79.3
75.11333333;51.3;0.506667;153.986;82.6
75.62;52.1;0.436667;118.421;83.3
76.05666667;52.2;0.386667;137.405;78.7
76.44333333;52.3;0.464083;155.172;86.2
76.90741667;53.1;0.50925;129.287;83.3
77.41666667;53.2;0.363333;117.82;81.7
77.78;53.3;0.449333;165.138;84.4
78.22933333;54.1;0.464;133.531;83
78.69333333;54.2;0.436667;129.31;84.2
79.13;54.3;0.46;137.405;84.6
79.59;55.1;0.438958;130.435;83.1
80.02895833;55.2;0.424167;136.687;82.7
80.453125;55.3;0.439042;141.454;83.5
80.89216667;56.1;0.441438;136.661;85.1
81.33360417;56.2;0.414792;135.92;83.9
81.74839583;56.3;0.374938;144.651;85.9
82.12333333;57.1;0.48;160.027;85.2
82.60333333;57.2;0.44;125;83.9
83.04333333;57.3;0.473563;136.364;86.5
83.51689583;58.1;0.633104;126.699;83.3
84.15;58.2;0.456667;94.7711;84.4
84.60666667;58.3;0.469063;131.387;86.4
85.07572917;59.1;0.574271;127.915;84.2
85.65;59.2;0.526667;104.48;76.4
86.17666667;59.3;0.62;113.924;73.5
86.79666667;60.1;0.47;96.7742;72.2
87.26666667;60.2;0.526667;127.66;66.7
87.79333333;60.3;0.473333;113.924;68.1
88.26666667;61.1;0.41;126.761;72.8
88.67666667;61.2;0.483333;146.341;68.9
89.16;61.3;0.48;124.138;69.6
89.64;62.1;0.513333;125;73.9
90.15333333;62.2;0.426667;116.883;72.9
90.58;62.3;0.44;140.625;70.7
91.02;63.1;0.44;136.364;74.6
91.46;63.2;0.433333;136.364;75.5
91.89333333;63.3;0.484208;138.462;74.4
92.37754167;64.1;0.432187;123.914;73.9
92.80972917;64.2;0.450271;138.829;76.9
93.26;64.3;0.463333;133.253;78.8
93.72333333;65.1;0.466667;129.496;81.6
94.19;65.2;0.466667;128.571;83.2
94.65666667;65.3;0.503333;128.571;84.5
95.16;66.1;0.453333;119.205;84.5
95.61333333;66.2;0.43;132.353;83.7
96.04333333;66.3;0.443333;139.535;85.6
96.48666667;67.1;0.493333;135.338;80.4
96.98;67.2;0.473333;121.622;79.7
97.45333333;67.3;0.43;126.761;76.5
