Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.004081632;1;1.83673;0;75.5
2.840816326;2;1.66531;32.6667;72.7
4.506122448;3;1.74098;36.0294;75.1
6.247097505;4;1.56515;34.4634;68.5
7.812244897;5;1.80351;38.335;80.5
9.615759637;6;1.68576;33.2684;81.2
11.30151927;7;1.75866;35.5923;81.4
13.06018141;8;1.76673;34.1168;71.5
14.8269161;9;1.83274;33.961;78.3
16.65965986;10;1.72399;32.7378;75.2
18.38365079;11;1.79324;34.803;76.5
20.17689342;12;1.71837;33.4589;73.6
21.89526077;13;1.76676;34.9169;75
23.66201814;14;1.66011;33.9605;76.3
25.32213152;15;1.81537;36.1421;76.4
27.13750567;16;1.78494;33.051;85.4
28.92244898;17;1.76422;33.6145;81.4
30.68666667;18;1.71556;34.0094;75
32.40222222;19;1.75585;34.9741;78
34.15807256;20;1.76029;34.1715;75.7
35.91836735;21;1.77057;34.0852;74.2
37.68893424;22;1.68249;33.8875;78
39.37142857;23;1.71429;35.6613;79.8
41.08571429;24;1.65714;35;79.2
42.74285714;25;1.91837;36.2069;79.5
44.66122449;26;1.70612;31.2766;79
46.36734694;27;1.76034;35.1675;78.2
48.12768707;28;1.86172;34.0843;78
49.98941043;29;1.88424;32.2282;80.7
51.87365079;30;1.84048;31.8431;77.6
53.71412698;31;1.85635;32.6003;85.8
55.57047619;32;1.73565;32.3215;77.7
57.30612245;33;1.82041;34.5693;80.2
59.12653061;34;1.87381;32.9596;81.4
61.00034014;35;1.83231;32.0203;83.6
62.83265306;36;1.72744;32.7455;78.6
64.5600907;37;1.85624;34.7335;77.8
66.41632653;38;1.87755;32.3235;70
68.29387755;39;1.92653;31.9565;78.9
70.22040816;40;1.95102;31.1441;77.5
72.17142857;41;1.99746;30.7531;76.2
74.16888889;42;2.00238;30.0381;76.7
76.17126984;43;1.83977;29.9643;66.9
78.01104308;44;1.91401;32.6127;60.2
79.92505669;45;1.75263;31.3477;65.4
81.67768707;46;1.78274;34.2343;70.7
83.46043084;47;1.74773;33.656;77
85.20816327;48;1.73385;34.3302;71.4
86.94201814;49;1.71921;34.605;73.8
88.66122449;50;1.91837;34.8998;79
90.57959184;51;2.17959;31.2766;77.8
92.75918367;52;2.1561;27.5281;67.7
94.91528345;53;2.21043;27.828;71.2
97.12571429;54;2.05796;27.144;77.5
99.18367347;55;2.07998;29.1551;79.9
101.2636508;56;1.99349;28.8465;76.5
103.2571429;57;2.07528;30.0979;71.4
105.3324263;58;2.25941;28.9117;71.5
107.5918367;59;2.20408;26.5556;71.3
109.7959184;60;2.05714;27.2222;69.2
111.8530612;61;2.01633;29.1667;76.1
113.8693878;62;1.83249;29.7571;67.8
115.7018821;63;2.02057;32.7423;77
117.722449;64;1.95918;29.6946;77.5
119.6816327;65;2.02252;30.625;82.9
121.7041497;66;2.07544;29.666;76.1
123.7795918;67;2.09796;28.9095;72.3
125.877551;68;2.20408;28.5992;68.9
128.0816327;69;2.44082;27.2222;76.8
130.522449;70;1.97551;24.5819;71.5
132.4979592;71;2.08163;30.3719;71.2
134.5795918;72;2.06091;28.8235;68.2
136.6404989;73;1.94726;29.1134;71
138.5877551;74;2.2449;30.8126;77.9
140.8326531;75;2.43265;26.7273;65.3
143.2653061;76;1.73061;24.6644;69.9
144.9959184;77;1.64898;34.6698;74.1
146.644898;78;1.62449;36.3861;74.1
148.2693878;79;1.71095;36.9347;75
149.9803401;80;1.68497;35.0682;84.5
151.6653061;81;1.64898;35.609;81.5
153.3142857;82;1.60816;36.3861;80
154.922449;83;1.61544;37.3096;86
156.5378912;84;1.61045;37.1415;84.2
158.1483447;85;1.62594;37.2566;76.7
159.7742857;86;1.58898;36.9017;75.2
161.3632653;87;1.5102;37.7601;75.4
162.8734694;88;1.55401;39.7297;79.2
164.427483;89;1.48272;38.6097;83.6
165.9102041;90;1.61633;40.4661;78.3
167.5265306;91;1.67347;37.1212;80.6
169.2;92;1.65853;35.8537;78.8
170.8585261;93;1.58277;36.1767;80.6
172.4412925;94;1.81177;37.9083;81.4
174.2530612;95;2.39184;33.1168;88
176.644898;96;1.95102;25.0853;78.2
178.5959184;97;1.79592;30.7531;74.4
180.3918367;98;1.8449;33.4091;82.5
182.2367347;99;1.73209;32.5221;87.7
183.9688209;100;1.76179;34.6403;78.6
185.7306122;101;1.77143;34.0562;83.2
187.5020408;102;1.71429;33.871;79.6
189.2163265;103;1.82041;35;82.7
191.0367347;104;1.89388;32.9596;83.1
192.9306122;105;2.18776;31.681;81
195.1183673;106;1.94286;27.4254;74.3
197.0612245;107;2.04082;30.8824;69.8
199.1020408;108;1.95918;29.4;72.7
201.0612245;109;1.96735;30.625;72.8
203.0285714;110;1.96735;30.4979;68.7
204.9959184;111;1.8276;30.4979;83.4
206.8235147;112;1.76424;32.83;86.1
208.5877551;113;1.77959;34.009;80.8
210.3673469;114;1.85306;33.7156;84.2
212.2204082;115;1.76327;32.3789;85.1
213.9836735;116;1.59249;34.0278;78.5
215.5761678;117;1.59687;37.6767;80.7
217.1730385;118;1.56175;37.5735;81.3
218.7347846;119;1.69878;38.4185;82.7
220.4335601;120;1.64215;35.3196;79.3
222.0757143;121;1.58143;36.5374;81
223.6571429;122;1.62274;37.9404;77.1
225.2798866;123;2.08338;36.9744;78.7
227.3632653;124;1.86939;28.7994;71.7
229.2326531;125;2.10612;32.0961;77.2
231.3387755;126;1.98367;28.4884;76.6
233.322449;127;2.05714;30.2469;82.4
235.3795918;128;2.09796;29.1667;73.5
237.477551;129;2.17143;28.5992;74.8
239.6489796;130;2.37551;27.6316;72.2
242.0244898;131;2.53878;25.2577;78.4
244.5632653;132;1.80408;23.6334;79.6
246.3673469;133;1.68063;33.2579;77.2
248.0479819;134;1.70646;35.7008;78.6
249.7544444;135;1.67138;35.1605;78.1
251.4258277;136;1.68438;35.8984;87.4
253.1102041;137;1.66531;35.6215;76.5
254.7755102;138;1.67807;36.0294;76.4
256.4535828;139;1.5954;35.7553;73.5
258.0489796;140;1.70612;37.6082;75.7
259.755102;141;1.61633;35.1675;75.5
261.3714286;142;1.68163;37.1212;78.1
263.0530612;143;1.76327;35.6796;85.9
264.8163265;144;1.71429;34.0278;82.1
266.5306122;145;1.67247;35;76.2
268.2030839;146;1.73349;35.875;76.9
269.936576;147;1.70424;34.6122;73.8
271.6408163;148;1.65714;35.2063;73.8
273.2979592;149;1.69796;36.2069;78.8
274.9959184;150;1.61633;35.3365;80.1
276.6122449;151;1.64184;37.1212;81.4
278.2540816;152;1.83558;36.5444;80
280.0896599;153;1.87909;32.6872;80.8
281.9687528;154;1.74553;31.9303;77.1
283.7142857;155;1.86122;34.3735;75.9
285.5755102;156;1.86501;32.2368;79.7
287.4405215;157;1.8656;32.1714;74.9
289.3061224;158;1.85306;32.1612;86
291.1591837;159;1.73878;32.3789;78.4
292.8979592;160;1.75698;34.507;79.5
294.6549433;161;1.91649;34.1494;84.1
296.5714286;162;1.78776;31.3073;86.5
298.3591837;163;1.7551;33.5616;80.1
300.1142857;164;1.86939;34.186;77.4
301.9836735;165;1.83673;32.0961;69.8
303.8204082;166;1.88571;32.6667;80.4
305.7061224;167;1.95918;31.8182;75.9
307.6653061;168;1.99755;30.625;75.3
309.6628571;169;2.02694;30.0368;76.6
311.6897959;170;1.95918;29.6013;71.9
313.6489796;171;2.02449;30.625;70.5
315.6734694;172;2.00816;29.6371;73.2
317.6816327;173;2.25306;29.878;76.5
319.9346939;174;3.13469;26.6304;78.1
323.0693878;175;1.58367;19.1406;73.9
324.6530612;176;1.3551;37.8866;74
326.0081633;177;1.60816;44.2771;75.6
327.6163265;178;1.65621;37.3096;79.5
329.2725397;179;1.59717;36.2272;77.6
330.8697052;180;1.61193;37.5666;77.6
332.4816327;181;1.60816;37.2225;85.5
334.0897959;182;1.69796;37.3096;81.7
335.7877551;183;1.55918;35.3365;73.8
337.3469388;184;1.68272;38.4817;84.6
339.0296599;185;1.65605;35.6565;82.2
340.6857143;186;1.58367;36.2307;89.6
342.2693878;187;1.71608;37.8866;75.6
343.9854649;188;1.65535;34.9635;74.4
345.6408163;189;1.42857;36.2461;84.7
347.0693878;190;1.27347;42;83.6
348.3428571;191;1.31966;47.1154;86.9
349.662517;192;1.31016;45.4663;80.3
350.9726757;193;1.38651;45.796;79
352.3591837;194;1.33304;43.2742;80.4
353.6922222;195;1.41798;45.01;83.8
