Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
2.798004535;1.1;3.08825;0;73
5.886258503;1.2;3.16952;19.4285;74
9.055782313;2.1;3.22757;18.9303;80.5
12.28335601;2.2;3.33206;18.5898;63.5
15.6154195;3.1;3.12308;18.0069;73.4
18.7385034;3.2;3.21596;19.2118;74.2
21.95446712;4.1;3.41333;18.6569;75.5
25.36780045;4.2;3.64553;17.5781;65.8
29.01333333;5.1;2.89088;16.4585;58.4
31.90421769;5.2;3.19274;20.7549;69.7
35.09696145;6.1;2.87927;18.7926;67.3
37.97623583;6.2;3.30884;20.8386;77.4
41.28507937;7.1;3.06503;18.1332;66.1
44.35011338;7.2;3.1463;19.5756;78.2
47.49641723;8.1;2.92571;19.07;78
50.42213152;8.2;2.85605;20.5078;77.5
53.27818594;9.1;3.6107;21.008;76.9
56.88888889;9.2;3.16952;16.6173;68.6
60.0584127;10.1;3.06503;18.9303;70.3
63.12344671;10.2;2.96054;19.5756;79.2
66.08399093;11.1;3.0302;20.2665;70.4
69.11419501;11.2;4.71365;19.8006;72.4
73.82784581;12.1;3.13469;12.729;63.5
76.96253968;12.2;2.85605;19.1406;69.1
79.8185941;13.1;2.82122;21.008;69.5
82.63981859;13.2;3.09986;21.2674;74.9
85.73968254;14.1;3.12308;19.3557;70.3
88.86276644;14.2;3.0302;19.2118;71.7
91.89297052;15.1;3.04016;19.8006;73.4
94.93312925;15.2;3.26406;19.7358;69.9
98.19718821;16.1;2.95324;18.382;60.2
101.1504308;16.2;2.96785;20.3167;66.5
104.1182766;17.1;2.76317;20.2167;63.1
106.8814512;17.2;2.96054;21.7142;70.6
109.8419955;18.1;2.96054;20.2665;67
112.8025397;18.2;3.23918;20.2665;63.9
116.0417234;19.1;3.57587;18.5232;66.2
119.6175964;19.2;3.73841;16.7791;38.2
123.3560091;20.1;3.12308;16.0496;53.2
126.479093;20.2;3.46118;19.2118;68.2
129.9402721;21.1;2.77338;17.3351;63.6
132.7136508;21.2;2.60063;21.6343;72
135.3142857;22.1;2.85605;23.0713;74.3
138.1703401;22.2;3.42494;21.008;72.4
141.5952834;23.1;2.46132;17.5185;61.1
144.0565986;23.2;2.51937;24.3772;74.1
146.5759637;24.1;2.96054;23.8155;76
149.5365079;24.2;3.39447;20.2665;79.6
152.9309751;25.1;2.60789;17.6758;81.5
155.5388662;25.2;2.69351;23.0071;78.8
158.232381;26.1;2.66925;22.2757;85.9
160.9016327;26.2;3.28667;22.4782;80
164.1882993;27.1;2.43215;18.2556;68.3
166.6204535;27.2;2.53692;24.6695;78.6
169.1573696;28.1;2.39166;23.6508;87.1
171.5490249;28.2;2.4381;25.0872;81.6
173.9871202;29.1;2.44254;24.6094;82.4
176.4296599;29.2;2.58458;24.5646;79.1
179.0142404;30.1;2.71281;23.2146;84.4
181.7270522;30.2;2.83596;22.1173;81
184.5630159;31.1;3.00778;21.1568;69.4
187.5707937;31.2;2.89088;19.9483;68.8
190.461678;32.1;3.11147;20.7549;67
193.5731519;32.2;3.68036;19.2835;70.2
197.2535147;33.1;2.96054;16.3027;65.2
200.214059;33.2;2.92571;20.2665;73.3
203.1397732;34.1;2.84444;20.5078;64
