Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.322448979;1.1;0.661224;0;79.2
1.983673469;1.2;0.522449;90.7407;82.7
2.506122448;1.3;0.465306;114.844;74.1
2.971428571;1.4;0.408163;128.947;73.5
3.379591836;2.1;0.440816;147;75.4
3.820408163;2.2;0.497959;136.111;80.6
4.318367346;2.3;0.440816;120.492;73.6
4.759183673;2.4;0.391837;136.111;72.6
5.151020408;3.1;0.432653;153.125;75.8
5.583673469;3.2;0.489796;138.679;80.3
6.073469387;3.3;0.457143;122.5;69.4
6.530612244;3.4;0.502971;131.25;80.1
7.033582766;4.1;0.443968;119.291;71.3
7.47755102;4.2;0.416327;135.145;73
7.893877551;4.3;0.391837;144.118;75.4
8.285714285;4.4;0.432653;153.125;72.3
8.718367346;5.1;0.514286;138.679;81.7
9.232653061;5.2;0.483197;116.667;78.9
9.71585034;5.3;0.444195;124.173;70.5
10.16004535;5.4;0.370567;135.076;70.7
10.53061224;6.1;0.457143;161.914;69.1
10.9877551;6.2;0.416327;131.25;71.4
11.40408163;6.3;0.408163;144.118;68.2
11.8122449;6.4;0.432653;147;70.7
12.24489796;7.1;0.367347;138.679;71.3
12.6122449;7.2;0.465306;163.333;72.1
13.07755102;7.3;0.416327;128.947;72.7
13.49387755;7.4;0.440816;144.118;67
13.93469388;8.1;0.440816;136.111;71.9
14.3755102;8.2;0.397778;136.111;70.9
14.77328798;8.3;0.408844;150.838;69.3
15.18213152;8.4;0.407868;146.755;74
15.59;9.1;0.450816;147.106;76.1
16.04081633;9.2;0.489796;133.092;80.5
16.53061224;9.3;0.432653;122.5;78.5
16.96326531;9.4;0.391837;138.679;78.1
17.35510204;10.1;0.44898;153.125;79.1
17.80408163;10.2;0.465306;133.636;77.8
18.26938776;10.3;0.420454;128.947;76
18.68984127;10.4;0.41941;142.703;78.4
19.1092517;11.1;0.447755;143.058;79.3
19.5570068;11.2;0.43483;134.002;77.6
19.99183673;11.3;0.44898;137.985;73.7
20.44081633;11.4;0.432653;133.636;72.4
20.87346939;12.1;0.42449;138.679;71.2
21.29795918;12.2;0.432653;141.346;73.7
21.73061224;12.3;0.440816;138.679;77.7
22.17142857;12.4;0.461678;136.111;78.2
22.63310658;13.1;0.482358;129.961;73.1
23.11546485;13.2;0.417959;124.389;76.5
23.53342404;13.3;0.491066;143.555;75.9
24.0244898;13.4;0.425714;122.183;75.6
24.45020408;14.1;0.472245;140.94;73.9
24.92244898;14.2;0.408163;127.053;75.1
25.33061224;14.3;0.414807;147;73.5
25.7454195;14.4;0.385193;144.645;77.7
26.13061224;15.1;0.479456;155.766;77.4
26.61006803;15.2;0.426667;125.142;77
27.03673469;15.3;0.440816;140.625;78.9
27.47755102;15.4;0.450249;136.111;75.6
27.92780045;16.1;0.487619;133.259;83
28.4154195;16.2;0.449977;123.047;82
28.86539683;16.3;0.467551;133.34;80.4
29.33294785;16.4;0.427279;128.328;78.2
29.76022676;17.1;0.435692;140.423;78.4
30.19591837;17.2;0.432653;137.712;75.3
30.62857143;17.3;0.44898;138.679;75.2
31.07755102;17.4;0.457143;133.636;78
31.53469388;18.1;0.416327;131.25;78
31.95102041;18.2;0.44898;144.118;76.7
32.4;18.3;0.457143;133.636;75.2
32.85714286;18.4;0.440816;131.25;77.8
33.29795918;19.1;0.457143;136.111;75.6
33.75510204;19.2;0.457143;131.25;75.5
34.2122449;19.3;0.416327;131.25;76.9
34.62857143;19.4;0.42449;144.118;75.6
35.05306122;20.1;0.440816;141.346;72.7
35.49387755;20.2;0.44898;136.111;73.5
35.94285714;20.3;0.42449;133.636;71.9
36.36734694;20.4;0.420658;141.346;74
36.78800454;21.1;0.428322;142.634;74.7
37.21632653;21.2;0.42449;140.082;75.1
37.64081633;21.3;0.440816;141.346;78.4
38.08163265;21.4;0.382222;136.111;78.1
38.46385488;22.1;0.417778;156.977;73.9
38.88163265;22.2;0.42449;143.617;71.7
39.30612245;22.3;0.45415;141.346;79.3
39.76027211;22.4;0.37034;132.115;77.9
40.13061224;23.1;0.440816;162.013;77.2
40.57142857;23.2;0.408163;136.111;75.5
40.97959184;23.3;0.475193;147;79.7
41.45478458;23.4;0.414603;126.265;81.3
41.86938776;24.1;0.465306;144.717;75.7
42.33469388;24.2;0.414694;128.947;83.1
42.74938776;24.3;0.457143;144.685;78.9
43.20653061;24.4;0.426122;131.25;80.2
43.63265306;25.1;0.473469;140.805;77.1
44.10612245;25.2;0.555102;126.724;80.2
44.66122449;25.3;0.563265;108.088;83.6
45.2244898;25.4;0.594286;106.522;78.6
45.81877551;26.1;0.507755;100.962;72.8
46.32653061;26.2;0.416327;118.167;77.7
46.74285714;26.3;0.432653;144.118;80.9
47.1755102;26.4;0.514286;138.679;82
47.68979592;27.1;0.457143;116.667;78.3
48.14693878;27.2;0.42449;131.25;79.9
48.57142857;27.3;0.44898;141.346;80.8
49.02040816;27.4;0.404671;133.636;80.2
49.42507937;28.1;0.485125;148.269;76.3
49.91020408;28.2;0.440816;123.68;78.4
50.35102041;28.3;0.457143;136.111;75.2
50.80816327;28.4;0.465306;131.25;79.8
51.27346939;29.1;0.44898;128.947;75.6
51.72244898;29.2;0.459048;133.636;80
52.1814966;29.3;0.487891;130.705;77.2
52.66938776;29.4;0.457143;122.978;79.5
53.12653061;30.1;0.42449;131.25;72.1
53.55102041;30.2;0.42449;141.346;79
53.9755102;30.3;0.44898;141.346;80.3
54.4244898;30.4;0.506122;133.636;81.2
54.93061224;31.1;0.555102;118.548;80.8
55.48571429;31.2;0.44966;108.088;81.9
55.93537415;31.3;0.440136;133.434;80.2
56.3755102;31.4;0.408163;136.321;79.2
56.78367347;32.1;0.400952;147;79.4
57.18462585;32.2;0.448027;149.644;73.2
57.63265306;32.3;0.4;133.92;76.9
58.03265306;32.4;0.405147;150;80.7
58.43780045;33.1;0.407959;148.094;81.4
58.84575964;33.2;0.419705;147.074;78.4
59.26546485;33.3;0.440658;142.957;79.7
59.70612245;33.4;0.432653;136.16;77.2
60.13877551;34.1;0.459501;138.679;80.8
60.59827664;34.2;0.373152;130.576;79.2
60.97142857;34.3;0.473469;160.792;81.8
61.44489796;34.4;0.506122;126.724;80.5
61.95102041;35.1;0.522449;118.548;84.1
62.47346939;35.2;0.440816;114.844;74.9
62.91428571;35.3;0.391837;136.111;76.3
63.30612245;35.4;0.403628;153.125;77.4
63.70975057;36.1;0.412766;148.652;78.3
64.12251701;36.2;0.408095;145.361;77.2
64.53061224;36.3;0.408163;147.025;77.6
64.93877551;36.4;0.37551;147;78
65.31428571;37.1;0.457143;159.783;80
65.77142857;37.2;0.416327;131.25;77.7
66.1877551;37.3;0.44898;144.118;78.4
66.63673469;37.4;0.440816;133.636;76.2
67.07755102;38.1;0.481633;136.111;69.9
67.55918367;38.2;0.457143;124.576;71.1
68.01632653;38.3;0.35483;131.25;70.6
68.37115646;38.4;0.493424;169.095;74.4
68.8645805;39.1;0.408889;121.599;75.9
69.27346939;39.2;0.40381;146.739;78.7
69.67727891;39.3;0.460454;148.585;76.7
70.13773243;39.4;0.433696;130.306;74.3
70.57142857;40.1;0.42449;138.346;76.9
70.99591837;40.2;0.428662;141.346;77.1
71.4245805;40.3;0.426576;139.97;77.8
71.85115646;40.4;0.47415;140.655;77.1
