Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.671904762;1;2.11372;0;76.2
2.785623583;2;1.76549;28.386;72.4
4.551111111;3;1.85798;33.9849;71.2
6.409092971;4;1.84615;32.2931;64.6
8.255238095;5;1.94068;32.5002;74.8
10.19591837;6;1.83218;30.917;73
12.02809524;7;1.91585;32.7479;69.7
13.94394558;8;1.81293;31.3177;66.5
15.75687075;9;1.95741;33.0957;78.5
17.71428571;10;1.8449;30.6527;71.8
19.55918367;11;1.88156;32.5221;71.5
21.4407483;12;1.83272;31.8884;69.6
23.27346939;13;1.83785;32.7382;68.8
25.11131519;14;1.76519;32.6469;72.4
26.87650794;15;1.78472;33.9906;72.9
28.66122449;16;1.82857;33.6188;78.6
30.48979592;17;1.85018;32.8125;76
32.33997732;18;1.80696;32.4293;74.6
34.14693878;19;1.82857;33.2049;72.5
35.9755102;20;1.95177;32.8125;77.2
37.92727891;21;1.90946;30.7413;73.8
39.83673469;22;1.86959;31.4226;74.2
41.70632653;23;1.86138;32.0926;73.2
43.56770975;24;1.86122;32.2341;73.7
45.42893424;25;2.01596;32.2368;73.7
47.44489796;26;1.89388;29.7624;69.6
49.33877551;27;1.81224;31.681;72.1
51.15102041;28;1.86939;33.1081;73
53.02040816;29;1.91837;32.0961;74.8
54.93877551;30;1.98655;31.2766;75.5
56.9253288;31;1.93619;30.2031;80.9
58.86151927;32;1.81603;30.9887;76.7
60.67755102;33;1.88571;33.0391;79.1
62.56326531;34;1.97769;31.8182;79.4
64.54095238;35;1.9366;30.3385;81.6
66.47755102;36;1.85714;30.9822;78
68.33469388;37;1.87755;32.3077;76.7
70.2122449;38;1.8449;31.9565;71.9
72.05714286;39;1.86478;32.5221;74.4
73.92192744;40;1.86583;32.1753;73.1
75.7877551;41;1.90506;32.1573;74.8
77.69281179;42;1.88059;31.4951;78
79.57340136;43;1.8639;31.9049;70.8
81.43730159;44;1.8829;32.1906;61.9
83.32020408;45;1.81023;31.8657;65.1
85.13043084;46;1.76753;33.145;65.5
86.89795918;47;1.80408;33.9457;73.6
88.70204082;48;1.79592;33.2579;68.6
90.49795918;49;1.87773;33.4091;69
92.37569161;50;1.97533;31.9534;73.9
94.35102041;51;2.02553;30.3747;72
96.37655329;52;2.06177;29.6218;67.4
98.438322;53;2.05147;29.1012;63.7
100.4897959;54;1.97551;29.2473;71.2
102.4653061;55;2.02449;30.3719;72.6
104.4897959;56;2.00816;29.6371;71.6
106.4979592;57;2.09796;29.878;68.7
108.5959184;58;2.10993;28.5992;68.4
110.7058503;59;2.06966;28.4369;65.9
112.7755102;60;1.97551;28.9903;67.9
114.7510204;61;2.26431;30.3719;68.5
117.0153288;62;1.97243;26.4982;67.3
118.9877551;63;2.0898;30.4194;68.9
121.077551;64;2.00859;28.7109;73.2
123.0861451;65;2.19549;29.8716;76
125.2816327;66;2.17959;27.3288;71.5
127.4612245;67;2.14694;27.5281;73
129.6081633;68;2.09109;27.9468;70.5
131.6992517;69;2.28025;28.6932;71
133.9795011;70;2.09397;26.3129;68
136.0734694;71;2.43265;28.6537;72.7
138.5061224;72;2.08293;24.6644;66.5
140.5890476;73;2.01503;28.8056;69
142.6040816;74;2.40816;29.7762;69.8
145.0122449;75;2.90612;24.9153;65.5
147.9183673;76;1.80408;20.6461;59.7
149.722449;77;1.67726;33.2579;69.8
151.3997052;78;1.58805;35.7727;74.4
152.9877551;79;1.63265;37.7822;75.6
154.6204082;80;1.62243;36.75;74.6
156.2428345;81;1.56941;36.9816;72.1
157.8122449;82;1.6;38.2309;70.1
159.4122449;83;1.55145;37.5;72.5
160.9636961;84;1.59957;38.6735;76.8
162.5632653;85;1.59338;37.5101;74.5
164.156644;86;1.61066;37.6558;75
165.7673016;87;1.53882;37.2519;76.2
167.3061224;88;1.5102;38.9909;73.9
168.8163265;89;1.54286;39.7297;76.6
170.3591837;90;1.6898;38.8889;77.1
172.0489796;91;1.82857;35.5072;78.9
173.877551;92;1.73431;32.8125;76.3
175.6118594;93;1.69426;34.5959;73.9
177.3061224;94;1.82857;35.4136;79.5
179.1346939;95;2.53061;32.8125;79
181.6653061;96;2.22857;23.7097;70.1
183.8938776;97;1.86122;26.9231;75.9
185.755102;98;1.79592;32.2368;74.8
187.5510204;99;1.76327;33.4091;78.9
189.3142857;100;1.79515;34.0278;77
191.1094331;101;1.83751;33.4234;78.7
192.9469388;102;1.70612;32.653;72.5
194.6530612;103;1.78655;35.1675;77.3
196.4396145;104;1.86243;33.5842;76
198.3020408;105;2.19592;32.216;76.4
200.4979592;106;2.0898;27.3234;75.8
202.5877551;107;2.02449;28.7109;69.1
204.6122449;108;2.01828;29.6371;69.8
206.6305215;109;1.93268;29.7283;71.8
208.5631973;110;1.91844;31.045;73.6
210.4816327;111;1.87755;31.2755;73
212.3591837;112;1.76837;31.9565;75.1
214.127551;113;1.73571;33.9296;74.6
215.8632653;114;1.80204;34.5679;75.6
217.6653061;115;1.82041;33.2956;78
219.4857143;116;1.73982;32.9596;75
221.2255329;117;1.73773;34.4864;74.4
222.9632653;118;1.71429;34.5278;73.1
224.677551;119;1.85522;35;72.1
226.5327664;120;1.76111;32.3413;71.3
228.2938776;121;1.74912;34.0694;74.5
230.0429932;122;1.83456;34.3031;72.5
231.877551;123;2.1551;32.7054;68.8
234.0326531;124;1.90524;27.8409;68.3
