Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.394739229;1.1;1.21732;0;79.8
1.612063492;1.2;1.05732;49.2884;82.8
2.669387755;2.1;0.907823;56.747;77.2
3.577210884;2.2;1.05136;66.0922;77.5
4.628571428;3.1;0.991587;57.0689;78.3
5.62015873;3.2;1.01175;60.509;74.8
6.631904761;4.1;0.984422;59.3034;74.7
7.61632653;4.2;0.979592;60.9495;78.6
8.595918367;5.1;1.06122;61.25;78
9.657142857;5.2;0.983197;56.5385;75.5
10.64034014;6.1;0.95966;61.0254;76.6
11.6;6.2;0.938231;62.5222;72.9
12.53823129;7.1;0.947483;63.9501;74.3
13.48571429;7.2;1.05231;63.3257;75.1
14.53802721;8.1;0.943946;57.0173;68.8
15.48197279;8.2;0.893537;63.563;75.3
16.3755102;9.1;1.0449;67.1488;78.8
17.42040816;9.2;0.938776;57.4219;79.9
18.35918367;10.1;0.979592;63.913;77.4
19.33877551;10.2;0.954853;61.25;77.6
20.29362812;11.1;0.906372;62.8369;76
21.2;11.2;1.00408;66.198;73
22.20408163;12.1;0.946939;59.7561;72.1
23.15102041;12.2;0.970794;63.3621;74.2
24.12181406;13.1;0.98839;61.8051;72.6
25.11020408;13.2;0.979592;60.7048;75.1
26.08979592;14.1;0.979592;61.25;71.2
27.06938776;14.2;0.935918;61.25;73.7
28.00530612;15.1;0.917143;64.1082;72.9
28.92244898;15.2;0.963265;65.4206;75.5
29.88571429;16.1;1.02857;62.2881;82.9
30.91428571;16.2;0.930612;58.3333;82
31.84489796;17.1;0.981769;64.4737;83.7
32.82666667;17.2;0.928435;61.1142;80.2
33.75510204;18.1;0.938776;64.6249;81.1
34.69387755;18.2;0.972698;63.913;76.9
35.66657596;19.1;0.921179;61.6841;79.6
36.5877551;19.2;0.971429;65.1339;76.5
37.55918367;20.1;1.06939;61.7647;70.9
38.62857143;20.2;0.938776;56.1069;74.3
39.56734694;21.1;0.913787;63.913;73.1
40.48113379;21.2;0.914785;65.6608;77
41.39591837;22.1;0.955556;65.5892;79.7
42.35147392;22.2;0.864853;62.7907;82.8
43.21632653;23.1;0.946939;69.376;82.8
44.16326531;23.2;0.93068;63.3621;83.3
45.09394558;24.1;0.946871;64.469;81.4
46.04081633;24.2;0.914286;63.3666;80.3
46.95510204;25.1;1.23265;65.625;79.5
48.1877551;25.2;1.44921;48.6755;85.4
49.63696145;26.1;0.962834;41.402;78.3
50.59979592;26.2;1.13082;62.316;80.6
51.73061224;27.1;1.04408;53.059;77.1
52.77469388;27.2;1.03755;57.4668;80.1
53.8122449;28.1;0.979592;57.8285;76.5
54.79183673;28.2;0.977211;61.25;77.6
55.76904762;29.1;1.13707;61.3992;75.2
56.90612245;29.2;0.995918;52.767;79
57.90204082;30.1;0.995918;60.2459;75.6
58.89795918;30.2;1.12653;60.2459;80.1
60.0244898;31.1;1.1549;53.2609;85
61.17938776;31.2;0.934898;51.9526;80.2
62.11428571;32.1;0.930612;64.1781;81
63.04489796;32.2;0.92381;64.4737;80.6
63.96870748;33.1;0.953741;64.9485;80.9
64.92244898;33.2;0.930612;62.9101;85.2
65.85306122;34.1;0.930612;64.4737;82.2
66.78367347;34.2;1.2983;64.4737;78
68.08197279;35.1;1.13435;46.2143;83.2
69.21632653;35.2;0.946939;52.8936;78.4
70.16326531;36.1;0.963265;63.3621;82.5
71.12653061;36.2;0.906009;62.2881;75.7
72.03253968;37.1;0.906236;66.2245;79.9
72.93877551;37.2;0.963265;66.2079;81.9
73.90204082;38.1;0.922449;62.2881;75
74.8244898;38.2;0.946939;65.0443;76.3
75.77142857;39.1;0.946939;63.3621;75.3
76.71836735;39.2;0.971429;63.3621;79.8
