Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.673378684;1.1;3.45977;0;62.4
4.133151927;1.2;3.27401;17.3422;66.6
7.407165532;2.1;3.12308;18.3261;72.1
10.53024943;2.2;3.22757;19.2118;65.8
13.75782313;3.1;3.43655;18.5898;55.4
17.19437642;3.2;3.32045;17.4594;66.7
20.51482993;4.1;3.65345;18.0698;66.6
24.16827664;4.2;3.6144;16.4228;53.5
27.78267574;5.1;3.41333;16.6003;62.1
31.19600907;5.2;3.35528;17.5781;64.9
34.55129252;6.1;3.2624;17.8822;58.4
37.81369615;6.2;3.42494;18.3913;61
41.23863946;7.1;3.29723;17.5185;62.2
44.53587302;7.2;3.40172;18.1971;64.7
47.93759637;8.1;3.39011;17.6381;65.7
51.32770975;8.2;3.28562;17.6985;62.7
54.61333333;9.1;4.05188;18.2614;64
58.66521542;9.2;3.68036;14.8079;58
62.34557823;10.1;3.48299;16.3027;65.1
65.82857143;10.2;3.50621;17.2266;71.9
69.33478458;11.1;3.66875;17.1125;67.3
73.00353741;11.2;5.45669;16.3543;60
78.46022676;12.1;3.2624;10.9957;58.4
81.72263039;12.2;3.01859;18.3913;59.1
84.74122449;13.1;3.4302;19.8768;67
88.17142857;13.2;3.64787;17.4917;62.7
91.81929705;14.1;3.26642;16.448;58.3
95.08571429;14.2;3.25079;18.3687;66.6
98.33650794;15.1;3.2624;18.457;69.5
101.5989116;15.2;3.64553;18.3913;62
105.2444444;16.1;3.27401;16.4585;55.1
108.518458;16.2;3.32045;18.3261;57.7
111.8389116;17.1;3.27401;18.0698;55.9
115.1129252;17.2;3.32045;18.3261;55.5
118.4333787;18.1;3.3785;18.0698;57.7
121.8118821;18.2;3.77324;17.7593;48.7
125.5851247;19.1;3.98222;15.9014;52.6
129.5673469;19.2;3.29723;15.067;42.4
132.8645805;20.1;3.39011;18.1971;56.1
136.2546939;20.2;3.73841;17.6985;58.1
139.9931066;21.1;3.13469;16.0496;58.2
143.1278005;21.2;3.36689;19.1406;62.9
146.4946939;22.1;3.28546;17.8206;64.5
149.7801587;22.2;3.18129;18.2623;67
152.9614512;23.1;2.94721;18.8603;56.8
155.9086621;23.2;3.10776;20.3582;66.6
159.0164172;24.1;3.20961;19.3065;69.8
162.2260317;24.2;2.96073;18.6938;73.2
165.1867574;25.1;2.57741;20.2653;70.5
167.7641723;25.2;2.80961;23.2791;76.8
170.5737868;26.1;2.85605;21.3552;75
173.4298413;26.2;3.25079;21.008;75.4
176.6806349;27.1;2.69229;18.457;71.2
179.3729252;27.2;2.77601;22.2859;73.7
182.1489342;28.1;2.6819;21.6138;80.8
184.830839;28.2;2.72834;22.3722;77.1
187.5591837;29.1;2.73995;21.9914;72.6
190.2991383;29.2;3.15791;21.8982;73.6
193.4570522;30.1;3.11637;18.9999;75.5
196.573424;30.2;3.26127;19.2532;69.9
199.8346939;31.1;3.31669;18.3977;60.6
203.1513832;31.2;3.22757;18.0903;65.2
206.3789569;32.1;3.2624;18.5898;65.2
209.6413605;32.2;3.50621;18.3913;60.8
213.1475737;33.1;3.51782;17.1125;61.1
216.6653968;33.2;3.3785;17.056;62.7
220.0439002;34.1;3.54104;17.7593;57.1
223.5849433;34.2;3.39011;16.9442;65.1
226.9750567;35.1;3.58748;17.6985;53.6
230.5625397;35.2;3.66875;16.7248;58.7
234.2312925;36.1;3.69197;16.3543;60.7
237.9232653;36.2;3.90095;16.2515;55.7
241.8242177;37.1;2.84444;15.3809;58.5
244.6686621;37.2;2.72834;21.0938;55.4
247.3970068;38.1;2.55419;21.9914;65.3
249.9512018;38.2;2.34522;23.4908;66.5
252.2964172;39.1;2.19429;25.584;71.4
254.4907029;39.2;2.31039;27.3438;75.7
256.8010884;40.1;2.78639;25.9697;81.9
259.587483;40.2;2.78639;21.5332;78.3
262.3738776;41.1;2.77478;21.5332;81.2
265.1486621;41.2;2.83283;21.6233;79.6
267.9814966;42.1;2.84444;21.1802;81.4
270.825941;42.2;2.98376;21.0938;76.2
273.8097052;43.1;3.2624;20.1088;71
277.0721088;43.2;4.16798;18.3913;69.2
281.2400907;44.1;3.85451;14.3955;63.6
285.0946032;44.2;3.4946;15.5662;67.6
288.5892063;45.1;3.36689;17.1693;69.2
291.9560998;45.2;3.25079;17.8206;67.5
295.2068934;46.1;3.6107;18.457;58.1
298.8175964;46.2;3.25079;16.6173;66.6
302.06839;47.1;3.55265;18.457;67
305.6210431;47.2;3.3785;16.8888;55.8
308.9995465;48.1;3.15791;17.7593;57
312.1574603;48.2;3.05342;18.9999;61.2
315.2108844;49.1;2.77478;19.6501;58.2
317.9856689;49.2;3.27401;21.6233;64.6
