Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.766427083;1.1;0.531073;0;77.8
1.2975;1.2;0.51;112.979;78
1.8075;1.3;0.4875;117.647;74.7
2.295;1.4;0.435;123.077;78.6
2.73;2.1;0.448667;137.931;77.2
3.178666666;2.2;0.511333;133.73;74.8
3.69;2.3;0.47;117.34;71.1
4.16;2.4;0.41049;127.66;76.7
4.570489583;3.1;0.458844;146.167;77.4
5.029333333;3.2;0.528;130.763;80.7
5.557333333;3.3;0.490667;113.636;77.6
6.048;3.4;0.501333;122.283;74.3
6.549333333;4.1;0.448;119.681;72.4
6.997333333;4.2;0.458667;133.929;76.3
7.456;4.3;0.426667;130.814;77.3
7.882666666;4.4;0.501333;140.625;74
8.384;5.1;0.533333;119.681;79.7
8.917333333;5.2;0.512;112.5;79.7
9.429333333;5.3;0.501333;117.188;73.8
9.930666666;5.4;0.486833;119.681;72.4
10.4175;6.1;0.4875;123.245;73.8
10.905;6.2;0.5475;123.077;74.2
11.4525;6.3;0.4725;109.589;70.1
11.925;6.4;0.437667;126.984;71.4
12.36266667;7.1;0.490667;137.091;74.9
12.85333333;7.2;0.5135;122.283;76.5
13.36683333;7.3;0.5105;116.845;68.3
13.87733333;7.4;0.552667;117.532;74.5
14.43;8.1;0.428667;108.565;69.5
14.85866667;8.2;0.469333;139.969;72.7
15.328;8.3;0.4595;127.841;73.7
15.7875;8.4;0.5025;130.577;78.5
16.29;9.1;0.552667;119.403;82.2
16.84266667;9.2;0.533333;108.565;75.7
17.376;9.3;0.469333;112.5;74.6
17.84533333;9.4;0.48;127.841;76.7
18.32533333;10.1;0.512;125;78.2
18.83733333;10.2;0.505167;117.188;76.1
19.3425;10.3;0.476167;118.773;70.6
19.81866667;10.4;0.453833;126.006;76.4
20.2725;11.1;0.4725;132.207;78.7
20.745;11.2;0.556333;126.984;73.5
21.30133333;11.3;0.469333;107.849;72.6
21.77066667;11.4;0.501333;127.841;70.4
22.272;12.1;0.490667;119.681;74.4
22.76266667;12.2;0.448;122.283;77.3
23.21066667;12.3;0.47925;133.929;76.4
23.68991667;12.4;0.477458;125.196;78.8
24.167375;13.1;0.515292;125.665;76.2
24.68266667;13.2;0.509833;116.439;80.7
25.1925;13.3;0.495;117.686;76.2
25.6875;13.4;0.509833;121.212;76.4
26.19733333;14.1;0.458667;117.686;74.9
26.656;14.2;0.469333;130.814;75.6
27.12533333;14.3;0.448;127.841;80.8
27.57333333;14.4;0.448;133.929;78.9
28.02133333;15.1;0.512;133.929;79.7
28.53333333;15.2;0.468937;117.188;77.5
29.00227083;15.3;0.457396;127.949;79
29.45966667;15.4;0.481667;131.177;80.1
29.94133333;16.1;0.512;124.567;78
30.45333333;16.2;0.521667;117.188;84.2
30.975;16.3;0.470333;115.016;80.5
31.44533333;16.4;0.544;127.569;80.8
31.98933333;17.1;0.501333;110.294;80.5
32.49066667;17.2;0.516833;119.681;83.5
33.0075;17.3;0.475167;116.092;78.8
33.48266667;17.4;0.533333;126.271;79.3
34.016;18.1;0.512;112.5;79.8
34.528;18.2;0.512;117.188;82.9
35.04;18.3;0.458667;117.188;79
35.49866667;18.4;0.490667;130.814;82.5
35.98933333;19.1;0.513167;122.283;77.1
36.5025;19.2;0.468167;116.921;80.4
36.97066667;19.3;0.521833;128.159;80.7
37.4925;19.4;0.480833;114.979;83.8
37.97333333;20.1;0.546667;124.783;80.1
38.52;20.2;0.51;109.756;83.7
39.03;20.3;0.48;117.647;79.6
39.51;20.4;0.5025;125;81.6
40.0125;21.1;0.525;119.403;80.2
40.5375;21.2;0.507833;114.286;83.1
41.04533333;21.3;0.467167;118.149;80.4
41.5125;21.4;0.503698;128.434;82
42.01619792;22.1;0.508802;119.119;80.4
42.525;22.2;0.520333;117.924;81.4
43.04533333;22.3;0.48;115.311;81.3
43.52533333;22.4;0.544667;125;83.3
44.07;23.1;0.455438;110.159;79.1
44.5254375;23.2;0.519896;131.741;80.4
45.04533333;23.3;0.479667;115.408;81.3
45.525;23.4;0.5175;125.087;80.5
46.0425;24.1;0.4725;115.942;80
46.515;24.2;0.5175;126.984;81.8
47.0325;24.3;0.489802;115.942;81.8
47.52230208;24.4;0.485198;122.498;83.1
48.0075;25.1;0.515219;123.661;82.8
48.52271875;25.2;0.579781;116.455;81.8
49.1025;25.3;0.66;103.487;83.2
49.7625;25.4;0.57;90.9091;83.1
50.3325;26.1;0.5475;105.263;79.6
50.88;26.2;0.4725;109.589;81.9
51.3525;26.3;0.57;126.984;82.9
51.9225;26.4;0.503677;105.263;81.5
52.42617708;27.1;0.538823;119.124;81.1
52.965;27.2;0.489125;111.354;82.7
53.454125;27.3;0.478375;122.668;83
53.9325;27.4;0.5925;125.425;83.6
54.525;28.1;0.48;101.266;79.1
55.005;28.2;0.6;125;82
55.605;28.3;0.48;100;77.6
56.085;28.4;0.52049;125;82.7
56.60548958;29.1;0.64951;115.276;76.3
57.255;29.2;0.555;92.3773;83.1
57.81;29.3;0.57;108.108;77.1
58.38;29.4;0.5175;105.263;83.2
58.8975;30.1;0.57;115.942;76.8
59.4675;30.2;0.555;105.263;81.4
60.0225;30.3;0.54;108.108;83.2
60.5625;30.4;0.72;111.111;81.6
61.2825;31.1;0.5925;83.3333;83.9
61.875;31.2;0.525;101.266;79
62.4;31.3;0.5025;114.286;79
62.9025;31.4;0.45;119.403;82.8
63.3525;32.1;0.525;133.333;85.6
63.8775;32.2;0.5025;114.286;76.3
64.38;32.3;0.47351;119.403;77.5
64.85351042;32.4;0.47149;126.713;83.1
65.325;33.1;0.5325;127.256;86
65.8575;33.2;0.465;112.676;80.3
66.3225;33.3;0.495187;129.032;83.5
66.8176875;33.4;0.479813;121.166;80
67.2975;34.1;0.4875;125.049;81.9
67.785;34.2;0.4875;123.077;82.3
68.2725;34.3;0.5025;123.077;84.5
68.775;34.4;0.5775;119.403;82.7
69.3525;35.1;0.645;103.896;83.3
69.9975;35.2;0.457958;93.0233;74.5
70.45545833;35.3;0.487375;131.016;75.1
70.94283333;35.4;0.472167;123.108;78
71.415;36.1;0.51;127.074;81.8
71.925;36.2;0.5475;117.647;78
72.4725;36.3;0.4725;109.589;71.7
72.945;36.4;0.465;126.984;76.4
73.41;37.1;0.51;129.032;80.1
73.92;37.2;0.501542;117.647;76.3
74.42154167;37.3;0.510958;119.631;79.1
74.9325;37.4;0.5925;117.426;75.7
75.525;38.1;0.6075;101.266;69.5
76.1325;38.2;0.4875;98.7654;72.8
76.62;38.3;0.5325;123.077;75.8
77.1525;38.4;0.4725;112.676;78.3
77.625;39.1;0.585;126.984;78.9
78.21;39.2;0.525;102.564;78.6
78.735;39.3;0.51;114.286;80.3
79.245;39.4;0.48;117.647;80
79.725;40.1;0.5025;125;83.4
80.2275;40.2;0.4875;119.403;79.6
80.715;40.3;0.525;123.077;80.6
81.24;40.4;0.5175;114.286;80.7
81.7575;41.1;0.5325;115.942;82.9
82.29;41.2;0.5025;112.676;83.1
82.7925;41.3;0.495;119.403;82.5
83.2875;41.4;0.514521;121.212;82.4
83.80202083;42.1;0.51474;116.613;83.8
84.31676042;42.2;0.49324;116.564;84.5
84.81;42.3;0.514333;121.645;81.8
85.32433333;42.4;0.483365;116.656;81.1
85.80769792;43.1;0.485635;124.13;76.3
86.29333333;43.2;0.511667;123.549;72
86.805;43.3;0.530448;117.264;68.5
87.33544792;43.4;0.461948;113.112;66.7
87.79739583;44.1;0.447604;129.885;63.1
88.245;44.2;0.504354;134.047;68.2
88.74935417;44.3;0.493146;118.964;70.1
89.2425;44.4;0.439573;121.668;68.8
89.68207292;45.1;0.474344;136.496;68.9
90.15641667;45.2;0.473583;126.491;68.5
90.63;45.3;0.48;126.694;71.6
91.11;45.4;0.465;125;67.9
91.575;46.1;0.4725;129.032;70
92.0475;46.2;0.46226;126.984;70.4
92.50976042;46.3;0.49024;129.797;72.2
93;46.4;0.495;122.389;73.9
93.495;47.1;0.4575;121.212;71.7
93.9525;47.2;0.4875;131.148;71.8
94.44;47.3;0.4575;123.077;72.2
94.8975;47.4;0.5025;131.148;72.5
95.4;48.1;0.465;119.403;71.9
95.865;48.2;0.4425;129.032;70.9
96.3075;48.3;0.495;135.593;72.3
96.8025;48.4;0.495;121.212;73.9
97.2975;49.1;0.465;121.212;71.7
97.7625;49.2;0.4875;129.032;74.5
98.25;49.3;0.486146;123.077;75
98.73614583;49.4;0.496354;123.42;77.1
99.2325;50.1;0.446;120.881;76.9
99.6785;50.2;0.536333;134.529;76.2
100.2148333;50.3;0.499594;111.871;73.8
100.7144271;50.4;0.505573;120.098;77.1
101.22;51.1;0.553688;118.677;73.5
101.7736875;51.2;0.518812;108.364;72.4
102.2925;51.3;0.472104;115.649;68.4
102.7646042;51.4;0.547896;127.091;66.1
103.3125;52.1;0.5475;109.51;69.1
103.86;52.2;0.5475;109.589;64.7
104.4075;52.3;0.568156;109.589;61.5
104.9756563;52.4;0.601844;105.605;59.8
105.5775;53.1;0.765;99.6936;63
106.3425;53.2;0.6075;78.4314;65.3
106.95;53.3;0.5925;98.7654;69.8
107.5425;53.4;0.585;101.266;72.3
108.1275;54.1;0.705;102.564;73.3
108.8325;54.2;0.6;85.1064;76.6
109.4325;54.3;0.6225;100;73.5
110.055;54.4;0.585;96.3855;70.7
110.64;55.1;0.7875;102.564;72.9
111.4275;55.2;0.7425;76.1905;70.6
112.17;55.3;0.6;80.8081;76.5
112.77;55.4;0.5625;100;75.6
113.3325;56.1;0.6075;106.667;77.3
113.94;56.2;0.645;98.7654;72.1
114.585;56.3;0.6075;93.0233;72.6
115.1925;56.4;0.615;98.7654;72.6
115.8075;57.1;0.6825;97.561;70.4
116.49;57.2;0.6825;87.9121;69.3
117.1725;57.3;0.645;87.9121;63.6
117.8175;57.4;0.6375;93.0233;69.7
118.455;58.1;0.6675;94.1176;70
119.1225;58.2;0.69;89.8876;67.5
119.8125;58.3;0.6825;86.9565;64.9
120.495;58.4;0.855;87.9121;65.4
121.35;59.1;0.592969;70.1754;61
121.9429688;59.2;0.629531;101.186;62
122.5725;59.3;0.5775;95.309;65.4
123.15;59.4;0.5775;103.896;73.6
123.7275;60.1;0.5925;103.896;69.6
124.32;60.2;0.525;101.266;71.1
124.845;60.3;0.555;114.286;70
125.4;60.4;0.57;108.108;72.8
125.97;61.1;0.8025;105.263;71.7
126.7725;61.2;0.66;74.7664;62.8
127.4325;61.3;0.5625;90.9091;68.9
127.995;61.4;0.5925;106.667;68.8
128.5875;62.1;0.5775;101.266;72.2
129.165;62.2;0.57;103.896;73.4
129.735;62.3;0.5625;105.263;69.1
130.2975;62.4;0.592969;106.667;64
130.8904688;63.1;0.757031;101.186;65.1
131.6475;63.2;0.615;79.257;65
132.2625;63.3;0.5925;97.561;74.4
132.855;63.4;0.6675;101.266;76.5
133.5225;64.1;0.5925;89.8876;73.9
134.115;64.2;0.615;101.266;69.7
134.73;64.3;0.615;97.561;70.7
135.345;64.4;0.600958;97.561;76
135.9459583;65.1;0.741542;99.8405;70.8
136.6875;65.2;0.62699;80.9125;69.6
137.3144896;65.3;0.85051;95.6954;61.5
138.165;65.4;0.66;70.5459;69.7
138.825;66.1;0.735;90.9091;71
139.56;66.2;0.6675;81.6327;66.8
140.2275;66.3;0.735;89.8876;62.7
140.9625;66.4;0.6825;81.6327;65.7
141.645;67.1;0.75;87.9121;69.7
142.395;67.2;0.704698;80;74.8
143.0996979;67.3;0.795302;85.1429;61.7
143.895;67.4;0.6975;75.443;69
144.5925;68.1;0.81;86.0215;66.5
145.4025;68.2;0.585;74.0741;65.1
145.9875;68.3;0.885;102.564;60.1
146.8725;68.4;0.6;67.7966;73.7
147.4725;69.1;0.92549;100;70.7
148.3979896;69.2;0.77701;64.8306;72.3
149.175;69.3;0.86525;77.219;65.4
150.04025;69.4;0.74725;69.3441;64.3
150.7875;70.1;0.675;80.2944;67.2
151.4625;70.2;0.6375;88.8889;67.3
152.1;70.3;0.615;94.1176;72.5
152.715;70.4;0.572365;97.561;77.8
153.2873646;71.1;0.632135;104.828;76.9
153.9195;71.2;0.730313;94.9164;74.9
154.6498125;71.3;0.832687;82.1566;68.1
155.4825;71.4;0.668167;72.0558;69.6
156.1506667;72.1;0.619521;89.798;65
156.7701875;72.2;0.647313;96.849;68.5
157.4175;72.3;0.57;92.6909;72.4
157.9875;72.4;0.628896;105.263;69.7
158.6163958;73.1;0.608604;95.4053;72
159.225;73.2;0.6225;98.5862;80
159.8475;73.3;0.6075;96.3855;71.6
160.455;73.4;0.6;98.7654;74.2
161.055;74.1;0.645;100;74.8
161.7;74.2;0.6675;93.0233;73.6
162.3675;74.3;0.6525;89.8876;68.6
163.02;74.4;0.9975;91.954;73.8
164.0175;75.1;0.7575;60.1504;68.1
164.775;75.2;0.72;79.2079;65.3
165.495;75.3;0.719917;83.3333;65.1
166.2149167;75.4;0.615083;83.343;62.2
166.83;76.1;0.495;97.5478;70.3
167.325;76.2;0.465;121.212;71
167.79;76.3;0.4275;129.032;70.9
168.2175;76.4;0.4425;140.351;73.5
168.66;77.1;0.435594;135.593;77.5
169.0955938;77.2;0.464406;137.743;74.5
169.56;77.3;0.3975;129.197;74
169.9575;77.4;0.48;150.943;74.1
170.4375;78.1;0.435;125;74.9
170.8725;78.2;0.435;137.931;72.8
171.3075;78.3;0.42;137.931;73.3
171.7275;78.4;0.45;142.857;74
172.1775;79.1;0.42;133.333;72.7
172.5975;79.2;0.45;142.857;77.3
173.0475;79.3;0.4275;133.333;80.7
173.475;79.4;0.42;140.351;77
173.895;80.1;0.435;142.857;81.1
174.33;80.2;0.48949;137.931;76.6
174.8194896;80.3;0.43301;122.577;70.5
175.2525;80.4;0.4125;138.565;73
175.665;81.1;0.435104;145.455;72.5
176.1001042;81.2;0.454448;137.898;72.2
176.5545521;81.3;0.442;132.028;69.6
176.9965521;81.4;0.413458;135.747;71.5
177.4100104;82.1;0.44499;145.117;74.9
177.855;82.2;0.461094;134.835;73.6
178.3160938;82.3;0.408906;130.125;72.4
178.725;82.4;0.4575;146.733;73.2
179.1825;83.1;0.4275;131.148;75.1
179.61;83.2;0.42;140.351;81.9
180.03;83.3;0.446687;142.857;78.4
180.4766875;83.4;0.415812;134.322;77.3
180.8925;84.1;0.435;144.296;72.3
181.3275;84.2;0.425427;137.931;76.2
181.7529271;84.3;0.429573;141.035;75.5
182.1825;84.4;0.4125;139.674;80.4
182.595;85.1;0.447792;145.455;81.1
183.0427917;85.2;0.414708;133.991;80
183.4575;85.3;0.4425;144.68;75.8
183.9;85.4;0.443687;135.593;80.8
184.3436875;86.1;0.450188;135.23;79.9
184.793875;86.2;0.448167;133.278;79.4
185.2420417;86.3;0.442958;133.879;75
185.685;86.4;0.42;135.453;77.9
186.105;87.1;0.465;142.857;80.6
186.57;87.2;0.405;129.032;78.6
186.975;87.3;0.44225;148.148;79.7
187.41725;87.4;0.446042;135.67;77.1
187.8632917;88.1;0.400177;134.517;79.3
188.2634688;88.2;0.429031;149.934;78.5
188.6925;88.3;0.435;139.85;82.4
189.1275;88.4;0.4125;137.931;76.8
189.54;89.1;0.437052;145.455;79.6
189.9770521;89.2;0.418938;137.283;80.4
190.3959896;89.3;0.417917;143.219;77.8
190.8139063;89.4;0.436094;143.569;78.8
191.25;90.1;0.4275;137.585;81.4
191.6775;90.2;0.45;140.351;78.2
192.1275;90.3;0.4425;133.333;83.7
192.57;90.4;0.51;135.593;82.8
193.08;91.1;0.4875;117.647;87.3
193.5675;91.2;0.48225;123.077;78.4
194.04975;91.3;0.45525;124.417;78.9
194.505;91.4;0.465;131.796;80.6
194.97;92.1;0.438156;129.032;76.8
195.4081563;92.2;0.461844;136.937;84.1
195.87;92.3;0.436437;129.914;80.1
196.3064375;92.4;0.478563;137.477;79.6
196.785;93.1;0.465;125.375;83.5
197.25;93.2;0.4575;129.032;80.7
197.7075;93.3;0.405;131.148;79.3
198.1125;93.4;0.45;148.148;79
198.5625;94.1;0.4425;133.333;75.6
199.005;94.2;0.4425;135.593;82.5
199.4475;94.3;0.4275;135.593;79.7
199.875;94.4;0.6375;140.351;75.3
200.5125;95.1;0.7275;94.1176;82.5
201.24;95.2;0.5775;82.4742;72.5
201.8175;95.3;0.5925;103.896;70.1
202.41;95.4;0.6225;101.266;73.8
203.0325;96.1;0.555;96.3855;69.7
203.5875;96.2;0.5325;108.108;66.9
204.12;96.3;0.555;112.676;64.5
204.675;96.4;0.57;108.108;75.4
205.245;97.1;0.5775;105.263;73.7
205.8225;97.2;0.554521;103.896;68.6
206.3770208;97.3;0.562979;108.202;64.3
206.94;97.4;0.4725;106.576;74.8
207.4125;98.1;0.497594;126.984;74.3
207.9100938;98.2;0.471229;120.58;77.8
208.3813229;98.3;0.478677;127.327;76.7
208.86;98.4;0.5775;125.345;79.5
209.4375;99.1;0.5475;103.896;84
209.985;99.2;0.463;109.589;80.3
210.448;99.3;0.467;129.59;77.9
210.915;99.4;0.465604;128.48;80.2
211.3806042;100.1;0.454062;128.865;78.7
211.8346667;100.2;0.452833;132.14;82
212.2875;100.3;0.4725;132.499;79.1
212.76;100.4;0.6675;126.984;77.8
213.4275;101.1;0.5775;89.8876;84.4
214.005;101.2;0.569531;103.896;73
214.5745313;101.3;0.484208;105.35;81.9
215.0587396;101.4;0.50251;123.914;82.9
215.56125;102.1;0.46125;119.401;83.9
216.0225;102.2;0.45;130.081;80.6
216.4725;102.3;0.5325;133.333;77.8
217.005;102.4;0.4725;112.676;80
217.4775;103.1;0.435;126.984;74.8
217.9125;103.2;0.465;137.931;78.4
218.3775;103.3;0.529167;129.032;77.2
218.9066667;103.4;0.430833;113.386;75
219.3375;104.1;0.48;139.265;78.3
219.8175;104.2;0.459833;125;74.3
220.2773333;104.3;0.477667;130.482;81
220.755;104.4;0.578333;125.611;75.1
221.3333333;105.1;0.824167;103.746;81.3
222.1575;105.2;0.555;72.8008;64
222.7125;105.3;0.7125;108.108;60.7
223.425;105.4;0.57;84.2105;71.8
223.995;106.1;0.5775;105.263;72.5
224.5725;106.2;0.525;103.896;63.8
225.0975;106.3;0.6;114.286;60.9
225.6975;106.4;0.63;100;68.7
226.3275;107.1;0.5775;95.2381;66.2
226.905;107.2;0.58099;103.896;69.1
227.4859896;107.3;0.52151;103.272;62
228.0075;107.4;0.6825;115.05;67.4
228.69;108.1;0.548146;87.9121;71.8
229.2381458;108.2;0.561854;109.46;68.5
229.8;108.3;0.6;106.789;66.5
230.4;108.4;0.6;100;75.9
