Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.307664399;0.3;0.417959;0;59.3
0.725623583;1.1;0.403447;143.555;68.4
1.129070295;1.2;0.391837;148.719;66
1.520907029;1.3;0.441179;153.125;67.5
1.962086168;2.1;0.394739;135.999;65.2
2.356825397;2.2;0.400544;151.999;65.1
2.757369615;2.3;0.359909;149.796;68.1
3.117278912;3.1;0.380227;166.709;67.7
3.497505669;3.2;0.403447;157.801;67.5
3.900952381;3.3;0.429569;148.719;68
4.330521542;4.1;0.362812;139.675;66.4
4.693333333;4.2;0.388934;165.375;65.3
5.082267574;4.3;0.368617;154.268;66.9
5.450884354;5.1;0.330884;162.771;71.8
5.781768707;5.2;0.415057;181.332;70.6
6.196825397;5.3;0.420862;144.559;69.7
6.617687075;6.1;0.368617;142.565;69.1
6.986303855;6.2;0.342494;162.771;64.9
7.328798186;6.3;0.371519;175.185;71.8
7.70031746;7.1;0.333787;161.499;71.7
8.034104308;7.2;0.377324;179.755;69.2
8.411428571;7.3;0.362812;159.014;69.8
8.774240363;8.1;0.351202;165.375;71.8
9.125442177;8.2;0.354104;170.842;68.8
9.479546485;8.3;0.357007;169.442;68.2
9.836553288;9.1;0.362812;168.064;69.6
10.19936508;9.2;0.394739;165.375;68.1
10.59410431;9.3;0.446984;151.999;69.4
11.04108844;10.1;0.380227;134.233;66.7
11.42131519;10.2;0.322177;157.801;65.5
11.74349206;10.3;0.403447;186.233;62.6
12.14693878;11.1;0.380227;148.719;65.7
12.52716553;11.2;0.403447;157.801;64.9
12.93061225;11.3;0.435374;148.719;67.2
13.3659864;12.1;0.409252;137.813;67
13.7752381;12.2;0.330884;146.609;62.5
14.10612245;12.3;0.438277;181.332;66.8
14.54439909;13.1;0.409252;136.9;68.1
14.95365079;13.2;0.394739;146.609;63.8
15.34839002;13.3;0.476009;151.999;66.1
15.82439909;14.1;0.510839;126.048;65.5
16.3352381;14.2;0.525351;117.454;60.1
16.86058957;14.3;0.400544;114.209;65.1
17.26113379;15.1;0.384354;149.796;65.2
17.64548753;15.2;0.411655;156.106;61.7
18.05714286;15.3;0.457868;145.753;67.8
18.51501134;16.1;0.325079;131.042;70
18.8400907;16.2;0.380227;184.57;64.4
19.22031746;16.3;0.371519;157.801;66.5
19.59183674;17.1;0.400544;161.499;71.8
19.99238095;17.2;0.380227;149.796;66.2
20.37260771;17.3;0.467302;157.801;70.1
20.8399093;18.1;0.322177;128.397;70.6
21.16208617;18.2;0.348299;186.233;65.9
21.51038549;18.3;0.386032;172.266;71.2
21.89641723;19.1;0.387959;155.428;70.2
22.28437642;19.2;0.380249;154.655;67.7
22.66462585;19.3;0.398844;157.791;70
23.06346939;20.1;0.379977;150.435;73.9
23.44344671;20.2;0.339592;157.904;71.5
23.78303855;20.3;0.393039;176.683;73.8
24.1760771;21.1;0.379025;152.657;75.5
24.55510204;21.2;0.354104;158.301;69.2
24.90920635;21.3;0.389637;169.442;73.2
25.29884354;22.1;0.406372;153.989;73.9
25.70521542;22.2;0.353651;147.648;67.7
26.05886621;22.3;0.394467;169.659;73.8
26.45333333;23.1;0.368617;152.104;73.5
26.82195011;23.2;0.380227;162.771;69.5
27.20217687;23.3;0.415057;157.801;67.3
27.61723356;24.1;0.409977;144.559;69.6
28.02721088;24.2;0.411429;146.35;65.2
28.43863946;24.3;0.388934;145.833;70.5
28.8275737;25.1;0.359909;154.268;71.6
29.18748299;25.2;0.380658;166.709;69.2
29.56814059;25.3;0.411723;157.622;66.4
29.97986395;26.1;0.449161;145.729;69.2
30.42902494;26.2;0.380952;133.582;66.2
30.80997732;26.3;0.391837;157.5;66.1
31.20181406;27.1;0.357007;153.125;69.2
31.55882086;27.2;0.446984;168.064;67.6
32.00580499;27.3;0.461497;134.233;64.6
32.46730159;28.1;0.432472;130.012;64.6
32.89977324;28.2;0.606621;138.737;64
33.50639456;28.3;0.409252;98.9085;62.1
33.91564626;29.1;0.383129;146.609;69.7
34.29877551;29.2;0.426667;156.605;69.4
34.72544218;29.3;0.46898;140.625;69
35.19442177;30.1;0.404671;127.937;66.1
35.59909297;30.2;0.391837;148.269;65.3
35.99092971;30.3;0.400544;153.125;68.6
36.39147392;31.1;0.397052;149.796;68
36.78852608;31.2;0.363401;151.114;66.6
37.15192744;31.3;0.415057;165.107;70.2
37.56698413;32.1;0.406939;144.559;67.2
37.9739229;32.2;0.385442;147.442;67.8
38.35936508;32.3;0.386032;155.665;67
38.74539683;33.1;0.400658;155.428;71.8
39.14605442;33.2;0.391723;149.754;67.6
39.53777778;33.3;0.409252;153.169;68.8
39.94702948;34.1;0.383129;146.609;69.2
40.33015873;34.2;0.365714;156.605;66.8
40.69587302;34.3;0.359909;164.063;72.3
41.05578231;35.1;0.386032;166.709;72.2
41.44181406;35.2;0.409252;155.428;68.1
41.85106576;35.3;0.406349;146.609;70.8
42.25741497;36.1;0.383129;147.656;73.1
42.64054422;36.2;0.342494;156.605;71.5
42.98303855;36.3;0.339592;175.185;73.7
43.32263039;37.1;0.397642;176.683;72.6
43.72027211;37.2;0.400544;150.89;66.5
44.12081633;37.3;0.580499;149.796;64.2
44.70131519;38.1;0.441179;103.359;64.6
45.14249433;38.2;0.379501;135.999;63.8
45.52199547;38.3;0.394581;158.102;70.5
45.91657596;39.1;0.411746;152.06;69.1
46.328322;39.2;0.372812;145.721;69.9
46.70113379;39.3;0.435374;160.939;72.2
47.13650794;40.1;0.370068;137.813;70.5
47.50657596;40.2;0.359184;162.132;68.4
47.86575964;40.3;0.403719;167.045;75.5
48.26947846;41.1;0.379955;148.618;73.5
48.64943311;41.2;0.420862;157.914;70.3
49.07029479;41.3;0.370068;142.565;71
49.44036281;42.1;0.355556;162.132;72.8
49.79591837;42.2;0.359184;168.75;78.2
50.15510204;42.3;0.428118;167.045;77.2
50.58321996;43.1;0.402721;140.148;74.2
50.98594104;43.2;0.370068;148.986;74.8
51.35600907;43.3;0.377324;162.132;75.2
51.73333333;44.1;0.362812;159.014;73.4
52.09614513;44.2;0.351927;165.375;75.4
52.44807256;44.3;0.36644;170.49;74.7
52.81451247;45.1;0.409977;163.738;73.8
53.2244898;45.2;0.362812;146.35;74.2
53.58730159;45.3;0.475283;165.375;69.4
54.06258503;46.1;0.413605;126.24;75.2
54.47619048;46.2;0.362812;145.066;71.8
54.83900227;46.3;0.351927;165.375;79.8
55.19092971;47.1;0.377324;170.49;74.7
55.56825397;47.2;0.351927;159.014;75.3
55.92018141;47.3;0.468027;170.49;75.6
56.38820862;48.1;0.326531;128.198;75.9
56.71473923;48.2;0.344671;183.75;74
57.05941043;48.3;0.377324;174.079;77.7
57.43673469;49.1;0.359184;159.014;78.4
57.79591837;49.2;0.355556;167.045;77
58.15147392;49.3;0.446259;168.75;74.4
58.59773243;50.1;0.380952;134.451;75.1
58.97868481;50.2;0.333787;157.5;74.3
59.31247166;50.3;0.36644;179.755;75
59.67891157;51.1;0.380952;163.738;75
60.05986395;51.2;0.377324;157.5;75.1
60.43718821;51.3;0.406349;159.014;75.8
60.84353742;52.1;0.359184;147.656;75.2
61.20272109;52.2;0.341043;167.045;75.7
61.54376417;52.3;0.417234;175.931;75.8
61.96099773;53.1;0.38458;143.804;76.6
62.34557823;53.2;0.38458;156.014;76.6
62.73015873;53.3;0.388209;156.014;77.6
63.11836735;54.1;0.377324;154.556;75.8
63.49569161;54.2;0.371179;159.014;78.2
63.86687075;54.3;0.377755;161.647;78.8
64.24462585;55.1;0.386145;158.833;76.5
