Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.742857142;1.1;0.669388;0;78.3
1.412244897;1.2;0.587755;89.6341;77.7
2;1.3;0.620408;102.083;70.3
2.620408163;2.1;0.612245;96.7105;73.8
3.232653061;2.2;0.661224;98;70.4
3.893877551;2.3;0.514286;90.7407;69
4.408163265;3.1;0.612245;116.667;73.1
5.020408163;3.2;0.644898;98;72.3
5.665306122;3.3;0.595918;93.038;69
6.261224489;4.1;0.669388;100.685;69.5
6.930612244;4.2;0.595918;89.6341;71.4
7.526530612;4.3;0.628571;100.685;67.8
8.15510204;5.1;0.620408;95.4545;66.4
8.775510204;5.2;0.653061;96.7105;69.8
9.428571428;5.3;0.653061;91.875;73.9
10.08163265;6.1;0.734694;91.875;71.3
10.81632653;6.2;0.587755;81.6667;70.3
11.40408163;6.3;0.693878;102.083;72.9
12.09795918;7.1;0.628571;86.4706;73.8
12.72653061;7.2;0.702041;95.4545;72.4
13.42857143;7.3;0.538776;85.4651;75.1
13.96734694;8.1;0.620408;111.364;74.1
14.5877551;8.2;0.702041;96.7105;75.5
15.28979592;8.3;0.832653;85.4651;76.4
16.12244898;9.1;0.8;72.0588;76.5
16.92244898;9.2;0.579592;75;75.6
17.50204082;9.3;0.579592;103.521;74.4
18.08163265;10.1;0.571429;103.521;73.2
18.65306122;10.2;0.702041;105;70.7
19.35510204;10.3;0.75102;85.4651;73.6
20.10612245;11.1;0.628571;79.8913;78.5
20.73469388;11.2;0.644898;95.4545;74.7
21.37959184;11.3;0.595918;93.038;71.6
21.9755102;12.1;0.693878;100.685;73
22.66938776;12.2;0.612245;86.4706;71.2
23.28163265;12.3;0.816327;98;71.3
24.09795918;13.1;0.669388;73.5;69.4
24.76734694;13.2;0.620408;89.6341;66.9
25.3877551;13.3;0.612245;96.7105;67.8
26;14.1;0.620408;98;69.4
26.62040816;14.2;0.647551;96.7105;67.4
27.26795918;14.3;0.658571;92.6568;66.1
27.92653061;15.1;0.677551;91.1063;68.6
28.60408163;15.2;0.653061;88.5542;66.9
29.25714286;15.3;0.620408;91.875;66
29.87755102;16.1;0.672449;96.7105;70
30.55;16.2;0.747959;89.2261;63.9
31.29795918;16.3;0.84898;80.2183;63.4
32.14693878;17.1;0.644898;70.6731;61.9
32.79183673;17.2;0.628571;93.038;74.1
33.42040816;17.3;0.677551;95.4545;70.9
34.09795918;18.1;0.547347;88.5542;66
34.64530612;18.2;0.57102;109.62;74.5
35.21632653;18.3;0.595918;105.075;71.9
35.8122449;19.1;0.572676;100.685;71.6
36.38492063;19.2;0.610998;104.771;72
36.99591837;19.3;0.644898;98.2;71.5
37.64081633;20.1;0.473469;93.038;65.3
38.11428571;20.2;0.62449;126.724;71.2
38.73877551;20.3;0.57551;96.0784;68.1
39.31428571;21.1;0.465306;104.255;62.4
39.77959184;21.2;0.653061;128.947;58.6
40.43265306;21.3;0.644898;91.875;57.6
41.07755102;22.1;0.644898;93.038;57.1
41.72244898;22.2;0.620408;93.038;66.1
42.34285714;22.3;0.644898;96.7105;62.8
42.9877551;23.1;0.644898;93.038;69.4
43.63265306;23.2;0.631383;93.038;65.6
44.26403628;23.3;0.650249;95.0294;66.3
44.91428571;24.1;0.808163;92.2723;67.3
45.72244898;24.2;0.710204;74.2424;70
46.43265306;24.3;0.741179;84.4828;70.8
47.1738322;25.1;0.59619;80.9521;70.1
47.77002268;25.2;0.769615;100.639;69.9
48.53963719;25.3;0.627234;77.9611;68.1
49.16687075;26.1;0.593855;95.6581;65.1
49.76072562;26.2;0.590295;101.035;71.8
50.35102041;26.3;0.571429;101.644;71.4
