Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.725623583;1;1.23646;82.6875;68.4
1.962086168;2;1.15519;48.5255;65.2
3.117278912;3;1.21324;51.9394;67.7
4.330521542;4;1.12036;49.4542;66.4
5.450884354;5;1.1668;53.5541;71.8
6.617687075;6;1.08263;51.4226;69.1
7.70031746;7;1.07392;55.4206;71.7
8.774240363;8;1.06231;55.8699;71.8
9.836553288;9;1.20454;56.4805;69.6
11.04108844;10;1.10585;49.8117;66.7
12.14693878;11;1.21905;54.2569;65.7
13.3659864;12;1.17841;49.2188;67
14.54439909;13;1.28;50.9159;68.1
15.82439909;14;1.43673;46.875;65.5
17.26113379;15;1.25388;41.7614;65.2
18.51501134;16;1.07683;47.8516;70
19.59183674;17;1.24807;55.7193;71.8
20.8399093;18;1.05651;48.0741;70.6
21.89641723;19;1.16705;56.7909;70.2
23.06346939;20;1.11261;51.4116;73.9
24.1760771;21;1.12277;53.9274;75.5
25.29884354;22;1.15449;53.4394;73.9
26.45333333;23;1.1639;51.971;73.5
27.61723356;24;1.21034;51.5508;69.6
28.8275737;25;1.15229;49.5728;71.6
29.97986395;26;1.22195;52.0702;69.2
31.20181406;27;1.26549;49.1018;69.2
32.46730159;28;1.44834;47.4126;64.6
33.91564626;29;1.27878;41.4266;69.7
35.19442177;30;1.19705;46.9199;66.1
36.39147392;31;1.17551;50.1231;68
37.56698413;32;1.17841;51.0417;67.2
38.74539683;33;1.20163;50.9159;71.8
39.94702948;34;1.10875;49.9321;69.2
41.05578231;35;1.20163;54.1149;72.2
42.25741497;36;1.06522;49.9321;73.1
43.32263039;37;1.37868;56.3266;72.6
44.70131519;38;1.21526;43.5197;64.6
45.91657596;39;1.21993;49.3721;69.1
47.13650794;40;1.13297;49.1831;70.5
48.26947846;41;1.17088;52.9581;73.5
49.44036281;42;1.14286;51.2433;72.8
50.58321996;43;1.15011;52.5;74.2
51.73333333;44;1.08118;52.1688;73.4
52.81451247;45;1.24807;55.495;73.8
54.06258503;46;1.12834;48.0741;75.2
55.19092971;47;1.19728;53.1752;74.7
56.38820862;48;1.04853;50.1136;75.9
57.43673469;49;1.161;57.2232;78.4
58.59773243;50;1.08118;51.6797;75.1
59.67891157;51;1.16463;55.495;75
60.84353742;52;1.11746;51.5187;75.2
61.96099773;53;1.15737;53.6932;76.6
63.11836735;54;1.12626;51.8417;75.8
64.24462585;55;1.10141;53.2737;76.5
65.34603175;56;1.1102;54.4758;78.6
66.45623583;57;1.13197;54.0441;78.5
67.58820862;58;1.36054;53.0048;78.3
68.94875283;59;1.28798;44.1;77.9
70.23673469;60;1.16463;46.5845;62.3
71.40136054;61;1.15011;51.5187;66.7
72.55147392;62;1.14286;52.1688;64.6
73.69433107;63;1.12109;52.5;69.9
74.8154195;64;1.08844;53.5194;69.5
75.90385488;65;1.05578;55.125;66.5
