Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.674149659;1.1;1.08095;0;72.3
1.75510204;1.2;0.850136;55.5066;72.8
2.605238095;2.1;0.86415;70.5769;73
3.469387755;2.2;0.889796;69.4324;70.1
4.359183673;3.1;0.891156;67.4312;70.8
5.250340136;3.2;0.943016;67.3282;69.3
6.193356009;4.1;0.892358;63.6257;69
7.085714285;4.2;0.846122;67.2376;71.3
7.931836734;5.1;0.933469;70.9117;76.8
8.865306122;5.2;0.878005;64.2763;69.2
9.743310657;6.1;0.904671;68.3368;73.5
10.64798186;6.2;0.851202;66.3224;66.5
11.49918367;7.1;0.905147;70.4886;73.7
12.40433107;7.2;0.925465;66.2875;69.7
13.32979592;8.1;0.792653;64.8323;69.7
14.12244898;8.2;0.84898;75.6952;71.7
14.97142857;9.1;0.930612;70.6731;78.3
15.90204082;9.2;0.84898;64.4737;76.3
16.75102041;10.1;0.897959;70.6731;75.8
17.64897959;10.2;0.865306;66.8182;75.2
18.51428571;11.1;0.897959;69.3396;74.9
19.4122449;11.2;0.857143;66.8182;72.2
20.26938776;12.1;0.8839;70;70.8
21.15328798;12.2;0.899864;67.881;77.1
22.05315193;13.1;0.893787;66.6767;73.8
22.94693878;13.2;0.919592;67.1301;73.8
23.86653061;14.1;0.90898;65.2463;75.9
24.7755102;14.2;0.84898;66.0081;74.6
25.6244898;15.1;0.881633;70.6731;73.9
26.50612245;15.2;0.857143;68.0556;75
27.36326531;16.1;0.949478;70;81.8
28.31274376;16.2;0.862766;63.1926;74.9
29.1755102;17.1;0.866168;69.5437;76.6
30.041678;17.2;0.888617;69.2706;74
30.93029478;18.1;0.890113;67.5207;74.7
31.82040816;18.2;0.881633;67.4071;75.3
32.70204082;19.1;0.922449;68.0556;75.1
33.6244898;19.2;0.870317;65.0443;72.8
34.49480726;20.1;0.933764;68.9404;74.6
35.42857143;20.2;0.84898;64.2561;73.6
36.27755102;21.1;0.906122;70.6731;76.3
37.18367347;21.2;0.857143;66.2162;77.3
38.04081633;22.1;0.889796;70;75.2
38.93061224;22.2;0.889796;67.4312;77.6
39.82040816;23.1;0.914286;67.4312;74.8
40.73469388;23.2;0.881633;65.625;77.8
41.61632653;24.1;0.889796;68.0556;77.3
42.50612245;24.2;0.884966;67.4312;77.1
43.39108844;25.1;1.01707;67.7992;77.4
44.40816327;25.2;1.05519;58.9927;81.5
45.46335601;26.1;0.883968;56.8616;79.1
46.34732426;26.2;0.917982;67.8757;77.6
47.26530612;27.1;0.920385;65.3608;77.1
48.18569161;27.2;0.859206;65.1901;77.4
49.04489796;28.1;0.922449;69.8319;77
49.96734694;28.2;0.906122;65.0443;79.5
50.87346939;29.1;0.931882;66.2162;77.5
51.80535147;29.2;0.880363;64.3858;76.4
52.68571429;30.1;0.906122;68.1537;76.1
53.59183673;30.2;0.873469;66.2162;79.6
54.46530612;31.1;0.96898;68.6916;82.4
55.43428571;31.2;0.843265;61.9208;77.2
56.27755102;32.1;0.857143;71.152;81.7
57.13469388;32.2;0.84898;70;75.3
57.98367347;33.1;0.914286;70.6731;81.6
58.89795918;33.2;0.914286;65.625;81.1
59.8122449;34.1;0.8622;65.625;78.3
60.67444444;34.2;0.901066;69.5895;76.7
61.5755102;35.1;0.914286;66.5878;81.2
62.48979592;35.2;0.857143;65.625;73
63.34693878;36.1;0.916667;70;81.3
64.26360544;36.2;0.789456;65.4545;71.8
65.05306122;37.1;0.914286;76.0017;80.3
65.96734694;37.2;0.919546;65.625;80.4
66.88689342;38.1;0.871882;65.2496;70.6
67.75877551;38.2;0.824943;68.8166;74.5
68.58371882;39.1;0.861179;72.7323;77.6
69.44489796;39.2;0.931497;69.6719;77.3
70.37639456;40.1;0.817959;64.4125;78.6
71.19435374;40.2;0.871429;73.3533;76.4
72.06578231;41.1;0.897483;68.8525;77.6
72.96326531;41.2;0.865828;66.8536;78.7
73.82909297;42.1;0.880748;69.2979;79.5
74.70984127;42.2;0.942744;68.1239;78.6
75.65258503;43.1;0.86517;63.644;71.1
76.5177551;43.2;0.911134;69.3505;67.2
77.42888889;44.1;0.868934;65.852;60.9
78.29782313;44.2;0.864853;69.0501;67.4
79.16267574;45.1;0.880748;69.376;64.1
80.04342404;45.2;0.863651;68.1239;66.5
80.90707483;46.1;0.88068;69.4725;64.1
81.7877551;46.2;0.862472;68.1292;66.3
82.65022676;47.1;0.868141;69.5675;69
83.51836735;47.2;0.867574;69.1132;69
84.38594104;48.1;0.809252;69.1584;70.1
85.19519274;48.2;0.894603;74.1426;75.3
86.08979592;49.1;0.87907;67.0688;71.6
86.96886621;49.2;0.891837;68.2539;74
87.86070295;50.1;0.889161;67.2769;71.5
88.74986395;50.2;0.915442;67.4793;72.5
89.66530612;51.1;0.987755;65.5421;73.7
90.65306122;51.2;0.971429;60.7438;67.9
91.6244898;52.1;1.02857;61.7647;61.9
92.65306122;52.2;1.33878;58.3333;62.9
93.99183673;53.1;1.23265;44.8171;57.9
95.2244898;53.2;1.0449;48.6755;65.5
96.26938776;54.1;1.0449;57.4219;69.5
97.31428571;54.2;1.02041;57.4219;70.5
98.33469388;55.1;1.32245;58.8;74.7
99.65714286;55.2;1.05306;45.3704;73.8
100.7102041;56.1;1.00889;56.9767;71.8
101.719093;56.2;1.11356;59.4714;67.9
102.8326531;57.1;1.08571;53.8812;65.6
103.9183673;57.2;1.05039;55.2632;69.2
104.9687528;58.1;1.07197;57.1219;66.5
106.0407256;58.2;1.29805;55.9716;69.1
107.3387755;59.1;1.04141;46.2232;63.4
108.3801814;59.2;0.977959;57.6144;66.9
109.3581406;60.1;0.949887;61.3523;67.8
110.3080272;60.2;0.957279;63.1654;71
111.2653061;61.1;1.02857;62.6777;71.4
112.2938776;61.2;0.946939;58.3333;60.9
113.2408163;62.1;0.946939;63.3621;62.1
114.1877551;62.2;0.969683;63.3621;63.2
115.1574376;63.1;0.973175;61.8759;64.3
116.1306122;63.2;0.946939;61.6539;67.3
117.077551;64.1;0.955102;63.3621;65.4
118.0326531;64.2;0.955102;62.8205;65.3
118.9877551;65.1;1.08571;62.8205;68.4
120.0734694;65.2;1.01224;55.2632;63.4
121.0857143;66.1;0.997914;59.2742;70.4
122.0836281;66.2;1.198;60.1254;63.5
123.2816327;67.1;1.0449;50.0833;67.3
124.3265306;67.2;1.15918;57.4219;64.9
125.4857143;68.1;1.19184;51.7606;66.7
126.677551;68.2;1.02857;50.3425;65.2
127.7061224;69.1;1.16905;58.3333;68.6
128.8751701;69.2;1.1983;51.3238;60.1
130.0734694;70.1;1.03673;50.071;64.6
131.1102041;70.2;1.06122;57.874;72.5
132.1714286;71.1;1.09388;56.5385;73.4
133.2653061;71.2;1.19948;54.8507;67.6
134.4647846;72.1;1.00778;50.0217;65.5
135.4725624;72.2;1.081;59.5369;65
136.5535601;73.1;1.02172;55.5043;69
137.5752834;73.2;1.00431;58.7243;69.8
138.5795918;74.1;1.14286;59.7426;73.9
139.722449;74.2;1.25714;52.5;75.7
140.9795918;75.1;1.3471;47.7273;68.9
142.3266893;75.2;1.13991;44.5402;59.9
143.4665986;76.1;0.895374;52.6358;62.5
144.3619728;76.2;0.838027;67.0111;65.6
145.2;77.1;0.79449;71.5967;67.1
145.9944898;77.2;0.838163;75.5202;64.8
146.8326531;78.1;0.865306;71.5851;67
147.6979592;78.2;0.803379;69.3396;69.7
148.5013379;79.1;0.845601;74.6846;71.2
149.3469388;79.2;0.808163;70.9555;70.9
150.155102;80.1;0.836825;74.2424;74.9
150.9919274;80.2;0.784218;71.6995;68.5
151.7761451;81.1;0.81161;76.5094;69.1
152.5877551;81.2;0.783673;73.9271;65.4
153.3714286;82.1;0.84898;76.5625;71.1
154.2204082;82.2;0.796168;70.6731;71.7
155.016576;83.1;0.820159;75.361;70.6
155.8367347;83.2;0.827619;73.1566;72.2
156.6643537;84.1;0.778163;72.4971;76.4
157.442517;84.2;0.79839;77.1046;76.8
158.240907;85.1;0.836644;75.1512;75.6
159.077551;85.2;0.8;71.7151;74.7
159.877551;86.1;0.82449;75;77.6
160.7020408;86.2;0.791837;72.7723;75.7
161.4938776;87.1;0.82449;75.7732;78.1
162.3183673;87.2;0.8;72.7723;74.3
163.1183673;88.1;0.816327;75;74.6
163.9346939;88.2;0.75102;73.5;77.7
