Onset;Note;Duration (s)
0.307664399;1;0.417959
0.725623583;2;0.191565
0.917188209;3;0.211882
1.129070295;4;0.391837
1.520907029;5;0.441179
1.962086168;6;0.206077
2.168163265;7;0.188662
2.356825397;8;0.400544
2.757369615;9;0.359909
3.117278912;10;0.188662
3.305941043;11;0.191565
3.497505669;12;0.403447
3.900952381;13;0.429569
4.330521542;14;0.188662
4.519183673;15;0.17415
4.693333333;16;0.388934
5.082267574;17;0.368617
5.450884354;18;0.156735
5.607619048;19;0.17415
5.781768707;20;0.415057
6.196825397;21;0.420862
6.617687075;22;0.191565
6.809251701;23;0.177052
6.986303855;24;0.342494
7.328798186;25;0.371519
7.70031746;26;0.168345
7.868662132;27;0.165442
8.034104308;28;0.377324
8.411428571;29;0.362812
8.774240363;30;0.194308
8.968548753;31;0.156893
9.125442177;32;0.354104
9.479546485;33;0.357007
9.836553288;34;0.362812
10.19936508;35;0.394739
10.59410431;36;0.446984
11.04108844;37;0.380227
11.42131519;38;0.322177
11.74349206;39;0.403447
12.14693878;40;0.380227
12.52716553;41;0.403447
12.93061225;42;0.435374
13.3659864;43;0.409252
13.7752381;44;0.330884
14.10612245;45;0.438277
14.54439909;46;0.409252
14.95365079;47;0.394739
15.34839002;48;0.476009
15.82439909;49;0.513016
16.33741497;50;1.71973
18.05714286;51;0.457868
18.51501134;52;0.513741
19.02875283;53;0.191565
19.22031746;54;0.191111
19.41142857;55;0.180408
19.59183674;56;0.400544
19.99238095;57;0.380227
20.37260771;58;0.467302
20.8399093;59;0.513741
21.35365079;60;0.156735
21.51038549;61;0.182857
21.69324263;62;0.203175
21.89641723;63;0.387959
22.28437642;64;0.380249
22.66462585;65;0.398844
23.06346939;66;0.554127
23.61759637;67;0.165442
23.78303855;68;0.177052
23.9600907;69;0.215986
24.1760771;70;0.379025
24.55510204;71;0.17415
24.7292517;72;0.179955
24.90920635;73;0.191565
25.10077098;74;0.198073
25.29884354;75;0.406372
25.70521542;76;0.17415
25.87936508;77;0.179501
26.05886621;78;0.182585
26.24145125;79;0.211882
26.45333333;80;0.195193
26.64852608;81;0.173424
26.82195011;82;0.380227
