Onset;Note;Duration (s)
0.777868481;1;3.0302
3.808072562;2;2.65288
6.460952381;3;0.458594
6.919546485;4;3.92417
10.84371882;5;0.719819
11.56353742;6;0.684989
12.24852608;7;0.743039
12.99156463;8;0.789478
13.78104308;9;0.719819
14.50086168;10;0.812698
15.31356009;11;0.789478
16.10303855;12;1.63701
17.74004535;13;0.812698
18.55274376;14;0.847528
19.40027211;15;0.789478
20.18975057;16;0.777869
20.96761905;17;0.882358
21.84997732;18;1.89243
23.74240363;19;0.847528
24.58993197;20;0.975238
25.56517007;21;1.13778
26.70294785;22;0.812698
27.51564626;23;0.754649
28.27029479;24;0.789478
29.05977324;25;0.789478
29.8492517;26;0.754649
30.60390023;27;0.766258
31.37015873;28;0.766258
32.13641723;29;0.940408
33.0768254;30;0.777869
33.85469388;31;0.708209
34.56290249;32;0.763968
35.32687075;33;0.710499
36.03736962;34;0.824308
36.86167801;35;0.789478
37.65115646;36;0.870748
38.52190476;37;0.963628
39.48553288;38;0.731429
40.21696145;39;0.696599
40.91356009;40;0.859138
41.77269841;41;0.754649
42.52734694;42;0.777869
43.30521542;43;0.754649
44.05986395;44;0.835918
44.89578231;45;0.975238
45.87102041;46;0.812698
46.68371882;47;0.684989
47.36870748;48;0.824308
48.19301587;49;0.777869
48.97088435;50;0.565986
49.53687075;51;0.461497
49.99836735;52;0.388934
50.38730159;53;0.490522
50.87782313;54;0.452789
51.33061225;55;0.484717
51.8153288;56;0.847528
52.66285714;57;0.905578
53.56843537;58;2.85605
56.4244898;59;0.859138
57.28362812;60;0.998458
58.28208617;61;1.18422
59.46630386;62;0.510839
59.97714286;63;0.531156
60.50829932;64;0.490522
60.99882086;65;0.536961
61.53578231;66;0.470204
62.0059864;67;0.496553
62.50253968;68;0.4961
62.99863946;69;0.470204
63.46884354;70;0.560181
64.02902494;71;0.519547
64.54857143;72;0.557279
65.10585034;73;0.490522
65.59637188;74;0.589206
66.18557823;75;0.592109
66.77768708;76;0.548571
67.3262585;77;0.618231
67.9444898;78;0.687891
68.63238095;79;0.801088
69.43346939;80;0.609524
70.0429932;81;0.696599
70.73959184;82;0.777869
71.51746032;83;2.58903
74.10648526;84;0.859138
74.96562358;85;0.696599
75.66222222;86;0.789478
76.45170068;87;0.731429
77.18312925;88;0.812698
77.99582766;89;0.673379
78.66920635;90;0.823855
79.49306122;91;0.708662
80.20172336;92;0.696599
80.898322;93;0.777869
81.67619048;94;0.686939
82.36312925;95;0.678844
83.04197279;96;0.782063
83.82403628;97;0.656871
84.48090703;98;0.771156
85.25206349;99;0.882358
86.13442177;100;0.754649
86.8890703;101;1.23066
88.11972789;102;0.313469
88.43319728;103;0.217687
88.65088435;104;0.397642
89.04852608;105;0.743039
89.79156463;106;1.21905
91.01061225;107;0.348299
