Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.434285714;0.3;0.431746;0;65.3
0.866031746;1.1;0.467302;138.971;65.8
1.333333333;1.2;0.434286;128.397;62.7
1.767619048;1.3;0.492698;138.158;68.9
2.26031746;2.1;0.474921;121.778;62.2
2.735238095;2.2;0.436825;126.337;62.1
3.172063492;2.3;0.459683;137.355;59.4
3.631746032;3.1;0.443515;130.525;68.6
4.075260771;3.2;0.455533;135.283;61.4
4.530793651;3.3;0.490159;131.714;60.2
5.020952381;4.1;0.428549;122.409;62.7
5.449501134;4.2;0.434943;140.007;63.8
5.884444444;4.3;0.457143;137.949;65.4
6.341587302;5.1;0.426667;131.25;64.5
6.768253968;5.2;0.469841;140.625;64.6
7.238095238;5.3;0.495238;127.703;64.7
7.733333333;6.1;0.454603;121.154;64.7
8.187936508;6.2;0.416508;131.983;63.5
8.604444444;6.3;0.419048;144.055;61.4
9.023492063;7.1;0.434286;143.182;68.2
9.457777778;7.2;0.426667;138.158;68.8
9.884444444;7.3;0.454603;140.625;65.4
10.33904762;8.1;0.388571;131.983;69.6
10.72761905;8.2;0.455125;154.412;65.1
11.18274376;8.3;0.467868;131.832;63.8
11.65061225;9.1;0.426667;128.241;66.3
12.07727891;9.2;0.444082;140.625;62.3
12.52136054;9.3;0.487619;135.11;62.6
13.00897959;10.1;0.579048;123.047;64.5
13.58802721;10.2;0.43102;103.618;65.4
14.01904762;10.3;0.496327;139.205;57.7
14.51537415;11.1;0.435374;120.888;70.4
14.9507483;11.2;0.43102;137.813;65.3
15.38176871;11.3;0.474558;139.205;69.2
15.85632653;12.1;0.491973;126.433;65.7
16.34829932;12.2;0.422313;121.958;68.4
16.77061225;12.3;0.502562;142.075;69.3
17.2731746;13.1;0.4422;119.388;68
17.71537415;13.2;0.448435;135.685;67.2
18.16380952;13.3;0.522449;133.799;63.9
18.6862585;14.1;0.692245;114.844;58.7
19.3785034;14.2;0.505034;86.6745;55.3
19.88353742;14.3;0.505034;118.804;62.6
20.38857143;15.1;0.435374;118.804;57
20.82394558;15.2;0.439728;137.813;52.9
21.26367347;15.3;0.499229;136.448;59.9
21.76290249;16.1;0.432472;120.185;68.2
22.19537415;16.2;0.422313;138.737;61.9
22.61768708;16.3;0.435374;142.075;66.6
23.05306122;17.1;0.469478;137.813;70
23.52253968;17.2;0.444807;127.801;62.6
23.96734694;17.3;0.461497;134.89;63.2
24.42884354;18.1;0.426667;130.012;68.8
24.8555102;18.2;0.439728;140.625;63.1
25.2952381;18.3;0.409252;136.448;66.3
25.7044898;19.1;0.474558;146.609;69.3
26.17904762;19.2;0.43102;126.433;69.6
26.61006803;19.3;0.46585;139.205;70.2
27.07591837;20.1;0.474558;128.797;69.6
27.55047619;20.2;0.391837;126.433;62.7
27.94231293;20.3;0.460726;153.125;69.5
28.40303855;21.1;0.468934;130.229;71.4
28.87197279;21.2;0.413016;127.95;70.7
29.28498866;21.3;0.464127;145.273;68
29.74911565;22.1;0.422313;129.275;69.3
30.17142857;22.2;0.413605;142.075;68.4
30.58503401;22.3;0.409252;145.066;68.6
30.99428571;23.1;0.439728;146.609;69.2
31.43401361;23.2;0.452789;136.448;65.2
31.88680272;23.3;0.46585;132.512;65.9
32.35265306;24.1;0.496327;128.797;61.7
32.84897959;24.2;0.439728;120.888;61
33.28870748;24.3;0.426667;136.448;70.3
33.71537415;25.1;0.422313;140.625;71.8
34.13768708;25.2;0.444082;142.075;66.6
34.58176871;25.3;0.470544;135.11;68.1
35.05231293;26.1;0.487279;127.512;65.2
35.53959184;26.2;0.444082;123.133;62.8
35.98367347;26.3;0.422313;135.11;66.2
36.4059864;27.1;0.461497;142.075;63
36.86748299;27.2;0.457143;130.012;60.1
37.32462585;27.3;0.478912;131.25;63.2
37.80353742;28.1;0.644354;125.284;59.9
38.44789116;28.2;0.592358;93.1166;56.3
39.04024943;28.3;0.422063;101.29;64.6
39.46231293;29.1;0.43102;142.159;66.2
39.89333333;29.2;0.46585;139.205;64.6
40.35918367;29.3;0.516395;128.797;68.2
40.87557823;30.1;0.428367;116.19;66.1
41.30394558;30.2;0.448435;140.067;61.8
41.75238095;30.3;0.46585;133.799;63.4
42.21823129;31.1;0.476757;128.797;64.6
42.69498866;31.2;0.446236;125.85;63
43.14122449;31.3;0.478912;134.458;64.4
43.62013605;32.1;0.461361;125.284;69.4
44.0814966;32.2;0.448571;130.05;71.9
44.53006803;32.3;0.457143;133.758;67.4
44.98721088;33.1;0.474558;131.25;66.1
45.46176871;33.2;0.457143;126.433;62.4
45.91891157;33.3;0.539864;131.25;63.7
46.45877551;34.1;0.487619;111.139;64.2
46.94639456;34.2;0.409252;123.047;60.9
47.35564626;34.3;0.474558;146.609;63.2
47.83020408;35.1;0.491973;126.433;65.9
48.32217687;35.2;0.444082;121.958;63.5
48.7662585;35.3;0.509297;135.11;65
49.27555556;36.1;0.450023;117.809;65.7
49.72557823;36.2;0.442585;133.327;67.3
50.16816327;36.3;0.446372;135.567;64.8
50.61453515;37.1;0.520159;134.417;65.1
51.13469388;37.2;0.461497;115.349;62.5
51.59619048;37.3;0.618231;130.012;61.6
52.21442177;38.1;0.478912;97.0511;64
52.69333333;38.2;0.43102;125.284;62.7
53.12435374;38.3;0.474558;139.205;69
53.59891157;39.1;0.474921;126.433;67.3
54.0738322;39.2;0.42195;126.337;69
54.49578231;39.3;0.457143;142.197;67.9
54.95292517;40.1;0.496327;131.25;64.5
55.4492517;40.2;0.417959;120.888;65.7
55.86721088;40.3;0.444082;143.555;72
56.31129252;41.1;0.439728;135.11;74.6
56.75102041;41.2;0.422313;136.448;75.3
57.17333333;41.3;0.544218;142.075;70.8
57.71755102;42.1;0.400544;110.25;68.2
58.11809524;42.2;0.391837;149.796;68.8
58.50993197;42.3;0.461497;153.125;70.2
58.97142857;43.1;0.478912;130.012;69
59.45034014;43.2;0.43102;125.284;71.7
59.88136054;43.3;0.489297;139.205;70.9
60.3706576;44.1;0.505465;122.625;70.4
60.87612245;44.2;0.385374;118.703;67.3
61.2614966;44.3;0.496327;155.693;72.8
61.75782313;45.1;0.513741;120.888;68.7
62.27156463;45.2;0.413605;116.79;69.2
62.68517007;45.3;0.53551;145.066;75.1
63.22068027;46.1;0.448435;112.043;72.2
63.66911565;46.2;0.413605;133.799;67.3
64.08272109;46.3;0.483265;145.066;72.9
64.5659864;47.1;0.449297;124.155;73.4
65.01528345;47.2;0.40839;133.542;69.3
65.42367347;47.3;0.452789;146.918;71.6
65.87646259;48.1;0.470204;132.512;76.1
66.34666667;48.2;0.404898;127.604;71.3
66.75156463;48.3;0.435374;148.185;77.3
67.18693878;49.1;0.458027;137.813;72.7
67.64496599;49.2;0.447551;130.997;67.8
68.09251701;49.3;0.557279;134.063;67.6
68.64979592;50.1;0.448435;107.666;67.7
69.09823129;50.2;0.422313;133.799;71.2
69.52054422;50.3;0.462177;142.075;72.3
69.98272109;51.1;0.458594;129.82;69.9
70.44131519;51.2;0.455011;130.835;71.9
70.89632653;51.3;0.467574;131.865;73.3
71.36390023;52.1;0.38576;128.322;68
71.74965986;52.2;0.435374;155.537;69.9
72.18503401;52.3;0.444082;137.813;73.9
72.62911565;53.1;0.544218;135.11;74.4
73.17333333;53.2;0.391837;110.25;74.3
