Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
0.522448979;1.1;1.35837;0;68.9
1.880816326;1.2;1.33515;44.1707;62.8
3.215963718;1.3;1.30032;44.9389;70.7
4.516281179;1.4;1.33515;46.1426;70.3
5.851428571;2.1;1.25433;44.9389;76.4
7.105759637;2.2;1.32308;47.8343;62.4
8.428843537;2.3;1.47447;45.3486;59.2
9.903310657;2.4;1.32354;40.6927;63
11.22684807;3.1;1.32354;45.3331;58.8
12.55038549;3.2;1.48608;45.3331;66.7
14.03646259;3.3;1.3932;40.3748;66.9
15.42965986;3.4;1.3932;43.0664;73.9
16.82285714;4.1;1.3932;43.0664;69.9
18.21605442;4.2;1.54413;43.0664;63.2
19.76018141;4.3;1.46286;38.8569;54.2
21.22303855;4.4;1.64862;41.0156;61.2
22.87165533;5.1;1.45125;36.3941;65.3
24.32290249;5.2;1.19583;41.3438;67.6
25.51873016;5.3;1.32621;50.1745;67.2
26.84494331;5.4;1.39052;45.2416;66.4
28.23546485;6.1;1.26549;43.1493;69.9
29.50095238;6.2;1.24227;47.4126;67.4
30.74321995;6.3;1.38159;48.2988;69.5
32.12480726;6.4;1.43964;43.4283;69.8
33.56444444;7.1;1.30032;41.6772;63.1
34.8647619;7.2;1.35741;46.1426;68.1
36.22217687;7.3;1.18517;44.2017;70.6
37.40734694;7.4;1.34676;50.6256;74.3
38.75410431;8.1;1.32354;44.5515;74
40.07764172;8.2;1.41642;45.3331;78.8
41.49405896;8.3;1.33515;42.3604;74.7
42.82920635;8.4;1.46286;44.9389;70.9
44.29206349;9.1;1.52091;41.0156;69.9
45.81297052;9.2;1.67184;39.4501;68.7
47.48480726;9.3;1.27692;35.8887;60.9
48.76172336;9.4;1.44907;46.9882;73.6
50.21079365;10.1;1.38395;41.4059;71
51.59473923;10.2;1.5093;43.3543;73.7
53.10403628;10.3;1.56735;39.7536;72.4
54.67138322;10.4;1.49934;38.2812;71.8
56.17072562;11.1;1.36832;40.0175;66
57.53904762;11.2;1.51401;43.8493;67.6
59.05306122;11.3;1.72517;39.6298;64.9
60.77823129;11.4;2.21751;34.7792;63.5
62.99573696;12.1;1.59057;27.0574;59.9
64.58630385;12.2;1.2798;37.7224;65.6
65.86609977;12.3;1.34354;46.8825;64.1
67.20963719;12.4;1.36925;44.6582;68.9
68.57888889;13.1;1.31188;43.8196;64.1
69.89077098;13.2;1.27839;45.7358;66.2
71.169161;13.3;1.31776;46.934;66.9
72.4869161;13.4;1.38737;45.532;65.8
73.87428571;14.1;1.31408;43.2473;68.1
75.18836735;14.2;1.26333;45.6593;62.4
76.45170068;14.3;1.24617;47.4934;67.5
77.69786848;14.4;1.27952;48.1476;61.8
78.97739229;15.1;1.45542;46.8924;68.6
80.43281179;15.2;1.28376;41.2252;63.4
81.71657596;15.3;1.27154;46.7376;62.3
82.98811791;15.4;1.53252;47.1868;59.3
84.52063492;16.1;1.48608;39.1513;55.2
86.00671202;16.2;1.32354;40.3748;61.5
87.33024943;16.3;1.2771;45.3331;59
88.60734694;16.4;1.33515;46.9815;60.4
89.94249433;17.1;1.31193;44.9389;64.2
91.25442177;17.2;1.28871;45.7342;58.7
92.54312925;17.3;1.28871;46.5583;58.1
93.83183673;17.4;1.32367;46.5583;58.3
95.1555102;18.1;1.28857;45.3284;61.1
96.44408163;18.2;1.30032;46.5632;59
97.74439909;18.3;1.28871;46.1426;56.2
99.03310658;18.4;1.45125;46.5583;55.9
100.4843537;19.1;1.63701;41.3438;58.5
102.1213605;19.2;1.37676;36.6523;53.3
103.4981179;19.3;1.2868;43.5807;37.9
104.7849206;19.4;1.62052;46.6272;58
106.4054422;20.1;1.37197;37.0251;56.8
107.777415;20.2;1.37234;43.7326;59.3
109.1497506;20.3;1.60943;43.7211;64.5
110.7591837;20.4;1.43964;37.2802;63.1
112.1988209;21.1;1.19583;41.6772;62.9
113.3946485;21.2;1.34676;50.1745;69.3
114.7414059;21.3;1.19583;44.5515;76.5
115.9372336;21.4;1.32354;50.1745;66.8
117.260771;22.1;1.25388;45.3331;67.7
118.5146485;22.2;1.41642;47.8516;70.5
119.9310658;22.3;1.5093;42.3604;66.1
121.4403628;22.4;1.3932;39.7536;70.6
122.8335601;23.1;1.18422;43.0664;59.8
124.0177778;23.2;1.3932;50.6664;68.2
125.4109751;23.3;1.18422;43.0664;72.5
126.5951927;23.4;1.19687;50.6664;71.7
127.7920635;24.1;1.21565;50.1307;69
129.0077098;24.2;1.25381;49.3565;70.6
130.2615193;24.3;1.56977;47.8542;76.3
131.8312925;24.4;1.42803;38.2221;72
133.2593197;25.1;1.08739;42.016;74
134.346712;25.2;1.03723;55.1779;76.4
135.3839456;25.3;0.998458;57.8462;77.5
136.3824036;25.4;1.17261;60.0927;82.6
137.5550113;26.1;1.17261;51.168;81.4
138.727619;26.2;1.13778;51.168;79.4
139.8653968;26.3;1.33515;52.7344;79.6
141.2005442;26.4;1.23066;44.9389;81.4
142.4312018;27.1;1.09134;48.7544;73.1
143.5225397;27.2;1.00873;54.9784;75.9
144.5312698;27.3;1.0588;59.4807;81.3
145.590068;27.4;1.17166;56.668;77.6
146.7617234;28.1;1.20744;51.2096;85
147.969161;28.2;1.13778;49.692;82.6
149.1069388;28.3;1.12617;52.7344;81.6
150.2331066;28.4;1.20744;53.278;80.2
151.4405442;29.1;1.161;49.692;78.8
152.601542;29.2;1.12617;51.6797;81.4
153.7277098;29.3;1.25388;53.278;76.5
154.9815873;29.4;1.25388;47.8516;79.5
156.2354649;30.1;1.46286;47.8516;78.6
157.698322;30.2;1.30032;41.0156;73.2
158.9986395;30.3;1.42803;46.1426;72.3
160.4266667;30.4;1.25388;42.016;65.1
161.6805442;31.1;1.20744;47.8516;52.8
162.8879819;31.2;1.30032;49.692;64.3
164.1882993;31.3;1.18422;46.1426;68.1
165.372517;31.4;1.25388;50.6664;65.8
166.6263946;32.1;1.3627;47.8516;64.9
167.989093;32.2;1.24955;44.0303;54.7
169.2386395;32.3;1.28256;48.0174;58.5
170.5212018;32.4;1.42256;46.7814;54.9
171.9437642;33.1;1.30968;42.1774;62.4
173.2534467;33.2;1.19807;45.8126;57.9
174.4515193;33.3;1.25388;50.0804;60.8
175.7053968;33.4;1.33515;47.8516;58.7
177.0405442;34.1;1.40481;44.9389;55.9
178.4453515;34.2;1.24227;42.7105;68.1
179.687619;34.3;1.21905;48.2988;62
180.9066667;34.4;1.43964;49.2188;56.9
182.3463039;35.1;1.3932;41.6772;56.4
183.7395011;35.2;1.24227;43.0664;63.6
184.9817687;35.3;1.30032;48.2988;59.5
186.2820862;35.4;1.35837;46.1426;63.8
187.6404535;36.1;1.35837;44.1707;60.6
188.9988209;36.2;1.28871;44.1707;66.1
190.2875283;36.3;1.28871;46.5583;59.6
191.5762358;36.4;1.55574;46.5583;66.6
193.1319728;37.1;1.26549;38.5669;59.4
194.3974603;37.2;1.14939;47.4126;51.3
195.5468481;37.3;1.30032;52.2017;65.7
196.8471655;37.4;0.893968;46.1426;71
197.7411338;38.1;0.952018;67.1165;69.7
198.6931519;38.2;0.952018;63.024;72.4
199.6451701;38.3;1.0137;63.024;70.2
200.6588662;38.4;0.82;59.1893;76.6
201.4788662;39.1;0.743719;73.1707;75.2
202.222585;39.2;0.917188;80.6757;79.2
203.1397732;39.3;1.18422;65.4173;85
204.3239909;39.4;0.859138;50.6664;81.1
205.1831293;40.1;1.14939;69.8374;83.6
206.332517;40.2;1.19583;52.2017;67.1
207.5283447;40.3;1.10295;50.1745;83.2
208.6312925;40.4;1.161;54.3997;67.1
209.7922902;41.1;1.07973;51.6797;83.8
210.8720181;41.2;1.18422;55.5696;79.1
212.0562358;41.3;1.10295;50.6664;80.5
213.1591837;41.4;1.17261;54.3997;78.2
214.3317914;42.1;1.12617;51.168;84
215.4579592;42.2;1.30032;53.278;75.1
216.7582766;42.3;1.11456;46.1426;78.1
217.8728345;42.4;1.33515;53.833;73.3
219.2079819;43.1;1.21905;44.9389;70.5
220.4270295;43.2;1.35837;49.2188;64.7
221.7853968;43.3;1.20744;44.1707;66.9
222.9928345;43.4;1.83438;49.692;60.5
224.8272109;44.1;1.55574;32.7087;63.6
226.3829478;44.2;1.31193;38.5669;62.5
227.6948753;44.3;1.28871;45.7342;74.5
228.9835828;44.4;1.3932;46.5583;71.8
230.37678;45.1;1.31193;43.0664;73.7
231.6887075;45.2;1.2771;45.7342;62.2
232.965805;45.3;1.3932;46.9815;56.5
234.3590023;45.4;1.2771;43.0664;65.3
235.6360998;46.1;1.31193;46.9815;58.9
236.9480272;46.2;1.3932;45.7342;67.2
238.3412245;46.3;1.35837;43.0664;66.5
239.6995918;46.4;1.40481;44.1707;75.1
241.1043991;47.1;1.30032;42.7105;70.9
242.4047166;47.2;1.54195;46.1426;64.9
243.9466667;47.3;1.3141;38.9118;56.3
245.260771;47.4;1.79955;45.6585;63.7
247.0603175;48.1;1.60218;33.3417;62.2
248.6624943;48.2;1.13778;37.449;67
249.8002721;48.3;1.1293;52.7344;67.7
250.9295692;48.4;1.52939;53.1304;66.7
252.4589569;49.1;1.31193;39.2314;61
253.7708844;49.2;1.19583;45.7342;67.9
254.966712;49.3;1.26261;50.1745;70.5
256.2293197;49.4;1.48896;47.5207;66.2
257.7182766;50.1;1.23683;40.2967;61.8
258.955102;50.2;1.19848;48.5113;70
260.1535828;50.3;1.19862;50.0634;72.2
261.3521995;50.4;1.31193;50.0577;72.8
262.664127;51.1;1.33515;45.7342;75
263.9992744;51.2;1.10295;44.9389;75.1
265.1022222;51.3;1.25388;54.3997;73.2
266.3560998;51.4;1.47447;47.8516;69.6
267.8305669;52.1;1.66542;40.6927;67.6
269.4959864;52.2;1.49732;36.027;66.3
270.9933107;52.3;1.20349;40.0715;66.7
272.1968027;52.4;1.24061;49.8549;72.5
273.437415;53.1;1.37535;48.3632;70.3
274.8127664;53.2;1.29571;43.6252;62.9
276.1084807;53.3;1.40481;46.3065;63.6
277.513288;53.4;1.19583;42.7105;68.5
278.7091156;54.1;1.42803;50.1745;69.3
280.1371429;54.2;1.68048;42.016;71.3
281.817619;54.3;1.48905;35.7042;67.6
283.3066667;54.4;1.42803;40.2942;67
284.7346939;55.1;1.31193;42.016;65.6
286.0466213;55.2;1.47655;45.7342;65.7
287.5231746;55.3;1.35971;40.6352;62.5
288.8828798;55.4;2.05154;44.1272;60.7
290.9344218;56.1;1.3932;29.2463;56.8
292.327619;56.2;1.32354;43.0664;66.6
293.6511565;56.3;1.31193;45.3331;61.4
294.9630839;56.4;1.33515;45.7342;63.6
296.2982313;57.1;1.3932;44.9389;65.1
297.6914286;57.2;1.35837;43.0664;68
299.0497959;57.3;1.30032;44.1707;70.2
