Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.857142857;1;2.65306;0;48.4
3.510204081;2;2.30204;22.6154;70.9
5.812244897;3;2.17143;26.0638;73.2
7.983673469;4;2.12245;27.6316;67.7
10.10612245;5;2.1734;28.2692;76.4
12.27952381;6;2.03068;27.6065;82.6
14.31020408;7;2.93061;29.5467;76.3
17.24081633;8;2.43265;20.4735;56.5
19.67346939;9;2.25306;24.6644;54.7
21.92653061;10;2.03265;26.6304;67.2
23.95918367;11;2.08163;29.5181;65
26.04081633;12;2.13878;28.8235;71.3
28.17959184;13;2.02449;28.0534;68.1
30.20408163;14;1.7432;29.6371;76.5
31.94727891;15;1.93027;34.4195;76
33.87755102;16;2.13878;31.0837;79.9
36.01632653;17;1.99435;28.0534;76.9
38.01068027;18;1.7281;30.0849;69.8
39.73877551;19;1.7549;34.7203;66.4
41.49367347;20;1.87776;34.19;62
43.37142857;21;1.95918;31.953;67.7
45.33061224;22;1.9102;30.625;72.6
47.24081633;23;1.93435;31.4103;73
49.17517007;24;1.80442;31.0181;73.7
50.97959184;25;1.92324;33.2516;77.3
52.90283447;26;1.96018;31.1973;81.3
54.86301587;27;1.83086;30.6094;74.2
56.69387755;28;1.92653;32.7715;82
58.62040816;29;1.83673;31.1441;76.3
60.45714286;30;1.82041;32.6667;73.3
62.27755102;31;1.74694;32.9596;73.6
64.0244898;32;1.8449;34.3458;81.8
65.86938776;33;2.03265;32.5221;73.2
67.90204082;34;1.98367;29.5181;66.5
69.88571429;35;1.92653;30.2469;70.3
71.8122449;36;1.91862;31.1441;77.4
73.73086168;37;1.82016;31.2725;71.4
75.55102041;38;1.82857;32.9642;75.2
77.37959184;39;1.78776;32.8125;73.8
79.16734694;40;1.74694;33.5616;67.7
80.91428571;41;1.86122;34.3458;74.1
82.7755102;42;1.90204;32.2368;63.7
84.67755102;43;1.85306;31.5451;69.3
86.53061224;44;1.68537;32.3789;74.3
88.21598639;45;1.76769;35.6004;76.6
89.98367347;46;1.60816;33.9427;80.1
91.59183673;47;1.67347;37.3096;79.5
93.26530612;48;1.67347;35.8537;81.1
94.93877551;49;1.70612;35.8537;79.9
96.64489796;50;1.74694;35.1675;81.8
98.39183673;51;1.67347;34.3458;80.3
100.0653061;52;1.61633;35.8537;83.1
101.6816327;53;1.59184;37.1212;80.9
103.2734694;54;1.64898;37.6923;78
104.922449;55;1.69796;36.3861;80.9
106.6204082;56;1.65741;35.3365;82
108.2778231;57;1.95075;36.201;83.8
110.2285714;58;1.99184;30.7574;70.4
112.2204082;59;1.69796;30.123;83.6
113.9183673;60;1.95102;35.3365;80.7
115.8693878;61;2.10764;30.7531;79.6
117.9770295;62;1.94946;28.4678;75.4
119.9264853;63;1.80406;30.7778;76.8
121.7305442;64;1.73068;33.2583;78
123.4612245;65;2.03265;34.6684;77.9
125.4938776;66;1.96735;29.5181;76.3
127.4612245;67;1.79592;30.4979;73.4
129.2571429;68;1.83789;33.4091;66.4
131.095034;69;1.84374;32.6461;69.1
132.9387755;70;1.93469;32.5425;73.9
134.8734694;71;2.23673;31.0127;74.5
137.1102041;72;2.00816;26.8248;71.5
139.1183673;73;2.04351;29.878;72.9
141.1618821;74;2.04653;29.3612;64.6
143.2084127;75;2.20383;29.3179;72.3
145.4122449;76;2.49796;27.2253;62.9
147.9102041;77;2.57959;24.0196;56.8
150.4897959;78;2.22041;23.2595;60.7
152.7102041;79;2.03265;27.0221;71.3
154.7428571;80;2.09615;29.5181;68
156.8390023;81;2.06712;28.624;62.7
158.9061224;82;2.20408;29.0259;69.8
161.1102041;83;2.11429;27.2222;70.5
163.2244898;84;2.12245;28.3784;74.2
165.3469388;85;2.02449;28.2692;74.3
167.3714286;86;2.08163;29.6371;72.6
169.4530612;87;2.12048;28.8235;70.6
171.5735374;88;2.02329;28.2955;69.1
173.5968254;89;2.04955;29.6547;65.2
175.6463719;90;2.36995;29.2748;53.4
178.0163265;91;2.0898;25.3169;59.7
180.1061224;92;2.08163;28.7109;70.9
182.1877551;93;2.21224;28.8235;78.4
184.4;94;2.04082;27.1218;73
186.4408163;95;1.93578;29.4;75
188.3765986;96;2.0234;30.9952;73.4
190.4;97;2.11429;29.653;73.1
192.5142857;98;1.94472;28.3784;76.6
194.4590023;99;2.06345;30.8528;66.8
196.522449;100;2.10612;29.0776;77
198.6285714;101;2.13061;28.4884;78.5
200.7591837;102;2.09796;28.1609;78.2
202.8571429;103;2.04082;28.5992;72.2
204.8979592;104;2.08163;29.4;78.9
206.9795918;105;1.93469;28.8235;81.9
208.9142857;106;2.22857;31.0127;75.7
211.1428571;107;2.03265;26.9231;70.2
213.1755102;108;1.97698;29.5181;79
215.1524943;109;1.93322;30.3493;80.1
217.0857143;110;1.87755;31.0363;78.4
218.9632653;111;1.82857;31.9565;79.8
220.7918367;112;1.86939;32.8125;83.2
222.6612245;113;1.86122;32.0961;84.4
224.522449;114;1.78776;32.2368;82.1
226.3102041;115;1.7551;33.5616;85.4
228.0653061;116;1.70517;34.186;85.1
229.7704762;117;1.78871;35.1871;83.8
231.5591837;118;1.76327;33.5438;85.4
233.322449;119;1.69796;34.0278;84.9
235.0204082;120;1.76327;35.3365;86.1
236.7836735;121;1.71429;34.0278;84.9
238.4979592;122;1.72245;35;85.7
240.2204082;123;1.72245;34.8341;85.1
241.9428571;124;1.73061;34.8341;83.6
243.6734694;125;2.00816;34.6698;84.6
