Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
300.7673469;46.1;1.39392;41.2921;64.1
302.1612698;46.2;1.50404;43.044;65.5
303.6653061;46.3;1.52245;39.8927;63.7
305.1877551;46.4;1.62912;39.4102;75.8
306.8168707;47.1;1.56154;36.8298;70.6
308.3784127;47.2;1.66175;38.4236;71.3
310.0401587;47.3;1.35506;36.1066;59.9
311.3952154;47.4;1.65331;44.2786;66.7
313.0485261;48.1;1.44943;36.2908;61
314.4979592;48.2;1.42113;41.3955;64.2
315.919093;48.3;1.33805;42.2198;66.8
317.2571429;48.4;1.50612;44.8414;67.5
318.7632653;49.1;1.47764;39.8374;64.4
320.240907;49.2;1.34984;40.6052;68.2
321.5907483;49.3;1.4859;44.4497;69.5
323.076644;49.4;1.69796;40.3797;72.4
324.7746032;50.1;1.34785;35.3365;67
326.122449;50.2;1.42984;44.5155;70.4
327.5522902;50.3;1.34095;41.9627;70.4
328.8932426;50.4;1.67184;44.7443;76.2
330.5650794;51.1;1.43492;35.8887;77.3
332;51.2;1.40372;41.8142;73.4
333.4037188;51.3;1.48027;42.7436;73.8
334.8839909;51.4;1.63701;40.5331;75.6
336.5209977;52.1;1.64862;36.6523;75.2
338.1696145;52.2;1.5122;36.3941;71.1
339.6818141;52.3;1.50349;39.6773;68.4
341.1853061;52.4;1.6283;39.9071;71.6
342.8136054;53.1;1.8634;36.8483;71.6
344.6770068;53.2;1.60508;32.1992;64.2
346.2820862;53.3;1.7444;37.3813;66.1
348.0264853;53.4;1.7327;34.3958;68.7
349.7591837;54.1;1.67483;34.6281;66.1
351.4340136;54.2;1.75782;35.8245;68.3
353.1918367;54.3;1.66132;34.1331;72.9
354.8531519;54.4;1.66603;36.116;67.7
356.5191837;55.1;1.73796;36.0137;68.4
358.2571429;55.2;1.86694;34.5233;66.1
360.1240816;55.3;1.81878;32.1382;62.8
361.9428571;55.4;2.76426;32.9892;60.1
364.7071202;56.1;1.74186;21.7056;60.5
366.4489796;56.2;1.42857;34.4459;69.5
367.877551;56.3;1.3349;42;69
369.212449;56.4;1.3998;44.9473;71
370.6122449;57.1;1.55918;42.8634;72.3
372.1714286;57.2;1.3551;38.4817;73.5
373.5265306;57.3;1.28571;44.2771;74
374.8122449;57.4;1.66531;46.6667;67.5
376.477551;58.1;1.21224;36.0294;77.8
377.6897959;58.2;1.5102;49.4949;69.1
379.2;58.3;1.30612;39.7297;70.8
380.5061224;58.4;1.61016;45.9375;70.4
382.1162812;59.1;1.51637;37.2634;72
383.6326531;59.2;1.53469;39.5681;68.6
385.1673469;59.3;1.68163;39.0957;66.9
386.8489796;59.4;1.97959;35.6796;63
388.8285714;60.1;1.62857;30.3093;68.9
390.4571429;60.2;1.53061;36.8421;68.9
391.9877551;60.3;1.46122;39.2;75.2
393.4489796;60.4;1.64082;41.0615;70
395.0897959;61.1;1.52245;36.5672;73.6
396.6122449;61.2;1.57143;39.4102;74.3
398.1836735;61.3;1.84082;38.1818;69.9
400.0244898;61.4;1.8512;32.5942;63.5
401.8756916;62.1;2.16921;32.4114;72.2
404.044898;62.2;2.20816;27.6599;72.9
406.2530612;62.3;2.2;27.1719;72.6
408.4530612;62.4;2.18367;27.2727;69.8
410.6367347;63.1;1.70204;27.4766;73.6
412.3387755;63.2;1.59592;35.2518;73.8
413.9346939;63.3;1.59592;37.5959;77.1
415.5306122;63.4;1.54286;37.5959;78
417.0734694;64.1;1.47202;38.8889;81.8
418.5454875;64.2;1.47084;40.7604;81.8
420.0163265;64.3;1.45306;40.793;75
421.4693878;64.4;1.48209;41.2921;78.2
422.9514739;65.1;1.50567;40.4835;81.7
424.4571429;65.2;1.46068;39.8494;77.2
425.9178231;65.3;1.58014;41.0768;75.8
427.4979592;65.4;1.74612;37.9714;76.5
429.2440816;66.1;1.72735;34.3619;74.6
430.9714286;66.2;1.98367;34.7354;70.7
432.955102;66.3;1.68181;30.2469;78.7
434.6369161;66.4;1.82023;35.6758;74.2
436.4571429;67.1;1.73469;32.9629;65.1
438.1918367;67.2;2.06531;34.5882;60.8
440.2571429;67.3;2.04082;29.0514;64.4
442.2979592;67.4;2.56735;29.4;62.7
444.8653061;68.1;1.7551;23.3704;48.9
446.6204082;68.2;1.91429;34.186;63
448.5346939;68.3;1.97143;31.3433;61.8
450.5061224;68.4;2.41224;30.4348;62.9
452.9183673;69.1;2.3551;24.8731;55.8
455.2734694;69.2;2.88571;25.4766;55.1
458.1591837;69.3;2.15177;20.7921;65.4
460.3109524;69.4;1.97068;27.884;52.1
462.2816327;70.1;1.86531;30.4463;61
464.1469388;70.2;1.81224;32.1663;58.5
465.9591837;70.3;2.01633;33.1081;60.9
467.9755102;70.4;3.05288;29.7571;53.3
471.02839;71.1;0;19.6536;62
