Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.741496598;1;2.40907;0;70
4.150566893;2;2.07238;24.9059;69.8
6.222947845;3;2.13624;28.9522;69.5
8.359183673;4;2.11302;28.0868;77.9
10.47219955;5;2.24073;28.3954;74.5
12.71292517;6;2.30458;26.777;73.4
15.01750567;7;2.49034;26.0351;74.4
17.5078458;8;2.24073;24.0931;64.6
19.74857143;9;2.17107;26.777;61.2
21.91963719;10;1.94467;27.6362;66.5
23.86430839;11;2.11302;30.8535;67.9
25.97732426;12;2.12463;28.3954;72.8
28.10195011;13;2.07646;28.2403;63.8
30.1784127;14;1.958;28.8953;72.7
32.13641723;15;2.00272;30.6434;75.9
34.13913832;16;2.16526;29.9592;78.1
36.30439909;17;2.2059;27.7103;78.6
38.51029478;18;1.94467;27.1998;79
40.45496599;19;1.91565;30.8535;68.1
42.37061224;20;1.99692;31.321;65.5
44.36752834;21;1.99692;30.0463;69.8
46.36444444;22;1.99111;30.0463;78
48.35555556;23;2.00853;30.1339;75.8
50.36408163;24;1.9324;29.8727;77.3
52.29648526;25;1.88728;31.0494;79.5
54.18376417;26;1.88662;31.7918;79.5
56.07038549;27;1.88662;31.8029;78.3
57.9570068;28;1.85179;31.8029;80.7
59.80879819;29;1.78794;32.4011;77.3
61.59673469;30;1.67764;33.5582;74.1
63.27437642;31;1.79955;35.7645;88.4
65.0739229;32;1.90859;33.3417;84.7
66.98251701;33;2.54383;31.4368;71.4
69.52634921;34;1.96209;23.5865;69.1
71.48843537;35;1.9737;30.5797;73.9
73.46213152;36;1.98531;30.3998;75.5
75.44743764;37;2.07819;30.222;75.5
77.52562358;38;1.9737;28.8713;75.4
79.49931973;39;1.92145;30.3998;77.4
81.42077098;40;1.9795;31.2264;77.2
83.40027211;41;2.06658;30.3107;75
85.46684807;42;1.96789;29.0335;77
87.43473923;43;1.89243;30.4895;67.2
89.32716553;44;1.91565;31.7053;74.5
91.24281179;45;1.69506;31.321;77.8
92.93786848;46;1.75311;35.397;81.9
94.69097506;47;1.70667;34.225;85
96.39764172;48;1.64281;35.1562;78.6
98.04045351;49;1.61379;36.5227;82
99.65424036;50;1.58476;37.1796;83.2
101.2390023;51;1.66603;37.8606;83.6
102.905034;52;1.55574;36.0137;78.6
104.460771;53;1.53832;38.5669;81.2
105.999093;54;1.5151;39.0035;83.9
107.514195;55;1.6312;39.6013;81.1
109.1453968;56;1.58624;36.7827;82.6
110.7316327;57;2.13476;37.8254;84.5
112.8663946;58;1.99692;28.1062;76.7
114.8633107;59;1.75311;30.0463;79.1
116.6164172;60;1.7415;34.225;82.7
118.3579138;61;1.9737;34.4531;74.8
120.33161;62;1.86882;30.3998;75.2
122.2004308;63;1.91023;32.1058;76
124.1106576;64;1.84599;31.4099;81.7
125.956644;65;2.08399;32.5029;83.8
128.0406349;66;2.14204;28.7909;81
130.1826757;67;1.93306;28.0107;68
132.115737;68;1.87259;31.0389;63.9
133.988322;69;1.91807;32.0413;72.9
135.9063946;70;2.00853;31.2814;78
137.9149206;71;2.16526;29.8727;82.4
140.0801814;72;2.14785;27.7103;74.3
142.2280272;73;2.17687;27.935;74.2
144.404898;74;2.34522;27.5625;69.7
146.7501134;75;2.4439;25.584;71.7
149.1940136;76;2.42327;24.5509;68.5
151.6172789;77;2.62127;24.76;64.7
154.2385488;78;2.22912;22.8897;65
156.4676644;79;2.14785;26.9165;73.8
158.6155102;80;2.11882;27.935;71.6
160.7343311;81;2.0898;28.3176;71.9
