Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.1025;2;1.695;0;82
2.7975;3;1.56002;35.3982;78.9
4.357520833;4;1.56748;38.461;76.4
5.925;5;1.5225;38.278;75.7
7.4475;6;1.575;39.4089;70.4
9.0225;7;1.50365;38.0952;75.1
10.52614583;8;1.65385;39.903;78
12.18;9;1.5225;36.2789;81.6
13.7025;10;1.5975;39.4089;82.9
15.3;11;1.5375;37.5587;82
16.8375;12;1.575;39.0244;83.1
18.4125;13;1.6425;38.0952;76.2
20.055;14;1.47763;36.5297;75.8
21.532625;15;1.61238;40.6057;76.2
23.145;16;1.65;37.2122;73.7
24.795;17;1.7175;36.3636;74.1
26.5125;18;1.65;34.9345;70.1
28.1625;19;1.74;36.3636;73.8
29.9025;20;1.59;34.4828;75.9
31.4925;21;1.6275;37.7358;70.9
33.12;22;1.52904;36.8664;70.1
34.64904167;23;1.59096;39.2403;71
36.24;24;1.68471;37.7131;70.4
37.92470833;25;1.89279;35.6145;68.6
39.8175;26;1.66317;31.6992;70.8
41.48066667;27;1.68933;36.0758;70.9
43.17;28;1.6875;35.517;72.5
44.8575;29;1.6875;35.5556;69
46.545;30;1.6875;35.5556;74.5
48.2325;31;1.6425;35.5556;70.9
49.875;32;1.635;36.5297;75.2
51.51;33;1.5675;36.6972;75.4
53.0775;34;1.6125;38.2775;79.1
54.69;35;1.6275;37.2093;80.1
56.3175;36;1.755;36.8664;80.5
58.0725;37;1.71;34.188;77.7
59.7825;38;1.65;35.0877;78.1
61.4325;39;1.6575;36.3636;81.6
63.09;40;1.7775;36.1991;80.4
64.8675;41;1.5975;33.7553;80.5
66.465;42;1.6875;37.5587;75.4
68.1525;43;1.7625;35.5556;74.4
69.915;44;1.605;34.0426;74.6
71.52;45;1.5675;37.3832;72.5
73.0875;46;1.66354;38.2775;78.7
74.75104167;47;1.62896;36.0676;75.4
76.38;48;1.5225;36.8334;77.8
77.9025;49;1.45887;39.4089;83
79.361375;50;1.41363;41.1276;80.9
80.775;51;1.40748;42.4441;80.8
82.18247917;52;1.51002;42.6294;73
83.6925;53;1.47;39.7346;73.5
85.1625;54;1.4175;40.8163;74.9
86.58;55;1.4025;42.328;76.4
87.9825;56;1.47;42.7808;81
89.4525;57;1.47;40.8163;82.2
90.9225;58;1.48721;40.8163;76.4
92.40970833;59;1.50529;40.344;74.5
93.915;60;1.52652;39.8594;81.2
95.44152083;61;1.66848;39.3051;82.1
97.11;62;1.6275;35.9609;81.4
98.7375;63;1.665;36.8664;82.1
100.4025;64;1.6275;36.036;80.9
102.03;65;1.71;36.8664;81.3
103.74;66;1.89;35.0877;79.5
105.63;1;1.68985;31.746;83.7
107.3198542;2;1.56515;35.506;80.1
108.885;3;1.545;38.3351;79.2
110.43;4;1.5075;38.835;76.6
111.9375;5;1.57873;39.801;72.6
113.5162292;6;1.58756;38.0053;75.4
115.1037917;7;1.56171;37.7938;77.5
116.6655;8;1.512;38.4195;80.9
118.1775;9;1.5825;39.6825;83.8
119.76;10;1.545;37.9147;81.6
121.305;11;1.62;38.835;83.4
122.925;12;1.6125;37.037;78
124.5375;13;1.515;37.2093;77.9
126.0525;14;1.62;39.604;78.5
127.6725;15;1.635;37.037;74.5
129.3075;16;1.6575;36.6972;75.7
130.965;17;1.6725;36.1991;70.2
132.6375;18;1.725;35.8744;73.7
134.3625;19;1.6425;34.7826;75.8
136.005;20;1.6725;36.5297;71
137.6775;21;1.605;35.8744;70
139.2825;22;1.575;37.3832;70.1
140.8575;23;1.7475;38.0952;71.3
142.605;24;1.82654;34.3348;68.3
144.4315417;25;1.66096;32.849;72.6
146.0925;26;1.7025;36.1237;69.6
147.795;27;1.6575;35.2423;77.9
149.4525;28;1.695;36.1991;72.9
151.1475;29;1.695;35.3982;71.9
152.8425;30;1.5375;35.3982;72.9
154.38;31;1.5675;39.0244;76.3
155.9475;32;1.575;38.2775;78.8
157.5225;33;1.59;38.0952;82.2
159.1125;34;1.605;37.7358;81
160.7175;35;1.7025;37.3832;81.3
162.42;36;1.725;35.2423;76.9
164.145;37;1.6575;34.7826;78.7
165.8025;38;1.66494;36.1991;81.8
167.4674375;39;1.76256;36.0374;79.2
169.23;40;1.6275;34.0413;79.7
170.8575;41;1.7325;36.8664;75.9
172.59;42;1.6275;34.632;79
174.2175;43;1.5675;36.8664;75.2
175.785;44;1.5675;38.2775;74.2
177.3525;45;1.7325;38.2775;76.2
179.085;46;1.6125;34.632;76.7
180.6975;47;1.605;37.2093;79.4
182.3025;48;1.4325;37.3832;81.9
183.735;49;1.42746;41.8848;81
185.1624583;50;1.42254;42.0327;81.5
186.585;51;1.4325;42.178;72.8
188.0175;52;1.455;41.8848;78.4
189.4725;53;1.44;41.2371;75.9
190.9125;54;1.44;41.6667;77.1
192.3525;55;1.47;41.6667;81.4
193.8225;56;1.45094;40.8163;81.4
195.2734375;57;1.51156;41.3526;78.5
196.785;58;1.4475;39.694;75.2
198.2325;59;1.485;41.4508;78.2
199.7175;60;1.6575;40.404;81.1
201.375;61;1.6125;36.1991;81.9
202.9875;62;1.575;37.2093;82.2
204.5625;63;1.575;38.0952;81.6
206.1375;64;1.6125;38.0952;80.8
207.75;65;1.8675;37.2093;78.1
209.6175;66;1.6725;32.1285;82.3
211.29;67;1.605;35.8744;78.8
212.895;68;1.59;37.3832;74.9
214.485;69;1.7325;37.7358;78.2
216.2175;70;1.6725;34.632;84.7
217.89;71;1.59829;35.8744;78
219.4882917;72;1.65671;37.5401;72.8
221.145;73;1.8;36.2164;73.9
222.945;74;2.025;33.3333;69.8
224.97;75;1.8675;29.6296;71.3
226.8375;76;1.98;32.1285;73.6
228.8175;77;1.8975;30.303;75.6
230.715;78;1.84956;31.6206;77.6
232.5645625;79;1.90044;32.4401;75.5
234.465;80;1.6725;31.5717;75.4
236.1375;81;1.83;35.8744;74.9
237.9675;82;1.78217;32.7869;74.4
239.7496667;83;1.78783;33.6669;72.6
241.5375;84;1.86;33.5602;73.7
243.3975;85;1.815;32.2581;76.9
245.2125;86;1.88158;33.0578;79.4
247.0940833;87;1.65842;31.888;79.1
248.7525;88;1.7025;36.1791;78.6
250.455;89;1.7175;35.2423;81
252.1725;90;1.6875;34.9345;82
253.86;91;1.6725;35.5556;84.4
255.5325;92;1.905;35.8744;85.4
257.4375;93;1.77;31.4961;72.5
259.2075;94;1.785;33.8983;72.7
260.9925;95;1.8675;33.6134;73.8
262.86;96;1.8;32.1285;74.5
264.66;97;1.77;33.3333;69.7
266.43;98;1.92;33.8983;71.1
268.35;99;1.9425;31.25;73.1
270.2925;100;1.8075;30.888;75.6
272.1;101;1.7775;33.195;72
273.8775;102;1.9125;33.7553;77.7
275.79;103;1.8375;31.3725;73.3
277.6275;104;1.83;32.6531;82.2
279.4575;105;1.815;32.7869;83.7
281.2725;106;1.83;33.0578;83.1
283.1025;107;1.8;32.7869;84.3
284.9025;108;1.8525;33.3333;76.1
286.755;109;1.8675;32.3887;73.1
288.6225;110;1.8525;32.1285;74.1
290.475;111;1.92096;32.3887;70.7
292.3959583;112;1.82154;31.2344;70.6
294.2175;113;1.8075;32.9391;67.6
296.025;114;1.86;33.195;71.1
297.885;115;1.8525;32.2581;69.9
299.7375;116;1.845;32.3887;72.8
301.5825;117;1.8975;32.5203;72.2
303.48;118;1.995;31.6206;66.6
305.475;119;1.6725;30.0752;66.9
307.1475;120;1.6725;35.8744;68.4
308.82;121;1.7925;35.8744;67
310.6125;122;1.62;33.4728;73.5
312.2325;123;1.5075;37.037;79.5
313.74;124;1.59;39.801;78.7
315.33;125;1.545;37.7358;79.6
316.875;126;1.575;38.835;82.3
318.45;127;1.665;38.0952;84.3
320.115;128;1.68;36.036;83.4
321.795;129;1.5556;35.7143;78.3
323.3506042;130;1.5344;38.5702;79.5
324.885;131;1.605;39.1033;81.5
326.49;132;1.7175;37.3832;76
328.2075;133;1.545;34.9345;75.2
329.7525;134;1.52719;38.835;78.8
331.2796875;135;1.48031;39.2879;81.5
332.76;136;1.71;40.532;84.4
334.47;137;1.71;35.0877;77.7
336.18;138;1.605;35.0877;80
