Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
4.857142857;1.1;1.22449;0;53.6
6.081632653;1.2;1.24898;49;63.6
7.330612244;2.1;1.06939;48.0392;65.3
8.4;2.2;1.06748;56.1069;65.1
9.467482993;3.1;1.21007;56.207;63.7
10.67755102;3.2;1.12653;49.584;66.7
11.80408163;4.1;1.20816;53.2609;65.3
13.0122449;4.2;1.11837;49.6622;67.3
14.13061224;5.1;1.30612;53.6496;68.5
15.43673469;5.2;1.15102;45.9375;63.7
16.5877551;6.1;1.12653;52.1277;68
17.71428571;6.2;1.18367;53.2609;67.7
18.89795918;7.1;1.24082;50.6897;65.4
20.13877551;7.2;1.57551;48.3553;63.9
21.71428571;8.1;1.18259;38.0829;58.6
22.89687075;8.2;1.16027;50.7363;53.2
24.05714286;9.1;1.07401;51.712;57
25.13115646;9.2;1.08109;55.8652;64.6
26.2122449;10.1;1.09388;55.4996;64.9
27.30612245;10.2;0.906122;54.8507;61
28.2122449;11.1;0.979592;66.2162;63.8
29.19183673;11.2;1.03673;61.25;68.4
30.22857143;12.1;0.991995;57.874;65.4
31.22056689;12.2;0.934535;60.4841;67
32.15510204;13.1;0.955102;64.203;69.9
33.11020408;13.2;0.906893;62.8205;68.7
34.01709751;14.1;0.848209;66.1599;66.7
34.86530612;14.2;0.931995;70.7373;68.6
35.79730159;15.1;0.872086;64.378;68.4
36.66938776;15.2;1.06939;68.8005;70.8
37.73877551;16.1;1.1102;56.1069;70.3
38.84897959;16.2;1.39592;54.0441;69
40.24489796;17.1;1.50204;42.9825;69
41.74693878;17.2;1.14286;39.9457;64.6
42.88979592;18.1;0.938776;52.5;66.3
43.82857143;18.2;0.84898;63.913;62.2
44.67755102;19.1;0.857347;70.6731;61.5
45.53489796;19.2;0.865102;69.9833;64.3
46.4;20.1;0.914286;69.356;63.6
47.31428571;20.2;0.895442;65.625;64.2
48.20972789;21.1;0.802517;67.006;70.5
49.0122449;21.2;0.857143;74.7648;72.9
49.86938776;22.1;0.914286;70;72.3
50.78367347;22.2;0.938776;65.625;70.2
51.72244898;23.1;0.865306;63.913;70.7
52.5877551;23.2;0.922449;69.3396;72.5
53.51020408;24.1;0.979592;65.0443;72.3
54.48979592;24.2;1.06939;61.25;71.3
55.55918367;25.1;0.955102;56.1069;70.7
56.51428571;25.2;0.955102;62.8205;72.5
57.46938776;26.1;1.10204;62.8205;77.1
58.57142857;26.2;1.05306;54.4444;73.7
59.6244898;27.1;0.897959;56.9767;70.9
60.52244898;27.2;0.882472;66.8182;77.5
61.40492063;28.1;0.978753;67.9909;77.5
62.38367347;28.2;0.971429;61.3025;74.3
63.35510204;29.1;0.906122;61.7647;73.3
64.26122449;29.2;0.897959;66.2162;74.9
65.15918367;30.1;0.906122;66.8182;71.1
66.06530612;30.2;0.914286;66.2162;78.5
66.97959184;31.1;0.878254;65.625;76
67.8578458;31.2;0.958481;68.3174;77.1
68.81632653;32.1;1.12653;62.5991;73.3
69.94285714;32.2;0.873469;53.2609;76.8
70.81632653;33.1;1.17551;68.6916;66.1
71.99183673;33.2;1.2898;51.0417;68.5
73.28163265;34.1;1.01224;46.519;71.8
74.29387755;34.2;0.984263;59.2742;71.4
75.27814059;35.1;0.99941;60.9593;72.5
76.27755102;35.2;0.995918;60.0354;72
