Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.77786848;1;6.14168;0;65.8
6.919546485;2;6.07202;9.76932;76.1
12.99156463;3;6.40871;9.88139;66.1
19.40027211;4;7.30268;9.36226;72.1
26.70294785;5;6.37388;8.21617;59.4
33.0768254;6;6.40871;9.41342;63.1
39.48553288;7;6.38549;9.36226;63
45.87102041;8;5.94431;9.39631;70.6
51.8153288;9;7.65098;10.0937;70.7
59.46630385;10;6.13007;7.84214;64
65.59637188;11;8.51011;9.78782;65.3
74.10648526;12;6.09524;7.05044;63.2
80.20172336;13;5.9327;9.84375;65.2
86.13442177;14;5.82821;10.1134;67.4
91.96263039;15;5.72372;10.2948;72.6
97.68634921;16;5.64245;10.4827;63.4
103.3287982;17;5.59601;10.6337;66
108.9248073;18;5.64245;10.7219;62.6
114.5672562;19;5.34059;10.6337;62.1
119.9078458;20;6.29261;11.2347;58.7
126.2004535;21;5.60209;9.535;65
131.8025397;22;6.46068;10.7103;65.8
138.26322;23;6.62757;9.28695;63.7
144.8907937;24;6.7239;9.05309;65.8
151.6146939;25;5.44508;8.92339;72.2
157.0597732;26;5.61923;11.0191;78.3
162.6790023;27;6.00236;10.6776;75.4
168.6813605;28;5.37542;9.99607;78
174.05678;29;6.09524;11.1619;74.2
180.1520181;30;6.47329;9.84375;73.5
186.6253061;31;6.46023;9.26886;61.4
193.0855329;32;6.47837;9.2876;63.5
199.5639002;33;6.56696;9.26159;61.6
206.1308617;34;6.69163;9.13665;57.8
212.8224943;35;6.59447;8.96642;58.5
219.4169615;36;6.25778;9.09854;65.7
225.6747392;37;5.79338;9.58807;66.1
231.4681179;38;5.77016;10.3567;68.2
237.2382766;39;6.11846;10.3983;73.1
243.3567347;40;4.87619;9.80639;79.9
248.2329252;41;4.93424;12.3047;80
253.1671655;42;5.15483;12.1599;77.3
258.3219955;43;6.19973;11.6396;66
264.5217234;44;6.26939;9.67784;65.4
270.7911111;45;5.82821;9.57031;75.8
276.6193197;46;6.21134;10.2948;64
282.8306576;47;7.52327;9.65975;67.4
290.3539229;48;5.42186;7.97526;56.9
295.7757823;49;5.21288;11.0663;66.6
300.9886621;50;5.0039;11.51;66.9
305.9925624;51;5.75855;11.9906;74.1
311.7511111;52;6.81506;10.4193;71.4
318.5661678;53;6.93116;8.80404;69.7
325.4973243;54;6.47837;8.65656;68.4
331.9756916;55;8.12698;9.26159;66.1
340.1026757;56;7.02404;7.38281;57.6
347.126712;57;6.71057;8.5421;63.7
353.8372789;58;5.90948;8.94112;67.9
359.7467574;59;6.8615;10.1532;69.8
366.608254;60;7.88279;8.74445;63.7
374.4910431;61;8.40667;7.61152;66.5
382.8977098;62;10.1465;7.13719;65.6
393.0441723;63;6.00236;5.91339;70.1
399.0465306;64;5.32898;9.99607;77.9
404.3755102;65;6.44515;11.2592;74.3
410.8206576;66;8.28791;9.30933;68.6
419.1085714;67;8.16181;7.23946;57.5
427.2703855;68;7.56971;7.35131;54.5
434.8400907;69;8.13859;7.92633;60.1
442.9786848;70;8.87002;7.37228;58.9
451.8487075;71;0;6.76436;60.4
