Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.8;1;1.45063;0;67.5
2.250634921;2;1.32524;41.3612;69.4
3.575873016;3;1.33079;45.2749;72.4
4.906666667;4;1.29524;45.0859;74.2
6.201904762;5;1.27746;46.3235;74.3
7.479365079;6;1.22159;46.9682;67.3
8.700952381;7;1.23175;49.1164;80.9
9.932698413;8;1.18095;48.7113;77.5
11.11365079;9;1.27746;50.8064;71.2
12.39111111;10;1.39429;46.9682;67.6
13.78539683;11;1.28;43.0328;70.9
15.06539683;12;1.29524;46.875;68.7
16.36063492;13;1.47549;46.3235;68.4
17.83612245;14;1.75245;40.6645;66.8
19.58857143;15;1.51347;34.2378;68.3
21.10204082;16;1.32844;39.644;72.5
22.43047619;17;1.33841;45.1659;75.8
23.76888889;18;1.28;44.8292;70.2
25.04888889;19;1.28508;46.875;79.8
26.33396825;20;1.28508;46.6897;78.5
27.61904762;21;1.2778;46.6897;83.1
28.89684807;22;1.27204;46.9557;74.4
30.16888889;23;1.3054;47.1683;72.8
31.47428571;24;1.35002;45.963;71.5
32.82430839;25;1.27093;44.4437;73.3
34.0952381;26;1.37651;47.2095;72.2
35.47174603;27;1.37397;43.5886;70.3
36.84571429;28;1.39937;43.6691;69.3
38.24507937;29;1.30794;42.8766;68
39.55301587;30;1.29016;45.8738;72.7
40.8431746;31;1.30286;46.5059;74.5
42.14603175;32;1.28;46.0526;72.4
43.42603175;33;1.31048;46.875;72.8
44.73650794;34;1.24698;45.7849;71.1
45.98349206;35;1.41206;48.1161;80.6
47.39555556;36;1.21905;42.491;72.9
48.61460318;37;1.54413;49.2188;68.1
50.15873016;38;1.29778;38.8569;71.8
51.45650794;39;1.28508;46.2329;74.4
52.7415873;40;1.44762;46.6897;74.5
54.18920635;41;1.34857;41.4474;79.7
55.53777778;42;1.22413;44.4915;78.6
56.76190476;43;1.26476;49.0145;79.1
58.02666667;44;1.30286;47.4398;79.3
59.32952381;45;1.47556;46.0526;81.5
60.80507937;46;1.13524;40.6627;80
61.94031746;47;1.36889;52.8523;77.5
63.30920635;48;1.14286;43.8312;74.3
64.45206349;49;1.35365;52.5;81.8
65.80571429;50;1.14032;44.3246;77.5
66.94603175;51;1.25206;52.6169;77.9
68.19809524;52;1.20127;47.9209;75.2
69.39936508;53;1.29726;49.9471;81.8
70.69662132;54;1.30846;46.2515;79.2
