Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
218.6346667;41.4;1.344;44.6429;71.8
219.9786667;42.1;1.36533;44.6429;81.5
221.344;42.2;1.33333;43.9453;73.3
222.6773333;42.3;1.39733;45;77.8
224.0746667;42.4;1.568;42.9389;68.3
225.6426667;43.1;1.29067;38.2653;71.1
226.9333333;43.2;1.46133;46.4876;65.8
228.3946667;43.3;1.41867;41.0584;66.6
229.8133333;43.4;1.80267;42.2932;63.7
231.616;44.1;1.74933;33.284;63.2
233.3653333;44.2;1.49333;34.2988;66.7
234.8586667;44.3;1.49333;40.1786;71.1
236.352;44.4;1.504;40.1786;70.7
237.856;45.1;1.536;39.8936;75.8
239.392;45.2;1.55733;39.0625;68.6
240.9493333;45.3;1.568;38.5274;68.3
242.5173333;45.4;1.48267;38.2653;58.6
244;46.1;1.49333;40.4676;49.5
245.4933333;46.2;1.49333;40.1786;63.1
246.9866667;46.3;1.6;40.1786;68.5
248.5866667;46.4;1.61067;37.5;71
250.1973333;47.1;1.46133;37.2517;66.8
251.6586667;47.2;1.62648;41.0584;69.5
253.2851458;47.3;1.54152;36.8895;55.6
254.8266667;47.4;1.57867;38.9226;63.5
256.4053333;48.1;1.30133;38.0068;60.5
257.7066667;48.2;1.17333;46.1066;65.1
258.88;48.3;1.20556;51.1364;67
260.0855625;48.4;1.40777;49.7693;67.5
261.4933333;49.1;1.16267;42.6206;66.8
262.656;49.2;1.184;51.6055;68.7
263.84;49.3;1.28;50.6757;71
265.12;49.4;1.22667;46.875;73.4
266.3466667;50.1;1.16267;48.913;69.1
267.5093333;50.2;1.14133;51.6055;71.5
268.6506667;50.3;1.248;52.5701;74.2
269.8986667;50.4;1.312;48.0769;79.9
271.2106667;51.1;1.23733;45.7317;75.3
272.448;51.2;1.152;48.4914;78.1
273.6;51.3;1.152;52.0833;77.8
274.752;51.4;1.216;52.0833;80.3
275.968;52.1;1.48452;49.3421;79.1
277.4525208;52.2;1.44881;40.4171;73.7
278.9013333;52.3;1.30133;41.4132;72.1
280.2026667;52.4;1.3154;46.1066;73.9
281.5180625;53.1;1.55394;45.6136;75.9
283.072;53.2;1.472;38.6116;65.5
284.544;53.3;1.42933;40.7609;63.8
285.9733333;53.4;1.25867;41.9776;66.6
287.232;54.1;1.26933;47.6695;70.6
288.5013333;54.2;1.38812;47.2689;80
289.8894583;54.3;1.36388;43.2238;72.1
291.2533333;54.4;1.22667;43.9923;71.1
292.48;55.1;1.248;48.913;70.8
293.728;55.2;1.28754;48.0769;66
295.0155417;55.3;1.34713;46.6004;64.5
296.3626667;55.4;1.952;44.5393;65.8
298.3146667;56.1;1.29067;30.7377;62
299.6053333;56.2;1.28;46.4876;70.3
300.8853333;56.3;1.21819;46.875;65.9
302.1035208;56.4;1.29915;49.2535;76.2
303.4026667;57.1;1.33333;46.1842;76.3
304.736;57.2;1.27896;45;74.6
306.0149583;57.3;1.23556;46.9132;74.3
307.2505208;57.4;1.37881;48.5609;72.3
308.6293333;58.1;1.40792;43.5157;73.6
310.03725;58.2;1.20542;42.6162;75.2
311.2426667;58.3;1.23733;49.7753;76.6
312.48;58.4;1.20533;48.4914;73.2
313.6853333;59.1;1.312;49.7788;76.1
314.9973333;59.2;1.33477;45.7317;74.3
316.3321042;59.3;1.31056;44.9515;69.4
317.6426667;59.4;1.216;45.7819;66.5
318.8586667;60.1;1.216;49.3421;70.9
320.0746667;60.2;1.19467;49.3421;71.1
321.2693333;60.3;1.19317;50.2232;72.5
322.4625;60.4;1.2075;50.2864;64.6
323.67;61.1;1.20721;49.6894;72.4
324.8772083;61.2;1.15529;49.7014;73.8
326.0325;61.3;1.275;51.9349;71.5
327.3075;61.4;1.33408;47.0588;66.6
328.6415833;62.1;1.49175;44.9747;70.3
330.1333333;62.2;1.6104;40.2212;64.7
331.7437292;62.3;1.6144;37.2579;64
333.358125;62.4;1.92721;37.1656;61.6
335.2853333;63.1;1.58933;31.1331;68.7
336.8746667;63.2;1.65333;37.7517;65.5
338.528;63.3;1.57867;36.2903;70.2
340.1066667;63.4;1.504;38.0068;70.7
341.6106667;64.1;1.44;39.8936;80.9
343.0506667;64.2;1.39733;41.6667;78.3
344.448;64.3;1.35467;42.9389;76.5
345.8026667;64.4;1.22667;44.2913;79
347.0293333;65.1;1.28;48.913;81.7
348.3093333;65.2;1.17567;46.875;76.1
349.485;65.3;1.32033;51.0349;79.3
350.8053333;65.4;1.36533;45.4431;78.4
352.1706667;66.1;1.32267;43.9453;78.1
353.4933333;66.2;1.6;45.3629;77
355.0933333;66.3;1.70667;37.5;78.1
356.8;66.4;1.48267;35.1562;73.9
358.2826667;67.1;1.58933;40.4676;69.9
359.872;67.2;1.55733;37.7517;70
361.4293333;67.3;1.67467;38.5274;68.4
363.104;67.4;1.792;35.828;67.9
364.896;68.1;1.48267;33.4821;57.9
366.3786667;68.2;1.408;40.4676;64.8
367.7866667;68.3;1.43562;42.6136;67.4
369.2222917;68.4;1.92438;41.7936;65.3
371.1466667;69.1;2.176;31.179;61.5
373.3226667;69.2;2.51733;27.5735;55.7
375.84;69.3;1.96735;23.8347;60.7
377.8073542;69.4;3.02465;30.4978;61.4
380.832;70.1;1.52533;19.837;59.9
382.3573333;70.2;1.536;39.3357;59.8
383.8933333;70.3;1.52533;39.0625;60.6
385.4186667;70.4;2.63467;39.3357;58.9
388.0533333;71.1;0;22.7733;61.5
