Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.004081632;1.1;0.571429;0;75.5
1.575510204;1.2;0.46966;105;77.3
2.045170068;1.3;0.432766;127.752;74.1
2.477936507;1.4;0.36288;138.643;72.3
2.840816326;2.1;0.408163;165.344;72.7
3.248979591;2.2;0.44898;147;75.6
3.697959183;2.3;0.416327;133.636;71.7
4.114285714;2.4;0.391837;144.118;74
4.506122448;3.1;0.408163;153.125;75.1
4.914285714;3.2;0.432653;147;75.3
5.346938775;3.3;0.432653;138.679;69
5.779591836;3.4;0.467506;138.679;72.2
6.247097505;4.1;0.396327;128.341;68.5
6.643424036;4.2;0.369229;151.39;70.9
7.012653061;4.3;0.403333;162.501;72.1
7.415986394;4.4;0.396259;148.76;71.7
7.812244897;5.1;0.514286;151.416;80.5
8.326530612;5.2;0.465306;116.667;75.8
8.791836734;5.3;0.41941;128.947;73.1
9.211247165;5.4;0.404512;143.058;76.1
9.615759637;6.1;0.400567;148.327;81.2
10.01632653;6.2;0.435329;149.788;70.4
10.45165533;6.3;0.425374;137.827;71.5
10.87702948;6.4;0.42449;141.052;76.7
11.30151927;7.1;0.42093;141.346;81.4
11.72244898;7.2;0.436258;142.542;74.3
12.15870748;7.3;0.494354;137.533;74.3
12.65306122;7.4;0.40712;121.371;75.3
13.06018141;8.1;0.482676;147.377;71.5
13.54285714;8.2;0.403447;124.307;79.8
13.94630385;8.3;0.4178;148.719;82.8
14.36410431;8.4;0.462812;143.609;77.8
14.8269161;9.1;0.477778;129.642;78.3
15.30469388;9.2;0.474739;125.581;76.4
15.77943311;9.3;0.457936;126.385;74.4
16.23736961;9.4;0.42229;131.023;77.2
16.65965986;10.1;0.466871;142.082;75.2
17.12653061;10.2;0.408163;128.515;74.6
17.53469388;10.3;0.416327;147;73.8
17.95102041;10.4;0.43263;144.118;77.6
18.38365079;11.1;0.450862;138.687;76.5
18.83451247;11.2;0.44712;133.079;73.1
19.28163265;11.3;0.457143;134.192;74.5
19.73877551;11.4;0.438118;131.25;75.8
20.17689342;12.1;0.428231;136.949;73.6
20.60512472;12.2;0.409909;140.111;82.5
21.01503401;12.3;0.442698;146.374;82.1
21.45773243;12.4;0.437528;135.532;73.3
21.89526077;13.1;0.426168;137.134;75
22.32142857;13.2;0.448662;140.79;79.9
22.7700907;13.3;0.433424;133.731;82
23.20351474;13.4;0.458503;138.433;76.2
23.66201814;14.1;0.418209;130.861;76.3
24.08022676;14.2;0.417732;143.469;74
