Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.122333333;0.3;0.406;0;60.5
1.528333333;1.1;0.378;147.783;64.3
1.906333333;1.2;0.403667;158.73;62.9
2.31;1.3;0.431667;148.637;77.3
2.741666667;2.1;0.394333;138.996;70.6
3.136;2.2;0.389667;152.156;68.3
3.525666667;2.3;0.359333;153.978;70.8
3.885;3.1;0.382667;166.976;70.7
4.267666667;3.2;0.431667;156.794;66.8
4.699333333;3.3;0.42;138.996;69.3
5.119333333;4.1;0.408333;142.857;71.7
5.527666667;4.2;0.361667;146.939;68.6
5.889333333;4.3;0.354667;165.899;75.3
6.244;5.1;0.392;169.173;72.8
6.636;5.2;0.408333;153.061;69.4
7.044333333;5.3;0.399;146.939;72.2
7.443333333;6.1;0.403667;150.376;77.5
7.847;6.2;0.364;148.637;72.8
8.211;6.3;0.359333;164.835;71.9
8.570333333;7.1;0.378;166.976;74.6
8.948333333;7.2;0.375667;158.73;71.6
9.324;7.3;0.378;159.716;72.8
9.702;8.1;0.357;158.73;71.4
10.059;8.2;0.406;168.067;67.2
10.465;8.3;0.329;147.783;71.3
10.794;9.1;0.382667;182.371;74.2
11.17666667;9.2;0.394333;156.794;74.4
11.571;9.3;0.378;152.156;75.3
11.949;10.1;0.385;158.73;75.1
12.334;10.2;0.408333;155.844;80.6
12.74233333;10.3;0.382667;146.939;69.9
13.125;11.1;0.340667;156.794;71.8
13.46566667;11.2;0.417667;176.125;73.2
13.88333333;11.3;0.368667;143.655;72.5
14.252;12.1;0.396292;162.749;76.1
14.64829167;12.2;0.334042;151.404;75.1
14.98233333;12.3;0.437521;179.618;74.6
15.41985417;13.1;0.427208;137.136;79.5
15.8470625;13.2;0.390604;140.447;73.2
16.23766667;13.3;0.417667;153.608;74.8
16.65533333;14.1;0.469;143.655;77.7
17.12433333;14.2;0.338333;127.932;72
17.46266667;14.3;0.368667;177.34;68.4
17.83133333;15.1;0.371;162.749;70.9
18.20233333;15.2;0.424667;161.725;75.6
18.627;15.3;0.403667;141.287;74.7
19.03066667;16.1;0.347667;148.637;75.4
19.37833333;16.2;0.349771;172.579;73.7
19.72810417;16.3;0.357229;171.541;74.8
20.08533333;17.1;0.394333;167.959;76.5
20.47966667;17.2;0.352333;152.156;72.5
20.832;17.3;0.359333;170.293;75.8
21.19133333;18.1;0.375667;166.976;78.5
21.567;18.2;0.326667;159.716;78.4
21.89366667;18.3;0.347667;183.673;77.9
22.24133333;19.1;0.391417;172.579;78
22.63275;19.2;0.359917;153.289;73.1
22.99266667;19.3;0.371;166.705;78.8
23.36366667;20.1;0.387333;161.725;81.4
23.751;20.2;0.336;154.905;76.1
24.087;20.3;0.340667;178.571;77.9
24.42766667;21.1;0.385458;176.125;78.1
24.813125;21.2;0.361208;155.659;76.6
25.17433333;21.3;0.340667;166.109;74.4
25.515;22.1;0.394812;176.125;77.2
25.9098125;22.2;0.330854;151.971;76
26.24066667;22.3;0.366333;181.349;72.3
26.607;23.1;0.368667;163.785;75.9
26.97566667;23.2;0.399;162.749;76.1
27.37466667;23.3;0.389667;150.376;73.8
27.76433333;24.1;0.373333;153.978;78
28.13766667;24.2;0.399;160.714;74.3
28.53666667;24.3;0.359333;150.376;80.3
28.896;25.1;0.352333;166.976;74.7
29.24833333;25.2;0.385;170.293;76.3
29.63333333;25.3;0.389667;155.844;71.8
30.023;26.1;0.388542;153.978;77.1
30.41154167;26.2;0.383792;154.424;71.7
30.79533333;26.3;0.371;156.335;69.9
31.16633333;27.1;0.382667;161.725;77
31.549;27.2;0.380333;156.794;70.6
31.92933333;27.3;0.403667;157.756;68.4
32.333;28.1;0.403667;148.637;73.9
32.73666667;28.2;0.499333;148.637;69.4
33.236;28.3;0.373333;120.16;64.9
33.60933333;29.1;0.396667;160.714;69.2
34.006;29.2;0.347667;151.26;65.7
34.35366667;29.3;0.427;172.579;78.3
34.78066667;30.1;0.399042;140.515;74.2
35.17970833;30.2;0.352292;150.36;71.8
35.532;30.3;0.359333;170.313;74.1
35.89133333;31.1;0.387333;166.976;78.3
36.27866667;31.2;0.378;154.905;71.6
36.65666667;31.3;0.407917;158.73;73.5
37.06458333;32.1;0.382146;147.089;75.5
37.44672917;32.2;0.376604;157.008;75.1
37.82333333;32.3;0.354667;159.318;75.3
38.178;33.1;0.373333;169.173;76.2
38.55133333;33.2;0.396667;160.714;79
38.948;33.3;0.385;151.26;77.8
39.333;34.1;0.364;155.844;73.4
39.697;34.2;0.368667;164.835;74.1
40.06566667;34.3;0.361667;162.749;79.4
40.42733333;35.1;0.378;165.899;77.5
40.80533333;35.2;0.406;158.73;72.8
41.21133333;35.3;0.408333;147.783;74.5
41.61966667;36.1;0.361667;146.939;77.4
41.98133333;36.2;0.347667;165.899;75.3
42.329;36.3;0.347667;172.579;78.5
42.67666667;37.1;0.406;172.579;75.8
43.08266667;37.2;0.373333;147.783;71.1
43.456;37.3;0.480667;160.714;73.4
43.93666667;38.1;0.340667;124.827;74.1
44.27733333;38.2;0.324333;176.125;72.1
44.60166667;38.3;0.399;184.995;76.3
45.00066667;39.1;0.396667;150.376;76.3
45.39733333;39.2;0.354667;151.26;74.7
45.752;39.3;0.413;169.173;76.6
46.165;40.1;0.345333;145.278;75.4
46.51033333;40.2;0.296333;173.745;75.2
46.80666667;40.3;0.378;202.475;78.9
47.18466667;41.1;0.378;158.73;76.8
47.56266667;41.2;0.324333;158.73;77.7
47.887;41.3;0.431667;184.995;76.6
48.31866667;42.1;0.347333;138.996;80.7
48.666;42.2;0.294333;172.745;80.9
48.96033333;42.3;0.396667;203.851;81
49.357;43.1;0.378;151.26;77.3
49.735;43.2;0.345333;158.73;76.4
50.08033333;43.3;0.385;173.745;78.5
50.46533333;44.1;0.374542;155.844;79.5
50.839875;44.2;0.348792;160.196;79.9
51.18866667;44.3;0.352333;172.022;81.2
51.541;45.1;0.373333;170.293;81.5
51.91433333;45.2;0.329;160.714;80.6
52.24333333;45.3;0.452667;182.371;80.4
52.696;46.1;0.357;132.548;81.7
53.053;46.2;0.324333;168.067;77.5
53.37733333;46.3;0.372208;184.995;82.7
53.74954167;47.1;0.362792;161.2;79.9
54.11233333;47.2;0.317333;165.384;79.1
54.42966667;47.3;0.399;189.076;80.6
54.82866667;48.1;0.343;150.376;78.6
55.17166667;48.2;0.308;174.927;78.6
55.47966667;48.3;0.364604;194.805;82
55.84427083;49.1;0.335396;164.562;81.8
56.17966667;49.2;0.347667;178.893;78.3
56.52733333;49.3;0.385;172.579;82.1
56.91233333;50.1;0.329;155.844;80.4
57.24133333;50.2;0.317333;182.371;76.5
57.55866667;50.3;0.354667;189.076;82.5
