Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
3.141950113;1;1.89388;0;84.5
5.035827664;2;1.78091;31.681;80.7
6.816734694;3;1.78277;33.6907;80.6
8.599501134;4;1.85887;33.6556;80.8
10.45836735;5;1.80467;32.2777;74.3
12.26303855;6;1.79791;33.2471;76.5
14.06095238;7;1.73646;33.372;79.9
15.79741497;8;1.93683;34.553;83.1
17.73424036;9;1.81406;30.9785;79.5
19.54829932;10;1.75601;33.075;84.4
21.30430839;11;1.84757;34.1684;85
23.15188209;12;1.86762;32.475;82.7
25.01950113;13;1.83506;32.1265;81.2
26.85455782;14;2.01075;32.6965;83.9
28.86530612;15;1.9229;29.8396;69.3
30.78820862;16;2.06803;31.2028;81.2
32.85623583;17;1.95193;29.0132;69.3
34.80816327;18;1.76975;30.7388;71.8
36.57791383;19;1.87608;33.9031;74.1
38.45399093;20;1.72739;31.9816;68.6
40.18138322;21;1.81771;34.7344;70.8
41.99909297;22;1.98095;33.0086;63.2
43.98004535;23;1.98821;30.2885;75.6
45.96825397;24;1.85034;30.1779;71.4
47.8185941;25;1.90113;32.4265;74.9
49.71972789;26;2.3873;31.5601;68.8
52.10702948;27;1.93016;25.133;68.7
54.03718821;28;2.37279;31.0855;67.2
56.40997732;29;2.05351;25.2867;69.6
58.46349206;30;2.39252;29.2182;61.2
60.85600907;31;1.95397;25.0782;70.7
62.80997732;32;2.26395;30.7067;80.4
65.0739229;33;1.89388;26.5024;77.9
66.96780045;34;1.83583;31.681;85.5
68.80362812;35;2.41633;32.6828;83.9
71.21995465;36;1.91565;24.8311;75.7
73.13560091;37;1.89388;31.321;81.4
75.02947846;38;1.83583;31.681;84.8
76.86530612;39;1.72698;32.6828;82
78.59229025;40;1.84308;34.7426;79.2
80.43537415;41;2.32925;32.5541;73.6
82.76462585;42;1.81406;25.7593;69.9
84.57868481;43;1.79229;33.075;72
86.37097506;44;1.79955;33.4767;76.9
88.17052154;45;2.02957;33.3417;83.2
90.2000907;46;1.91782;29.5629;74
92.11791383;47;1.90839;31.2855;79.3
94.02630386;48;1.66168;31.4401;83.3
95.68798186;49;1.68345;36.1081;85.6
97.37142857;50;1.76327;35.6412;88.1
99.13469388;51;1.65442;34.0278;78.4
100.7891156;52;1.63991;36.2664;75.3
102.4290249;53;1.66193;36.5874;76.2
104.0909524;54;1.64692;36.1027;74
105.7378685;55;1.7415;36.4317;78.5
107.4793651;56;1.70599;34.4531;83.8
109.1853515;57;1.78426;35.1703;81.2
110.9696145;58;1.68345;33.6273;79.7
112.6530612;59;1.75601;35.6412;83.7
114.4090703;60;1.77261;34.1684;85.5
116.181678;61;1.81197;33.8484;84.4
117.9936508;62;1.66168;33.1131;83.7
119.6553288;63;1.73168;36.1081;82.3
121.3870068;64;1.79485;34.6485;84.3
123.1818594;65;2.19864;33.4289;73.8
125.3804989;1;1.99546;27.2896;85.8
127.3759637;2;1.78503;30.0682;83.8
129.1609977;3;1.77154;33.6128;83.7
130.9325397;4;2.02347;33.8688;78.9
132.9560091;5;1.79317;29.652;72.2
134.7491837;6;1.74404;33.4602;76.2
136.49322;7;1.75984;34.403;79.9
138.2530612;8;1.91565;34.094;83.1
140.1687075;9;1.80111;31.321;79.6
141.9698186;10;1.73268;33.3128;82.2
143.7024943;11;1.77052;34.6285;82.9
145.4730159;12;1.74011;33.8883;81.9
147.2131293;13;1.85172;34.4805;79.8
149.0648526;14;2.02748;32.4022;84
151.0923356;15;1.81107;29.5933;68.3
152.9034014;16;2.05351;33.1297;81.1
154.9569161;17;1.90113;29.2182;71
156.8580499;18;1.87937;31.5601;71.7
158.737415;19;1.77753;31.9257;71.8
160.5149433;20;1.92315;33.7547;71.3
162.4380952;21;1.85034;31.1988;66.9
164.2884354;22;1.9229;32.4265;61.1
166.2113379;23;1.98821;31.2028;74.6
168.1995465;24;1.86485;30.1779;68.6
170.0643991;25;2.039;32.1741;72.7
172.1034014;26;2.48163;29.4262;66.6
174.585034;27;2.03175;24.1776;68.3
