Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.714666666;1.1;1.20533;0;46
1.92;1.2;1.152;49.7788;60.3
3.072;2.1;1.248;52.0833;57.7
4.32;2.2;1.12;48.0769;59.1
5.44;3.1;1.26933;53.5714;59.7
6.709333333;3.2;1.29067;47.2689;61.5
8;4.1;1.26933;46.4876;55.9
9.269333333;4.2;1.312;47.2689;65.9
10.58133333;5.1;1.38667;45.7317;70
11.968;5.2;1.27667;43.2692;57.3
13.24466667;6.1;1.17667;46.9974;65.2
14.42133333;6.2;1.344;50.9915;64.9
15.76533333;7.1;1.41867;44.6429;65.5
17.184;7.2;1.49333;42.2932;60.6
18.67733333;8.1;1.27697;40.1786;52.1
19.95430208;8.2;1.3744;46.9863;49.7
21.32869792;9.1;1.27532;43.6555;45
22.60402083;9.2;1.21465;47.0469;50.7
23.81866667;10.1;1.15635;49.3971;52.6
24.97502083;10.2;1.16898;51.8872;54.2
26.144;11.1;1.23733;51.3268;54.1
27.38133333;11.2;1.13067;48.4914;54.2
28.512;12.1;1.16267;53.066;58.6
29.67466667;12.2;1.28;51.6055;56.3
30.95466667;13.1;1.17333;46.875;49.8
32.128;13.2;1.12;51.1364;62.1
33.248;14.1;1.11998;53.5714;64.8
34.36797917;14.2;1.14135;53.5724;64.6
35.50933333;15.1;1.09867;52.5691;67.3
36.608;15.2;1.13067;54.6117;68
37.73866667;16.1;1.1183;53.066;69.3
38.85696875;16.2;1.42036;53.6528;70.9
40.27733333;17.1;1.93795;42.2427;71
42.21528125;17.2;0.952719;30.9606;63.8
43.168;18.1;1.13067;62.9777;58.1
44.29866667;18.2;1.056;53.066;61.1
45.35466667;19.1;1.14133;56.8182;58
46.496;19.2;1.088;52.5701;67.1
47.584;20.1;1.17333;55.1471;51.3
48.75733333;20.2;1.09867;51.1364;54.1
49.856;21.1;1.056;54.6117;62.1
50.912;21.2;1.10933;56.8182;67
52.02133333;22.1;1.06667;54.0865;68.6
53.088;22.2;1.07092;56.25;69.6
54.15891667;23.1;1.00866;56.0268;67
55.16757292;23.2;1.0136;59.4851;74.1
56.18117708;24.1;1.01943;59.1947;74.6
57.20060417;24.2;0.985792;58.8566;79.7
58.18639583;25.1;0.853604;60.8648;74.4
59.04;25.2;0.949333;70.2902;78.8
59.98933333;26.1;1.00267;63.2022;80.8
60.992;26.2;0.999687;59.8404;76.1
61.9916875;27.1;0.888313;60.0188;74.8
62.88;27.2;1.00267;67.5438;75.6
63.88266667;28.1;0.906667;59.8404;80.6
64.78933333;28.2;0.96024;66.1765;79.1
65.74957292;29.1;0.887042;62.4844;76.6
66.63661458;29.2;0.94525;67.6406;77.7
67.58186458;30.1;0.972802;63.4753;76.9
68.55466667;30.2;0.896;61.6775;79
69.45066667;31.1;0.891469;66.9643;78.7
70.34213542;31.2;1.0392;67.3047;77
71.38133333;32.1;1.17333;57.7368;74.4
72.55466667;32.2;1.07733;51.1364;75
73.632;33.1;1.13067;55.6931;72
74.76266667;33.2;1.35527;53.066;74
76.1179375;34.1;1.18092;44.2716;63
77.29885417;34.2;1.06915;50.808;69.3
78.368;35.1;1.01333;56.1196;69.7
79.38133333;35.2;1.03467;59.2105;72.2
80.416;36.1;1.056;57.9897;72.5
81.472;36.2;1.05426;56.8182;73.7
82.52626042;37.1;1.07907;56.9119;71.7
83.60533333;37.2;1.19467;55.6033;69.7
84.8;38.1;1.13067;50.2232;64.7
85.93066667;38.2;1.00267;53.066;67.9
86.93333333;39.1;1.03467;59.8404;70.2
87.968;39.2;1.10619;57.9897;67.8
89.0741875;40.1;1.03781;54.2404;66.9
90.112;40.2;1.17333;57.8139;73.7
91.28533333;41.1;0.992;51.1364;74.3
92.27733333;41.2;1.184;60.4839;69.1
93.46133333;42.1;1.184;50.6757;62.4
94.64533333;42.2;0.917333;50.6757;67.2
95.56266667;43.1;0.970667;65.407;73.6
96.53333333;43.2;0.970667;61.8132;71.4
97.504;44.1;0.952531;61.8132;73.2
98.45653125;44.2;0.946135;62.9901;73
99.40266667;45.1;1.00267;63.4159;73.4
100.4053333;45.2;0.917333;59.8404;71.7
101.3226667;46.1;1.03465;65.407;74.5
102.3573125;46.2;0.938688;57.9909;79.2
103.296;47.1;0.885333;63.919;75.6
104.1813333;47.2;0.992;67.7711;75.8
105.1733333;48.1;0.906667;60.4839;74.1
106.08;48.2;0.864;66.1765;76.9
106.944;49.1;0.938667;69.4444;76.4
107.8826667;49.2;1.20533;63.9205;75.7
109.088;50.1;1.07733;49.7788;76.2
110.1653333;50.2;0.917333;55.6931;74.7
111.0826667;51.1;0.949333;65.407;76
112.032;51.2;0.917333;63.2022;77
112.9493333;52.1;0.970667;65.407;75.4
113.92;52.2;0.874667;61.8132;77.6
114.7946667;53.1;0.906667;68.5976;78.2
115.7013333;53.2;0.928;66.1765;77.7
116.6293333;54.1;0.970667;64.6552;79.4
117.6;54.2;0.892615;61.8132;77.3
118.4926146;55.1;0.910052;67.2183;76.2
119.4026667;55.2;0.917333;65.9303;77.9
120.32;56.1;0.821333;65.407;79.5
121.1413333;56.2;0.949333;73.0519;78.6
122.0906667;57.1;0.906667;63.2022;76.9
122.9973333;57.2;1.46413;66.1765;77.4
124.4614583;58.1;0.968531;40.9801;66.9
125.4299896;58.2;0.977698;61.9495;73.1
126.4076875;59.1;0.994979;61.3686;81.4
127.4026667;59.2;0.917333;60.3028;80.1
128.32;60.1;0.959208;65.407;81.2
129.2792083;60.2;1.00673;62.5516;76.2
130.2859375;61.1;1.0954;59.5989;78
131.3813333;61.2;1.30133;54.7747;75.6
132.6826667;62.1;1.10933;46.1066;77.3
133.792;62.2;1.04385;54.0865;78.8
134.8358542;63.1;0.982813;57.4793;78.1
135.8186667;63.2;1.152;61.0493;81.5
136.9706667;64.1;0.96;52.0833;75.3
137.9306667;64.2;0.938667;62.5;73.4
138.8693333;65.1;1.0502;63.9205;79.9
139.9195313;65.2;1.33914;57.1321;81.9
141.2586667;66.1;1.6;44.805;75.1
142.8586667;66.2;1.49333;37.5;64.2
144.352;67.1;1.44;40.1786;66.9
145.792;67.2;1.38667;41.6667;62.4
147.1786667;68.1;1.32267;43.2692;61
148.5013333;68.2;1.248;45.3629;64
149.7493333;69.1;1.10486;48.0769;67.8
150.8541979;69.2;1.19274;54.3053;73.5
152.0469375;70.1;1.27573;50.3044;76.3
153.3226667;70.2;1.25867;47.0319;75.1
154.5813333;71.1;1.29067;47.6695;66.8
155.872;71.2;1.408;46.4876;68.3
157.28;72.1;1.312;42.6136;60.8
158.592;72.2;1.23996;45.7317;64.6
159.8319583;73.1;1.29871;48.3887;66.2
161.1306667;73.2;1.33064;46.1997;66.8
162.4613021;74.1;1.29336;45.0912;65
163.7546667;74.2;1.33333;46.3906;68.2
165.088;75.1;1.36533;45;71.7
166.4533333;75.2;1.39733;43.9453;69.8
167.8506667;76.1;1.4867;42.9389;62.6
169.3373646;76.2;1.6173;40.3579;55.3
170.9546667;77.1;2.08;37.0988;60.4
173.0346667;77.2;2.37867;28.8462;53.3
175.4133333;78.1;1.376;25.2242;59.2
176.7893333;78.2;1.312;43.6047;62.6
178.1013333;79.1;1.312;45.7317;64.6
179.4133333;79.2;1.25867;45.7317;67.4
180.672;80.1;1.344;47.6695;64.8
182.016;80.2;1.216;44.6429;66
183.232;81.1;1.25867;49.3421;64.6
184.4906667;81.2;1.30969;47.6695;66.9
185.8003542;82.1;1.29382;45.8125;62.2
187.0941771;82.2;1.22582;46.3742;59.9
188.32;83.1;1.312;48.9467;61.6
189.632;83.2;1.1787;45.7317;62.7
190.8106979;84.1;1.24264;50.9036;68
192.0533333;84.2;1.36156;48.2845;59.6
193.4148958;85.1;1.2091;44.067;60.6
194.624;85.2;1.216;49.6235;65.5
195.84;86.1;1.11452;49.3421;65.1
196.9545208;86.2;1.27481;53.8348;67.5
198.2293333;87.1;1.216;47.0657;66.3
199.4453333;87.2;1.18129;49.3421;65.7
200.626625;88.1;1.18671;50.7919;63.6
201.8133333;88.2;1.21559;50.56;64.9
203.0289271;89.1;1.25907;49.3586;68.5
204.288;89.2;1.32267;47.6541;69.9
205.6106667;90.1;1.35467;45.3629;65.2
206.9653333;90.2;1.568;44.2913;59.5
208.5333333;1.1;1.21465;38.2653;52.1
209.7479792;1.2;1.26002;49.3971;65.3
211.008;2.1;1.23733;47.6183;63.2
212.2453333;2.2;1.16175;48.4914;63.7
213.4070833;3.1;1.27025;51.6462;63.8
214.6773333;3.2;1.33333;47.2348;65.9
216.0106667;4.1;1.25867;45;59.2
217.2693333;4.2;1.29375;47.6695;67
218.5630833;5.1;1.40492;46.3768;71.7
219.968;5.2;1.26933;42.7072;59.3
221.2373333;6.1;1.23733;47.2689;64.9
222.4746667;6.2;1.376;48.4914;64.4
223.8506667;7.1;1.33333;43.6047;66
225.184;7.2;1.65333;45;58.8
