Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.847528344;1;2.02014;0;76.4
2.867664399;2;1.93887;29.701;73.4
4.806530612;3;1.88082;30.9459;73.9
6.687346938;4;1.88356;31.901;70.3
8.570907029;5;1.95934;31.8546;66.1
10.53024943;6;1.9737;30.6225;69.4
12.50394558;7;1.86921;30.3998;72.9
14.37315193;8;1.89243;32.0992;72.5
16.26557823;9;1.91401;31.7053;80.6
18.17959184;10;1.84762;31.3477;76.5
20.02721088;11;1.78794;32.4742;74.7
21.81514739;12;1.89243;33.5582;71.8
23.7075737;13;1.84599;31.7053;72.4
25.55356009;14;1.87778;32.5029;67.7
27.43133787;15;1.83741;31.9527;62
29.26875283;16;1.91565;32.6546;68
31.18439909;17;1.82277;31.321;62.2
33.00716553;18;1.8576;32.917;66.3
34.8647619;19;1.74748;32.2998;69.8
36.6122449;20;1.85161;34.3351;61.3
38.46385488;21;1.82277;32.4042;65
40.28662132;22;1.73787;32.917;55.2
42.0244898;23;1.73061;34.5251;69.9
43.75510204;24;1.82857;34.6698;67.9
45.58367347;25;1.94286;32.8125;72.1
47.52653061;26;1.76327;30.8824;61.5
49.28979592;27;1.62449;34.0278;65.5
50.91428571;28;1.74694;36.9347;66.1
52.66122449;29;1.64082;34.3458;64.4
54.30204082;30;1.6898;36.5672;65.8
55.99183673;31;1.57551;35.5072;75.2
57.56734694;32;1.73878;38.0829;73.4
59.30612245;33;1.76544;34.507;78.1
61.07156463;34;1.92435;33.9858;77.2
62.99591837;35;2.05714;31.1793;76.2
65.05306122;36;1.81224;29.1667;73.6
66.86530612;37;1.86939;33.1081;77.3
68.73469388;38;1.86347;32.0961;80.9
70.59816327;39;1.90796;32.198;71.9
72.50612245;40;1.88571;31.4472;71.5
74.39183673;41;2.23673;31.8182;70.5
76.62857143;42;1.99184;26.8248;66.6
78.62040816;43;1.85306;30.123;65.1
80.47346939;44;1.8449;32.3789;66.1
82.31836735;45;2.3102;32.5221;72.4
84.62857143;46;1.99184;25.9717;70.4
86.62040816;47;1.83673;30.123;78
88.45714286;48;1.69796;32.6667;81.5
90.15510204;49;1.68163;35.3365;81
