Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
2.217505668;1.1;1.41642;0;49.5
3.633922902;1.2;1.31193;42.3604;70.5
4.94585034;2.1;1.161;45.7342;62.3
6.106848072;2.2;1.18422;51.6797;64.9
7.291065759;3.1;1.21905;50.6664;58.7
8.510113378;3.2;1.33515;49.2188;67.2
9.84526077;4.1;1.24227;44.9389;61.9
11.08752834;4.2;1.20744;48.2988;70
12.29496599;5.1;1.41642;49.692;68.6
13.71138322;5.2;1.21905;42.3604;64.5
14.93043084;6.1;1.25388;49.2188;70.3
16.18430839;6.2;1.33515;47.8516;65.9
17.51945578;7.1;1.36998;44.9389;67.9
18.88943311;7.2;1.52091;43.7963;62.7
20.41034014;8.1;1.28603;39.4501;60.4
21.69637188;8.2;1.38426;46.6551;61.5
23.08063492;9.1;1.18422;43.3444;54.4
24.26485261;9.2;1.1844;50.6664;62.8
25.4492517;10.1;1.17243;50.6586;60.7
26.621678;10.2;1.05651;51.1759;63.8
27.67818594;11.1;1.06812;56.7909;59.1
28.74630385;11.2;1.17236;56.1736;63.8
29.91866213;12.1;1.18447;51.1789;60
31.10312925;12.2;1.09107;50.6557;64.2
32.19419501;13.1;1.11483;54.9921;63.5
33.30902494;13.2;1.17261;53.8199;65.9
34.48163265;14.1;1.09134;51.168;70.2
35.57297052;14.2;1.14939;54.9784;68.2
36.72235828;15.1;1.05023;52.2017;71.1
37.77258503;15.2;1.13601;57.1305;75.4
38.9085941;16.1;1.17224;52.8165;72.6
40.080839;16.2;1.19499;51.1838;74.4
41.27582766;17.1;1.47211;50.2097;75.3
42.74793651;17.2;1.61379;40.7579;69.8
44.36172336;18.1;1.05651;37.1796;66.6
45.41823129;18.2;1.05651;56.7909;70.6
46.47473923;19.1;0.952018;56.7909;62.1
47.42675737;19.2;1.02168;63.024;69.7
48.44843537;20.1;1.11456;58.7269;59.8
49.5629932;20.2;1.17238;53.833;63.1
50.73537415;21.1;1.12639;51.1779;68.4
51.86176871;21.2;1.18422;53.2673;71.7
53.04598639;22.1;1.19583;50.6664;73.3
54.24181406;22.2;1.2771;50.1745;72.2
55.51891156;23.1;1.18422;46.9815;70.1
56.70312925;23.2;1.07973;50.6664;74.6
57.78285714;24.1;1.18422;55.5696;74.5
58.96707483;24.2;1.02168;50.6664;74.5
59.98875283;25.1;1.13778;58.7269;74.9
61.12653061;25.2;1.09134;52.7344;73.5
62.21786848;26.1;1.12617;54.9784;76.1
63.34403628;26.2;1.24227;53.278;75.2
64.58630385;27.1;1.06812;48.2988;78.1
65.65442177;27.2;1.161;56.1736;76.3
66.8154195;28.1;1.06812;51.6797;79.9
67.88353741;28.2;1.30032;56.1736;75.7
69.18385488;29.1;1.11728;46.1426;74.1
70.30113379;29.2;1.23955;53.7019;76.6
71.54068027;30.1;1.07118;48.4048;72.2
72.61185941;30.2;1.01862;56.013;77.8
73.63047619;31.1;1.05617;58.9034;80.4
74.68664399;31.2;1.18456;56.8092;81.4
75.87120181;32.1;1.26549;50.6518;74.6
77.13668934;32.2;1.14939;47.4126;78.1
78.2860771;33.1;1.32354;52.2017;73.8
79.60961451;33.2;1.84599;45.3331;73.1
81.45560091;34.1;1.28871;32.5029;62.4
82.74430839;34.2;1.14939;46.5583;72.3
83.89369615;35.1;1.06848;52.2017;74.5
84.96217687;35.2;1.07937;56.1545;71.1
86.04154195;36.1;1.09134;55.5882;72.9
87.13287982;36.2;1.11456;54.9784;78.9
88.24743764;37.1;1.17261;53.833;72.8
89.42004535;37.2;1.02168;51.168;71.4
90.44172336;38.1;0.977846;58.7269;75
91.41956916;38.2;1.0539;61.3594;75.8
92.47346939;39.1;0.993696;56.9314;74.6
93.46716553;39.2;1.04966;60.3806;73.9
94.5168254;40.1;1.07973;57.1614;74.2
95.59655329;40.2;1.20744;55.5696;80.9
96.80399093;41.1;1.03329;49.692;77
97.83727891;41.2;1.13778;58.0671;73.3
98.97505669;42.1;1.17261;52.7344;66.1
100.1476644;42.2;1.02168;51.168;69.5
101.1693424;43.1;1.01122;58.7269;71.9
102.1805669;43.2;1.07293;59.334;70.6
103.2534921;44.1;1.03893;55.9219;74.6
104.2924263;44.2;1.01655;57.7515;75.4
105.3089796;45.1;1.00358;59.023;75.5
106.3125624;45.2;1.09134;59.7858;73.6
107.4039002;46.1;1.09134;54.9784;76.2
108.4952381;46.2;1.0449;54.9784;78.9
109.5401361;47.1;0.977642;57.4219;78.9
110.5177778;47.2;1.04249;61.3722;79.9
111.5602721;48.1;1.05651;57.5543;76.9
112.61678;48.2;1.07973;56.7909;77.6
113.6965079;49.1;1.02168;55.5696;77.5
114.7181859;49.2;1.161;58.7269;77.6
115.8791837;50.1;1.18422;51.6797;77.4
117.0634014;50.2;1.03329;50.6664;77.1
118.0966893;51.1;1.04914;58.0671;76.7
119.1458277;51.2;1.12193;57.1898;77.3
120.2677551;52.1;1.0449;53.4794;77.2
121.3126531;52.2;1.06812;57.4219;80
122.380771;53.1;0.974762;56.1736;80.5
123.3555329;53.2;1.04853;61.5535;78.3
124.404059;54.1;1.05358;57.2232;78.6
125.4576417;54.2;1.0795;56.9485;81.3
126.5371429;55.1;1.06812;55.5812;73.3
127.6052608;55.2;1.02823;56.1736;77.1
128.6334921;56.1;1.108;58.3526;81.5
129.7414966;56.2;1.05651;54.1514;83.2
130.7980045;57.1;1.14939;56.7909;76.9
131.9473923;57.2;1.47447;52.2017;78.1
133.4218594;58.1;1.33515;40.6927;69.2
134.7570068;58.2;1.05651;44.9389;73.9
135.8135147;59.1;0.986848;56.7909;77.9
136.8003628;59.2;0.98551;60.7996;74.3
137.785873;60.1;1.06946;60.8822;74.8
138.8553288;60.2;1.19583;56.1033;73.2
140.0511565;61.1;1.28871;50.1745;75.2
141.3398639;61.2;1.40481;46.5583;72.5
142.7446712;62.1;1.21905;42.7105;77.7
143.9637188;62.2;1.09039;49.2188;80.1
145.0541043;63.1;1.03424;55.0264;77.9
146.0883447;63.2;1.20744;58.0136;80.8
147.2957823;64.1;1.10295;49.692;79.7
148.3987302;64.2;1.09134;54.3997;75.3
149.490068;65.1;1.2771;54.9784;78.5
150.7671655;65.2;1.41642;46.9815;77.5
152.1835828;66.1;1.67184;42.3604;82.1
153.8554195;66.2;1.21905;35.8887;68.1
155.0744671;67.1;1.11156;49.2188;68.3
156.1860317;67.2;1.26848;53.978;69.2
157.4545125;68.1;1.16927;47.3007;67.4
158.6237868;68.2;1.15272;51.3139;64.7
159.7765079;69.1;1.10213;52.0508;71.5
160.8786395;69.2;1.23147;54.44;75.6
162.1101134;70.1;1.17261;48.7221;77
163.2827211;70.2;1.17268;51.168;78.3
164.4553968;71.1;1.25381;51.165;76.2
165.7092063;71.2;1.31193;47.8542;79.2
167.0211338;72.1;1.28871;45.7342;74.1
168.3098413;72.2;1.18422;46.5583;74
169.494059;73.1;1.1663;50.6664;76
170.6603628;73.2;1.27204;51.4446;72
171.9324036;74.1;1.24202;47.1683;73.8
173.1744218;74.2;1.23163;48.3085;75.1
174.4060544;75.1;1.33417;48.7158;75
175.7402268;75.2;1.46902;44.9717;71.2
177.2092517;76.1;1.53918;40.8434;68.1
178.7484354;76.2;1.56612;38.9817;52.6
180.3145578;77.1;2.10141;38.3112;60
182.4159637;77.2;1.81116;28.5523;47
184.2271202;78.1;1.24476;33.128;58.6
185.4718821;78.2;1.2746;48.202;63.1
186.7464853;79.1;1.21905;47.0735;64.4
187.9655329;79.2;1.14939;49.2188;64.8
189.1149206;80.1;1.17261;52.2017;64.2
190.2875283;80.2;1.2771;51.168;66.2
191.5646259;81.1;1.21905;46.9815;63.4
192.7836735;81.2;1.18039;49.2188;68.5
193.964059;82.1;1.20104;50.8309;63.4
195.165102;82.2;1.29893;49.9566;66.8
196.4640363;83.1;1.28871;46.1917;65.6
197.7527438;83.2;1.19583;46.5583;64.9
198.9485714;84.1;1.24227;50.1745;68.4
200.190839;84.2;1.43989;48.2988;65.1
201.6307256;85.1;1.39295;41.6699;64.3
203.0236735;85.2;1.40354;43.0741;69.6
204.4272109;86.1;1.21211;42.7491;67.1
205.6393197;86.2;1.34642;49.5005;68.9
206.985737;87.1;1.30887;44.5627;68.6
208.2946032;87.2;1.24379;45.8412;69.3
209.53839;88.1;1.21912;48.2398;66.5
210.7575057;88.2;1.32469;49.216;68.2
212.0821995;89.1;1.28086;45.2935;68.4
213.3630612;89.2;1.2822;46.8435;68.3
214.6452608;90.1;1.441;46.7946;59.9
216.0862585;90.2;1.83302;41.6378;60.9
217.9192744;1.1;1.20744;32.7329;54.4
219.126712;1.2;1.33515;49.692;70.5
220.4618594;2.1;1.23066;44.9389;62.4
221.692517;2.2;1.13778;48.7544;66.5
222.8302948;3.1;1.28871;52.7344;61.9
224.1190023;3.2;1.23066;46.5583;68.1
225.3496599;4.1;1.32354;48.7544;66
226.6731973;4.2;1.36998;45.3331;71.4
228.0431746;5.1;1.30032;43.7963;70.6
229.3434921;5.2;1.17261;46.1426;65.6
230.5160998;6.1;1.20515;51.168;70.4
231.7212472;6.2;1.37227;49.7864;71.2
233.0935147;7.1;1.34676;43.7233;70.5
234.4402721;7.2;1.42803;44.5515;65.1
235.8682993;8.1;1.30032;42.016;59.6
237.1686168;8.2;1.28871;46.1426;59.4
238.4573243;9.1;1.18422;46.5583;53.4
239.641542;9.2;1.21905;50.6664;58.8
