Onset;Note;Duration (s)
0.152380952;1;0.221315
0.373696145;2;0.239456
0.613151927;3;0.206803
0.819954649;4;0.239456
1.059410431;5;0.464399
1.523809524;6;0.44263
1.966439909;7;0.261224
2.227664399;8;0.217687
2.445351474;9;0.439002
2.884353741;10;0.464399
3.348752834;11;0.25034
3.599092971;12;0.228571
3.827664399;13;0.449887
4.27755102;14;0.420862
4.698412698;15;0.239456
4.937868481;16;0.239456
5.177324263;17;0.428118
5.605442177;18;0.453515
6.058956916;19;0.181406
6.240362812;20;0.250612
6.490975057;21;0.42059
6.911564626;22;0.50068
7.412244898;23;0.2322
7.644444444;24;0.206168
7.850612245;25;0.417868
8.268480726;26;0.446259
8.714739229;27;0.221315
8.936054422;28;0.25322
9.189274376;29;0.436122
9.625396825;30;0.475283
10.10068027;31;0.221315
10.32199547;32;0.243084
10.56507937;33;0.431746
10.9968254;34;0.464399
11.46122449;35;0.439002
11.90022676;36;0.439002
12.33922903;37;0.475283
12.81451247;38;0.547846
13.36235828;39;0.859864
14.22222222;40;0.485283
14.70750567;41;0.418118
15.12562358;42;0.511565
15.63718821;43;0.551474
16.18866213;44;0.486168
16.67482993;45;0.507937
17.18276644;46;0.54059
17.72335601;47;0.489796
18.21315193;48;0.544649
18.75780045;49;0.569184
19.32698413;50;1.96281
21.28979592;51;0.497052
21.78684807;52;0.642177
22.42902494;53;0.228571
22.65759637;54;0.210431
22.86802721;55;0.248707
23.11673469;56;0.484172
23.60090703;57;0.457143
24.05804989;58;0.431746
24.48979592;59;0.663946
25.1537415;60;0.228571
25.38231293;61;0.19229
25.57460318;62;0.264558
25.839161;63;0.468322
26.30748299;64;0.437551
26.74503401;65;0.473107
27.21814059;66;0.602268
27.82040816;67;0.235828
28.05623583;68;0.206803
28.26303855;69;0.253968
28.5170068;70;0.455918
28.97292517;71;0.203039
29.17596372;72;0.226304
29.40226757;73;0.195918
29.59818594;74;0.243084
29.84126984;75;0.493424
30.33469388;76;0.17415
30.50884354;77;0.210431
30.71927438;78;0.19229
30.91156463;79;0.228571
31.14013605;80;0.210431
31.35056689;81;0.239456
31.59002268;82;0.42449
32.01451247;83;0.504308
32.51882086;84;0.471655
32.99047619;85;0.420862
33.41133787;86;0.253968
33.66530612;87;0.235828
33.90113379;88;0.206803
34.10793651;89;0.224943
34.33287982;90;0.457143
34.79002268;91;0.522449
35.31247166;92;0.493424
35.80589569;93;0.420862
36.22675737;94;0.224943
36.45170068;95;0.322903
36.77460318;96;0.504308
37.27891157;97;0.501542
37.78045352;98;0.205941
37.98639456;99;0.291179
38.2775737;100;0.598141
38.87571429;101;0.587324
39.46303855;102;0.217687
39.68072562;103;0.221315
39.90204082;104;0.195918
40.09795918;105;0.243084
40.34104308;106;0.464399
40.80544218;107;0.475283
41.28072562;108;0.30839
41.58911565;109;0.239456
41.82857143;110;0.457143
42.28571429;111;0.431746
42.71746032;112;0.2522
42.96965986;113;0.2122
43.18185941;114;0.439002
43.62086168;115;0.446259
44.06712018;116;0.257596
44.32471655;117;0.210431
44.53514739;118;0.468027
45.0031746;119;0.435374
45.43854875;120;0.239456
45.67800454;121;0.272109
45.95011338;122;0.420862
46.37097506;123;0.492517
46.86349206;124;0.236735
47.10022676;125;0.2322
47.3324263;126;0.417234
47.74965986;127;0.511565
48.26122449;128;0.235828
48.49705215;129;0.237959
48.73501134;130;0.440499
49.1755102;131;0.456032
49.63154195;132;0.27322
49.90476191;133;0.253968
50.15873016;134;0.377324
50.53605442;135;0.522449
51.0585034;136;0.2322
51.29070295;137;0.239456
51.53015873;138;0.504308
52.03446712;139;0.55873
52.59319728;140;0.261224
52.85442177;141;0.210431
53.06485261;142;0.188662
53.25351474;143;0.239456
53.49297052;144;0.214059
53.70702948;145;0.275737
53.98276644;146;0.261224
54.24399093;147;0.188662
54.43265306;148;0.251315
54.68396825;149;0.238481
54.92244898;150;0.2261
55.14854875;151;0.281837
55.43038549;152;0.253968
55.68435374;153;0.217687
55.90204082;154;0.17415
56.07619048;155;0.214059
56.29024943;156;0.236531
56.52678005;157;0.259819
56.78659864;158;0.266077
57.05267574;159;0.293356
57.34603175;160;0.217687
57.56371882;161;0.217687
57.7814059;162;0.2322
58.01360544;163;0.235828
58.24943311;164;0.221315
58.4707483;165;0.210431
58.68117914;166;0.203175
58.88435374;167;0.243084
59.12743764;168;0.217687
59.34512472;169;0.257596
59.60272109;170;0.25161
59.85433107;171;0.223673
60.07800454;172;0.195918
60.2739229;173;0.239456
60.51337869;174;0.247438
60.76081633;175;0.224218
60.98503401;176;0.210431
61.19546485;177;0.206803
61.40226757;178;0.181406
61.58367347;179;0.274649
61.858322;180;0.222404
62.08072562;181;0.264853
62.34557823;182;0.235828
62.5814059;183;0.246712
62.82811791;184;0.19229
63.02040816;185;0.19229
63.21269841;186;0.239456
63.4521542;187;0.279365
63.73151927;188;0.279365
64.01088435;189;0.228571
64.23945578;190;0.19229
64.43174603;191;0.214059
64.64580499;192;0.214059
64.85986395;193;0.239456
65.09931973;194;0.258685
65.35800454;195;0.198458
65.55646259;196;0.185034
65.7414966;197;0.195918
65.93741497;198;0.166893
66.10430839;199;0.177778
66.28208617;200;0.228571
66.5106576;201;0.253968
66.76462585;202;0.279365
67.04399093;203;0.199546
67.24353742;204;0.217687
67.46122449;205;0.235828
67.69705215;206;0.214059
67.91111111;207;0.210431
68.12154195;208;0.206803
68.32834467;209;0.203175
68.53151927;210;0.2339
68.7654195;211;0.237755
69.0031746;212;0.23322
69.23639456;213;0.214127
69.45052154;214;0.223855
69.67437642;215;0.210431
69.88480726;216;0.217687
70.10249433;217;0.246712
70.34920635;218;0.220476
70.56968254;219;0.215873
70.78555556;220;0.215079
71.00063492;221;0.204807
71.20544218;222;0.226871
71.43231293;223;0.252041
71.68435374;224;0.243084
71.92743764;225;0.206803
72.13424036;226;0.152381
72.28662132;227;0.188662
72.47528345;228;0.235079
72.71036281;229;0.211179
72.92154195;230;0.221315
73.14285714;231;0.224943
73.36780045;232;0.210431
73.57823129;233;0.188662
73.76689342;234;0.221315
73.98820862;235;0.235828
74.22403628;236;0.286621
74.5106576;237;0.181406
74.69206349;238;0.199546
74.89160998;239;0.185034
75.07664399;240;0.210431
75.28707483;241;0.210431
75.49750567;242;0.280068
75.7775737;243;0.202472
75.98004535;244;0.199546
76.17959184;245;0.199546
76.37913832;246;0.234354
76.61349206;247;0.226417
76.8399093;248;0.217687
77.05759637;249;0.195918
77.25351474;250;0.199546
77.45306122;251;0.199546
77.65260771;252;0.210431
77.86303855;253;0.210431
78.07346939;254;0.195918
78.26938776;255;0.19229
78.46167801;256;0.228571
78.69024943;257;0.214059
78.90430839;258;0.188662
79.09297052;259;0.279274
79.3722449;260;0.275828
