Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.224126984;1;1.3054;0;67
2.52952381;2;1.23429;45.963;67.5
3.763809524;3;1.27769;48.6111;68
5.041496599;4;1.19596;46.9599;63
6.237460317;5;1.25968;50.1687;74.1
7.497142857;6;1.22921;47.6311;70.4
8.726349206;7;1.17841;48.812;79.6
9.904761905;8;1.17841;50.9159;69.9
11.0831746;9;1.26476;50.9159;67.9
12.34793651;10;1.34095;47.4398;70.4
13.68888889;11;1.28508;44.7443;68.2
14.97396825;12;1.50349;46.6897;67.2
16.47746032;13;1.57968;39.9071;71.9
18.05714286;14;1.74222;37.9823;63.3
19.79936508;15;1.33079;34.4388;63.2
21.13015873;16;1.34603;45.0859;67.6
22.47619048;17;1.26476;44.5755;74.9
23.74095238;18;1.19365;47.4398;69.3
24.93460318;19;1.26211;50.266;72.5
26.19671202;20;1.22678;47.5395;71.2
27.42349206;21;1.3;48.9085;71.7
28.72349206;22;1.17873;46.1538;69.3
29.90222222;23;1.3054;50.9022;72.5
31.20761905;24;1.33859;45.963;73.7
32.54621315;25;1.31791;44.8231;74.6
33.86412698;26;1.36635;45.5265;69.6
35.23047619;27;1.46794;43.9126;68.1
36.6984127;28;1.70667;40.8737;66
38.40507937;29;1.4019;35.1563;63.2
39.80698413;30;1.33079;42.7989;69.5
41.13777778;31;1.37696;45.0859;69.8
42.51473923;32;1.3458;43.5742;63.6
43.86054422;33;1.43215;44.583;71.1
45.29269841;34;1.35619;41.8949;67.3
46.64888889;35;1.4527;44.2416;69.6
48.1015873;36;1.36127;41.3024;69.6
49.46285714;37;1.80317;44.0765;69.5
51.26603175;38;1.48317;33.2746;67.5
52.74920635;39;1.50857;40.4538;70.3
54.25777778;40;1.28508;39.7727;71.4
55.54285714;41;1.39175;46.6897;74.3
56.93460318;42;1.35111;43.1113;76
58.28571429;43;1.33587;44.4079;72.8
59.6215873;44;1.3054;44.9144;75.4
60.92698413;45;1.35619;45.963;76.1
62.2831746;46;1.26984;44.2416;73.8
63.55301587;47;1.17841;47.25;77.5
64.73142857;48;1.17553;50.9159;76.3
65.90696145;49;1.22193;51.0407;75.6
67.12888889;50;1.19365;49.1028;72.5
68.32253968;51;1.33939;50.266;80
69.66192744;52;1.17043;44.7966;77.5
70.83235828;53;1.30478;51.2632;77.2
72.13714286;54;1.18853;45.9846;75.6
73.32566893;55;1.15814;50.4827;77
74.48380952;56;1.23501;51.8072;78.6
75.71882086;57;1.31181;48.5826;78.9
77.03063492;58;1.42016;45.7382;74.3
78.45079365;59;1.42222;42.2488;66
79.87301587;60;1.24444;42.1875;67.8
81.11746032;61;1.23937;48.2143;69.6
82.3568254;62;1.20889;48.4119;69.6
83.56571429;63;1.37143;49.6324;72.6
84.93714286;64;1.28508;43.75;71.7
86.22222222;65;1.38667;46.6897;74.6
87.60888889;66;1.42222;43.2692;70
89.03111111;67;1.28508;42.1875;64.7
90.31619048;68;1.31048;46.6897;65.8
91.62666667;69;1.34946;45.7849;66.6
92.97612245;70;1.68293;44.4624;66.2
94.65904762;71;1.34095;35.6522;64.8
96;72;1.30032;44.7443;65.4
97.30031746;73;1.35619;46.1426;73.4
98.65650794;74;1.28508;44.2416;62.3
99.9415873;75;1.53488;46.6897;72.9
101.4764626;76;1.93941;39.0911;67.6
103.415873;77;1.80317;30.9372;67.9
105.2190476;78;2.64635;33.2746;61.9
107.8653968;79;1.64063;22.6727;60.1
109.5060317;80;1.53397;36.5712;73.8
111.04;81;1.46286;39.1142;70.8
112.5028571;82;1.72698;41.0156;81.3
114.2298413;83;1.47302;34.7426;67.1
115.7028571;84;1.53803;40.7328;73.5
117.2408844;85;1.53499;39.011;70.8
118.775873;86;1.44762;39.0882;72.8
120.2234921;87;1.61016;41.4474;77.6
121.8336508;88;1.8968;37.2634;68.8
123.7304535;89;2.61875;31.6322;58.8
126.3492063;79;1.62501;22.9117;59.6
127.9742177;80;1.63594;36.9228;70.5
129.6101587;81;1.45329;36.6761;68
131.0634467;82;1.67052;41.2857;79.8
132.7339683;83;1.5746;35.9169;66.3
134.3085714;84;1.62567;38.1048;72.4
135.9342404;85;1.60989;36.9079;71.7
137.544127;86;1.4781;37.2697;73.8
139.0222222;87;1.56444;40.5928;76.6
140.5866667;88;1.95556;38.3523;67.2
142.5422222;89;2.79873;30.6818;58.5
145.3409524;90;1.68007;21.4383;63.1
147.0210204;91;1.50469;35.7128;76
148.5257143;92;1.49032;39.8752;74.7
150.0160317;93;1.80102;40.2599;75.8
151.8170522;94;1.62041;33.3144;67.9
153.4374603;95;1.58984;37.0277;72.4
155.0273016;96;1.52381;37.7396;71.2
156.5511111;97;1.49841;39.375;69.4
158.0495238;98;1.49333;40.0424;82.3
159.5428571;99;1.87937;40.1786;70.4
161.4222222;100;1.83365;31.9257;70.3
163.255873;101;1.65587;32.7216;70.1
164.911746;102;1.54921;36.2347;74.9
166.4609524;103;1.59492;38.7295;71.6
168.055873;104;1.63522;37.6194;73.6
169.6910884;105;1.64605;36.6924;71.3
171.3371429;106;1.62032;36.4508;74.6
172.9574603;107;2.01163;37.0298;68.3
