Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.873469388;1;2.0956;0;82.7
4.969070295;2;1.72408;28.6314;76.7
6.693151927;3;1.85179;34.8011;77.9
8.544943311;4;1.69796;32.4011;72.4
10.24290249;5;1.83728;35.3365;79.9
12.08018141;6;1.84889;32.657;73.1
13.9290703;7;1.80245;32.4519;74.5
15.73151927;8;1.73279;33.288;67.9
17.46430839;9;1.801;34.6263;80.9
19.26530612;10;1.79265;33.3149;76.3
21.05795918;11;1.81551;33.4699;76.8
22.87346939;12;1.78286;33.0486;79.8
24.65632653;13;1.84816;33.6538;82
26.5044898;14;1.71102;32.4647;71.2
28.2155102;15;1.74041;35.0668;73.3
29.95591837;16;1.8449;34.4747;86.9
31.80081633;17;1.82857;32.5221;82.3
33.62938776;18;1.8449;32.8125;82.3
35.47428571;19;1.77959;32.5221;79.7
37.25387755;20;1.99184;33.7156;80.9
39.24571429;21;1.87102;30.123;75
41.11673469;22;1.82857;32.0681;78.2
42.94530612;23;1.85469;32.8125;79.7
44.8;24;1.82204;32.3504;77.8
46.62204082;25;2.37206;32.9301;82.9
48.99410431;26;1.83583;25.2944;80.2
50.82993197;27;1.84308;32.6828;80.6
52.67301587;28;1.86122;32.5541;81
54.53424036;29;1.93315;32.2368;81.1
56.46739229;30;1.86912;31.0374;75.4
58.33650794;31;1.87211;32.1007;86.5
60.20861678;32;1.8068;32.0494;85.2
62.0154195;33;1.78866;33.2078;81.5
63.80408163;34;1.95193;33.5446;85.9
65.75600907;35;1.83946;30.7388;86.1
67.59546485;36;1.70884;32.6183;84.3
69.30430839;37;1.90113;35.1115;83.8
71.20544218;38;1.76327;31.5601;76.2
72.96870748;39;1.91565;34.0278;84.6
74.88435374;40;1.88299;31.321;83.3
76.76734694;41;1.89388;31.8642;84.3
78.66122449;42;2.00272;31.681;83.1
80.66394558;43;1.81406;29.9592;75.1
82.47800454;44;1.82857;33.075;66.1
84.30657596;45;1.77778;32.8125;71.5
86.08435374;46;1.79955;33.75;73.4
87.88390023;47;1.72336;33.3417;76.9
89.60725624;48;1.76796;34.8158;75.2
91.37521542;49;1.88193;33.9374;78.3
93.25714286;50;2.06367;31.8822;77.4
95.32081633;51;2.05497;29.0744;78.9
97.37578231;52;2.22041;29.1976;70.7
99.59619048;53;2.52082;27.0221;66.2
102.1170068;54;2.02449;23.8018;74.3
104.1414966;55;2.48163;29.6371;78.1
106.6231293;56;1.98095;24.1776;75.1
108.6040816;57;2.04626;30.2885;72.4
110.6503401;58;2.42939;29.3218;75.9
113.0797279;59;2.188;24.6976;68.4
115.2677324;60;2.09172;27.4222;69.8
117.3594558;61;2.23782;28.6845;76.8
119.5972789;62;1.96354;26.8118;73.1
121.5608163;63;2.0332;30.5571;72.4
123.5940136;64;2.10721;29.5102;74.8
125.7012245;65;2.18993;28.4737;71.1
127.8911565;66;2.32054;27.3981;76.5
130.2117007;67;2.2683;25.856;75.6
132.48;68;2.15946;26.4515;68.6
134.6394558;69;2.59483;27.7848;77.2
137.2342857;70;2.06803;23.1229;72.8
139.3023129;71;2.41197;29.0132;78
141.7142857;72;2.0332;24.8759;73
143.747483;73;2.13333;29.5102;76.6
145.8808163;74;2.42363;28.125;80.2
148.3044444;75;3.16658;24.7563;72
151.4710204;76;1.72408;18.9479;68.2
153.195102;77;1.6849;34.8011;68.2
154.88;78;1.68054;35.6105;73.5
156.5605442;79;1.71102;35.7027;73.3
158.2715646;80;1.67619;35.0668;85.7
159.9477551;81;1.60653;35.7955;71
161.5542857;82;1.65007;37.3476;83.9
163.2043537;83;1.61959;36.3621;68.7
164.8239456;84;1.6283;37.0464;76.6
166.4522449;85;1.62512;36.8483;85.4
168.0773696;86;1.64018;36.9202;84.5
169.717551;87;1.60653;36.5813;80.5
171.3240816;88;1.60218;37.3476;84.6
172.9262585;89;1.58912;37.449;83.3
174.5153742;90;1.61959;37.7569;78.8
176.134966;91;1.77633;37.0464;83.5
177.9112925;92;1.56299;33.7776;81
179.4742857;93;1.61088;38.3879;80.8
181.0851701;94;1.81986;37.2466;81.7
182.905034;95;2.49469;32.9695;84
185.3997279;96;2.20299;24.051;73.9
187.6027211;97;1.99837;27.2357;74.8
189.6010884;98;1.81116;30.0245;79
191.4122449;99;1.77197;33.128;85.9
193.1842177;100;1.78068;33.8606;82.6
194.964898;101;1.84599;33.695;84.9
196.8108844;102;1.71973;32.5029;81.6
198.5306122;103;1.7415;34.8892;80.1
200.2721088;104;1.87211;34.4531;81.3
202.1442177;105;2.36844;32.0494;80.2
204.5126531;106;1.97224;25.3332;71.8
206.484898;107;2.05932;30.4222;69.9
208.5442177;108;2.01578;29.1358;72.9
210.56;109;2.05497;29.7651;75.8
212.614966;110;2.59048;29.1976;76.2
215.2054422;111;2.01304;23.1618;71.1
217.2184807;112;1.89227;29.8057;76.4
219.1107483;113;1.88952;31.708;82.2
221.0002721;114;2.03755;31.754;82.1
223.0378231;115;1.7981;29.4471;87.7
224.8359184;116;1.71973;33.3686;80
226.5556463;117;1.69796;34.8892;83.2
228.2536054;118;1.71973;35.3365;78.6
229.9733333;119;1.82422;34.8892;82.6
231.797551;120;1.74585;32.8908;81.3
233.5434014;121;1.75891;34.3672;82.4
235.3023129;122;1.69361;34.112;78.5
236.9959184;123;2.38585;35.4274;85.1
239.3817687;124;1.95918;25.1483;78.9
241.3409524;125;1.98095;30.625;81.6
243.3219048;126;1.96825;30.2885;77.1
245.2901587;127;2.11238;30.4839;79.7
247.4025397;128;2.21923;28.404;79.1
249.6217687;129;2.11592;27.0364;80.4
251.7376871;130;2.20735;28.3565;72
253.945034;131;2.48163;27.182;80.3
256.4266667;132;1.86776;24.1776;71.4
258.2944218;133;1.81551;32.1241;71.4
260.109932;134;1.87211;33.0486;71.9
261.9820408;135;1.70667;32.0494;69.9
263.6887075;136;1.79819;35.1563;76.9
265.4868934;137;1.77535;33.367;72.6
267.2622449;138;1.78156;33.7961;73.6
269.0438095;139;1.74585;33.6783;73.3
270.7896599;140;1.85469;34.3672;77
272.6443537;141;1.69796;32.3504;68.2
274.3423129;142;1.73279;35.3365;73.7
276.075102;143;1.85905;34.6263;85
277.9341497;144;1.83728;32.2746;82
279.7714286;145;1.8068;32.657;81
281.5782313;146;1.83281;33.2078;82.5
283.4110431;147;1.98107;32.7366;79.7
285.3921088;148;1.81551;30.2867;75.1
287.207619;149;1.82014;33.0486;79.9
289.0277551;150;1.88587;32.9646;80.3
290.9136281;151;1.82084;31.8155;76.6
292.7344671;152;2.44501;32.9518;82.1
295.1794785;153;1.78052;24.5398;79.7
296.96;154;1.85159;33.698;80.5
298.8115873;155;1.88828;32.4046;79
300.6998639;156;1.97224;31.775;81.4
302.6721088;157;1.83909;30.4222;74.6
304.5112018;158;1.88336;32.6248;86.9
306.3945578;159;1.7415;31.858;85.2
308.1360544;160;1.7737;34.4531;82.4
309.9097506;161;1.98358;33.8277;86.4
311.8933333;162;1.84163;30.2483;85.6
313.734966;163;1.72844;32.5798;85.4
315.4634014;164;1.8634;34.7135;84
