Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.484716553;0.3;0.417959;0;59.2
0.902675737;1.1;0.394739;143.555;69.9
1.297414966;1.2;0.397642;151.999;67.8
1.695056689;1.3;0.441179;150.89;68.5
2.136235828;2.1;0.400544;135.999;65.7
2.536780045;2.2;0.397642;149.796;65.8
2.934421769;2.3;0.362812;150.89;68.8
3.29723356;3.1;0.377324;165.375;69.1
3.674557823;3.2;0.412154;159.014;68.7
4.086712018;3.3;0.423764;145.577;69.5
4.51047619;4.1;0.380227;141.588;67.5
4.890702948;4.2;0.374422;157.801;65.1
5.265124717;4.3;0.377324;160.247;68.2
5.64244898;5.1;0.322177;159.014;72.9
5.96462585;5.2;0.406349;186.233;71.9
6.370975057;5.3;0.432472;147.656;71.4
6.803446712;6.1;0.362812;138.737;70.2
7.166258503;6.2;0.357007;165.375;66.2
7.523265306;6.3;0.371519;168.064;72.3
7.89478458;7.1;0.351202;161.499;72.6
8.245986395;7.2;0.354104;170.842;69.5
8.600090703;7.3;0.371519;169.442;70.6
8.971609977;8.1;0.345397;161.499;72.9
9.317006803;8.2;0.365714;173.713;69.5
9.682721088;8.3;0.354104;164.063;69.1
10.0368254;9.1;0.357007;169.442;70.3
10.3938322;9.2;0.400544;168.064;68.8
10.79437642;9.3;0.415057;149.796;70
11.20943311;10.1;0.403447;144.559;66.4
11.61287982;10.2;0.339592;148.719;66.4
11.95247166;10.3;0.397642;176.683;63.2
12.35011338;11.1;0.374422;150.89;66.1
12.72453515;11.2;0.417959;160.247;65.6
13.14249433;11.3;0.429569;143.555;67.8
13.57206349;12.1;0.400544;139.675;68
13.97260771;12.2;0.345397;149.796;62.9
14.31800454;12.3;0.444082;173.713;67.5
14.76208617;13.1;0.397642;135.11;67.9
15.15972789;13.2;0.406349;150.89;64.6
15.5660771;13.3;0.470204;147.656;66.9
16.03628118;14.1;0.505034;127.604;65.5
16.54131519;14.2;0.534059;118.804;61.1
17.07537415;14.3;0.391837;112.347;66
17.46721088;15.1;0.374422;153.125;66
17.84163265;15.2;0.417959;160.247;63.2
18.25959184;15.3;0.435374;143.555;68.6
18.69496599;16.1;0.362812;137.813;69.8
19.05777778;16.2;0.388934;165.375;65.2
19.44671202;16.3;0.362812;154.268;67.6
19.80952381;17.1;0.403447;165.375;72.3
20.21297052;17.2;0.380227;148.719;67
20.59319728;17.3;0.432154;157.801;70.5
21.02535147;18.1;0.363129;138.839;69.9
21.38848073;18.2;0.357007;165.23;66.2
21.74548753;18.3;0.368617;168.064;71.9
22.11410431;19.1;0.391837;162.771;71.1
22.50594104;19.2;0.37576;153.125;69
22.88170068;19.3;0.419524;159.677;70.4
23.30122449;20.1;0.37102;143.019;75.1
23.6722449;20.2;0.342993;161.716;72.7
24.0152381;20.3;0.386032;174.931;74.9
24.40126984;21.1;0.374422;155.428;76.6
24.77569161;21.2;0.368617;160.247;70.4
25.14430839;21.3;0.380227;162.771;74.1
25.52453515;22.1;0.400544;157.801;75.6
25.92507937;22.2;0.368617;149.796;68.7
26.29369615;22.3;0.391837;162.771;75
26.68553288;23.1;0.371519;153.125;74.1
27.05705215;23.2;0.377324;161.499;70.3
27.43437642;23.3;0.418798;159.014;68.8
27.8531746;24.1;0.422925;143.267;69.3
28.27609977;24.2;0.400544;141.869;64.8
28.67664399;24.3;0.394739;149.796;72.1
29.07138322;25.1;0.354104;151.999;71.7
29.42548753;25.2;0.374422;169.442;70.1
29.7999093;25.3;0.426667;160.247;67.7
30.22657596;26.1;0.417075;140.625;69.2
30.64365079;26.2;0.413039;143.859;66.8
31.05668934;26.3;0.394739;145.265;66.1
31.45142857;27.1;0.432472;151.999;68.9
31.88390023;27.2;0.377324;138.737;65.3
32.26122449;27.3;0.446213;159.014;64.8
32.70743764;28.1;0.427438;134.465;64.7
33.13487528;28.2;0.624036;140.371;64.7
33.75891157;28.3;0.409252;96.1483;62.5
34.16816327;29.1;0.386032;146.609;71.3
34.55419501;29.2;0.426667;155.428;69.4
34.98086168;29.3;0.478912;140.625;70
35.45977324;30.1;0.403447;125.284;66.4
35.86321996;30.2;0.386032;148.719;65.1
36.2492517;30.3;0.409252;155.428;69.7
36.6585034;31.1;0.330884;146.609;68.9
36.98938776;31.2;0.415057;181.332;71.1
37.40444444;31.3;0.432472;144.559;71.8
37.8369161;32.1;0.403923;138.737;68.2
38.240839;32.2;0.376848;148.543;68.4
38.61768708;32.3;0.391837;159.215;68.6
39.00952381;33.1;0.403447;153.125;72.5
39.41297052;33.2;0.394739;148.719;68.3
39.80770975;33.3;0.409252;151.999;69.7
40.21696145;34.1;0.374422;146.609;70
40.59138322;34.2;0.365714;160.247;67.9
40.95709751;34.3;0.374422;164.063;73.4
41.33151927;35.1;0.394739;160.247;72.6
41.7262585;35.2;0.397642;151.999;68.9
42.12390023;35.3;0.412154;150.89;71.5
42.53605442;36.1;0.380998;145.577;73.7
42.91705215;36.2;0.327211;157.481;72.7
43.24426304;36.3;0.357007;183.368;74.6
43.60126984;37.1;0.40059;168.064;73
44.00185941;37.2;0.406304;149.779;67
44.40816327;37.3;0.577596;147.673;64.3
44.98575964;38.1;0.432472;103.879;65.9
45.41823129;38.2;0.374422;138.737;64.9
45.79265306;38.3;0.391837;160.247;71.8
46.1844898;39.1;0.415125;153.125;70.2
46.59961451;39.2;0.387188;144.535;70.9
46.98680272;39.3;0.385261;154.963;73.1
47.37206349;40.1;0.420408;155.739;71.9
47.79247166;40.2;0.359909;142.718;69
48.15238095;40.3;0.417574;166.709;76.6
48.56995465;41.1;0.357392;143.687;74.7
48.92734694;41.2;0.426667;167.883;71.4
49.35401361;41.3;0.368617;140.625;72.4
49.72263039;42.1;0.368617;162.771;73.4
50.09124717;42.2;0.368617;162.771;78.1
50.45986395;42.3;0.402336;162.771;77.9
50.86219955;43.1;0.413265;149.129;75.4
51.27546485;43.2;0.365714;145.185;75.7
51.64117914;43.3;0.377324;164.063;76.5
52.0185034;44.1;0.388934;159.014;74.7
52.40743764;44.2;0.336689;154.268;76.1
52.74412698;44.3;0.371519;178.206;75.6
53.11564626;45.1;0.417642;161.499;74.6
53.53328798;45.2;0.354422;143.664;74.7
53.88770975;45.3;0.415057;169.29;70.6
54.30276644;46.1;0.452971;144.559;76.6
54.75573696;46.2;0.39746;132.459;72
55.15319728;46.3;0.345397;150.958;80
55.4985941;47.1;0.377324;173.713;75.4
55.87591837;47.2;0.345397;159.014;75.7
56.22131519;47.3;0.415057;173.713;76.7
56.63637188;48.1;0.386032;144.559;76.6
57.02240363;48.2;0.365714;155.428;74.3
57.38811791;48.3;0.354104;164.063;78.7
57.74222222;49.1;0.354104;169.442;79.1
58.09632653;49.2;0.362812;169.442;77.6
58.45913832;49.3;0.441179;165.375;75.5
58.90031746;50.1;0.391837;135.999;75.8
59.2921542;50.2;0.330884;153.125;74.5
59.62303855;50.3;0.371519;181.332;76.4
59.99455782;51.1;0.377324;161.499;75.5
60.37188209;51.2;0.374422;159.014;76
60.74630386;51.3;0.386032;160.247;76.3
61.1323356;52.1;0.365714;155.428;76.8
61.49804989;52.2;0.362812;164.063;76.7
61.86086168;52.3;0.409252;165.375;77.2
62.27011338;53.1;0.403447;146.609;77.5
62.67356009;53.2;0.351202;148.719;76.5
63.02476191;53.3;0.409048;170.842;78.9
63.43380952;54.1;0.371723;146.682;76.8
63.80553288;54.2;0.371655;161.41;77.8
64.17718821;54.3;0.40576;161.44;79.8
64.58294785;55.1;0.374739;147.871;77.5
64.95768708;55.2;0.34263;160.111;78.2
65.30031746;55.3;0.371519;175.116;81.1
65.67183674;56.1;0.383129;161.499;79.4
66.05496599;56.2;0.357007;156.605;81
66.41197279;56.3;0.380227;168.064;80.8
66.79219955;57.1;0.357007;157.801;79.5
67.14920635;57.2;0.354104;168.064;81.2
67.50331066;57.3;0.409252;169.442;81.7
67.91256236;58.1;0.551474;146.609;79.6
68.46403628;58.2;0.429569;108.799;78.9
68.89360544;58.3;0.391837;139.675;77.8
69.28544218;59.1;0.380227;153.125;79.1
69.66566893;59.2;0.458685;157.801;68.5
70.12435374;59.3;0.432381;130.809;69
70.55673469;60.1;0.420862;138.767;63.2
70.97759637;60.2;0.386032;142.565;66.7
71.36362812;60.3;0.377324;155.428;68.8
71.74095238;61.1;0.400544;159.014;67
72.1414966;61.2;0.383129;149.796;69.1
72.52462585;61.3;0.365714;156.605;71.7
72.89034014;62.1;0.391837;164.063;65.4
73.28217687;62.2;0.368617;153.125;64.9
