Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.986666666;1;1.65867;0;84
4.645333333;2;1.62888;36.1736;78.2
6.274208333;3;1.60846;36.8352;78.6
7.882666666;4;1.89867;37.3028;75.2
9.781333333;5;1.79733;31.6011;63.4
11.57866667;6;1.89867;33.3828;71.6
13.47733333;7;1.81867;31.6011;77
15.296;8;2.39467;32.9912;79.8
17.69066667;9;1.74933;25.0557;84.5
19.44;10;1.70667;34.2988;77
21.14666667;11;1.616;35.1562;80.6
22.76266667;12;1.616;37.1287;76.9
24.37866667;13;1.64267;37.1287;75.3
26.02133333;14;1.72267;36.526;72.7
27.744;15;1.46133;34.8297;70
29.20533333;16;1.97867;41.0584;75.3
31.184;17;1.52;30.3235;62.5
32.704;18;1.59467;39.4737;66.2
34.29866667;19;1.49867;37.6254;74.5
35.79733333;20;1.632;40.0356;67.7
37.42933333;21;1.67467;36.7647;68.6
39.104;22;1.632;35.828;56.3
40.736;23;1.70133;36.7647;71.6
42.43733333;24;1.60533;35.2665;68.1
44.04266667;25;1.76533;37.3754;71
45.808;26;1.80193;33.9879;62
47.60992708;27;1.60607;33.2977;69.5
49.216;28;1.65333;37.3582;61.1
50.86933333;29;1.65867;36.2903;69.9
52.528;30;1.78133;36.1736;60.2
54.30933333;31;1.65333;33.6826;69.8
55.96266667;32;1.792;36.2903;75.7
57.75466667;33;1.856;33.4821;80.6
59.61066667;34;1.904;32.3276;82.6
61.51466667;35;2.21333;31.5126;83.7
63.728;36;1.81867;27.1084;73.5
65.54666667;37;1.79733;32.9912;81.3
67.344;38;1.776;33.3828;80.9
69.12;39;2.016;33.7838;79
71.136;40;1.728;29.7619;73
72.864;41;1.83467;34.7222;71.5
74.69866667;42;1.73333;32.7035;67.6
76.432;43;1.68533;34.6154;71.5
78.11733333;44;1.792;35.6013;74.3
79.90933333;45;2.06588;33.4821;76
81.97520833;46;1.75279;29.0434;73.4
83.728;47;1.65867;34.2311;79.6
85.38666667;48;1.584;36.1736;79.9
86.97066667;49;1.56267;37.8788;82.7
88.53333333;50;1.46667;38.3959;79.6
90;51;1.46133;40.9091;79.6
91.46133333;52;1.50643;41.0584;73.2
92.96776042;53;1.46957;39.8293;74
94.43733333;54;1.51467;40.8282;76.3
95.952;55;1.55258;39.6127;80.3
97.50458333;56;1.57275;38.6453;82.3
99.07733333;57;1.94667;38.1497;79.4
101.024;58;1.78667;30.8219;77.5
102.8106667;59;1.61067;33.5821;79.7
104.4213333;60;1.712;37.2517;84.7
106.1333333;61;1.62667;35.0467;79.9
107.76;62;1.64267;36.8852;79.9
109.4026667;63;1.68533;36.526;76.1
111.088;64;1.792;35.6013;75.3
112.88;65;2.50667;33.4821;77.2
115.3866667;1;1.83467;23.9362;84.9
117.2213333;2;1.648;32.7035;79.1
118.8693333;3;1.73867;36.4078;77
120.608;4;1.76;34.5092;73
122.368;5;1.93067;34.0909;67.9
124.2986667;6;1.792;31.0773;72.2
126.0906667;7;1.87733;33.4821;78
127.968;8;2.304;31.9602;79.6
130.272;9;1.79733;26.0417;84.9
132.0693333;10;1.69067;33.3828;78.4
133.76;11;1.64267;35.489;82.7
135.4026667;12;1.71733;36.526;76.4
137.12;13;1.60533;34.9379;72.2
138.7253333;14;1.792;37.3754;75
140.5173333;15;1.58933;33.4821;69.8
142.1066667;16;1.93067;37.7517;76.9
144.0373333;17;1.54133;31.0773;63.8
145.5786667;18;1.696;38.9273;67.7
147.2746667;19;1.49535;35.3774;70.4
148.7700208;20;1.69398;40.1243;69.3
150.464;21;1.808;35.4196;67.3
152.272;22;1.664;33.1858;54.2
153.936;23;1.71733;36.0577;72.4
155.6533333;24;1.65333;34.9379;67.7
157.3066667;25;1.94667;36.2903;69.1
159.2533333;26;1.81867;30.8219;62.6
161.072;27;1.6988;32.9912;69.5
162.7708021;28;1.78386;35.319;59.2
164.5546667;29;1.62706;33.6348;70.9
166.1817292;30;1.81294;36.8763;58.1
167.9946667;31;1.59467;33.0955;72.6
169.5893333;32;1.85067;37.6254;78.8
171.44;33;1.9241;32.4207;81.4
173.3641042;34;1.94256;31.1833;82.5
175.3066667;35;2.15467;30.887;83.1
177.4613333;36;1.872;27.8465;74.1
179.3333333;37;1.83467;32.0513;80.4
181.168;38;1.71733;32.7035;80.1
182.8853333;39;2.016;34.9379;78.6
184.9013333;40;1.77067;29.7619;74.1
186.672;41;1.85067;33.8855;71
188.5226667;42;1.69067;32.4207;67.1
190.2133333;43;1.68;35.489;72.9
191.8933333;44;1.744;35.7143;76.1
193.6373333;45;2.128;34.4037;75.9
195.7653333;46;1.74933;28.1955;71.4
197.5146667;47;1.65333;34.2988;77.3
199.168;48;1.63733;36.2903;82.5
200.8053333;49;1.552;36.645;83.5
202.3573333;50;1.46667;38.6598;79.9
203.824;51;1.53067;40.9091;80.3
205.3546667;52;1.52;39.1986;71.5
206.8746667;53;1.50254;39.4737;76.5
208.3772083;54;1.55346;39.9323;75.6
209.9306667;55;1.55733;38.6235;80.3
211.488;56;1.58933;38.5274;83.2
213.0773333;57;1.94667;37.7517;82.8
215.024;58;1.85067;30.8219;76.7
216.8746667;59;1.76;32.4207;80.8
218.6346667;60;1.73333;34.0909;84.6
220.368;61;1.79733;34.6154;77.1
222.1653333;62;1.64267;33.3828;74.7
223.808;63;1.74933;36.526;75.2
225.5573333;64;1.90933;34.2988;73.4
227.4666667;65;2.56;31.4246;77.4
230.0266667;66;1.84533;23.4375;83.6
231.872;67;1.66933;32.5145;79.1
233.5413333;68;1.696;35.9425;77
235.2373333;69;1.888;35.3774;79.6
237.1253333;70;1.728;31.7797;82.5
238.8533333;71;1.632;34.7222;77.2
240.4853333;72;1.744;36.7647;74.3
242.2293333;73;1.95733;34.4037;71.8
244.1866667;74;2.49067;30.654;68.2
246.6773333;75;2.27733;24.0899;72
248.9546667;76;2.576;26.3466;72.5
251.5306667;77;2.864;23.2919;72.9
254.3946667;78;2.34593;20.9497;72.8
256.7405938;79;2.80607;25.5762;74.8
259.5466667;80;2.128;21.3822;67.2
261.6746667;81;2.29499;28.1955;74.5
263.9696563;82;2.32368;26.1439;65.3
266.2933333;83;2.90436;25.8211;65.1
269.1976979;84;2.88764;20.6586;71.6
272.0853333;85;2.58667;20.7782;68.2
274.672;86;3.168;23.1959;70.1
277.84;87;2.192;18.9394;63.3
280.032;88;2.1559;27.3723;72.4
282.1878958;89;1.99877;27.8307;68.9
284.1866667;90;2.10133;30.0184;75.8
286.288;91;2.67733;28.5533;79.5
288.9653333;92;2.224;22.4104;83.6
291.1893333;93;1.96267;26.9784;69.5
293.152;94;2.14933;30.5707;64.3
295.3013333;95;2.11733;27.9156;68.1
297.4186667;96;2.192;28.3375;68.9
299.6106667;97;1.76;27.3723;63.2
301.3706667;98;2.144;34.0909;66.3
303.5146667;99;2.16533;27.9851;70.2
305.68;100;2.17067;27.7094;71.9
307.8506667;101;1.616;27.6413;67.5
309.4666667;102;2.02667;37.1287;73.2
311.4933333;103;2.01067;29.6053;73
313.504;104;2.032;29.8408;75.8
315.536;105;2.06933;29.5276;76.6
317.6053333;106;2.25197;28.9948;77.6
319.8573021;107;2.59603;26.6434;78.6
322.4533333;108;2.04267;23.1122;69.5
324.496;109;2.23587;29.3734;71.7
326.731875;110;1.98279;26.8351;64.9
328.7146667;111;2.46933;30.2604;65.1
331.184;112;2.16;24.2981;64.1
333.344;113;2.12267;27.7778;69
335.4666667;114;1.95733;28.2663;66.8
337.424;115;2.00533;30.654;69.9
339.4293333;116;2.12969;29.9202;68.5
341.5590208;117;2.27565;28.1731;65.1
343.8346667;118;2.25067;26.3661;62
346.0853333;119;1.968;26.6588;61
348.0533333;120;2.04267;30.4878;71.8
350.096;121;1.91467;29.3734;69.7
352.0106667;122;1.79733;31.337;67.7
353.808;123;1.872;33.3828;72.9
355.68;124;1.712;32.0513;74.7
357.392;125;1.65722;35.0467;78.7
359.0492188;126;1.70278;36.2052;77.8
360.752;127;2.15467;35.2365;81.9
362.9066667;128;1.83467;27.8465;85.6
364.7413333;129;1.65333;32.7035;79.9
366.3946667;130;1.66933;36.2903;75.7
368.064;131;1.84533;35.9425;74.5
369.9093333;132;1.904;32.5145;68.6
371.8133333;133;1.92533;31.5126;71
373.7386667;134;1.76592;31.1634;77
375.5045833;135;2.28742;33.9767;78.7
377.792;136;1.68;26.2305;86.3
379.472;137;1.616;35.7143;78.1
381.088;138;1.648;37.1287;80.3
382.736;139;1.89867;36.4078;79.6
384.6346667;140;1.71733;31.6011;83.1
386.352;141;1.664;34.9379;69.4
388.016;142;1.68533;36.0577;79.4
389.7013333;143;1.62667;35.6013;76.6
391.328;144;2.096;36.8852;74.8
393.424;145;2.02133;28.626;82.9
395.4453333;146;2.288;29.6834;81.6
397.7333333;147;1.888;26.2238;74.8
