Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.766427083;1.1;1.04107;0;77.8
1.8075;1.2;0.9225;57.6329;74.7
2.73;2.1;0.96;65.0406;77.2
3.69;2.2;0.88049;62.5;71.1
4.570489583;3.1;0.986844;68.1439;77.4
5.557333333;3.2;0.992;60.7999;77.6
6.549333333;4.1;0.906667;60.4839;72.4
7.456;4.2;0.928;66.1765;77.3
8.384;5.1;1.04533;64.6552;79.7
9.429333333;5.2;0.988167;57.398;73.8
10.4175;6.1;1.035;60.7185;73.8
11.4525;6.2;0.910167;57.971;70.1
12.36266667;7.1;1.00417;65.922;74.9
13.36683333;7.2;1.06317;59.751;68.3
14.43;8.1;0.898;56.4352;69.5
15.328;8.2;0.962;66.8151;73.7
16.29;9.1;1.086;62.3701;82.2
17.376;9.2;0.949333;55.2486;74.6
18.32533333;10.1;1.01717;63.2022;78.2
19.3425;10.2;0.93;58.9874;70.6
20.2725;11.1;1.02883;64.5161;78.7
21.30133333;11.2;0.970667;58.3185;72.6
22.272;12.1;0.938667;61.8132;74.4
23.21066667;12.2;0.956708;63.9205;76.4
24.167375;13.1;1.02513;62.715;76.2
25.1925;13.2;1.00483;58.5294;76.2
26.19733333;14.1;0.928;59.7114;74.9
27.12533333;14.2;0.896;64.6552;80.8
28.02133333;15.1;0.980937;66.9643;79.7
29.00227083;15.2;0.939062;61.166;79
29.94133333;16.1;1.03367;63.8935;78
30.975;16.2;1.01433;58.0458;80.5
31.98933333;17.1;1.01817;59.1522;80.5
33.0075;17.2;1.0085;58.9294;78.8
34.016;18.1;1.024;59.4943;79.8
35.04;18.2;0.949333;58.5938;79
35.98933333;19.1;0.981333;63.2022;77.1
36.97066667;19.2;1.00267;61.1413;80.7
37.97333333;20.1;1.05667;59.8404;80.1
39.03;20.2;0.9825;56.7823;79.6
40.0125;21.1;1.03283;61.0687;80.2
41.04533333;21.2;0.970865;58.0926;80.4
42.01619792;22.1;1.02914;61.8006;80.4
43.04533333;22.2;1.02467;58.3014;81.3
44.07;23.1;0.975333;58.5556;79.1
45.04533333;23.2;0.997167;61.5174;81.3
46.0425;24.1;0.99;60.1705;80
47.0325;24.2;0.975;60.6061;81.8
48.0075;25.1;1.095;61.5385;82.8
49.1025;25.2;1.23;54.7945;83.2
50.3325;26.1;1.02;48.7805;79.6
51.3525;26.2;1.07368;58.8235;82.9
52.42617708;27.1;1.02795;55.8827;81.1
53.454125;27.2;1.07088;58.3687;83
54.525;28.1;1.08;56.0289;79.1
55.605;28.2;1.00049;55.5556;77.6
56.60548958;29.1;1.20451;59.9706;76.3
57.81;29.2;1.0875;49.8128;77.1
58.8975;30.1;1.125;55.1724;76.8
60.0225;30.2;1.26;53.3333;83.2
61.2825;31.1;1.1175;47.619;83.9
62.4;31.2;0.9525;53.6913;79
63.3525;32.1;1.0275;62.9921;85.6
64.38;32.2;0.945;58.3942;77.5
65.325;33.1;0.9975;63.4921;86
66.3225;33.2;0.975;60.1504;83.5
67.2975;34.1;0.975;61.5385;81.9
68.2725;34.2;1.08;61.5385;84.5
69.3525;35.1;1.10296;55.5556;83.3
70.45545833;35.2;0.959542;54.3992;75.1
71.415;36.1;1.0575;62.5299;81.8
72.4725;36.2;0.9375;56.7376;71.7
73.41;37.1;1.01154;64;80.1
74.42154167;37.2;1.10346;59.3154;79.1
75.525;38.1;1.095;54.3745;69.5
76.62;38.2;1.005;54.7945;75.8
77.625;39.1;1.11;59.7015;78.9
78.735;39.2;0.99;54.0541;80.3
79.725;40.1;0.99;60.6061;83.4
80.715;40.2;1.0425;60.6061;80.6
81.7575;41.1;1.035;57.554;82.9
82.7925;41.2;1.00952;57.971;82.5
83.80202083;42.1;1.00798;59.4341;83.8
84.81;42.2;0.997698;59.525;81.8
85.80769792;43.1;0.997302;60.1384;76.3
86.805;43.2;0.992396;60.1623;68.5
87.79739583;44.1;0.951958;60.4597;63.1
88.74935417;44.2;0.932719;63.028;70.1
89.68207292;45.1;0.947927;64.3281;68.9
90.63;45.2;0.945;63.296;71.6
91.575;46.1;0.93476;63.4921;70
92.50976042;46.2;0.98524;64.1876;72.2
93.495;47.1;0.945;60.8989;71.7
94.44;47.2;0.96;63.4921;72.2
95.4;48.1;0.9075;62.5;71.9
96.3075;48.2;0.99;66.1157;72.3
97.2975;49.1;0.9525;60.6061;71.7
98.25;49.2;0.9825;62.9921;75
99.2325;50.1;0.982333;61.0687;76.9
100.2148333;50.2;1.00517;61.0791;73.8
101.22;51.1;1.0725;59.6916;73.5
102.2925;51.2;1.02;55.9441;68.4
103.3125;52.1;1.095;58.8235;69.1
104.4075;52.2;1.17;54.7945;61.5
105.5775;53.1;1.3725;51.2821;63
106.95;53.2;1.1775;43.7158;69.8
108.1275;54.1;1.305;50.9554;73.3
109.4325;54.2;1.2075;45.977;73.5
110.64;55.1;1.53;49.6894;72.9
112.17;55.2;1.1625;39.2157;76.5
113.3325;56.1;1.2525;51.6129;77.3
114.585;56.2;1.2225;47.9042;72.6
115.8075;57.1;1.365;49.0798;70.4
117.1725;57.2;1.2825;43.956;63.6
118.455;58.1;1.3575;46.7836;70
119.8125;58.2;1.5375;44.1989;64.9
121.35;59.1;1.2225;39.0244;61
122.5725;59.2;1.155;49.0798;65.4
123.7275;60.1;1.1175;51.9481;69.6
124.845;60.2;1.125;53.6913;70
125.97;61.1;1.4625;53.3333;71.7
127.4325;61.2;1.155;41.0256;68.9
128.5875;62.1;1.1475;51.9481;72.2
129.735;62.2;1.15547;52.2876;69.1
130.8904688;63.1;1.37203;51.927;65.1
132.2625;63.2;1.26;43.7308;74.4
133.5225;64.1;1.2075;47.619;73.9
134.73;64.2;1.21596;49.6894;70.7
135.9459583;65.1;1.36853;49.3438;70.8
137.3144896;65.2;1.51051;43.8426;61.5
138.825;66.1;1.4025;39.7217;71
140.2275;66.2;1.4175;42.7808;62.7
141.645;67.1;1.4547;42.328;69.7
143.0996979;67.2;1.4928;41.2457;61.7
144.5925;68.1;1.395;40.1929;66.5
145.9875;68.2;1.485;43.0108;60.1
147.4725;69.1;1.7025;40.404;70.7
149.175;69.2;1.6125;35.2423;65.4
150.7875;70.1;1.3125;37.2093;67.2
152.1;70.2;1.18736;45.7143;72.5
153.2873646;71.1;1.36245;50.5321;76.9
154.6498125;71.2;1.50085;44.0384;68.1
156.1506667;72.1;1.26683;39.9772;65
157.4175;72.2;1.1989;47.3622;72.4
158.6163958;73.1;1.2311;50.0461;72
159.8475;73.2;1.2075;48.7367;71.6
161.055;74.1;1.3125;49.6894;74.8
162.3675;74.2;1.65;45.7143;68.6
164.0175;75.1;1.4775;36.3636;68.1
165.495;75.2;1.335;40.6091;65.1
166.83;76.1;0.96;44.9438;70.3
167.79;76.2;0.87;62.5;70.9
168.66;77.1;0.9;68.9655;77.5
169.56;77.2;0.8775;66.6667;74
170.4375;78.1;0.87;68.3761;74.9
171.3075;78.2;0.87;68.9655;73.3
172.1775;79.1;0.87;68.9655;72.7
173.0475;79.2;0.8475;68.9655;80.7
173.895;80.1;0.92449;70.7965;81.1
174.8194896;80.2;0.84551;64.9007;70.5
175.665;81.1;0.889552;70.9631;72.5
176.5545521;81.2;0.855458;67.4497;69.6
177.4100104;82.1;0.906083;70.1378;74.9
178.3160938;82.2;0.866406;66.2191;72.4
179.1825;83.1;0.8475;69.2516;75.1
180.03;83.2;0.8625;70.7965;78.4
180.8925;84.1;0.860427;69.5652;72.3
181.7529271;84.2;0.842073;69.7328;75.5
182.595;85.1;0.8625;71.2527;81.1
183.4575;85.2;0.886187;69.5652;75.8
184.3436875;86.1;0.898354;67.7058;79.9
185.2420417;86.2;0.862958;66.7888;75
186.105;87.1;0.87;69.5283;80.6
186.975;87.2;0.888292;68.9655;79.7
187.8632917;88.1;0.829208;67.5454;79.3
188.6925;88.2;0.8475;72.3582;82.4
189.54;89.1;0.85599;70.7965;79.6
190.3959896;89.2;0.85401;70.0943;77.8
191.25;90.1;0.8775;70.2568;81.4
192.1275;90.2;0.9525;68.3761;83.7
193.08;91.1;0.96975;62.9921;87.3
194.04975;91.2;0.92025;61.8716;78.9
194.97;92.1;0.9;65.1997;76.8
