Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
2.197333333;1.1;1.36533;0;82.8
3.562666666;1.2;0.949333;43.9453;79.1
4.512;2.1;1.09867;63.2022;82.3
5.610666666;2.2;0.941646;54.6117;77.1
6.5523125;3.1;1.08502;63.7182;82.1
7.637333333;3.2;0.981333;55.2985;78.2
8.618666666;4.1;0.917333;61.1413;72.2
9.536;4.2;0.934;65.407;76.8
10.47;5.1;1.215;64.2398;87.4
11.685;5.2;0.84;49.3827;73
12.525;6.1;1.02167;71.4286;74.4
13.54666667;6.2;0.928;58.7276;78.2
14.47466667;7.1;0.96;64.6552;79.3
15.43466667;7.2;1.04533;62.5;78.5
16.48;8.1;0.949333;57.398;77.8
17.42933333;8.2;0.885667;63.2022;77.6
18.315;9.1;1.05567;67.7456;83.8
19.37066667;9.2;0.960667;56.8361;83.5
20.33133333;10.1;1.01525;62.4566;84.6
21.34658333;10.2;0.955208;59.0987;83
22.30179167;11.1;0.962208;62.8135;85.1
23.264;11.2;0.981333;62.3566;82.9
24.24533333;12.1;1.01577;61.1413;80.8
25.26110417;12.2;0.914896;59.0684;81.5
26.176;13.1;0.981333;65.5812;81.3
27.15733333;13.2;1.024;61.1413;82.1
28.18133333;14.1;0.928;58.5938;80.1
29.10933333;14.2;0.874667;64.6552;80.7
29.984;15.1;1.0285;68.5976;82.7
31.0125;15.2;0.944833;58.3374;81
31.95733333;16.1;1.024;63.5033;81.9
32.98133333;16.2;0.96;58.5938;83.7
33.94133333;17.1;0.992;62.5;83.8
34.93333333;17.2;0.970667;60.4839;82.7
35.904;18.1;0.970667;61.8132;86.6
36.87466667;18.2;0.981333;61.8132;82.4
37.856;19.1;0.981333;61.1413;81.3
38.83733333;19.2;0.953167;61.1413;83.9
39.7905;20.1;0.9795;62.9481;81.7
40.77;20.2;1.08;61.2557;83.8
41.85;21.1;0.9225;55.5556;80.6
42.7725;21.2;0.982167;65.0406;84
43.75466667;22.1;1.056;61.0894;83.9
44.81066667;22.2;0.946833;56.8182;85.2
45.7575;23.1;0.983833;63.3691;83.3
46.74133333;23.2;1.01117;60.9859;85.3
47.7525;24.1;1.02283;59.3374;87.6
48.77533333;24.2;1.01717;58.6606;86.6
49.7925;25.1;1.16217;58.9874;84.4
50.95466667;25.2;1.34704;51.6277;86
52.30170833;26.1;0.981062;44.5421;74.8
53.28277083;26.2;1.1599;61.1582;83.9
54.44266667;27.1;1.024;51.7288;85.3
55.46666667;27.2;1.06942;58.5938;84.8
56.53608333;28.1;1.17058;56.1054;84.3
57.70666667;28.2;1.06667;51.2565;85.6
58.77333333;29.1;1.0891;56.25;82.7
59.8624375;29.2;1.09756;55.0911;82.6
60.96;30.1;0.9225;54.6666;81.1
61.8825;30.2;1.155;65.0406;83.8
63.0375;31.1;1.1939;51.9481;86.1
64.23139583;31.2;0.975937;50.2556;85.5
65.20733333;32.1;1.03267;61.4793;84.7
66.24;32.2;1.024;58.102;83.2
67.264;33.1;1.02035;58.5938;87
68.28435417;33.2;1.01565;58.8031;84.7
69.3;34.1;1.004;59.0757;84.4
70.304;34.2;1.184;59.761;85.7
71.488;35.1;1.21135;50.6757;86.5
72.69935417;35.2;1.0029;49.5313;82.1
73.70225;36.1;1.03525;59.8268;87.3
74.7375;36.2;1.0575;57.957;82.4
75.795;37.1;1.037;56.7376;85.8
76.832;37.2;1.13067;57.8592;85.5
77.96266667;38.1;1.12;53.066;78.3
79.08266667;38.2;1.04533;53.5714;83.7
80.128;39.1;1.09867;57.398;83.8
81.22666667;39.2;1.06667;54.6117;85
82.29333333;40.1;1.03167;56.25;87.9
83.325;40.2;1.19767;58.1583;81.7
84.52266667;41.1;1.152;50.0974;89.4
85.67466667;41.2;1.17333;52.0833;86.3
86.848;42.1;1.2245;51.1364;86.6
88.0725;42.2;1.1625;48.9996;86.6
89.235;43.1;1.50633;51.6129;77.1
90.74133333;43.2;1.33333;39.8318;71.3
92.07466667;44.1;1.312;45;59.8
93.38666667;44.2;1.056;45.7317;67.8
94.44266667;45.1;0.969187;56.8182;68.5
95.41185417;45.2;0.994021;61.9075;78.8
96.405875;46.1;0.991458;60.3609;68.1
97.39733333;46.2;0.981333;60.5169;75.3
98.37866667;47.1;0.949333;61.1413;70.2
99.328;47.2;1.04533;63.2022;75.3
100.3733333;48.1;0.981667;57.398;74.8
101.355;48.2;1.06633;61.1205;82.6
102.4213333;49.1;0.950688;56.2676;79.6
103.3720208;49.2;1.11521;63.1122;83
104.4872292;50.1;1.02744;53.8016;80.1
105.5146667;50.2;1.29283;58.3977;79.2
106.8075;51.1;1.1605;46.4097;80
107.968;51.2;1.25867;51.7019;76
109.2266667;52.1;1.248;47.6695;77.1
110.4746667;52.2;1.39733;48.0769;72.1
111.872;53.1;1.4486;42.9389;66.6
113.3206042;53.2;1.09006;41.4192;73.9
114.4106667;54.1;1.13067;55.0427;81.3
115.5413333;54.2;1.15867;53.066;82.7
116.7;55.1;1.24133;51.7837;86.1
117.9413333;55.2;1.14273;48.3351;81.9
119.0840625;56.1;1.17094;52.5059;80.3
120.255;56.2;1.33433;51.241;77.1
121.5893333;57.1;1.28;44.9663;81.4
122.8693333;57.2;1.49333;46.875;79.8
124.3626667;58.1;1.24733;40.1786;82.9
125.61;58.2;1.878;48.1026;76.7
127.488;59.1;1.28;31.9489;68.7
128.768;59.2;1.10933;46.875;72.8
129.8773333;60.1;1.094;54.0865;78.7
130.9713333;60.2;1.09617;54.8446;80.2
132.0675;61.1;1.32373;54.7362;82.7
133.3912292;61.2;1.20077;45.3265;72.7
134.592;62.1;1.248;49.9679;73.6
135.84;62.2;1.22667;48.0769;71.5
137.0666667;63.1;1.344;48.913;80.8
138.4106667;63.2;1.13067;44.6429;72.5
139.5413333;64.1;1.22667;53.066;77.6
140.768;64.2;1.41867;48.913;77.5
142.1866667;65.1;1.43833;42.2932;77.8
143.625;65.2;1.29233;41.7149;71.5
144.9173333;66.1;1.29067;46.4277;80.6
146.208;66.2;1.377;46.4876;75.2
147.585;67.1;1.39596;43.573;80
148.9809583;67.2;1.22254;42.9812;77.7
150.2035;68.1;1.2415;49.0781;77.3
151.445;68.2;1.34433;48.3286;76.7
152.7893333;69.1;1.50137;44.6318;79.3
154.2907083;69.2;1.73179;39.9634;73.5
156.0225;70.1;1.31083;34.6462;75.4
157.3333333;70.2;1.26933;45.7724;72.1
158.6026667;71.1;1.376;47.2689;74.6
159.9786667;71.2;1.35467;43.6047;74.5
161.3333333;72.1;1.13917;44.2913;75.2
162.4725;72.2;1.25671;52.6701;81.3
163.7292083;73.1;1.27346;47.7438;78.8
165.0026667;73.2;1.33983;47.1158;81.7
166.3425;74.1;1.26;44.7817;83.5
167.6025;74.2;1.695;47.619;82.6
169.2975;75.1;1.7105;35.3982;78.5
171.008;75.2;2.55625;35.0775;75.2
173.56425;76.1;0.910146;23.4719;74.2
174.4743958;76.2;0.938937;65.9235;72.9
175.4133333;77.1;0.852562;63.902;77.6
176.2658958;77.2;0.843437;70.3761;79.5
177.1093333;78.1;0.874667;71.1375;83.2
177.984;78.2;0.876;68.5976;82.2
178.86;79.1;1.012;68.4931;83.7
179.872;79.2;0.885333;59.2885;87.2
