Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.673378684;1;6.73379;0;62.4
7.407165532;2;6.35066;8.91029;72.1
13.75782313;3;6.75701;9.44784;55.4
20.51482993;4;7.26785;8.87967;66.6
27.78267574;5;6.76862;8.25554;62.1
34.55129252;6;6.68735;8.86444;58.4
41.23863946;7;6.69896;8.97217;62.2
47.93759637;8;6.67574;8.95662;65.7
54.61333333;9;7.73224;8.98777;64
62.34557823;10;6.98921;7.75971;65.1
69.33478458;11;9.12544;8.58467;67.3
78.46022676;12;6.281;6.57502;58.4
84.74122449;13;7.07807;9.55262;67
91.81929705;14;6.51721;8.47688;58.3
98.33650794;15;6.90794;9.20639;69.5
105.2444444;16;6.59447;8.68566;55.1
111.8389116;17;6.59447;9.09854;55.9
118.4333787;18;7.15175;9.09854;57.7
125.5851247;19;7.27946;8.38956;52.6
132.8645805;20;7.12853;8.24237;56.1
139.9931066;21;6.50159;8.41689;58.2
146.4946939;22;6.46676;9.22852;64.5
152.9614512;23;6.05497;9.27822;56.8
159.0164172;24;6.17034;9.90922;69.8
165.1867574;25;5.38703;9.72394;70.5
170.5737868;26;6.10685;11.1379;75
176.6806349;27;5.4683;9.82504;71.2
182.1489342;28;5.41025;10.9723;80.8
187.5591837;29;5.89787;11.0901;72.6
193.4570522;30;6.37764;10.1732;75.5
199.8346939;31;6.54426;9.40787;60.6
206.3789569;32;6.76862;9.16834;65.2
213.1475737;33;6.89633;8.86444;61.1
220.0439002;34;6.93116;8.70028;57.1
226.9750567;35;7.25624;8.65656;53.6
234.2312925;36;7.59293;8.26875;60.7
241.8242177;37;5.57279;7.90209;58.5
247.3970068;38;4.89941;10.7666;65.3
252.2964172;39;4.50467;12.2464;71.4
256.8010884;40;5.57279;13.3195;81.9
262.3738776;41;5.60762;10.7666;81.2
267.9814966;42;5.82821;10.6997;81.4
273.8097052;43;7.43039;10.2948;71
281.2400907;44;7.34912;8.07495;63.6
288.5892063;45;6.61769;8.16425;69.2
295.2068934;46;6.8615;9.06661;58.1
302.06839;47;6.93116;8.74445;67
308.9995465;48;6.21134;8.65656;57
315.2108844;49;6.0488;9.65975;58.2
321.2596825;50;6.06041;9.91933;63.1
327.3200907;51;6.09524;9.90032;69.9
333.4153288;52;7.16778;9.84375;65.5
340.5831066;53;6.7758;8.3708;67.1
347.3589116;54;7.15175;8.85504;69.9
354.5106576;55;8.92807;8.38956;59.9
363.4387302;56;6.44354;6.72038;58
369.8822676;57;6.81506;9.31166;64.5
376.6973243;58;7.35764;8.80404;62.3
384.054966;59;7.52635;8.15479;61.7
391.5813152;60;6.58546;7.97199;62.7
398.16678;61;7.0219;9.11097;67.9
405.1886848;62;10.1002;8.54469;60.5
415.2888889;63;6.55964;5.94047;63.7
421.8485261;64;5.97914;9.14685;79.8
427.8276644;65;5.82821;10.0349;80.4
433.655873;66;7.48014;10.2948;73.7
441.1360091;67;7.67088;8.02124;62.1
448.8068934;68;7.66259;7.82178;56.3
456.4694785;69;10.716;7.83026;57
467.1854875;70;10.4258;5.5991;58
477.6112472;71;0;5.75498;57
