Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.008526077;1;2.15365;0;79.3
4.16217687;2;2.03175;27.8597;78.8
6.193922902;3;2.01433;29.5312;76.6
8.208253968;4;2.0956;29.7866;74.8
10.30385488;5;1.92619;28.6314;75.9
12.23004535;6;2.18955;31.1496;77.7
14.41959184;7;2.07238;27.4029;74.2
16.49197279;8;2.01433;28.9522;79.4
18.50630385;9;2.06077;29.7866;83.8
20.56707483;10;1.99692;29.1153;75.5
22.56399093;11;2.06077;30.0463;81
24.6247619;12;2.06658;29.1153;75.3
26.69133787;13;2.07819;29.0335;77
28.76952381;14;2.0898;28.8713;72.3
30.85931973;15;2.06658;28.7109;69.4
32.92589569;16;2.11882;29.0335;71.6
35.04471655;17;2.03755;28.3176;67.4
37.08226757;18;1.79955;29.4471;68.2
38.88181406;19;1.88662;33.3417;76.6
40.76843537;20;1.6254;31.8029;63.6
42.3938322;21;1.72771;36.9141;64.8
44.12154195;22;1.8888;34.7281;54.9
46.01034014;23;1.91565;31.7662;67.6
47.92598639;24;1.86921;31.321;70.7
49.79519274;25;1.8634;32.0992;72.9
51.6585941;26;2.17687;32.1992;68.3
53.83546485;27;1.84599;27.5625;66.9
55.68145125;28;1.99111;32.5029;67.2
57.67256236;29;2.04295;30.1339;66.5
59.7155102;30;1.94508;29.3693;67.6
61.66058957;31;1.91696;30.8471;71.9
63.57755102;32;1.86789;31.2995;80.6
65.44544218;33;2.2059;32.1218;80.4
67.65133787;34;2.05497;27.1998;81.5
69.70630385;35;2.21751;29.1976;76.5
71.92380952;36;1.83438;27.0574;73.5
73.75818594;37;1.84599;32.7087;79.4
75.60417234;38;1.89243;32.5029;81.6
77.49659864;39;2.01433;31.7053;76.6
79.51092971;40;1.99111;29.7866;76
81.50204082;41;2.17107;30.1339;73.4
83.67310658;42;1.82277;27.6362;65.6
85.49587302;43;1.78213;32.917;69.2
87.27800454;44;1.77052;33.6675;73.1
89.04852608;45;2.21751;33.8883;76.4
91.26603175;46;1.92726;27.0574;76.4
93.19328798;47;1.89243;31.1323;78.1
95.08571429;48;1.82857;31.7053;80.2
96.91428571;49;1.81696;32.8125;83.9
98.73124717;50;1.68345;33.0222;87.1
100.4146939;51;1.88175;35.6412;77.9
102.2964399;52;1.85667;31.8853;73.5
104.1531066;53;1.79374;32.316;75.6
105.9468481;54;1.73569;33.4496;77.1
107.6825397;55;1.92726;34.5684;76.2
109.6097959;56;1.71828;31.1323;81.7
111.3280726;57;1.75891;34.9187;77.9
113.0869841;58;1.8634;34.112;83.3
114.9503855;59;1.80535;32.1992;81.8
116.755737;60;1.90404;33.2345;84.2
118.6597732;61;1.90984;31.512;83.8
120.5696145;62;1.9737;31.4162;80.7
122.5433107;63;2.01433;30.3998;82.6
124.5576417;64;2.02014;29.7866;82.7
126.5777778;65;2.74576;29.701;81.2
129.3235374;1;2.02866;21.8519;80.1
131.3521995;2;1.86649;29.5761;74.2
133.2186848;3;1.90404;32.146;74.1
135.1227211;4;1.94356;31.512;75.2
137.0662812;5;2.0793;30.8712;71.1
139.1455782;6;1.95628;28.8559;69.6
141.1018594;7;1.90404;30.6704;71
143.0058957;8;1.99111;31.512;76.9
144.9970068;9;1.96789;30.1339;81.7
146.964898;10;1.96789;30.4895;75.4
148.9327891;11;1.99111;30.4895;83
150.9239002;12;1.99692;30.1339;74.7
152.9208163;13;1.93887;30.0463;71.3
154.8596825;14;2.048;30.9459;69.5
156.9076871;15;1.95163;29.2968;67.2
158.8593197;16;2.01544;30.7435;72.6
160.8747619;17;2.12351;29.7701;65
162.9982766;18;1.87501;28.255;65
164.873288;19;1.84018;31.9998;77.1
166.7134694;20;1.69451;32.6055;60.3
168.4079819;21;1.80009;35.4084;63.6
170.2080726;22;1.91565;33.3317;55.8
172.1237188;23;1.96209;31.321;66.7
174.085805;24;1.89823;30.5797;65.5
175.9840363;25;1.84599;31.6084;73
177.8300227;26;2.12463;32.5029;65.2
179.9546485;27;1.89243;28.2403;67.6
181.8470748;28;1.93306;31.7053;70.4
183.7801361;29;1.93887;31.0389;66.1
185.7190023;30;2.17107;30.9459;68.2
187.890068;31;1.9737;27.6362;74.4
189.8637642;32;1.79955;30.3998;79.8
191.6633107;33;2.14204;33.3417;79
193.8053515;34;2.02014;28.0107;79.8
195.8254875;35;2.20009;29.701;76.4
198.0255782;36;1.84018;27.2716;73.3
199.8657596;37;1.87501;32.6055;76.7
201.740771;38;1.87902;31.9998;81.1
203.6197959;39;1.95227;31.9315;76.8
205.5720635;40;2.08649;30.7335;75.1
207.6585488;41;2.25565;28.7565;75.5
209.914195;42;1.96789;26.5999;64.3
211.8820862;43;1.7415;30.4895;71.9
213.6235828;44;1.78281;34.4531;75.3
215.4063946;45;2.15297;33.6547;75
217.5593651;46;1.92145;27.8685;75
219.4808163;47;1.92726;31.2264;80.6
221.4080726;48;1.8634;31.1323;83.1
223.2714739;49;1.75891;32.1992;82.5
225.0303855;50;1.67764;34.112;89
226.7080272;51;1.80535;35.7645;77.9
228.5133787;52;1.75311;33.2345;72.3
230.2664853;53;1.79955;34.225;76.1
232.0660317;54;1.60798;33.3417;74.6
233.6740136;55;1.81696;37.3139;75.4
235.4909751;56;1.68345;33.0222;79
237.1744218;57;1.77633;35.6412;78.3
238.9507483;58;1.84599;33.7776;77.4
240.7967347;59;1.74342;32.5029;81.1
242.5401587;60;1.87308;34.415;79.2
244.4132426;61;1.90404;32.0327;81.6
246.3172789;62;1.90984;31.512;81
248.2271202;63;1.94467;31.4162;81.3
250.1717914;64;2.00272;30.8535;81.7
252.1745125;65;2.38585;29.9592;78.5
254.5603628;66;2.0134;25.1483;82.2
256.5737642;67;1.85272;29.8003;78.1
258.4264853;68;1.81696;32.3848;78
260.2434467;69;2.05497;33.0222;76.9
262.2984127;70;1.89823;29.1976;83
264.196644;71;1.84599;31.6084;75.8
266.0426304;72;1.75311;32.5029;79.4
267.795737;73;1.93887;34.225;70.6
269.7346032;74;2.36263;30.9459;64.9
272.0972336;75;2.27556;25.3954;64.1
274.3727891;76;2.31039;26.3672;70.2
276.6831746;77;2.42068;25.9697;76.7
279.1038549;78;2.26975;24.7864;72.8
281.3736054;79;2.2117;26.4346;76.3
283.5853061;80;2.17687;27.1284;74.2
285.7621769;81;2.25814;27.5625;77.2
288.0203175;82;2.38585;26.5705;75
290.4061678;83;2.47873;25.1483;66.5
292.884898;84;2.46712;24.2059;66.7
295.3520181;85;2.35683;24.3199;67.5
297.7088435;86;2.28717;25.458;72.3
299.9960091;87;2.11091;26.2333;66
302.1069161;88;2.05707;28.4238;75.4
304.1639909;89;2.04916;29.1676;74.5
306.2131519;90;2.07814;29.2803;78.7
308.2912925;91;2.17111;28.872;79.1
310.4624036;92;2.37424;27.6356;85.2
312.836644;93;2.47873;25.2712;76.3
315.3153741;94;2.49034;24.2059;60.3
317.8057143;95;2.29878;24.0931;69.1
320.1044898;96;2.48454;26.1009;67.3
322.5890249;97;2.04916;24.1494;71.3
324.6381859;98;2.61224;29.2803;68.4
327.2504308;99;2.63546;22.9688;72.8
329.8858957;100;2.46621;22.7664;67.7
332.3521088;101;2.21261;24.3288;74.4
334.5647166;102;2.39746;27.1173;74.4
336.9621769;103;2.09794;25.0265;78.1
339.0601134;104;2.26308;28.5995;80.8
341.3231973;105;2.26247;26.5125;80.2
343.5856689;106;2.30458;26.5197;80.4
345.8902494;107;2.31039;26.0351;81.2
348.2006349;108;1.94467;25.9697;73.4
350.1453061;109;2.04916;30.8535;71.2
352.1944671;110;2.2117;29.2803;64
354.4061678;111;2.38005;27.1284;65.4
356.7862132;112;2.35683;25.2096;61.4
359.1430385;113;2.15365;25.458;66.1
361.2966893;114;2.2059;27.8597;73.2
363.502585;115;2.22912;27.1998;65.3
365.7317007;116;2.15946;26.9165;67.3
367.8911565;117;2.21751;27.7848;64.1
370.1086621;118;1.81116;27.0574;59.4
371.9198186;119;2.16526;33.128;58
374.0850794;120;2.13043;27.7103;62.7
376.2155102;121;1.9151;28.1633;67.4
378.1306122;122;1.92605;31.3299;69.6
380.0566667;123;1.94642;31.1518;72.1
382.0030839;124;1.86921;30.8259;78.8
383.8722902;125;1.65728;32.0992;79.6
385.5295692;126;1.76299;36.2039;78.5
387.2925624;127;1.87766;34.033;77.4
389.1702268;128;1.81898;31.9546;82.9
390.9892063;129;1.7768;32.9855;76.1
392.7660091;130;1.81649;33.7685;75.1
394.5824943;131;1.89823;33.0308;73.9
396.4807256;132;1.84735;31.6084;71.9
398.3280726;133;1.90268;32.479;72.1
400.2307483;134;1.86921;31.5345;73.1
402.0999546;135;1.94467;32.0992;76.4
404.0446259;136;1.99111;30.8535;83.4
406.035737;137;1.95048;30.1339;76.3
407.9862132;138;1.91565;30.7617;75.6
409.9018594;139;1.87043;31.321;80.3
411.7722902;140;1.77043;32.0782;73.8
413.5427211;141;1.79261;33.8901;64.4
415.3353288;142;1.81116;33.4708;72.3
417.1464853;143;1.60798;33.128;68.5
418.7544671;144;1.99692;37.3139;69.1
420.7513832;145;1.93204;30.0463;78.6
422.683424;146;2.10243;31.0552;78.2
424.7858503;147;1.84018;28.5385;66.9
426.6260317;148;1.87501;32.6055;71.9
428.5010431;149;1.88082;31.9998;75.8
430.3818594;150;1.78213;31.901;74.4
432.1639909;151;2.25234;33.6675;79.2
434.4163265;152;2.18268;26.639;72.2
436.5990023;153;1.9795;27.4892;69.2
438.5785034;154;1.73569;30.3107;69.3
