Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.718367347;1.1;0.530612;0;82.2
1.248979592;1.2;0.506122;113.077;72.1
1.755102041;1.3;0.53873;118.548;77.1
2.2938322;2.1;0.555374;111.373;76
2.849206349;2.2;0.522222;108.035;77.9
3.371428571;2.3;0.555102;114.894;74.3
3.926530612;3.1;0.497959;108.088;74.8
4.424489796;3.2;0.506122;120.492;73.6
4.930612245;3.3;0.587755;118.548;72.1
5.518367347;4.1;0.489796;102.083;75.1
6.008163265;4.2;0.587755;122.5;73.4
6.595918367;4.3;0.560023;102.083;70.6
7.155941043;5.1;0.550181;107.139;70.3
7.706122449;5.2;0.563265;109.055;74.9
8.269387755;5.3;0.555102;106.522;78.6
8.824489796;6.1;0.546939;108.088;76.1
9.371428571;6.2;0.538776;109.701;75.4
9.910204082;6.3;0.538776;111.364;76.1
10.44897959;7.1;0.497959;111.364;74.3
10.94693878;7.2;0.555102;120.492;79.2
11.50204082;7.3;0.514286;108.088;79.4
12.01632653;8.1;0.555102;116.667;77.4
12.57142857;8.2;0.514286;108.088;79.3
13.08571429;8.3;0.604082;116.667;80.4
13.68979592;9.1;0.555102;99.3243;82.7
14.24489796;9.2;0.514286;108.088;76.1
14.75918367;9.3;0.530612;116.667;75.6
15.28979592;10.1;0.538776;113.077;75.6
15.82857143;10.2;0.571429;111.364;77.1
16.4;10.3;0.489796;105;77.4
16.88979592;11.1;0.644898;122.5;80.1
17.53469388;11.2;0.522449;93.038;78
18.05714286;11.3;0.506122;114.844;78.6
18.56326531;12.1;0.483787;118.548;78.3
19.04705215;12.2;0.636916;124.022;78.1
19.68396825;12.3;0.503787;94.2039;75.1
20.1877551;13.1;0.590204;119.098;75.1
20.77795918;13.2;0.601633;101.66;71.5
21.37959184;13.3;0.571429;99.7286;70.8
21.95102041;14.1;0.546939;105;71.7
22.49795918;14.2;0.556122;109.701;67.7
23.05408163;14.3;0.578571;107.89;67.3
23.63265306;15.1;0.532245;103.704;65.9
24.16489796;15.2;0.667755;112.73;68.8
24.83265306;15.3;0.563265;89.8533;68.5
25.39591837;16.1;0.653061;106.522;74
26.04897959;16.2;0.661224;91.875;69
26.71020408;16.3;0.530612;90.7407;70.8
27.24081633;17.1;0.530612;113.077;66.9
27.77142857;17.2;0.571429;113.077;78.9
28.34285714;17.3;0.555102;105;72.3
28.89795918;18.1;0.555102;108.088;67.7
29.45306122;18.2;0.571429;108.088;73.1
30.0244898;18.3;0.595918;105;68.8
30.62040816;19.1;0.473469;100.685;66
31.09387755;19.2;0.604082;126.724;73.5
31.69795918;19.3;0.702041;99.3243;66.7
32.4;20.1;0.522449;85.4651;65.4
32.92244898;20.2;0.653061;114.844;66.4
33.5755102;20.3;0.595918;91.875;62.4
34.17142857;21.1;0.514286;100.685;56.3
34.68571429;21.2;0.589841;116.667;56.5
35.27555556;21.3;0.544853;101.722;53.2
35.82040816;22.1;0.587755;110.122;54.6
36.40816327;22.2;0.514286;102.083;70.8
36.92244898;22.3;0.555102;116.667;67.9
37.47755102;23.1;0.506122;108.088;66.1
37.98367347;23.2;0.587755;118.548;67.3
38.57142857;23.3;0.571429;102.083;64.4
39.14285714;24.1;0.653061;105;65
39.79591837;24.2;0.604082;91.875;68.5
40.4;24.3;0.702041;99.3243;69.2
41.10204082;25.1;0.546939;85.4651;69.1
41.64897959;25.2;0.499546;109.701;68.1
42.14852608;25.3;0.586168;120.109;72.2
42.73469388;26.1;0.563265;102.36;59.6
43.29795918;26.2;0.562449;106.522;70.4
43.86040816;26.3;0.538027;106.676;64.3
44.39843537;27.1;0.524014;111.519;64.2
44.92244898;27.2;0.555102;114.501;68.4
45.47755102;27.3;0.521927;108.088;68.2
45.99947846;28.1;0.531315;114.959;62.8
46.53079365;28.2;0.557234;112.927;76.3
47.08802721;28.3;0.609932;107.675;73.6
47.69795918;29.1;0.522449;98.3716;64.6
48.22040816;29.2;0.522449;114.844;67.7
48.74285714;29.3;0.511383;114.844;66
