Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.576;1.1;0.490667;0;76.3
1.066666666;1.2;0.501333;122.283;76.8
1.568;1.3;0.428042;119.681;72.9
1.996041666;1.4;0.414625;140.173;70.2
2.410666666;2.1;0.437333;144.709;71.6
2.848;2.2;0.48;137.195;75.3
3.328;2.3;0.417583;125;70.9
3.745583333;2.4;0.425083;143.684;70.4
4.170666666;3.1;0.437333;141.149;71.6
4.608;3.2;0.490667;137.195;78.2
5.098666666;3.3;0.437333;122.283;74.6
5.536;3.4;0.490667;137.195;74.4
6.026666666;4.1;0.448;122.283;67.8
6.474666666;4.2;0.416;133.929;70
6.890666666;4.3;0.426667;144.231;71.1
7.317333333;4.4;0.426667;140.625;65.8
7.744;5.1;0.48776;140.625;78.4
8.231760416;5.2;0.470771;123.011;80
8.70253125;5.3;0.435604;127.451;72.8
9.138135416;5.4;0.419198;137.74;70
9.557333333;6.1;0.426667;143.13;71.4
9.984;6.2;0.490667;140.625;70.6
10.47466667;6.3;0.426667;122.283;71
10.90133333;6.4;0.405333;140.625;71.2
11.30666667;7.1;0.448;148.026;71.2
11.75466667;7.2;0.474073;133.929;73.4
12.22873958;7.3;0.432594;126.563;71
12.66133333;7.4;0.469333;138.698;72.9
13.13066667;8.1;0.458667;127.841;69.1
13.58933333;8.2;0.437333;130.814;68.8
14.02666667;8.3;0.405333;137.195;72.2
14.432;8.4;0.431552;148.026;76.6
14.86355208;9.1;0.475115;139.033;80.4
15.33866667;9.2;0.447104;126.285;74.4
15.78577083;9.3;0.427563;134.197;72
16.21333333;9.4;0.426667;140.33;70.6
16.64;10.1;0.426667;140.625;73.2
17.06666667;10.2;0.416;140.625;72.1
17.48266667;10.3;0.394667;144.231;70.4
17.87733333;10.4;0.416;152.027;71.6
18.29333333;11.1;0.416;144.231;73.6
18.70933333;11.2;0.46299;144.231;70.5
19.17232292;11.3;0.40101;129.593;70.3
19.57333333;11.4;0.448;149.622;72.8
20.02133333;12.1;0.426667;133.929;67.6
20.448;12.2;0.409094;140.625;78.7
20.85709375;12.3;0.41224;146.666;71.8
21.26933333;12.4;0.416;145.546;77.1
21.68533333;13.1;0.426667;144.231;73.5
22.112;13.2;0.469333;140.625;78.4
22.58133333;13.3;0.437333;127.841;68.7
23.01866667;13.4;0.458667;137.195;81.2
23.47733333;14.1;0.426667;130.814;75.7
23.904;14.2;0.448;140.625;79.7
24.352;14.3;0.420448;133.929;72.1
24.77244792;14.4;0.42351;142.705;76.2
25.19595833;15.1;0.436042;141.673;74.7
25.632;15.2;0.435625;137.602;75.1
26.067625;15.3;0.449708;137.733;72
26.51733333;15.4;0.437333;133.42;74.7
26.95466667;16.1;0.437948;137.195;74.3
27.39261458;16.2;0.447385;137.003;81.5
27.84;16.3;0.405625;134.113;79.1
28.245625;16.4;0.426375;147.92;79
28.672;17.1;0.420656;140.721;78.2
29.09265625;17.2;0.45401;142.634;83.2
29.54666667;17.3;0.405333;132.156;80.5
29.952;17.4;0.394667;148.026;78.1
30.34666667;18.1;0.437333;152.027;78.6
30.784;18.2;0.416;137.195;81.1
31.2;18.3;0.458667;144.231;81.6
31.65866667;18.4;0.405333;130.814;83.3
32.064;19.1;0.437333;148.026;76.6
32.50133333;19.2;0.448;137.195;78.2
32.94933333;19.3;0.426667;133.929;78
33.376;19.4;0.437333;140.625;78.1
33.81333333;20.1;0.46301;137.195;75.1
34.27634375;20.2;0.452312;129.587;73.2
34.72865625;20.3;0.45001;132.652;73.6
35.17866667;20.4;0.394667;133.33;73.8
35.57333333;21.1;0.416;152.027;75.1
35.98933333;21.2;0.48;144.231;76
36.46933333;21.3;0.405333;125;74.5
36.87466667;21.4;0.426667;148.026;77.2
37.30133333;22.1;0.448;140.625;76.9
37.74933333;22.2;0.455156;133.929;76.5
38.20448958;22.3;0.421479;131.823;77.6
38.62596875;22.4;0.386187;142.356;79.2
39.01215625;23.1;0.497177;155.365;80.2
39.50933333;23.2;0.424896;120.681;76
39.93422917;23.3;0.428438;141.211;78.1
40.36266667;23.4;0.437333;140.044;78.8
40.8;24.1;0.426667;137.195;77.4
41.22666667;24.2;0.405333;140.625;81.6
41.632;24.3;0.448;148.026;80.6
42.08;24.4;0.448;133.929;83.6
42.528;25.1;0.458667;133.929;79.1
42.98666667;25.2;0.576;130.814;83.4
43.56266667;25.3;0.725333;104.167;82.7
44.288;25.4;0.458667;82.7206;75.3
44.74666667;26.1;0.512;130.814;73.5
45.25866667;26.2;0.394667;117.188;76.9
45.65333333;26.3;0.501333;152.027;80.8
46.15466667;26.4;0.533333;119.681;82.2
46.688;27.1;0.501333;112.5;76.7
47.18933333;27.2;0.426667;119.681;79.3
47.616;27.3;0.437333;140.625;81.7
48.05333333;27.4;0.512;137.195;84.5
48.56533333;28.1;0.426667;117.188;80.5
48.992;28.2;0.469333;140.625;81.5
49.46133333;28.3;0.475969;127.841;77.7
49.93730208;28.4;0.484031;126.059;82.4
50.42133333;29.1;0.544;123.959;81.3
50.96533333;29.2;0.45099;110.294;85.1
51.41632292;29.3;0.513854;133.041;81.1
51.93017708;29.4;0.460083;116.765;79.1
52.39026042;30.1;0.452406;130.411;76
52.84266667;30.2;0.442844;132.624;78.1
53.28551042;30.3;0.430344;135.488;81
53.71585417;30.4;0.577479;139.423;84
54.29333333;31.1;0.501333;103.9;83.6
54.79466667;31.2;0.48;119.681;78.7
55.27466667;31.3;0.46049;125;77.8
55.73515625;31.4;0.42274;130.296;80.7
56.15789583;32.1;0.439438;141.931;82.8
56.59733333;32.2;0.458667;136.538;76
57.056;32.3;0.475792;130.814;77
57.53179167;32.4;0.409542;126.106;80.4
57.94133333;33.1;0.468375;146.505;81.1
58.40970833;33.2;0.447635;128.102;76.3
58.85734375;33.3;0.417323;134.038;79.4
59.27466667;33.4;0.458667;143.774;77.7
59.73333333;34.1;0.448;130.814;80.7
60.18133333;34.2;0.458667;133.929;80.5
60.64;34.3;0.512;130.814;78.5
61.152;34.4;0.64;117.188;83.6
61.792;35.1;0.508687;93.75;83.9
62.3006875;35.2;0.461979;117.951;78
62.76266667;35.3;0.450323;129.876;73.5
63.21298958;35.4;0.43501;133.238;78.4
63.648;36.1;0.448;137.928;83.2
64.096;36.2;0.48;133.929;80.6
64.576;36.3;0.416;125;74.9
64.992;36.4;0.437333;144.231;79.4
