Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
2.847346939;0.3;0.560952;0;61.6
3.40829932;1.1;0.457823;106.961;68.2
3.866122449;1.2;0.496327;131.055;65.3
4.36244898;1.3;0.584853;120.888;68.1
4.947301587;2.1;0.51229;102.59;66.6
5.459591837;2.2;0.505578;117.121;64.7
5.965170068;2.3;0.444989;118.676;68.4
6.41015873;3.1;0.507937;134.835;74.1
6.918095238;3.2;0.497778;118.125;67.9
7.415873016;3.3;0.50322;120.536;69.4
7.919092971;4.1;0.532971;119.232;70.2
8.452063492;4.2;0.457143;112.577;62.7
8.909206349;4.3;0.459796;131.25;69.7
9.369002268;5.1;0.505283;130.493;71.9
9.874285714;5.2;0.474558;118.745;68.9
10.34884354;5.3;0.470204;126.433;71.6
10.81904762;6.1;0.467302;127.604;75.8
11.28634921;6.2;0.493878;128.397;70.3
11.78022676;6.3;0.491519;121.488;74.4
12.27174603;7.1;0.446984;122.07;76.7
12.71873016;7.2;0.47746;134.233;76.3
13.19619048;7.3;0.457143;125.665;73.3
13.65333333;8.1;0.457143;131.25;77.8
14.11047619;8.2;0.47746;131.25;75.7
14.58793651;8.3;0.471383;125.665;76.8
15.05931973;9.1;0.453061;127.285;76.7
15.51238095;9.2;0.467302;132.432;72.2
15.97968254;9.3;0.525941;128.397;76.6
16.50562358;10.1;0.700363;114.081;75.3
17.2059864;10.2;0.388934;85.6699;65.2
17.59492064;10.3;0.467302;154.268;67.3
18.06222222;11.1;0.457143;128.397;71.2
18.51936508;11.2;0.478186;131.25;70
18.99755102;11.3;0.52898;125.474;71.5
19.52653061;12.1;0.509388;113.426;74.9
20.03591837;12.2;0.470204;117.788;67.7
20.50612245;12.3;0.496327;127.604;75.3
21.00244898;13.1;0.626939;120.888;81.7
21.62938776;13.2;0.522449;95.7031;74
22.15183674;13.3;0.548571;114.844;74.2
22.70040816;14.1;0.687891;109.375;75.4
23.38829932;14.2;0.705306;87.2231;66.7
24.09360544;14.3;0.548571;85.0694;68.8
24.64217687;15.1;0.450159;109.375;76.3
25.0923356;15.2;0.472834;133.286;70.2
25.56517007;15.3;0.548571;126.894;72.9
26.1137415;16.1;0.478912;109.375;76.1
26.59265306;16.2;0.505034;125.284;70.6
27.09768708;16.3;0.478912;118.804;69.7
27.57659864;17.1;0.487619;125.284;70.3
28.06421769;17.2;0.478912;123.047;68.4
28.54312925;17.3;0.496327;125.284;70.5
29.03945578;18.1;0.483129;120.888;71.7
29.52258503;18.2;0.465986;124.19;66.6
29.98857143;18.3;0.444082;128.759;72.2
30.43265306;19.1;0.522449;135.11;72.8
30.95510204;19.2;0.470204;114.844;72.7
31.42530612;19.3;0.496327;127.604;72.1
31.92163265;20.1;0.466667;120.888;75.1
32.38829932;20.2;0.467211;128.571;70.5
32.8555102;20.3;0.450612;128.422;76.6
33.30612245;21.1;0.497914;133.152;83.6
33.80403628;21.2;0.428912;120.503;73.7
34.23294785;21.3;0.478957;139.889;75.1
34.71190476;22.1;0.473968;125.272;79.8
35.18587302;22.2;0.47127;126.591;74
35.65714286;22.3;0.452789;127.316;80.3
36.10993197;23.1;0.444082;132.512;82.3
36.55401361;23.2;0.479161;135.11;77.3
37.0331746;23.3;0.5222;125.219;76.6
37.55537415;24.1;0.557279;114.899;74.6
38.11265306;24.2;0.496327;107.666;66.3
38.60897959;24.3;0.496327;120.888;69.2
39.10530612;25.1;0.471565;120.888;73.7
39.57687075;25.2;0.463991;127.236;67
40.04086168;25.3;0.512064;129.313;68.3
40.55292517;26.1;0.546395;117.173;69.7
41.09931973;26.2;0.522449;109.811;64.9
41.62176871;26.3;0.481088;114.844;77.4
42.10285714;27.1;0.572517;124.717;75.7
42.67537415;27.2;0.505034;104.8;72.5
