Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.162539682;1.1;0.638549;0;73.9
0.801088435;1.2;0.568889;93.9631;83
1.369977324;1.3;0.522449;105.469;74.6
1.892426303;1.4;0.406349;114.844;72.4
2.29877551;2.1;0.476009;147.656;71.3
2.77478458;2.2;0.441179;126.048;76.8
3.215963718;2.3;0.499229;135.999;67.2
3.715192743;2.4;0.406349;120.185;71.5
4.12154195;3.1;0.441179;147.656;70.8
4.562721088;3.2;0.464399;135.999;76.2
5.027120181;3.3;0.534059;129.199;72.3
5.561179138;3.4;0.477982;112.347;80
6.039160997;4.1;0.474036;125.528;73
6.513197278;4.2;0.418118;126.573;72.2
6.931315192;4.3;0.44102;143.5;71.1
7.3723356;4.4;0.42873;136.048;71.6
7.801065759;5.1;0.485624;139.948;75.5
8.286689342;5.2;0.548503;123.552;74.7
8.835192743;5.3;0.456531;109.389;70.6
9.291723356;5.4;0.446848;131.426;71.1
9.738571428;6.1;0.460544;134.274;71.8
10.19911565;6.2;0.551723;130.281;70.5
10.750839;6.3;0.417959;108.75;70.8
11.16879819;6.4;0.464399;143.555;70.4
11.63319728;7.1;0.417959;129.199;71.7
12.05115646;7.2;0.502018;143.555;74.5
12.5531746;7.3;0.482789;119.518;71.4
13.03596372;7.4;0.468458;124.278;72.3
13.50442177;8.1;0.462381;128.08;67.7
13.96680272;8.2;0.441179;129.763;69.9
14.40798186;8.3;0.441179;135.999;72.7
14.849161;8.4;0.441179;135.999;76.6
15.29034014;9.1;0.534059;135.999;81.4
15.82439909;9.2;0.534059;112.347;79.8
16.35845805;9.3;0.441179;112.347;77.7
16.79963719;9.4;0.499229;135.999;73.4
17.29886621;10.1;0.464399;120.185;77.6
17.76326531;10.2;0.452789;129.199;77.1
18.21605442;10.3;0.469048;132.512;75.4
18.68510204;10.4;0.459751;127.919;76.7
19.14485261;11.1;0.469116;130.506;78.1
19.61396825;11.2;0.459683;127.9;76.8
20.07365079;11.3;0.510839;130.525;75.8
20.5844898;11.4;0.452789;117.454;74.5
21.03727891;12.1;0.462358;132.512;75.1
21.49963719;12.2;0.435896;129.77;73.5
21.93553288;12.3;0.460113;137.648;77.2
