Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.326530612;1.1;1.16735;0;78.5
1.493877551;1.2;0.897778;51.3986;73.2
2.391655328;2.1;0.938957;66.8317;74.5
3.330612244;2.2;0.82449;63.9007;73.2
4.15510204;3.1;0.897959;72.7723;75.4
5.053061224;3.2;0.938776;66.8182;69.5
5.991836734;4.1;0.889796;63.913;69.8
6.881632653;4.2;0.832653;67.4312;75.1
7.714285714;5.1;0.995918;72.0588;81.2
8.710204081;5.2;0.808163;60.2459;69.3
9.518367346;6.1;0.882358;74.2424;68.8
10.40072562;6.2;0.821905;67.9996;67.4
11.22263039;7.1;0.843651;73.0012;71.3
12.06628118;7.2;0.839841;71.1195;71.7
12.90612245;8.1;0.841519;71.4421;72.4
13.74764172;8.2;0.799297;71.2996;68.5
14.54693878;9.1;0.964535;75.066;76.9
15.51147392;9.2;0.82322;62.2061;77.9
16.33469388;10.1;0.906122;72.8845;78.1
17.24081633;10.2;0.873469;66.2162;75.2
18.11428571;11.1;0.856417;68.6916;77.5
18.97070295;11.2;0.874195;70.0593;73.1
19.84489796;12.1;0.873469;68.6346;70.5
20.71836735;12.2;0.865306;68.6916;76.6
21.58367347;13.1;0.918367;69.3396;73.2
22.50204082;13.2;0.942857;65.3333;75
23.44489796;14.1;0.84898;63.6364;73
24.29387755;14.2;0.8;70.6731;73
25.09387755;15.1;0.906122;75;75.9
26;15.2;0.882903;66.2162;78.6
26.88290249;16.1;0.945669;67.9577;82.9
27.82857143;16.2;0.889796;63.4472;79.6
28.71836735;17.1;0.857143;67.4312;78.4
29.5755102;17.2;0.914286;70;73.9
30.48979592;18.1;0.881293;65.625;77.9
31.37108844;18.2;0.865646;68.0818;74.4
32.23673469;19.1;0.917664;69.3124;74.5
33.15439909;19.2;0.837438;65.3834;76.9
33.99183673;20.1;0.912404;71.6471;72.2
34.90424036;20.2;0.819932;65.7604;71.1
35.72417234;21.1;0.863583;73.1768;74.1
36.5877551;21.2;0.840816;69.478;78.3
37.42857143;22.1;0.82449;71.3592;72.9
38.25306122;22.2;0.808163;72.7723;78.7
39.06122449;23.1;0.857143;74.2424;77
39.91836735;23.2;0.889388;70;79.5
40.8077551;24.1;0.841224;67.4621;75.4
41.64897959;24.2;0.906122;71.3246;78.8
42.55510204;25.1;1.04134;66.2162;77.4
43.59643991;25.2;1.13825;57.6182;82.9
44.73469388;26.1;0.955102;52.7123;72.8
45.68979592;26.2;0.922449;62.8205;80.3
46.6122449;27.1;0.897959;65.0443;77.7
47.51020408;27.2;0.840816;66.8182;80.1
48.35102041;28.1;0.914286;71.3592;75.8
49.26530612;28.2;0.935079;65.625;74.9
50.20038549;29.1;0.917982;64.1657;75.8
51.11836735;29.2;0.950023;65.3608;75.9
52.06839002;30.1;0.842698;63.1564;71.3
52.91108844;30.2;0.93381;71.1999;79.1
53.84489796;31.1;1.03673;64.2529;79.9
54.88163265;31.2;0.8;57.874;79.3
