Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.587755102;1.1;0.587755;0;48.1
1.722448979;1.2;0.546939;102.083;66
2.947188208;2.1;0.653061;109.701;62.5
4.212244897;2.2;0.571678;91.875;63.6
5.306122448;3.1;0.644649;104.954;65.6
6.486621315;3.2;0.620408;93.074;64.5
7.681632653;4.1;0.587755;96.7105;64.1
8.873469387;4.2;0.506122;102.083;66.6
10.14160998;5.1;0.612245;118.548;67.8
11.25390023;5.2;0.568254;98;70.8
12.46519274;6.1;0.61542;105.587;70.1
13.62646259;6.2;0.579592;97.4945;67.8
14.72653061;7.1;0.579592;103.521;70.1
15.98367347;7.2;0.612245;103.521;67.3
17.19351474;8.1;0.653061;98;60.5
18.52244898;8.2;0.615079;91.875;54.3
19.73061224;9.1;0.576757;97.5484;53.7
20.95514739;9.2;0.535533;104.03;59.7
22.17959184;10.1;0.599161;112.038;59.1
23.3315873;10.2;0.612132;100.14;61.8
24.50612245;11.1;0.587868;98.0182;59
25.72244898;11.2;0.573401;102.064;63.7
26.72653061;12.1;0.585782;104.639;64.2
27.91199546;12.2;0.514286;102.427;62.5
29.13469388;13.1;0.636735;116.667;62
30.22092971;13.2;0.620408;94.2308;69
31.37630385;14.1;0.579592;96.7105;71.2
32.41786848;14.2;0.630249;103.521;72.1
33.49387755;15.1;0.651383;95.2004;71.1
34.54693878;15.2;0.677551;92.1117;72.8
35.66530612;16.1;0.577392;88.5542;69.9
36.75918367;16.2;0.630771;103.915;70.1
37.94553288;17.1;0.628571;95.1217;73.9
39.24058957;17.2;0.595964;95.4545;71.8
40.38138322;18.1;0.565488;100.677;74.5
41.55102041;18.2;0.658957;106.103;70.1
42.65306122;19.1;0.587755;91.053;66.9
43.7021542;19.2;0.56424;102.083;70.6
44.88979592;20.1;0.619433;106.338;59.3
45.95918367;20.2;0.555102;96.8628;55.4
47.14285714;21.1;0.579592;108.088;61.4
48.1877551;21.2;0.636735;103.521;64.9
49.36326531;22.1;0.514286;94.2308;69.4
50.47346939;22.2;0.489796;116.667;71.8
51.61632653;23.1;0.66839;122.5;69.8
52.70204082;23.2;0.517075;89.7679;71
53.79591837;24.1;0.652404;116.037;71.2
54.87346939;24.2;0.570295;91.9676;78.2
55.82857143;25.1;0.571429;105.209;72.4
56.91428571;25.2;0.514807;105;80.6
58.01632653;26.1;0.595397;116.548;78.3
59.11020408;26.2;0.559977;100.773;74.6
60.11505669;27.1;0.566553;107.147;75.8
61.09387755;27.2;0.475011;105.904;78.3
62.17959184;28.1;0.569887;126.313;78.8
63.16734694;28.2;0.506122;105.284;77.4
64.14693878;29.1;0.555102;118.548;74.3
65.08632653;29.2;0.497959;108.088;78.3
66.00680272;30.1;0.557415;120.492;75.9
66.95510204;30.2;0.560952;107.64;79.6
67.85306122;31.1;0.506122;106.961;77.5
68.7755102;31.2;0.587755;118.548;77.6
69.70612245;32.1;0.555102;102.083;76.7
70.68571429;32.2;0.631247;108.088;78.6
71.78267574;33.1;0.699365;95.0499;76.6
72.68571429;33.2;0.595692;85.7921;74
