Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
3.027301587;1;2.82481;0;50.9
5.852108844;2;2.5419;21.2404;67.3
8.394013605;3;2.53388;23.6043;64.8
10.92789116;4;2.93442;23.6791;69.9
13.86231293;5;2.5349;20.447;68.2
16.39721088;6;2.44578;23.6696;71.1
18.8429932;7;2.87347;24.532;78.1
21.71646259;8;2.77444;20.8807;62.6
24.49090703;9;2.49358;21.626;58.4
26.9844898;10;2.66449;24.0618;66.6
29.64897959;11;2.36844;22.5184;59.1
32.01741497;12;2.80381;25.3332;69.3
34.82122449;13;2.32844;21.3995;60.1
37.14965986;14;2.26041;25.7684;69
39.41006803;15;2.27265;26.5439;71.9
41.68272109;16;2.55129;26.4009;74.1
44.23401361;17;3.08245;23.5175;71.9
47.31646259;18;2.15946;19.465;69
49.47591837;19;2.15333;27.7848;68.4
51.6292517;20;2.69762;27.8638;60
54.32687075;21;2.37626;22.2418;68.9
56.70312925;22;2.28136;25.2498;78.1
58.9844898;23;2.25524;26.3001;70.3
61.23972789;24;2.179;26.6047;76.2
63.41873016;25;2.02671;27.5355;71.4
65.44544218;26;2.11592;29.6046;82.6
67.56136054;27;1.9766;28.3565;77.2
69.53795918;28;2.02884;30.3552;81.5
71.56680272;29;2.10721;29.5735;78.2
73.67401361;30;2.07238;28.4737;79.7
75.74639456;31;2.2117;28.9522;78.8
77.95809524;32;2.41197;27.1284;78.4
80.37006803;33;2.96054;24.8759;75.5
83.33061225;34;2.38585;20.2665;66.5
85.71646259;35;2.16565;25.1483;80.2
87.88210884;36;2.23163;27.7054;71.1
90.1137415;37;2.4468;26.8861;79
92.56054422;38;2.16971;24.5218;65.2
94.73024943;39;2.13179;27.6535;74
96.86204082;40;2.29878;28.1453;73.1
99.16081633;41;2.61224;26.1009;78.7
101.7730612;42;2.22041;22.9688;68.5
103.9934694;43;2.15946;27.0221;75.9
106.1529252;44;2.19429;27.7848;71.1
108.3472109;45;2.24653;27.3438;78.6
110.5937415;46;2.03755;26.7078;80.2
112.6312925;47;1.99401;29.4471;81.8
114.6253061;48;1.96807;30.0901;84.6
116.5933787;49;2.12444;30.4867;83.9
118.7178231;50;2.02884;28.2427;77.1
120.7466667;51;1.83703;29.5735;79.1
122.5836961;52;1.93331;32.6614;82.7
124.5170068;53;1.95048;31.0348;81.1
126.467483;54;1.85642;30.7617;79.2
