Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
1.149387755;1.1;1.99692;0;65.6
3.146303854;1.2;2.05497;30.0463;64.2
5.201269841;1.3;1.91565;29.1976;71.3
7.116916099;1.4;2.07819;31.321;66.6
9.19510204;2.1;1.92726;28.8713;79
11.12235828;2.2;2.13624;31.1323;68.7
13.2585941;2.3;2.12463;28.0868;66.1
15.38321995;2.4;1.91565;28.2403;51.6
17.29886621;3.1;2.13624;31.321;61.6
19.43510204;3.2;2.19429;28.0868;66.4
21.62938776;3.3;2.26395;27.3438;62.6
23.89333333;3.4;2.19429;26.5024;70.1
26.08761905;4.1;2.47293;27.3438;68.6
28.56054422;4.2;2.97215;24.2628;71.1
31.53269841;4.3;2.48454;20.1874;52.2
34.01723356;4.4;2.42649;24.1494;62.8
36.44371882;5.1;1.76472;24.7271;63.3
38.20843537;5.2;1.66023;33.9998;62.5
39.86866213;5.3;1.62163;36.1396;62.5
41.49029478;5.4;1.97746;36.9997;58.6
43.4677551;6.1;1.68345;30.3419;63.1
45.15120181;6.2;1.63701;35.6412;58
46.78820862;6.3;1.77633;36.6523;62.8
48.56453515;6.4;1.8576;33.7776;61.2
50.42213152;7.1;1.89243;32.2998;60
52.31455782;7.2;1.61379;31.7053;60.6
53.92834467;7.3;1.69506;37.1796;68.1
55.62340136;7.4;1.9737;35.397;70.4
57.59709751;8.1;1.69506;30.3998;69.3
59.2921542;8.2;1.75311;35.397;71.1
61.04526077;8.3;1.64862;34.225;62.5
62.69387755;8.4;1.49916;36.3941;68.8
64.19303855;9.1;1.7073;40.0224;66.6
65.90034014;9.2;1.73828;35.1432;69.3
67.63861678;9.3;1.45236;34.5169;61.6
69.09097506;9.4;1.57896;41.3121;65.6
70.66993197;10.1;1.45125;37.9998;65.1
72.12117914;10.2;1.45125;41.3438;68.1
73.5724263;10.3;1.41478;41.3438;69.5
74.98721088;10.4;1.44127;42.4093;64.4
76.42848073;11.1;1.38175;41.63;64
77.81022676;11.2;1.54397;43.4233;64.3
79.35419501;11.3;1.89243;38.8609;63.2
81.24662132;11.4;2.54259;31.7053;65.3
83.78920635;12.1;1.64862;23.598;60.9
85.43782313;12.2;1.44694;36.3941;61.4
86.8847619;12.3;1.36268;41.4669;61.5
88.24743764;12.4;1.38159;44.031;64.6
89.62902494;13.1;1.42803;43.4283;63.6
91.05705215;13.2;1.41642;42.016;62.7
92.47346939;13.3;1.2771;42.3604;65.4
93.75056689;13.4;1.55574;46.9815;67.9
95.30630385;14.1;1.46329;38.5669;67.3
96.76959184;14.2;1.48565;41.0035;66.2
98.2552381;14.3;1.26549;40.3865;71.8
99.52072562;14.4;1.55574;47.4126;68.3
101.0764626;15.1;1.65345;38.5669;71
102.7299093;15.2;1.43175;36.2878;66.1
104.1616553;15.3;1.37229;41.9069;67.1
105.5339456;15.4;1.928;43.7225;60.9
107.4619501;16.1;1.41642;31.1203;61.7
108.8783673;16.2;1.38159;42.3604;60.6
110.2599546;16.3;1.40481;43.4283;59.4
111.6647619;16.4;1.47447;42.7105;61.7
113.139229;17.1;1.43964;40.6927;60.4
114.5788662;17.2;1.2771;41.6772;62.6
115.8559637;17.3;1.40444;46.9815;62.6
117.2604082;17.4;1.4395;42.7215;63
118.6999093;18.1;1.5098;41.6811;61.7
120.2097052;18.2;1.47447;39.7405;59.5
121.6841723;18.3;1.49769;40.6927;59.9
123.1818594;18.4;1.49769;40.0618;59.1
124.6795465;19.1;1.63701;40.0618;57.9
126.3165533;19.2;1.34676;36.6523;57
127.6633107;19.3;1.3932;44.5515;48.6
129.0565079;19.4;1.35649;43.0664;62.1
130.4129932;20.1;1.20263;44.232;65.1
131.6156236;20.2;1.03109;49.8906;67.2
132.646712;20.3;1.17213;58.1909;67.7
133.8188435;20.4;0.996213;51.1888;67.4
134.8150567;21.1;1.06592;60.2281;68.4
135.8809751;21.2;0.984263;56.2895;64.9
136.8652381;21.3;0.991633;60.9593;70.1
137.8568707;21.4;1.08385;60.5063;67.4
138.9407256;22.1;1.12204;55.358;68.5
140.0627664;22.2;1.19583;53.474;69.6
141.2585941;22.3;1.28499;50.1745;68.2
142.5435828;22.4;1.04862;46.693;67.7
143.5921995;23.1;1.07011;57.2182;64.4
144.6623129;23.2;1.00807;56.0688;61
145.6703855;23.3;0.928798;59.5195;63.5
146.5991837;23.4;1.24227;64.5996;66.5
147.8414512;24.1;1.26401;48.2988;64.4
149.1054649;24.2;1.25535;47.4678;69.3
150.3608163;24.3;1.25005;47.7954;67.8
151.6108617;24.4;1.50152;47.9983;67.1
153.112381;25.1;1.05651;39.9595;70.4
154.1688889;25.2;1.07973;56.7909;72.5
