Onset;Bar.Semiquaver;Duration (s);Tempo (bpm);Intensity (dB)
85.43782313;15.7;0.684989;78.3026;64.8
86.12281179;15.8;0.917188;87.5927;61.4
87.04;16.1;0.905578;65.4173;63.6
87.94557823;16.2;0.626939;66.256;64
88.57251701;16.3;0.626939;95.7031;68.7
89.19945578;16.4;0.557279;95.7031;64.4
89.75673469;16.5;0.615329;107.666;68.1
90.37206349;16.6;0.626939;97.5088;65
90.99900227;16.7;0.696599;95.7031;67.7
91.69560091;16.8;0.824308;86.1328;66.3
92.5199093;17.1;0.766258;72.7883;68.2
93.2861678;17.2;0.708209;78.3026;64.2
93.99437642;17.3;0.580499;84.7208;71.4
94.57487528;17.4;0.603719;103.359;70.1
95.1785941;17.5;0.684989;99.384;65.6
95.86358277;17.6;0.835918;87.5927;68.1
96.69950113;17.7;0.835918;71.7773;62.5
97.5354195;17.8;0.592109;71.7773;66.1
98.12752834;18.1;0.743039;101.333;67.7
98.87056689;18.2;0.731429;80.7495;68.7
99.60199546;18.3;0.661769;82.0312;63.4
100.2637642;18.4;0.615329;90.6661;62.1
100.879093;18.5;0.638549;97.5088;63.4
101.5176417;18.6;0.661769;93.9631;61.6
102.1794104;18.7;0.754649;90.6661;57.5
102.934059;18.8;0.893968;79.5072;56.1
103.8280272;19.1;0.815147;67.1165;60.9
104.6431746;19.2;0.810249;73.6063;50.9
105.453424;19.3;0.80449;74.0513;59.1
106.2579138;19.4;0.80263;74.5814;44.8
107.0605442;19.5;0.819365;74.7542;39
107.8799093;19.6;1.09134;73.2274;33.2
108.9712472;19.7;0.873832;54.9784;63
109.8450794;19.8;1.05342;68.6631;75.1
110.8985034;20.1;1.10295;56.9571;51.6
112.0014512;20.2;0.867302;54.3997;61.9
112.8687528;20.3;1.07156;69.1801;57.2
113.9403175;20.4;1.18422;55.9929;62.4
115.1245351;20.5;0.719819;50.6664;60.7
115.8443537;20.6;1.17261;83.3543;63
117.0169615;20.7;1.17184;51.168;56
118.1887982;20.8;0.66254;51.2017;58.8
118.8513379;21.1;0.650159;90.5606;59.5
119.5014966;21.2;0.452789;92.2852;69.9
119.9542857;21.3;0.603719;132.512;72
120.5580045;21.4;0.534059;99.384;74.4
121.0920635;21.5;0.534059;112.347;78.6
121.6261224;21.6;0.510839;112.347;81.1
122.1369615;21.7;0.593673;117.454;77.1
122.7306349;21.8;0.796463;101.066;80.4
123.5270975;22.1;0.5139;75.3331;75.8
124.0409977;22.2;0.650159;116.754;78.7
124.6911565;22.3;0.557279;92.2852;75.5
125.2484354;22.4;0.918503;107.666;80.2
126.1669388;22.5;0.497914;65.3237;74.3
126.6648526;22.6;0.824308;120.503;79.3
127.489161;22.7;0.749796;72.7883;80
128.2389569;22.8;0.5661;80.0218;75.2
128.8050567;23.1;0.518481;105.988;70.2
129.3235374;23.2;0.557551;115.723;75
129.8810884;23.3;0.545397;107.613;74.5
130.4264853;23.4;0.580499;110.012;77.3
131.0069841;23.5;0.60288;103.359;76.1
131.6098639;23.6;0.559841;99.5223;76.5
132.1697052;23.7;0.500431;107.173;79
132.6701361;23.8;0.647234;119.897;84
133.3173696;24.1;0.603719;92.7022;77.4
133.9210884;24.2;0.603719;99.384;80.7
134.5248073;24.3;0.684989;99.384;78.7
135.2097959;24.4;0.730453;87.5927;85.1
135.9402494;24.5;0.535034;82.1407;80.8
136.4752834;24.6;0.632676;112.142;83.8
137.1079592;24.7;0.969501;94.8353;79.3
138.0774603;24.8;0.638549;61.8875;76.5
138.7160091;25.1;0.510839;93.9631;80.1
139.2268481;25.2;0.626803;117.454;81.4
139.8536508;25.3;0.585805;95.7239;82.4
140.4394558;25.4;0.517279;102.423;75.8
140.9567347;25.5;0.487619;115.992;83.9
141.4443537;25.6;0.580499;123.047;86.3
142.0248526;25.7;0.673379;103.359;85.5
142.6982313;25.8;0.766258;89.1029;86.5
143.4644898;26.1;0.708209;78.3026;86.5
144.1726984;26.2;0.557279;84.7208;82.1
144.7299773;26.3;0.580499;107.666;85.3
145.3104762;26.4;0.592109;103.359;84.9
145.902585;26.5;0.673379;101.333;84
146.5759637;26.6;0.545669;89.1029;82
147.1216327;26.7;0.684989;109.957;83.2
147.8066213;26.8;0.79839;87.5927;81.4
148.6050113;27.1;0.594807;75.1512;69.5
149.1998186;27.2;0.615329;100.873;76.8
149.8151474;27.3;0.534059;97.5088;72.9
150.3492063;27.4;0.557279;112.347;82
150.9064853;27.5;0.580499;107.666;81.6
151.4869841;27.6;0.580499;103.359;84.4
152.067483;27.7;0.626939;103.359;85.2
152.6944218;27.8;0.859138;95.7031;85.4
153.5535601;28.1;0.633492;69.8374;85.9
154.1870522;28.2;0.515896;94.7131;79.7
154.7029478;28.3;0.592109;116.303;83.9
155.2950567;28.4;0.545669;101.333;74.2
155.8407256;28.5;0.617166;109.957;85.5
156.4578912;28.6;0.543832;97.2187;79.3
157.0017234;28.7;0.620363;110.328;85
157.6220862;28.8;0.633515;96.7176;82.9
158.2556009;29.1;0.696599;94.7097;84
158.9521995;29.2;0.557279;86.1328;81.7
159.5094785;29.3;0.615329;107.666;83.6
160.1248073;29.4;0.672789;97.5088;83.7
160.7975964;29.5;0.639138;89.181;78.5
161.4367347;29.6;0.638549;93.8764;79.6
162.0752834;29.7;0.702041;93.9631;81.6
162.7773243;29.8;0.784036;85.4651;79.9
163.5613605;30.1;0.626939;76.5271;82.9
164.1882993;30.2;0.702948;95.7031;79.9
164.8912472;30.3;0.62059;85.3548;79.6
165.5118367;30.4;0.777869;96.6823;76.8
166.2897052;30.5;0.568889;77.1339;79.2
166.8585941;30.6;0.801088;105.469;76.5
167.6596825;30.7;0.650159;74.8981;74.4
168.3098413;30.8;0.658707;92.2852;70.3
168.9685488;31.1;0.752721;91.0875;68.9
169.7212698;31.2;0.689977;79.7108;66
170.4112472;31.3;0.580499;86.9594;68.1
170.991746;31.4;0.708209;103.359;64.7
171.6999546;31.5;0.638549;84.7208;74.4
172.3385034;31.6;0.673379;93.9631;69.7
173.0118821;31.7;0.650159;89.1029;70.6
173.6620408;31.8;0.733401;92.2852;66
174.3954422;32.1;0.691655;81.8106;70.4
175.0870975;32.2;0.664739;86.7484;68
175.7518367;32.3;0.603719;90.261;63
176.3555556;32.4;0.789478;99.384;57.4
177.145034;32.5;0.634399;75.9995;63.9
177.7794331;32.6;0.693855;94.5777;59.4
178.473288;32.7;0.773152;86.4734;56.2
179.2464399;32.8;0.638549;77.6044;55.4
179.8849887;33.1;0.626939;93.9631;68.2
180.5119274;33.2;0.609796;95.7031;64.3
181.1217234;33.3;0.682948;98.3936;67.1
181.8046712;33.4;0.773832;87.8544;56.4
182.5785034;33.5;0.673379;77.5362;62.6
183.2518821;33.6;0.557279;89.1029;64.1
183.809161;33.7;0.603719;107.666;64.5
184.4128798;33.8;0.743039;99.384;59.6
185.1559184;34.1;0.766258;80.7495;64
185.9221769;34.2;0.557279;78.3026;62.9
186.4794558;34.3;0.603719;107.666;72.1
187.0831746;34.4;0.568889;99.384;60.7
187.6520635;34.5;0.650159;105.469;62.7
188.3022222;34.6;0.568889;92.2852;63.7
188.8711111;34.7;0.615329;105.469;61.8
189.4864399;34.8;0.777869;97.5088;59.6
190.2643084;35.1;0.777869;77.1339;62.4
191.0421769;35.2;0.626939;77.1339;55.5
191.6691156;35.3;0.568889;95.7031;67.4
192.2380045;35.4;0.638549;105.469;70.9
192.8765533;35.5;0.638549;93.9631;64.6
193.515102;35.6;0.650159;93.9631;61.2
194.1652608;35.7;0.615329;92.2852;70.6
194.7805896;35.8;0.777869;97.5088;66.6
195.558458;36.1;0.743039;77.1339;66.2
196.3014966;36.2;0.638549;80.7495;64.3
196.9400454;36.3;0.557279;93.9631;69.4
197.4973243;36.4;0.545669;107.666;73.6
198.0429932;36.5;0.696599;109.957;68.4
198.7395918;36.6;0.684989;86.1328;64.7
199.4245805;36.7;0.580499;87.5927;64.3
200.0050794;36.8;0.835918;103.359;63.4
200.8409977;37.1;0.940408;71.7773;62.8
201.7814059;37.2;0.603719;63.8021;60.4
202.3851247;37.3;0.603719;99.384;63.1
202.9888435;37.4;0.743039;99.384;69.5
203.7318821;37.5;0.766258;80.7495;67.5
204.4981406;37.6;0.650159;78.3026;66.8
205.1482993;37.7;0.568889;92.2852;73.7
205.7171882;37.8;0.650159;105.469;76.3
206.3673469;38.1;0.615329;92.2852;73.8
206.9826757;38.2;0.545669;97.5088;76
207.5283447;38.3;0.510839;109.957;77.7
208.0391837;38.4;0.642245;117.454;76.4
208.6814286;38.5;0.646463;93.4223;75.1
209.3278912;38.6;0.55229;92.8128;77.9
209.8801814;38.7;0.565147;108.639;83.1
210.4453288;38.8;0.610091;106.167;75.8
211.0554195;39.1;0.582857;98.346;77.2
211.6382766;39.2;0.441179;102.941;77.4
212.0794558;39.3;0.510839;135.999;81.6
212.5902948;39.4;0.545669;117.454;82.4
213.1359637;39.5;0.673379;109.957;82.7
213.8093424;39.6;0.534059;89.1029;81.8
214.3434014;39.7;0.441179;112.347;84.3
214.7845805;39.8;0.615329;135.999;81.6
215.3999093;40.1;0.592109;97.5088;85.4
215.9920181;40.2;0.557279;101.333;77.4
216.5492971;40.3;0.580499;107.666;73.4
217.1297959;40.4;0.522449;103.359;73.3
217.6522449;40.5;0.545669;114.844;83.8
218.1979138;40.6;0.568889;109.957;78.9
218.7668027;40.7;0.557279;105.469;73.7
219.3240816;40.8;0.580499;107.666;75.9
219.9045805;41.1;0.534059;103.359;88.3
220.4386395;41.2;0.534059;112.347;83.4
220.9726984;41.3;0.568889;112.347;79.8
221.5415873;41.4;0.522449;105.469;80
222.0640363;41.5;0.545669;114.844;80.8
222.6097052;41.6;0.568889;109.957;79.2
223.1785941;41.7;0.557279;105.469;79.2
223.735873;41.8;0.603719;107.666;78.8
224.3395918;42.1;0.626939;99.384;85.3
224.9665306;42.2;0.568889;95.7031;77.2
225.5354195;42.3;0.568889;105.469;75.1
226.1043084;42.4;0.580499;105.469;76.2
226.6848073;42.5;0.545669;103.359;76.9
227.2304762;42.6;0.603719;109.957;72.4
227.834195;42.7;0.615329;99.384;73.9
228.4495238;42.8;0.619864;97.5088;74.9
229.0693878;43.1;0.587574;96.7954;72.1
229.6569615;43.2;0.650159;102.115;70.5
230.3071202;43.3;0.684989;92.2852;69.4
230.9921088;43.4;0.766258;87.5927;71.7
231.7583673;43.5;0.568889;78.3026;66.3
232.3272562;43.6;0.684989;105.469;66.8
233.0122449;43.7;0.812698;87.5927;62.2
233.8249433;43.8;1.0449;73.8281;65.3
234.8698413;44.1;0.754649;57.4219;62.8
235.6244898;44.2;0.847528;79.5072;64.5
236.4720181;44.3;0.626939;70.7941;64.1
237.0989569;44.4;0.603719;95.7031;70.9
237.7026757;44.5;0.638549;99.384;74.4
238.3412245;44.6;0.568889;93.9631;69.3
238.9101134;44.7;0.592109;105.469;69.6
239.5022222;44.8;0.708209;101.333;65.2
240.2104308;45.1;0.661769;84.7208;74.6
240.8721995;45.2;0.568889;90.6661;67.9
241.4410884;45.3;0.615329;105.469;68.9
242.0564172;45.4;0.696599;97.5088;74
242.7530159;45.5;0.719819;86.1328;62.2
243.4728345;45.6;0.766258;83.3543;60.8
244.239093;45.7;0.638549;78.3026;65.5
244.8776417;45.8;0.731429;93.9631;68.2
245.6090703;46.1;0.592109;82.0312;63.2
246.2011791;46.2;0.661769;101.333;63.8
246.8629478;46.3;0.626939;90.6661;68.3
247.4898866;46.4;0.731429;95.7031;71.5
248.2213152;46.5;0.766258;82.0312;67.2
248.9875737;46.6;0.719819;78.3026;57.4
249.7073923;46.7;0.731429;83.3543;76.3
250.4388209;46.8;0.731429;82.0312;73.4
251.1702494;47.1;0.743039;82.0312;74.1
251.913288;47.2;0.696599;80.7495;71.5
252.6098866;47.3;0.859138;86.1328;70.3
253.4690249;47.4;0.819728;69.8374;68.3
254.2887528;47.5;0.689569;73.195;61.6
254.978322;47.6;0.731429;87.0108;65
255.7097506;47.7;0.859138;82.0312;65.2
256.5688889;47.8;1.05651;69.8374;65.6
257.6253968;48.1;0.789478;56.7909;62
258.4148753;48.2;0.580499;75.9995;69.3
258.9953741;48.3;0.580499;103.359;69.5
259.575873;48.4;0.696599;103.359;70.6
260.2724717;48.5;0.603719;86.1328;70.2
260.8761905;48.6;0.592109;99.384;69
261.4682993;48.7;0.650159;101.333;74
262.118458;48.8;0.801088;92.2852;66.3
262.9195465;49.1;0.835918;74.8981;65.1
263.7554649;49.2;0.600544;71.7773;69.2
264.3560091;49.3;0.572064;99.9094;70.8
264.9280726;49.4;0.557279;104.883;72.2
265.4853515;49.5;0.603719;107.666;75.3
266.0890703;49.6;0.710454;99.384;78.2
266.7995238;49.7;0.813991;84.4531;76.1
267.6135147;49.8;0.839615;73.7109;67.5
268.4531293;50.1;0.731111;71.4614;65.7
269.1842404;50.2;0.631633;82.0669;71.4
269.815873;50.3;0.615329;94.9919;71.9
270.4312018;50.4;0.580499;97.5088;76.4
271.0117007;50.5;0.638549;103.359;77.2
271.6502494;50.6;0.661769;93.9631;80.3
272.3120181;50.7;0.673379;90.6661;78.4
272.9853968;50.8;0.952018;89.1029;76.9
273.937415;51.1;0.789478;63.024;80.8
274.7268934;51.2;0.638549;75.9995;73.9
275.3654422;51.3;0.568889;93.9631;78.6
275.9343311;51.4;0.580499;105.469;80
276.5148299;51.5;0.603719;103.359;81.1
277.1185488;51.6;0.615329;99.384;83.1
277.7338776;51.7;0.684989;97.5088;81.3
278.4188662;51.8;0.626939;87.5927;84.4
279.045805;52.1;0.847528;95.7031;79.2
279.8933333;52.2;1.161;70.7941;75.3
281.0543311;52.3;0.940408;51.6797;74.4
281.9947392;52.4;0.650159;63.8021;72.7
282.644898;52.5;0.638549;92.2852;74.5
283.2834467;52.6;0.609138;93.9631;76.7
283.892585;52.7;0.714399;98.4998;75.7
284.6069841;52.8;0.975238;83.9867;77.4
285.5822222;53.1;1.18422;61.5234;71.7
286.7664399;53.2;1.05651;50.6664;66.9
287.8229478;53.3;0.870748;56.7909;66.6
288.6936961;53.4;0.824308;68.9062;62.7
289.5180045;53.5;0.940408;72.7883;64.9
290.4584127;53.6;0.835918;63.8021;70.8
291.2943311;53.7;0.731429;71.7773;72
292.0257596;53.8;0.684989;82.0312;71.8
292.7107483;54.1;0.708209;87.5927;71.4
293.4189569;54.2;0.777869;84.7208;68.1
294.1968254;54.3;0.743039;77.1339;70.8
294.9398639;54.4;0.766258;80.7495;70.4
295.7061224;54.5;0.818367;78.3026;71.8
296.5244898;54.6;0.63288;73.3167;68.7
297.1573696;54.7;0.790612;94.8047;69.3
297.9479819;54.8;0.799955;75.8905;64.3
298.7479365;55.1;0.580499;75.0042;70.1
299.3284354;55.2;0.743039;103.359;69.9
300.0714739;55.3;0.661769;80.7495;70.3
300.7332426;55.4;0.812698;90.6661;65
301.545941;55.5;0.667279;73.8281;64.3
302.21322;55.6;0.818798;89.9174;65.8
303.0320181;55.7;1.0449;73.2781;61.4
304.0769161;55.8;1.06812;57.4219;66.3
305.145034;56.1;0.940408;56.1736;62.9
306.0854422;56.2;0.661769;63.8021;67.1
306.7472109;56.3;0.703696;90.6661;71.5
307.450907;56.4;0.683333;85.2641;68.4
308.1342404;56.5;0.593129;87.8049;70.2
308.7273696;56.6;0.640386;101.158;70.7
309.3677551;56.7;0.730771;93.6936;69.4
310.0985261;56.8;0.851497;82.1051;62.6
310.9500227;57.1;0.812698;70.4642;66.7
311.7627211;57.2;0.761111;73.8281;69.2
312.5238322;57.3;0.736236;78.8321;70.4
313.260068;57.4;0.604059;81.4956;73.7
313.864127;57.5;0.765306;99.3281;70
314.6294331;57.6;0.705465;78.4;64
315.334898;57.7;0.881814;85.0503;70.7
316.216712;57.8;0.967869;68.0416;66.8
317.1845805;58.1;0.890091;61.9919;72.4
318.0746712;58.2;0.710952;67.4089;71.9
318.7856236;58.3;0.725442;84.3938;69.2
319.5110658;58.4;0.750159;82.7082;70.7
320.2612245;58.5;0.777869;79.9831;75.7
321.039093;58.6;0.742585;77.1339;76.2
321.781678;58.7;0.708798;80.7988;71.7
322.4904762;58.8;0.836848;84.6503;73.5
323.3273243;59.1;0.808821;71.6976;77.9
324.1361451;59.2;0.806168;74.1821;74
324.9423129;59.3;0.78449;74.4262;72.3
325.7268027;59.4;0.682789;76.4828;63.9
326.4095918;59.5;0.819546;87.8749;63.2
327.2291383;59.6;0.810771;73.2112;59.5
328.0399093;59.7;0.963628;74.0036;66.2
329.0035374;59.8;0.847528;62.2647;67.8
329.8510658;60.1;0.743039;70.7941;70.4
330.5941043;60.2;0.603719;80.7495;72.8
331.1978231;60.3;0.638549;99.384;76.4
331.8363719;60.4;0.626939;93.9631;78
332.4633107;60.5;0.754649;95.7031;75
333.2179592;60.6;0.673379;79.5072;76.5
333.8913379;60.7;0.835918;89.1029;75.9
334.7272562;60.8;0.717347;71.7773;70.9
335.4446032;61.1;0.74551;83.6415;72.2
336.1901134;61.2;0.603719;80.4818;80
336.7938322;61.3;0.626939;99.384;75.5
337.420771;61.4;0.766258;95.7031;74
338.1870295;61.5;0.722517;78.3026;73.1
338.9095465;61.6;0.809297;83.043;72.9
339.7188435;61.7;0.78254;74.1384;69.8
340.5013832;61.8;0.725692;76.6734;73.4
341.2270748;62.1;0.826077;82.6797;67.3
342.0531519;62.2;0.87288;72.6324;71.8
342.9260317;62.3;0.903447;68.738;68.4
343.8294785;62.4;0.870023;66.4123;68.6
344.6995011;62.5;0.941134;68.9637;67.2
345.6406349;62.6;0.824308;63.7529;68.2
346.4649433;62.7;0.905578;72.7883;64.2
347.3705215;62.8;1.02168;66.256;63.3
348.3921995;63.1;0.754649;58.7269;69.5
349.1468481;63.2;0.603719;79.5072;65.5
349.7505669;63.3;0.615329;99.384;64.6
350.3658957;63.4;0.661769;97.5088;72.6
351.0276644;63.5;0.650159;90.6661;78.8
351.6778231;63.6;0.568889;92.2852;72.1
352.246712;63.7;0.568889;105.469;76
352.8156009;63.8;0.638549;105.469;72.8
353.4541497;64.1;0.626939;93.9631;84.4
354.0810884;64.2;0.545669;95.7031;76
354.6267574;64.3;0.580499;109.957;82.1
355.2072562;64.4;0.592109;103.359;79.2
355.7993651;64.5;0.603719;101.333;76.3
356.4030839;64.6;0.557279;99.384;78.4
356.9603628;64.7;0.650159;107.666;80.9
357.6105215;64.8;0.417959;92.2852;77.2
358.0284807;65.1;0.545669;143.555;85.1
358.5741497;65.2;0.626939;109.957;78.6
359.2010884;65.3;0.557279;95.7031;85.4
359.7583673;65.4;0.452789;107.666;81
360.2111565;65.5;0.534059;132.512;84.5
360.7452154;65.6;0.592109;112.347;80.3
361.3373243;65.7;0.661769;101.333;85
361.999093;65.8;0.754649;90.6661;82.2
362.7537415;66.1;0.70288;79.5072;81.2
363.4566213;66.2;0.643878;85.3631;78.8
364.1004989;66.3;0.664376;93.1854;82.2
364.7648753;66.4;0.75;90.3102;78.6
365.5148753;66.5;0.714853;80;80.6
366.2297279;66.6;0.761655;83.9334;77.5
366.9913832;66.7;0.777869;78.7758;77.8
367.7692517;66.8;0.744286;77.1339;72.2
368.5135374;67.1;0.730181;80.6142;68.4
369.2437188;67.2;0.666463;82.1714;73
369.9101814;67.3;0.726735;90.0276;69.1
370.6369161;67.4;0.675918;82.5611;74
371.3128345;67.5;0.72619;88.7681;67.8
372.0390249;67.6;0.803787;82.6229;69.8
372.8428118;67.7;0.743039;74.6467;64.6
373.5858503;67.8;0.917596;80.7495;67.2
374.5034467;68.1;0.83551;65.3882;60.2
375.3389569;68.2;0.696599;71.8124;61.6
376.0355556;68.3;0.824308;86.1328;72.4
376.8598639;68.4;0.684989;72.7883;67.8
377.5448526;68.5;0.673379;87.5927;68.9
378.2182313;68.6;0.661769;89.1029;66.9
378.88;68.7;0.882358;90.6661;69.2
379.7623583;68.8;1.23066;67.9996;64.2
380.9930159;69.1;0.981633;48.7544;65.3
381.9746485;69.2;0.829524;61.1227;53.5
382.8041723;69.3;0.812698;72.3307;59
383.6168707;69.4;0.940408;73.8281;52.7
384.5572789;69.5;0.926712;63.8021;63.4
385.4839909;69.6;1.02376;64.745;56.6
386.5077551;69.7;1.05651;58.6072;48.8
387.564263;69.8;1.32354;56.7909;47.5
388.8878005;70.1;0.952018;45.3331;62.4
389.8398186;70.2;0.708209;63.024;60.5
390.5480272;70.3;0.696599;84.7208;64.3
391.2446259;70.4;0.684989;86.1328;61.6
391.9296145;70.5;0.835918;87.5927;64.6
392.7655329;70.6;0.847528;71.7773;57.1
393.6130612;70.7;1.11456;70.7941;59.5
394.727619;70.8;2.05497;53.833;66.8
396.782585;71.1;0;29.1976;60.6
