Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.1;1;1.52333;0;72.6
3.623333333;2;1.40667;39.3873;72.5
5.03;3;1.37667;42.654;76.5
6.406666667;4;1.29667;43.5835;75.8
7.703333333;5;1.31;46.2725;75.8
9.013333333;6;1.26333;45.8015;71.5
10.27666667;7;1.35;47.4934;79.5
11.62666667;8;1.31963;44.4444;80.3
12.94629167;9;1.38371;45.4675;76.4
14.33;10;1.53773;43.3617;77
15.86772917;11;1.37573;39.0186;75.8
17.24345833;12;1.46321;43.6132;74.9
18.70666667;13;1.54985;41.0058;78.7
20.25652083;14;1.80446;38.7133;71.6
22.06097917;15;1.40429;33.251;67.7
23.46527083;16;1.39806;42.7262;80.5
24.86333333;17;1.39333;42.9165;77.3
26.25666667;18;1.34;43.0622;81.1
27.59666667;19;1.36;44.7761;74.9
28.95666667;20;1.37;44.1176;76.7
30.32666667;21;1.31333;43.7956;78.6
31.64;22;1.35469;45.6853;82.7
32.9946875;23;1.40198;44.2907;81.8
34.39666667;24;1.5;42.7966;76
35.89666667;25;1.39;40;82.4
37.28666667;26;1.54667;43.1655;73.1
38.83333333;27;1.60277;38.7931;71.8
40.43610417;28;1.9439;37.4352;67.7
42.38;29;1.46667;30.8659;72.5
43.84666667;30;1.46667;40.9091;76.9
45.31333333;31;1.50667;40.9091;79
46.82;32;1.40667;39.823;72.5
48.22666667;33;1.45048;42.654;73.6
49.67714583;34;1.31737;41.3656;76.1
50.99452083;35;1.50548;45.5451;82.3
52.5;36;1.37333;39.8544;77.6
53.87333333;37;1.80667;43.6893;84.7
55.68;38;1.42;33.2103;78
57.1;39;1.59667;42.2535;82.1
58.69666667;40;1.38333;37.5783;76.5
60.08;41;1.41333;43.3735;82
61.49333333;42;1.44667;42.4528;79.7
62.94;43;1.48;41.4747;85.8
64.42;44;1.41208;40.5405;81.5
65.83208333;45;1.46792;42.4904;83.3
67.3;46;1.44333;40.8743;80.8
68.74333333;47;1.42;41.5704;85
70.16333333;48;1.38363;42.2535;81.4
71.54695833;49;1.34823;43.3643;83.1
72.8951875;50;1.36815;44.5028;81.5
74.26333333;51;1.35667;43.855;80.2
75.62;52;1.28742;44.226;83.3
76.90741667;53;1.32192;46.605;83.3
78.22933333;54;1.36067;45.3886;83
79.59;55;1.30217;44.096;83.1
80.89216667;56;1.23117;46.077;85.1
82.12333333;57;1.39356;48.7343;85.2
83.51689583;58;1.55883;43.0551;83.3
85.07572917;59;1.72094;38.4903;84.2
86.79666667;60;1.47;34.8647;72.2
88.26666667;61;1.37333;40.8163;72.8
89.64;62;1.38;43.6893;73.9
91.02;63;1.35754;43.4783;74.6
92.37754167;64;1.34579;44.1975;73.9
93.72333333;65;1.43667;44.5834;81.6
95.16;66;1.32667;41.7633;84.5
96.48666667;67;1.39667;45.2261;80.4
97.88333333;68;1.71;42.9594;77.2
99.59333333;69;1.5;35.0877;79.4
101.0933333;70;1.64667;40;77.9
102.74;71;1.53;36.4372;72.4
104.27;72;1.701;39.2157;74.2
105.971;73;1.85088;35.2734;69.6
107.821875;74;1.74479;32.4171;65.1
109.5666667;75;1.94667;34.3881;73.7
111.5133333;76;2.88583;30.8219;61.8
114.3991667;77;2.44417;20.7912;67.1
116.8433333;78;3.44333;24.5482;66.7
120.2866667;79;2.2;17.425;66.3
122.4866667;80;2.41667;27.2727;71.9
124.9033333;81;2.03333;24.8276;72.8
126.9366667;82;2.27;29.5082;70.7
129.2066667;83;1.92;26.4317;76.1
131.1266667;84;2.04333;31.25;79.6
133.17;85;2.16106;29.3638;81.3
135.3310625;86;2.3056;27.7641;76.2
137.6366667;87;2.26667;26.0235;73.4
139.9033333;88;3.01;26.4706;71.3
142.9133333;89;3.86;19.9336;61.7
146.7733333;79;2.31327;15.544;66.5
149.0866042;80;2.58673;25.9373;72.1
151.6733333;81;2.14667;23.1953;71.3
153.82;82;2.41333;27.9503;71.4
156.2333333;83;1.95667;24.8619;77.4
158.19;84;2.12;30.6644;79.3
160.31;85;2.24667;28.3019;79.9
162.5566667;86;2.18333;26.7062;76.9
164.74;87;2.39333;27.4809;71.7
167.1333333;88;3.1395;25.0696;70.9
170.2728333;89;3.8905;19.1113;58.9
174.1633333;90;2.34;15.4222;61.3
176.5033333;91;2.76513;25.641;72.1
179.2684583;92;2.19821;21.6988;70.8
181.4666667;93;2.58667;27.295;72.5
184.0533333;94;2.13333;23.1959;76.8
186.1866667;95;2.17333;28.125;82.4
188.36;96;2.11667;27.6074;80.7
190.4766667;97;2.26333;28.3465;79.2
192.74;98;2.39333;26.5096;76.3
195.1333333;99;2.83333;25.0696;74.1
197.9666667;100;2.65935;21.1765;73.1
200.6260208;101;2.30398;22.5619;75.6
202.93;102;2.13333;26.0419;81.4
205.0633333;103;2.60667;28.125;78.5
207.67;104;2.78333;23.0179;72.3
210.4533333;105;2.15667;21.5569;77.2
212.61;106;2.189;27.8207;84.5
214.799;107;2.82433;27.4098;80.1
217.6233333;108;4.64333;21.244;80.2
222.2666667;90;2.37333;12.9218;64.8
224.64;91;2.76667;25.2809;74
227.4066667;92;2.28846;21.6867;72.1
229.695125;93;2.65821;26.2185;75.1
232.3533333;94;2.08;22.5716;78
234.4333333;95;2.25667;28.8462;83.3
236.69;96;2.14;26.5879;81.4
238.83;97;2.37667;28.0374;77.9
241.2066667;98;2.46667;25.2454;74.8
243.6733333;99;2.81333;24.3243;73.6
246.4866667;100;2.96;21.327;74
249.4466667;101;2.27333;20.2703;75.1
251.72;102;2.07;26.393;80.9
253.79;103;2.56144;28.9855;78.3
256.3514375;104;2.7919;23.4243;75.1
