Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.213333333;0.3;0.518;0;57.8
1.731333333;1.1;0.49;115.83;65.5
2.221333333;1.2;0.499333;122.449;59.8
2.720666667;1.3;0.499333;120.16;59.9
3.22;2.1;0.471333;120.16;63.6
3.691333333;2.2;0.471333;127.298;65
4.162666667;2.3;0.424667;127.298;60.7
4.587333333;3.1;0.494667;141.287;63.2
5.082;3.2;0.471333;121.294;64.6
5.553333333;3.3;0.499333;127.298;64.9
6.052666667;4.1;0.466667;120.16;66.1
6.519333333;4.2;0.424667;128.571;66.5
6.944;4.3;0.443333;141.287;61.2
7.387333333;5.1;0.424667;135.338;68.1
7.812;5.2;0.443333;141.287;61.7
8.255333333;5.3;0.480667;135.338;64.1
8.736;6.1;0.42;124.827;66.6
9.156;6.2;0.443333;142.857;64.9
9.599333333;6.3;0.448;135.338;70.8
10.04733333;7.1;0.438667;133.929;67.7
10.486;7.2;0.448;136.778;70.7
10.934;7.3;0.406;133.929;65.1
11.34;8.1;0.415333;147.783;64.3
11.75533333;8.2;0.438667;144.462;66
12.194;8.3;0.424667;136.778;65.1
12.61866667;9.1;0.44326;141.287;66.7
13.06192708;9.2;0.43874;135.361;69.1
13.50066667;9.3;0.511208;136.755;66.6
14.011875;10.1;0.538792;117.369;69.9
14.55066667;10.2;0.462;111.36;67.3
15.01266667;10.3;0.504;129.87;57.5
15.51666667;11.1;0.443333;119.048;63.7
15.96;11.2;0.466667;135.338;62.8
16.42666667;11.3;0.493375;128.571;64.5
16.92004167;12.1;0.467958;121.611;66.7
17.388;12.2;0.471333;128.217;66.7
17.85933333;12.3;0.546;127.298;67.7
18.40533333;13.1;0.521427;109.89;69.3
18.92676042;13.2;0.531396;115.069;69
19.45815625;13.3;0.645844;112.91;66.7
20.104;14.1;0.63;92.9017;65.9
20.734;14.2;0.723333;95.2381;64.2
21.45733333;14.3;0.513333;82.9493;51.1
21.97066667;15.1;0.494667;116.883;59.6
22.46533333;15.2;0.504;121.294;54.9
22.96933333;15.3;0.569333;119.048;64.7
23.53866667;16.1;0.504;105.386;68.2
24.04266667;16.2;0.457333;119.048;63.6
24.5;16.3;0.438667;131.195;70.2
24.93866667;17.1;0.466667;136.778;64.1
25.40533333;17.2;0.476438;128.571;62.3
25.88177083;17.3;0.508229;125.935;62.2
26.39;18.1;0.476;118.057;68.2
26.866;18.2;0.429333;126.05;65.8
27.29533333;18.3;0.448;139.752;74
27.74333333;19.1;0.434;133.929;69
28.17733333;19.2;0.462;138.249;70.1
28.63933333;19.3;0.504;129.87;72
29.14333333;20.1;0.452667;119.048;75.2
29.596;20.2;0.410667;132.548;64.3
30.00666667;20.3;0.429333;146.104;72
30.436;21.1;0.476;139.752;74.9
30.912;21.2;0.421333;126.05;68.4
31.33333333;21.3;0.456;142.405;67.8
31.78933333;22.1;0.471333;131.579;71.7
32.26066667;22.2;0.424667;127.298;72.4
32.68533333;22.3;0.480667;141.287;68.5
33.166;23.1;0.392;124.827;72.8
33.558;23.2;0.469823;153.061;75.4
34.02782292;23.3;0.513979;127.708;72
34.54180208;24.1;0.579531;116.736;68.7
35.12133333;24.2;0.541333;103.532;67.8
35.66266667;24.3;0.480667;110.837;67.3
36.14333333;25.1;0.410667;124.827;67.5
36.554;25.2;0.494667;146.104;68
37.04866667;25.3;0.499333;121.294;67.1
37.548;26.1;0.518;120.16;68.3
38.066;26.2;0.504;115.83;67.4
38.57;26.3;0.588;119.048;69.8
39.158;27.1;0.532;102.041;68.3
39.69;27.2;0.569333;112.782;66.2
40.25933333;27.3;0.578667;105.386;59.5
40.838;28.1;0.760667;103.687;59.7
41.59866667;28.2;0.760667;78.8782;58.5
42.35933333;28.3;0.522667;78.8782;56
42.882;29.1;0.49074;114.796;65.5
43.37273958;29.2;0.503094;122.264;68.8
43.87583333;29.3;0.5555;119.262;62
44.43133333;30.1;0.424667;108.011;67.4
44.856;30.2;0.471333;141.287;66.1
45.32733333;30.3;0.466667;127.298;66.8
45.794;31.1;0.443333;128.571;70.4
46.23733333;31.2;0.469021;135.338;68.8
46.70635417;31.3;0.48525;127.926;64.8
47.19160417;32.1;0.491375;123.648;63.4
47.68297917;32.2;0.442896;122.106;66.9
48.125875;32.3;0.426125;135.472;72
48.552;33.1;0.495896;140.804;64.5
49.04789583;33.2;0.446771;120.993;67
49.49466667;33.3;0.485198;134.297;67.2
49.97986458;34.1;0.438802;123.661;68.3
50.41866667;34.2;0.438667;136.736;74.4
50.85733333;34.3;0.462;136.778;70.1
51.31933333;35.1;0.415333;129.87;67.3
51.73466667;35.2;0.508667;144.462;66.7
52.24333333;35.3;0.462;117.955;66
52.70533333;36.1;0.452667;129.87;71.5
53.158;36.2;0.448;132.548;68.7
53.606;36.3;0.480667;133.929;72
54.08666667;37.1;0.466667;124.827;68.4
54.55333333;37.2;0.606667;128.571;63.4
55.16;37.3;0.765333;98.9011;59.3
55.92533333;38.1;0.532;78.3972;65.9
56.45733333;38.2;0.410667;112.782;70.8
56.868;38.3;0.490844;146.104;74
57.35884375;39.1;0.45049;122.238;70.9
57.80933333;39.2;0.444667;133.188;68.2
58.254;39.3;0.443333;134.933;72.7
58.69733333;40.1;0.401333;135.338;69.6
59.09866667;40.2;0.387333;149.502;74.5
59.486;40.3;0.518;154.905;74.2
60.004;41.1;0.448;115.83;73.5
60.452;41.2;0.378;133.929;76.2
60.83;41.3;0.476;158.73;72
61.306;42.1;0.434;126.05;70.9
61.74;42.2;0.401333;138.249;73.1
62.14133333;42.3;0.448;149.502;73.3
62.58933333;43.1;0.46724;133.929;69.8
63.05657292;43.2;0.429417;128.414;69
63.48598958;43.3;0.45101;139.724;68.6
63.937;44.1;0.416333;133.035;66
64.35333333;44.2;0.387333;144.115;69.3
64.74066667;44.3;0.508667;154.905;72.9
65.24933333;45.1;0.564667;117.955;68.6
65.814;45.2;0.401333;106.257;66.4
66.21533333;45.3;0.555333;149.502;69.7
66.77066667;46.1;0.478031;108.043;71.9
67.24869792;46.2;0.347969;125.515;69.9
67.59666667;46.3;0.452667;172.429;75.9
68.04933333;47.1;0.445302;132.548;75.2
68.49463542;47.2;0.366698;134.74;72.4
68.86133333;47.3;0.459417;163.622;72.5
69.32075;48.1;0.394583;130.6;73.9
69.71533333;48.2;0.396667;152.059;71
70.112;48.3;0.415333;151.26;76.1
70.52733333;49.1;0.452667;144.462;74.3
70.98;49.2;0.368667;132.548;74.6
71.34866667;49.3;0.532;162.749;72.4
71.88066667;50.1;0.438667;112.782;68.7
72.31933333;50.2;0.403656;136.778;70.9
72.72298958;50.3;0.44101;148.641;72.1
73.164;51.1;0.462;136.051;72.6
73.626;51.2;0.382667;129.87;78.3
74.00866667;51.3;0.480667;156.794;77.8
74.48933333;52.1;0.396667;124.827;72.6
74.886;52.2;0.42;151.26;73.9
75.306;52.3;0.438667;142.857;77.2
75.74466667;53.1;0.443333;136.778;75.6
76.188;53.2;0.392;135.338;77.1
76.58;53.3;0.452667;153.061;77.3
77.03266667;54.1;0.462;132.548;73.4
77.49466667;54.2;0.368667;129.87;77.2
77.86333333;54.3;0.396667;162.749;77.6
78.26;55.1;0.504;151.26;74.5
78.764;55.2;0.378;119.048;77.7
79.142;55.3;0.424667;158.73;76.1
79.56666667;56.1;0.438667;141.287;74.2
80.00533333;56.2;0.406;136.778;78.3
80.41133333;56.3;0.424667;147.783;78
80.836;57.1;0.429333;141.287;77.6
81.26533333;57.2;0.424573;139.752;77.9
81.68990625;57.3;0.527427;141.318;74.8
82.21733333;58.1;0.583333;113.76;68.2
82.80066667;58.2;0.457333;102.857;75.2
83.258;58.3;0.480667;131.195;75.5
83.73866667;59.1;0.527333;124.827;70.5
84.266;59.2;0.588;113.78;62
84.854;59.3;0.527333;102.041;63.2
85.38133333;60.1;0.457333;113.78;65.8
85.83866667;60.2;0.438667;131.195;67.9
86.27733333;60.3;0.429333;136.778;64.4
86.70666667;61.1;0.448;139.752;66
87.15466667;61.2;0.434;133.929;62.2
87.58866667;61.3;0.434;138.249;67.6
88.02266667;62.1;0.448573;138.249;69.7
88.47123958;62.2;0.410094;133.758;68.6
88.88133333;62.3;0.42;146.308;66.4
89.30133333;63.1;0.424667;142.857;71.3
89.726;63.2;0.429333;141.287;64.5
90.15533333;63.3;0.452667;139.752;69.9
90.608;64.1;0.415333;132.548;68.4
91.02333333;64.2;0.415333;144.462;65.3
91.43866667;64.3;0.424667;144.462;71.6
91.86333333;65.1;0.415333;141.287;70.1
92.27866667;65.2;0.438667;144.462;70.6
92.71733333;65.3;0.406;136.778;66.6
93.12333333;66.1;0.437729;147.783;73.3
93.5610625;66.2;0.397604;137.071;70.7
93.95866667;66.3;0.410667;150.904;68.6
94.36933333;67.1;0.424667;146.104;68.8
94.794;67.2;0.42;141.287;65.3
95.214;67.3;0.457333;142.857;62.3
95.67133333;68.1;0.588;131.195;65.7
96.25933333;68.2;0.518;102.041;74
96.77733333;68.3;0.471333;115.83;68.1
97.24866667;69.1;0.462;127.298;72.9
97.71066667;69.2;0.466667;129.87;64.1
98.17733333;69.3;0.443333;128.571;60.3
98.62066667;70.1;0.555333;135.338;63.9
99.176;70.2;0.690667;108.043;65
99.86666667;70.3;0.518;86.8726;56.3
100.3846667;71.1;0.480667;115.83;61.6
100.8653333;71.2;0.443333;124.827;65.3
101.3086667;71.3;0.434;135.338;64.7
101.7426667;72.1;0.429333;138.249;66.2
102.172;72.2;0.452667;139.752;62.8
102.6246667;72.3;0.56;132.548;59.7
103.1846667;73.1;0.597333;107.143;50.3
103.782;73.2;0.625333;100.446;52.4
104.4073333;73.3;0.494667;95.9488;66.7
104.902;74.1;0.508667;121.294;66.1
105.4106667;74.2;0.476;117.955;70.9
105.8866667;74.3;0.5175;126.05;59.4
106.4041667;75.1;0.493021;115.942;64.5
106.8971875;75.2;0.473479;121.699;50.1
107.3706667;75.3;0.593719;126.722;65.6
107.9643854;76.1;0.614948;101.058;63.7
108.5793333;76.2;1.232;97.5692;52.9
109.8113333;76.3;0.690667;48.7013;56.9
110.502;77.1;0.718667;86.8726;61.1
111.2206667;77.2;0.840531;83.4879;44.9
112.0611979;77.3;0.862802;71.3834;55.7
112.924;78.1;0.942667;69.5409;51.7
113.8666667;78.2;1.10433;63.6492;47.7
114.971;78.3;1.061;54.3314;41.6
116.032;79.1;0.793333;56.5504;58.7
116.8253333;79.2;0.583333;75.6302;61.1
117.4086667;79.3;0.62675;102.857;61.5
118.0354167;80.1;0.52125;95.7319;65.1
118.5566667;80.2;0.586094;115.108;68.4
119.1427604;80.3;0.71124;102.373;65.3
119.854;81.1;0.594854;84.3598;60.7
120.4488542;81.2;0.497146;100.865;68.1
120.946;81.3;0.522667;120.689;67.3
121.4686667;82.1;0.504;114.796;66.4
121.9726667;82.2;0.611333;119.048;69.3
122.584;82.3;0.690667;98.1461;63
123.2746667;83.1;0.555333;86.8726;65.5
123.83;83.2;0.538479;108.043;65.9
124.3684792;83.3;0.478854;111.425;70.8
124.8473333;84.1;0.555333;125.299;68.3
125.4026667;84.2;0.564667;108.043;71.1
125.9673333;84.3;0.714;106.257;71.9
126.6813333;85.1;0.687573;84.0336;70.4
127.3689063;85.2;0.541771;87.2635;71.3
127.9106771;85.3;0.50199;110.748;68.8
128.4126667;86.1;0.546;119.524;67.8
128.9586667;86.2;0.546;109.89;66.6
129.5046667;86.3;0.536667;109.89;63.7
130.0413333;87.1;0.536667;111.801;66.5
130.578;87.2;0.522667;111.801;72.7
131.1006667;87.3;0.621333;114.796;69.2
131.722;88.1;0.587333;96.5665;69.2
132.3093333;88.2;0.541333;102.157;63.2
132.8506667;88.3;0.709333;110.837;57.3
133.56;89.1;0.694531;84.5865;62.5
134.2545313;89.2;0.892135;86.3892;49.8
135.1466667;89.3;0.933333;67.2544;46.3
136.08;79.1;0.719906;64.2857;57.5
136.7999063;79.2;0.549427;83.3442;62.6
137.3493333;79.3;0.555333;109.205;62.9
137.9046667;80.1;0.566875;108.043;64.7
138.4715417;80.2;0.548458;105.843;69.9
139.02;80.3;0.676667;109.398;66
139.6966667;81.1;0.583333;88.67;62.2
140.28;81.2;0.524938;102.857;68.6
140.8049375;81.3;0.534396;114.299;67.5
141.3393333;82.1;0.522667;112.276;66.1
141.862;82.2;0.602;114.796;69.5
142.464;82.3;0.681333;99.6678;65.2
143.1453333;83.1;0.546;88.0626;63.5
143.6913333;83.2;0.546;109.89;68.7
144.2373333;83.3;0.508667;109.89;69.8
144.746;84.1;0.536667;117.955;68.8
145.2826667;84.2;0.571594;111.801;71.5
145.8542604;84.3;0.707073;104.97;72.5
146.5613333;85.1;0.634667;84.8569;67.1
147.196;85.2;0.504;94.5378;70.3
147.7;85.3;0.56;119.048;67.7
148.26;86.1;0.518;107.143;65.6
148.778;86.2;0.541333;115.83;65.4
149.3193333;86.3;0.602;110.837;62.1
149.9213333;87.1;0.559646;99.6678;64
150.4809792;87.2;0.495021;107.211;73.5
150.976;87.3;0.606667;121.207;70.4
151.5826667;88.1;0.644;98.9011;70.5
152.2266667;88.2;0.485333;93.1677;62.8
152.712;88.3;0.686;123.626;62.4
153.398;89.1;0.728;87.4636;63.3
154.126;89.2;0.784;82.4176;50.5
154.91;89.3;0.98;76.5306;47
155.89;90.1;0.826;61.2245;57.1
156.716;90.2;0.570667;72.6392;65.9
157.2866667;90.3;0.516667;105.14;64.6
157.8033333;91.1;0.556667;116.129;64.9
158.36;91.2;0.57;107.784;69.1
158.93;91.3;0.693333;105.263;64.2
159.6233333;92.1;0.597333;86.5385;62.7
160.2206667;92.2;0.522667;100.446;66.8
160.7433333;92.3;0.506667;114.796;67.7
161.25;93.1;0.563333;118.421;69.8
161.8133333;93.2;0.643333;106.509;69.6
162.4566667;93.3;0.743333;93.2643;65.1
163.2;94.1;0.586667;80.7175;68.6
163.7866667;94.2;0.523333;102.273;66
164.31;94.3;0.564021;114.65;69.3
164.8740208;95.1;0.525979;106.379;71.2
165.4;95.2;0.64;114.073;72.2
166.04;95.3;0.673333;93.75;72.1
166.7133333;96.1;0.693333;89.1089;69.7
167.4066667;96.2;0.51;86.5385;72.3
167.9166667;96.3;0.561583;117.647;70.1
168.47825;97.1;0.50175;106.841;65.6
168.98;97.2;0.496667;119.581;68.2
169.4766667;97.3;0.573333;120.805;65.9
170.05;98.1;0.513333;104.651;67.2
170.5633333;98.2;0.496667;116.883;72.6
171.06;98.3;0.6;120.805;70.5
171.66;99.1;0.573333;100;68
172.2333333;99.2;0.536667;104.651;62.1
172.77;99.3;0.67;111.801;61.7
173.44;100.1;0.61;89.5522;66.2
174.05;100.2;0.573333;98.3607;62.7
174.6233333;100.3;0.606354;104.651;66.2
175.2296875;101.1;0.620313;98.9521;62.3
175.85;101.2;0.536667;96.7254;66.8
176.3866667;101.3;0.496667;111.801;68.6
176.8833333;102.1;0.526667;120.805;71.6
177.41;102.2;0.52;113.924;71.4
177.93;102.3;0.513333;115.385;76.7
178.4433333;103.1;0.573333;116.883;68.5
179.0166667;103.2;0.653333;104.651;70.4
179.67;103.3;0.73;91.8367;71.1
180.4;104.1;0.653333;82.1918;73.3
181.0533333;104.2;0.576667;91.8367;73.7
181.63;104.3;0.58;104.046;70.8
182.21;105.1;0.53;103.448;69.8
182.74;105.2;0.51;113.208;75.5
183.25;105.3;0.526667;117.647;74.4
183.7766667;106.1;0.542771;113.924;79.7
184.3194375;106.2;0.578365;110.544;76.9
184.8978021;106.3;0.648865;103.741;79
185.5466667;107.1;0.73;92.4692;73.7
186.2766667;107.2;0.7;82.1918;72.4
186.9766667;107.3;0.9;85.7143;69.1
187.8766667;108.1;0.723333;66.6667;65
188.6;108.2;0.876667;82.9493;58.3
189.4766667;108.3;1.14;68.4411;53.9
190.6166667;90.1;0.8;52.6316;55.8
191.4166667;90.2;0.53;75;66.4
191.9466667;90.3;0.556667;113.208;61
192.5033333;91.1;0.536667;107.784;65.1
193.04;91.2;0.543333;111.801;67
193.5833333;91.3;0.706667;110.429;65.8
194.29;92.1;0.557896;84.9057;66.1
194.8478958;92.2;0.518771;107.547;68.8
195.3666667;92.3;0.506667;115.658;68.4
195.8733333;93.1;0.556667;118.421;68.5
196.43;93.2;0.62;107.784;69.7
197.05;93.3;0.696667;96.7742;65.9
197.7466667;94.1;0.586667;86.1244;69
198.3333333;94.2;0.533333;102.273;66.4
198.8666667;94.3;0.55;112.5;69.7
199.4166667;95.1;0.547938;109.091;71
199.9646042;95.2;0.638729;109.502;71.1
200.6033333;95.3;0.72;93.9365;71.8
201.3233333;96.1;0.62;83.3333;69.5
201.9433333;96.2;0.52;96.7742;71.2
202.4633333;96.3;0.516667;115.385;72.9
202.98;97.1;0.5;116.129;67.7
203.48;97.2;0.503333;120;69.5
203.9833333;97.3;0.55;119.205;68.5
204.5333333;98.1;0.5;109.091;68.9
205.0333333;98.2;0.53;120;73.5
205.5633333;98.3;0.56;113.208;73.5
206.1233333;99.1;0.556667;107.143;68.6
206.68;99.2;0.45;107.784;62.9
207.13;99.3;0.64;133.333;62.8
207.77;100.1;0.613333;93.75;65.4
208.3833333;100.2;0.536667;97.8261;63.4
208.92;100.3;0.713333;111.801;64.1
209.6333333;101.1;0.583333;84.1122;62.3
210.2166667;101.2;0.483333;102.857;69
210.7;101.3;0.596667;124.138;71.1
211.2966667;102.1;0.433333;100.559;74.7
211.73;102.2;0.550844;138.462;70.7
212.2808438;102.3;0.525823;108.924;75.2
212.8066667;103.1;0.576667;114.107;67.4
213.3833333;103.2;0.610198;104.046;71.3
213.9935313;103.3;0.689802;98.3288;70.2
214.6833333;104.1;0.653333;86.9815;72.3
215.3366667;104.2;0.516667;91.8367;73.8
215.8533333;104.3;0.596667;116.129;74.4
216.45;105.1;0.576667;100.559;72.9
217.0266667;105.2;0.52;104.046;76.9
217.5466667;105.3;0.52;115.385;75.7
218.0666667;106.1;0.554469;115.385;79.2
218.6211354;106.2;0.539615;108.212;75.4
219.16075;106.3;0.625917;111.19;78.4
