Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.741496598;1.1;0.568889;0;70
2.310385487;1.2;0.737234;105.469;87.2
3.047619047;1.3;0.510839;81.3853;68
3.558458049;1.4;0.592109;117.454;71.4
4.150566893;2.1;0.516803;101.333;69.8
4.667369614;2.2;0.501519;116.098;74.8
5.168888888;2.3;0.60127;119.636;70.3
5.77015873;2.4;0.452789;99.7888;77.3
6.222947845;3.1;0.545669;132.512;69.5
6.76861678;3.2;0.481814;109.957;74.3
7.250430839;3.3;0.563084;124.529;71.7
7.813514739;3.4;0.545669;106.556;74.1
8.359183673;4.1;0.505034;109.957;77.9
8.864217687;4.2;0.528254;118.804;83.1
9.392471655;4.3;0.545669;113.582;69.2
9.938140589;4.4;0.534059;109.957;76.8
10.47219955;5.1;0.563084;112.347;74.5
11.03528345;5.2;0.592109;106.556;80.4
11.62739229;5.3;0.563084;101.333;78.1
12.19047619;5.4;0.522449;106.556;83.7
12.71292517;6.1;0.597914;114.844;73.4
13.310839;6.2;0.516644;100.349;73.3
13.82748299;6.3;0.568889;116.134;71.4
14.39637188;6.4;0.621134;105.469;77.9
15.01750567;7.1;0.534059;96.5975;74.4
15.55156463;7.2;0.586304;112.347;72.6
16.13786848;7.3;0.568889;102.336;67.4
16.70675737;7.4;0.801088;105.469;71.5
17.5078458;8.1;0.541814;74.8981;64.6
18.04965986;8.2;0.56263;110.739;70.5
18.61229025;8.3;0.666077;106.642;62.5
19.27836735;8.4;0.470204;90.0797;61.3
19.74857143;9.1;0.550227;127.604;61.2
20.29879819;9.2;0.610771;109.046;71.2
20.90956916;9.3;0.528254;98.2365;63.8
21.43782313;9.4;0.481814;113.582;65.1
21.91963719;10.1;0.510839;124.529;66.5
22.43047619;10.2;0.551474;117.454;71.2
22.98195011;10.3;0.501927;108.799;69.5
23.48387755;10.4;0.380431;119.539;68.6
23.86430839;11.1;0.528254;157.716;67.9
24.39256236;11.2;0.551474;113.582;77.3
24.94403628;11.3;0.522449;108.799;68.1
25.46648526;11.4;0.510839;114.844;77.6
25.97732426;12.1;0.580499;117.454;72.8
26.55782313;12.2;0.464399;103.359;70.7
27.02222222;12.3;0.578027;129.199;68.2
27.60024943;12.4;0.501701;103.801;65.2
28.10195011;13.1;0.493424;119.593;63.8
28.59537415;13.2;0.574694;121.599;77.1
29.17006803;13.3;0.499229;104.403;70.9
29.66929705;13.4;0.509116;120.185;74.2
30.1784127;14.1;0.500952;117.851;72.7
30.67936508;14.2;0.458594;119.772;77.5
31.13795918;14.3;0.505034;130.835;72.2
31.6429932;14.4;0.493424;118.804;77.2
32.13641723;15.1;0.539864;121.599;75.9
32.67628118;15.2;0.464399;111.139;80.3
33.14068027;15.3;0.493424;129.199;75.3
33.63410431;15.4;0.505034;121.599;77
34.13913832;16.1;0.516644;118.804;78.1
34.65578231;16.2;0.556667;116.134;82.7
35.21244898;16.3;0.494036;107.784;75.9
35.70648526;16.4;0.597914;121.449;83.7
36.30439909;17.1;0.655964;100.349;78.6
36.96036281;17.2;0.487619;91.4685;79.1
37.44798186;17.3;0.417959;123.047;73.3
37.86594104;17.4;0.644354;143.555;73.7
38.51029478;18.1;0.528254;93.1166;79
39.03854875;18.2;0.456168;113.582;73.9
39.49471655;18.3;0.48424;131.531;68.5
39.97895692;18.4;0.476009;123.905;67.4
40.45496599;19.1;0.489048;126.048;68.1
40.94401361;19.2;0.439751;122.687;74.4
41.38376417;19.3;0.452789;136.441;71.5
41.83655329;19.4;0.534059;132.512;70.1
42.37061224;20.1;0.455692;112.347;65.5
42.82630385;20.2;0.457143;131.668;67.5
43.28344671;20.3;0.503583;131.25;66.2
43.78702948;20.4;0.580499;119.146;59.5
44.36752834;21.1;0.464399;103.359;69.8
44.83192744;21.2;0.505034;129.199;70.7
45.33696145;21.3;0.505034;118.804;73.4
45.84199546;21.4;0.522449;118.804;80.3
46.36444444;22.1;0.510839;114.844;78
46.87528345;22.2;0.476009;117.454;70.3
47.35129252;22.3;0.464399;126.048;74.8
47.81569161;22.4;0.539864;129.199;78.9
48.35555556;23.1;0.481814;111.139;75.8
48.83736961;23.2;0.522449;124.529;77.7
49.35981859;23.3;0.446984;114.844;78
49.80680272;23.4;0.557279;134.233;79.1
50.36408163;24.1;0.481814;107.666;77.3
50.84589569;24.2;0.505034;124.529;75.3
51.35092971;24.3;0.480748;118.804;84.8
51.831678;24.4;0.464807;124.805;77.5
52.29648526;25.1;0.511497;129.086;79.5
52.80798186;25.2;0.435374;117.303;82.3
53.24335601;25.3;0.425578;137.812;81.9
53.66893424;25.4;0.51483;140.985;82.1
54.18376417;26.1;0.476009;116.543;79.5
54.65977324;26.2;0.470204;126.048;79.4
55.12997732;26.3;0.388934;127.604;85.4
55.51891156;26.4;0.551474;154.268;86.1
56.07038549;27.1;0.470204;108.799;78.3
56.54058957;27.2;0.470204;127.604;75.7
57.01079365;27.3;0.458594;127.604;78.2
57.46938776;27.4;0.487619;130.835;78.4
57.9570068;28.1;0.446984;123.047;80.7
58.40399093;28.2;0.441179;134.233;79.9
58.84517007;28.3;0.458594;135.999;75.9
59.30376417;28.4;0.505034;130.835;72.4
59.80879819;29.1;0.444127;118.804;77.3
60.25292517;29.2;0.438231;135.096;78
60.69115646;29.3;0.400544;136.914;80
