Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
0.473469387;1.1;0.990612;0;80
1.464081632;1.2;0.878776;60.5686;75.8
2.342857142;2.1;0.959569;68.2768;75.8
3.302426303;2.2;0.852676;62.5281;67.5
4.15510204;3.1;0.91712;70.3667;75.9
5.072222222;3.2;0.981247;65.4222;74.6
6.053469387;4.1;0.885306;61.1467;69.3
6.93877551;4.2;0.865306;67.7732;75.9
7.804081632;5.1;0.971429;69.3396;82.6
8.775510204;5.2;0.872381;61.7647;73.5
9.647891156;6.1;0.931701;68.7773;79.3
10.57959184;6.2;0.913356;64.3984;75.1
11.49294785;7.1;0.898889;65.6918;78.4
12.39183673;7.2;0.933832;66.7491;78.5
13.32566893;8.1;0.889116;64.2514;78.4
14.21478458;8.2;0.87093;67.4828;77.1
15.08571429;9.1;0.979592;68.8919;88.5
16.06530612;9.2;0.879456;61.25;76.7
16.9447619;10.1;0.949116;68.224;78
17.89387755;10.2;0.908481;63.2167;79.2
18.80235828;11.1;0.905578;66.0443;76.9
19.70793651;11.2;0.929433;66.256;80.1
20.63736961;12.1;0.897392;64.5555;80.7
21.5347619;12.2;0.857075;66.8604;80.8
22.39183673;13.1;0.984807;70.0056;79
23.37664399;13.2;0.93966;60.9256;81.2
24.31630385;14.1;0.875533;63.8529;82
25.19183673;14.2;0.906122;68.5297;81
26.09795918;15.1;0.897959;66.2162;81.4
26.99591837;15.2;0.906122;66.8182;81.8
27.90204082;16.1;0.995918;66.2162;87.1
28.89795918;16.2;0.89254;60.2459;81.2
29.79049887;17.1;0.960522;67.2239;85.6
30.75102041;17.2;0.889796;62.4661;81.5
31.64081633;18.1;0.946939;67.4312;88
32.5877551;18.2;0.922449;63.3621;83.1
33.51020408;19.1;0.897959;65.0443;80
34.40816327;19.2;0.906122;66.8182;78.9
35.31428571;20.1;0.930612;66.2162;83.1
36.24489796;20.2;0.888707;64.4737;80.2
37.13360544;21.1;0.879705;67.5138;77.5
38.01331066;21.2;0.917302;68.2047;81.6
38.93061224;22.1;0.914286;65.4092;82.2
39.84489796;22.2;0.893537;65.625;81.2
40.73843537;23.1;0.877891;67.1488;80.6
41.61632653;23.2;0.952744;68.3456;81.6
42.56907029;24.1;0.932971;62.976;80.1
43.50204082;24.2;0.922449;64.3107;81.4
44.4244898;25.1;1.1102;65.0443;82.1
45.53469388;25.2;1.08075;54.0441;85.9
46.61544218;26.1;1.02537;55.5171;72.7
47.64081633;26.2;0.987755;58.5152;78.6
48.62857143;27.1;0.955102;60.7438;73.7
49.58367347;27.2;0.919728;62.8205;80.8
50.50340136;28.1;0.963628;65.2367;74
51.46702948;28.2;0.93907;62.2647;72.9
52.40609977;29.1;0.979751;63.893;76.8
53.38585034;29.2;0.914014;61.2401;78.6
54.29986395;30.1;0.957823;65.6445;80.1
55.25768707;30.2;0.921905;62.642;85
56.17959184;31.1;0.970998;65.0826;84.3
57.15058957;31.2;0.879138;61.7921;76.7
58.02972789;32.1;0.909048;68.2486;82
58.93877551;32.2;0.84898;66.0031;77.1
59.7877551;33.1;0.922449;70.6731;82.5
60.71020408;33.2;0.915556;65.0443;83
61.62575964;34.1;0.944671;65.534;80.9
62.57043084;34.2;1.28052;63.5142;79.8
63.85095238;35.1;0.993175;46.8559;80.1
64.84412698;35.2;0.870159;60.4123;73.6
65.71428571;36.1;0.938209;68.9529;79.6
66.65249433;36.2;0.868118;63.9517;72.7
67.52061224;37.1;0.927438;69.115;80
68.44804989;37.2;0.890726;64.6944;75.1
69.33877551;38.1;1.02041;67.3608;68.2
70.35918367;38.2;0.943492;58.8;81.9
71.30267574;39.1;0.944558;63.5935;76.5
72.24723356;39.2;0.838481;63.5218;77.9
73.08571429;40.1;1.01215;71.558;70.6
74.09786848;40.2;0.92254;59.2795;82.2
75.02040816;41.1;0.857143;65.0378;70.2
75.87755102;41.2;0.840816;70;80.8
76.71836735;42.1;0.922449;71.3592;73.2
77.64081633;42.2;0.926893;65.0443;79
78.56770975;43.1;0.85034;64.7324;71.1
79.41804989;43.2;0.925578;70.56;72.2
80.34362812;44.1;0.943628;64.8243;58.8
81.28725624;44.2;0.916825;63.5844;66.2
82.20408163;45.1;0.881633;65.4432;56.7
83.08571429;45.2;0.889796;68.0556;66.1
83.9755102;46.1;0.857143;67.4312;65.3
84.83265306;46.2;0.914286;70;73.2
85.74693878;47.1;0.817052;65.625;60.4
86.56399093;47.2;0.91356;73.4347;70.6
87.47755102;48.1;0.84898;65.6771;62.5
88.32653061;48.2;0.857143;70.6731;73.8
89.18367347;49.1;0.832653;70;70.8
90.01632653;49.2;0.840816;72.0588;76.5
90.85714286;50.1;0.889796;71.3592;79.4
91.74693878;50.2;0.914286;67.4312;77.7
92.66122449;51.1;1.00408;65.625;79.2
93.66530612;51.2;0.995918;59.7561;73.5
94.66122449;52.1;1.05306;60.2459;66.5
95.71428571;52.2;1.07755;56.9767;61.5
96.79183673;53.1;1.17551;55.6818;60.8
97.96734694;53.2;1.0449;51.0417;73.4
99.0122449;54.1;0.946939;57.4219;78.1
99.95918367;54.2;0.979592;63.3621;74.3
100.9387755;55.1;1.08571;61.25;82.2
102.0244898;55.2;0.971429;55.2632;78.8
102.9959184;56.1;1.09333;61.7647;76.7
