Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
1.1025;1.1;0.6;0;82
1.7025;1.2;0.645;100;71.4
2.3475;1.3;0.45;93.0233;74.6
2.7975;2.1;0.5325;133.333;78.9
3.33;2.2;0.525;112.676;72.8
3.855;2.3;0.502521;114.286;77.2
4.357520833;3.1;0.524979;119.398;76.4
4.8825;3.2;0.4725;114.29;73
5.355;3.3;0.57;126.984;76.7
5.925;4.1;0.51;105.263;75.7
6.435;4.2;0.51;117.647;72.7
6.945;4.3;0.5025;117.647;76.1
7.4475;5.1;0.48;119.403;70.4
7.9275;5.2;0.5625;125;74.4
8.49;5.3;0.5325;106.667;80
9.0225;6.1;0.5025;112.676;75.1
9.525;6.2;0.5775;119.403;77
10.1025;6.3;0.423646;103.896;80
10.52614583;7.1;0.558854;141.628;78
11.085;7.2;0.525;107.363;81.7
11.61;7.3;0.57;114.286;81.4
12.18;8.1;0.502021;105.263;81.6
12.68202083;8.2;0.495479;119.517;82.1
13.1775;8.3;0.525;121.095;84.3
13.7025;9.1;0.5475;114.286;82.9
14.25;9.2;0.51;109.589;77.9
14.76;9.3;0.54;117.647;80.5
15.3;10.1;0.5475;111.111;82
15.8475;10.2;0.48;109.589;79.1
16.3275;10.3;0.51;125;80.8
16.8375;11.1;0.5475;117.647;83.1
17.385;11.2;0.5325;109.589;78.5
17.9175;11.3;0.495;112.676;76.1
18.4125;12.1;0.5025;121.212;76.2
18.915;12.2;0.5475;119.403;77.8
19.4625;12.3;0.5925;109.589;75.1
20.055;13.1;0.45;101.266;75.8
20.505;13.2;0.525;133.333;72.6
21.03;13.3;0.502625;114.286;73.5
21.532625;14.1;0.539875;119.373;76.2
22.0725;14.2;0.525;111.137;74.2
22.5975;14.3;0.5475;114.286;75.3
23.145;15.1;0.5125;109.589;73.7
23.6575;15.2;0.5825;117.073;76.3
24.24;15.3;0.555;103.004;70.4
24.795;16.1;0.5775;108.108;74.1
25.3725;16.2;0.5175;103.896;74.3
25.89;16.3;0.6225;115.942;73.6
26.5125;17.1;0.6075;96.3855;70.1
27.12;17.2;0.5175;98.7654;77.8
27.6375;17.3;0.525;115.942;72.5
28.1625;18.1;0.5925;114.286;73.8
28.755;18.2;0.555;101.266;81.8
29.31;18.3;0.5925;108.108;76.3
29.9025;19.1;0.5025;101.266;75.9
30.405;19.2;0.51;119.403;76.4
30.915;19.3;0.5775;117.647;75.1
31.4925;20.1;0.465;103.896;70.9
31.9575;20.2;0.6;129.032;78.2
32.5575;20.3;0.5625;100;75.6
33.12;21.1;0.465;106.667;70.1
33.585;21.2;0.577417;129.032;72.7
34.16241667;21.3;0.486625;103.911;70
34.64904167;22.1;0.512875;123.298;71
35.16191667;22.2;0.531542;116.988;76.7
35.69345833;22.3;0.546542;112.879;69.9
36.24;23.1;0.5325;109.781;70.4
36.7725;23.2;0.5925;112.676;69.2
37.365;23.3;0.559708;101.266;64.7
37.92470833;24.1;0.722792;107.199;68.6
38.6475;24.2;0.63;83.0115;76.6
39.2775;24.3;0.54;95.2381;73.4
39.8175;25.1;0.5775;111.111;70.8
40.395;25.2;0.57;103.896;73.1
40.965;25.3;0.515667;105.263;72.7
41.48066667;26.1;0.594333;116.354;70.9
42.075;26.2;0.552375;100.953;77
42.627375;26.3;0.542625;108.622;75.4
43.17;27.1;0.6075;110.574;72.5
43.7775;27.2;0.57;98.7654;70.5
44.3475;27.3;0.51;105.263;72.9
44.8575;28.1;0.5625;117.647;69
45.42;28.2;0.5625;106.667;77.2
45.9825;28.3;0.5625;106.667;78
46.545;29.1;0.547396;106.667;74.5
47.09239583;29.2;0.577604;109.61;74.1
47.67;29.3;0.5625;103.877;70.8
48.2325;30.1;0.5775;106.667;70.9
48.81;30.2;0.5175;103.896;76.7
49.3275;30.3;0.5475;115.942;76.2
49.875;31.1;0.555;109.589;75.2
50.43;31.2;0.546729;108.108;77.1
50.97672917;31.3;0.533271;109.744;76.5
51.51;32.1;0.5925;112.513;75.4
52.1025;32.2;0.5325;101.266;79.9
52.635;32.3;0.4425;112.676;74.1
53.0775;33.1;0.5475;135.593;79.1
53.625;33.2;0.5025;109.589;81
54.1275;33.3;0.5625;119.403;81.7
54.69;34.1;0.5475;106.667;80.1
55.2375;34.2;0.544125;109.589;84.2
55.781625;34.3;0.535875;110.269;80.6
56.3175;35.1;0.555;111.966;80.5
56.8725;35.2;0.54;108.108;83
57.4125;35.3;0.66;111.111;81.6
58.0725;36.1;0.645;90.9091;77.7
58.7175;36.2;0.5025;93.0233;78.8
59.22;36.3;0.5625;119.403;78
59.7825;37.1;0.585;106.667;78.1
60.3675;37.2;0.5025;102.564;83.5
60.87;37.3;0.5625;119.403;81.3
61.4325;38.1;0.5925;106.667;81.6
62.025;38.2;0.525;101.266;81.6
62.55;38.3;0.54;114.286;82
63.09;39.1;0.562458;111.111;80.4
63.65245833;39.2;0.615042;106.675;80.6
64.2675;39.3;0.6;97.5544;80.7
64.8675;40.1;0.5325;100;80.5
65.4;40.2;0.547917;112.676;81.8
65.94791667;40.3;0.517083;109.506;81.2
66.465;41.1;0.525;116.035;75.4
66.99;41.2;0.555;114.286;79.1
67.545;41.3;0.6075;108.108;78.6
68.1525;42.1;0.585;98.7654;74.4
68.7375;42.2;0.5775;102.564;68.8
69.315;42.3;0.6;103.896;78.7
69.915;43.1;0.5625;100;74.6
70.4775;43.2;0.495;106.667;72.7
70.9725;43.3;0.5475;121.212;76.9
71.52;44.1;0.5325;109.589;72.5
72.0525;44.2;0.5025;112.676;73.5
72.555;44.3;0.5325;119.403;73.5
73.0875;45.1;0.54;112.676;78.7
73.6275;45.2;0.57;111.111;82.1
74.1975;45.3;0.553542;105.263;79.6
74.75104167;46.1;0.563958;108.393;75.4
75.315;46.2;0.525;106.391;71.8
75.84;46.3;0.54;114.286;74.8
76.38;47.1;0.5325;111.111;77.8
76.9125;47.2;0.485312;112.676;80.4
77.3978125;47.3;0.504687;123.632;81.3
77.9025;48.1;0.495;118.885;83
78.3975;48.2;0.48;121.212;78
78.8775;48.3;0.483875;125;78.2
79.361375;49.1;0.469687;123.999;80.9
79.8310625;49.2;0.464854;127.745;75.6
80.29591667;49.3;0.479083;129.073;79.1
80.775;50.1;0.4875;125.239;80.8
81.2625;50.2;0.4575;123.077;76.5
81.72;50.3;0.462479;131.148;74.7
82.18247917;51.1;0.483646;129.736;73
82.666125;51.2;0.516375;124.058;68.7
83.1825;51.3;0.51;116.195;71.6
83.6925;52.1;0.5025;117.647;73.5
84.195;52.2;0.4725;119.403;76.7
84.6675;52.3;0.495;126.984;76.9
85.1625;53.1;0.4425;121.212;74.9
85.605;53.2;0.4875;135.593;77.1
86.0925;53.3;0.4875;123.077;79.2
86.58;54.1;0.45;123.077;76.4
87.03;54.2;0.5025;133.333;80.3
87.5325;54.3;0.45;119.403;79.7
87.9825;55.1;0.5025;133.333;81
88.485;55.2;0.4875;119.403;81.6
88.9725;55.3;0.48;123.077;82.1
89.4525;56.1;0.5025;125;82.2
89.955;56.2;0.4875;119.403;82.8
90.4425;56.3;0.48;123.077;83.1
90.9225;57.1;0.495;125;76.4
91.4175;57.2;0.51;121.212;81.7
91.9275;57.3;0.482208;117.647;82.3
92.40970833;58.1;0.530292;124.428;74.5
92.94;58.2;0.48;113.145;79.6
93.42;58.3;0.495;125;82.6
93.915;59.1;0.5025;121.212;81.2
94.4175;59.2;0.495;119.403;81.4
94.9125;59.3;0.529021;121.212;81.8
95.44152083;60.1;0.595979;113.417;82.1
96.0375;60.2;0.5025;100.675;73.7
96.54;60.3;0.57;119.403;81.8
97.11;61.1;0.5325;105.263;81.4
97.6425;61.2;0.525;112.676;75.4
98.1675;61.3;0.57;114.286;80.8
98.7375;62.1;0.54;105.263;82.1
99.2775;62.2;0.5475;111.111;74.1
99.825;62.3;0.5775;109.589;80.8
100.4025;63.1;0.495;103.896;80.9
100.8975;63.2;0.57;121.212;75.3
101.4675;63.3;0.5625;105.263;81.3
102.03;64.1;0.558979;106.667;81.3
102.5889792;64.2;0.566021;107.339;77.3
103.155;64.3;0.585;106.003;75.9
103.74;65.1;0.6225;102.564;79.5
104.3625;65.2;0.6;96.3855;81.3
104.9625;65.3;0.6675;100;79.8
105.63;1.1;0.562125;89.8876;83.7
106.192125;1.2;0.622875;106.738;81
106.815;1.3;0.504854;96.3275;78.7
107.3198542;2.1;0.494417;118.846;80.1
107.8142708;2.2;0.523229;121.355;75.4
108.3375;2.3;0.5475;114.673;75.9
108.885;3.1;0.5025;109.589;79.2
